feature,gain,split
range_pos_3_mean_gap_12,85.35259008407593,9
relative_volume_10_mean_gap_24,85.32649040222168,7
down_ratio_5_delta_1,85.14503002166748,12
ret_vol_ratio__ret_10__rv_30,84.8319296836853,8
ret_volume_z_product__ret_3__volume_z_20,84.49275970458984,8
context_ret_product__up_ratio_5__ret_1,84.49166917800903,8
range_pos_term_spread__range_pos_3__range_pos_10,84.42833948135376,9
range_pos_3_rolling_z_6,84.35728931427002,9
ret_efficiency_product__ret_5__efficiency_3,84.33709955215454,11
efficiency_5_mean_gap_6,83.87365961074829,11
htf_close_z_15m_delta_6,83.58969974517822,7
ret_relative_volume_product__ret_10__relative_volume_3,83.35515928268433,8
efficiency_10_mean_gap_6,82.65172910690308,9
range_expansion_x_volume_3,82.6287112236023,8
context_ret_product__down_ratio_5__ret_3,82.51181983947754,9
range_pos_5_delta_6,82.44354009628296,9
low_volume_flag_share_5_lag1,82.36448001861572,7
ret_efficiency_product__ret_15__efficiency_3,82.220130443573,9
ret_efficiency_product__ret_3__efficiency_10,82.21306037902832,8
low_volume_flag_share_5_mean_gap_24,82.06718015670776,9
ret_vol_ratio__ret_10__rv_10,81.96536111831665,8
close_z_5_delta_1,81.53105115890503,7
ret_term_spread__ret_1__ret_3,81.17289924621582,9
rv_3_mean_gap_6,81.01408958435059,8
ret_efficiency_product__ret_10__efficiency_3,80.8145604133606,9
ret_10_delta_6,80.6974105834961,7
ret_10_mean_gap_24,80.64791965484619,8
ret_5_rolling_z_12,80.28382921218872,8
legal_prev_taker_buy_base_volume_z_5,80.01666069030762,8
ret_volume_z_product__ret_5__volume_z_20,79.92100048065186,8
volume_z_20_delta_1,79.68619060516357,8
relative_volume_5_delta_6,79.66309976577759,8
volume_z_5_mean_gap_24,79.62178993225098,9
ret_3_delta_1,79.41805028915405,9
clv_1_lag3,78.99643898010254,7
volume_state_product__volume_z_3__relative_volume_10,78.82277917861938,9
micro_rv_5s,78.78848934173584,9
ret_relative_volume_product__ret_1__relative_volume_20,78.74834966659546,9
context_relative_volume_product__wick_pressure_1__relative_volume_10,78.7477297782898,12
ret_1_accel,78.51523971557617,9
volume_z_20_mean_gap_6,78.41054153442383,7
clv_1_mean_gap_24,78.40265941619873,8
relative_volume_3_mean_gap_6,77.91361999511719,7
volume_z_10_delta_1,77.33915996551514,8
ret_5_mean_gap_12,77.11175060272217,9
ret_10_lag3,77.00152015686035,10
context_relative_volume_product__max_down_ret_5__relative_volume_3,76.3121395111084,7
context_ret_product__up_ratio_5__ret_5,75.91359043121338,7
close_z_10_rolling_z_6,75.73730874061584,9
efficiency_term_spread__efficiency_3__efficiency_5,75.46438884735107,7
ret_5_lag6,75.1210298538208,8
ret_relative_volume_product__ret_3__relative_volume_10,75.00103950500488,6
volume_z_20_rolling_z_24,74.97213983535767,10
vwap_dist_term_ratio__vwap_dist_3__vwap_dist_5,74.59206008911133,8
rv_term_ratio__rv_10__rv_30,74.2274398803711,8
volume_state_product__volume_z_5__relative_volume_3,74.1975588798523,8
close_location_1_lag12,74.10091066360474,8
relative_volume_term_spread__relative_volume_5__relative_volume_20,74.04526996612549,6
ret_10_lag6,74.02982997894287,7
ret_3_mean_gap_24,73.7276406288147,5
ret_term_spread__ret_5__ret_10,73.72459936141968,8
volume_below_rolling_p20_share_20_delta_6,73.67606973648071,9
ret_efficiency_product__ret_1__efficiency_10,73.67233943939209,7
flat_share_20_delta_1,73.31947994232178,11
relative_volume_3_mean_gap_12,73.12716960906982,7
volume_z_20_delta_6,72.84045934677124,9
efficiency_term_spread__efficiency_3__efficiency_10,72.6123104095459,8
legal_prev_relative_taker_buy_base_volume_20,72.369309425354,8
vwap_dist_term_spread__vwap_dist_3__vwap_dist_10,72.30483055114746,9
efficiency_3_mean_gap_6,71.48067855834961,8
efficiency_5_mean_gap_12,70.92199039459229,6
efficiency_5_rolling_z_24,70.82803106307983,7
ret_vol_ratio__ret_5__rv_30,70.52392196655273,5
relative_volume_10_mean_gap_12,70.4033203125,7
ret_vol_product__ret_10__rv_10,70.23240041732788,7
ret_vol_ratio__ret_15__rv_3,70.02385950088501,8
relative_volume_20_rolling_z_12,69.60835123062134,10
low_volume_flag_share_5_delta_6,69.5063099861145,9
volume_z_10_rolling_z_12,69.29369020462036,8
volume_state_product__volume_z_20__relative_volume_3,69.28875827789307,7
ret_vol_ratio__ret_15__rv_10,69.13690090179443,9
context_relative_volume_product__max_down_ret_5__relative_volume_20,69.12824964523315,8
ret_term_spread__ret_3__ret_15,68.79228019714355,6
range_pos_term_spread__range_pos_3__range_pos_5,68.20663976669312,8
close_z_5_rolling_z_24,68.06715106964111,7
low_volume_flag_share_5_mean_gap_12,67.63471031188965,8
context_relative_volume_product__wick_pressure_1__relative_volume_5,67.30606985092163,7
ret_volume_z_product__ret_1__volume_z_10,67.1448404788971,9
ret_close_z_product__ret_1__close_z_10,67.03090906143188,9
ret_relative_volume_product__ret_1__relative_volume_10,66.97094058990479,7
context_relative_volume_product__clv_1__relative_volume_3,66.7997498512268,6
ret_1_mean_gap_24,66.63127946853638,5
efficiency_5_delta_1,66.42682027816772,7
rv_term_spread__rv_10__rv_30,66.11947917938232,6
volume_z_20,66.06256008148193,6
context_ret_product__compression_score__ret_10,65.97403001785278,6
close_z_10_delta_6,65.73064994812012,7
ret_efficiency_product__ret_1__efficiency_3,65.70417976379395,6
signed_volume_1,65.544029712677,8
relative_volume_20,65.38326978683472,8
ret_efficiency_product__ret_5__efficiency_5,64.81828022003174,6
volume_z_5_delta_6,64.80570983886719,7
ret_relative_volume_product__ret_1__relative_volume_5,64.3805103302002,8
price_location_product__range_pos_3__close_z_10,64.36168956756592,6
ret_relative_volume_product__ret_15__relative_volume_5,64.35853910446167,7
relative_volume_term_spread__relative_volume_10__relative_volume_20,63.83607006072998,6
volume_z_3_rolling_z_6,63.80878925323486,7
relative_volume_10,63.53377056121826,7
ret_5_mean_gap_6,63.36822986602783,6
wick_pressure_x_volume_1,63.21618175506592,7
ret_vol_ratio__ret_15__rv_30,63.12187957763672,7
relative_volume_10_delta_3,62.96794033050537,6
volume_z_3_rolling_z_24,62.95832061767578,7
htf_ret_15m_1_delta_3,62.846070289611816,7
context_ret_product__up_ratio_5__ret_3,62.748990058898926,6
range_pos_5,62.64885997772217,6
volume_below_rolling_p20_share_20_lag6,62.594990253448486,7
context_relative_volume_product__compression_score__relative_volume_5,62.45904064178467,7
context_relative_volume_product__down_ratio_5__relative_volume_20,62.26811981201172,6
volume_z_3,62.26324987411499,7
prev_bar_log_trade_count,62.08239936828613,4
volume_z_10_rolling_z_6,61.734570026397705,6
ret_10_delta_3,61.376349449157715,7
relative_volume_term_spread__relative_volume_3__relative_volume_10,61.35952949523926,7
htf_ret_15m_1_lag1,61.26735019683838,5
relative_volume_20_delta_1,61.15339946746826,5
vwap_dist_term_ratio__vwap_dist_5__vwap_dist_10,60.946659564971924,7
abs_ret_mean_5,60.936280727386475,7
max_down_ret_5_delta_1,60.89434051513672,5
range_pos_5_rolling_z_24,60.80967044830322,6
ret_range_pos_product__ret_1__range_pos_5,60.669949531555176,6
volume_z_term_spread__volume_z_3__volume_z_10,60.39910006523132,7
range_pos_3_rolling_z_12,60.375770568847656,7
clv_1_mean_gap_6,59.870360374450684,6
max_up_ret_5_delta_6,59.68266785144806,8
relative_volume_20_mean_gap_6,59.587639808654785,6
weekday_cos,59.58048105239868,6
low_volume_flag_share_5_mean_gap_6,59.18736934661865,6
relative_volume_5_delta_1,58.67338991165161,6
ret_relative_volume_product__ret_15__relative_volume_3,58.63513898849487,6
ret_relative_volume_product__ret_5__relative_volume_20,58.37277936935425,6
ret_range_pos_product__ret_10__range_pos_10,58.27638006210327,6
ret_close_z_product__ret_15__close_z_5,58.259780406951904,7
relative_volume_term_spread__relative_volume_3__relative_volume_20,58.15809965133667,6
close_z_3_rolling_z_6,58.019320011138916,7
ret_volume_z_product__ret_3__volume_z_10,57.758841037750244,7
rv_term_ratio__rv_5__rv_30,57.70676946640015,5
rv_10_lag1,57.50415897369385,6
volume_share_term_spread__volume_share_10__volume_share_20,57.49121952056885,6
stale_trade_share_5_rolling_z_24,57.08259963989258,6
context_ret_product__max_up_ret_5__ret_3,56.822829723358154,6
context_relative_volume_product__clv_1__relative_volume_20,56.80466938018799,6
context_relative_volume_product__clv_1__relative_volume_5,56.560420513153076,7
ret_term_ratio__ret_1__ret_15,56.528799057006836,7
volume_state_product__volume_z_20__relative_volume_20,56.42475986480713,5
relative_volume_5_rolling_z_24,56.39809989929199,8
relative_volume_10_rolling_z_24,55.6708402633667,7
rv_3,55.63468933105469,7
prev_bar_log_trade_count_lag1,55.517799377441406,4
ret_vol_ratio__ret_3__rv_3,55.494319915771484,4
ret_range_pos_product__ret_1__range_pos_3,54.92642021179199,5
context_ret_product__max_up_ret_5__ret_15,54.80899953842163,6
ret_efficiency_product__ret_15__efficiency_5,54.79260015487671,6
ret_efficiency_product__ret_1__efficiency_5,54.638869762420654,6
ret_volume_z_product__ret_10__volume_z_10,54.56324005126953,7
low_volume_flag_share_20_delta_3,54.03338098526001,6
context_ret_product__max_down_ret_5__ret_3,53.90241003036499,7
body_pct_1_lag3,53.724329471588135,6
context_ret_product__up_ratio_5__ret_15,53.50197887420654,5
rv_term_spread__rv_5__rv_10,53.112679958343506,6
htf_ret_15m_1_lag3,52.926270484924316,5
close_z_5_mean_gap_12,52.40219020843506,5
volume_below_rolling_p20_share_5_mean_gap_24,52.38336944580078,7
ret_10_mean_gap_6,51.98058891296387,6
ret_vol_ratio__ret_3__rv_5,51.87649965286255,4
htf_close_z_15m,51.7433295249939,5
relative_volume_term_ratio__relative_volume_3__relative_volume_5,51.715519428253174,6
relative_volume_10_mean_gap_6,51.53800010681152,5
volume_below_rolling_p20_share_5_mean_gap_12,51.26705074310303,6
context_ret_product__up_ratio_5__ret_10,51.07746982574463,4
upside_rv_5,50.99198913574219,5
relative_volume_10_rolling_z_6,50.80642032623291,5
ret_range_pos_product__ret_1__range_pos_10,50.422730922698975,5
context_ret_product__clv_1__ret_15,50.14013051986694,6
rv_term_ratio__rv_3__rv_30,50.11994981765747,5
volume_z_20_mean_gap_24,50.11364126205444,5
low_volume_flag_share_20_lag2,49.9536509513855,5
signed_dollar_flow,49.87765073776245,5
ret_vol_product__ret_5__rv_3,49.86906051635742,6
ret_term_spread__ret_1__ret_5,49.83786916732788,5
slope_5,49.491090297698975,4
ret_range_pos_product__ret_10__range_pos_5,49.244059562683105,5
stale_trade_share_5_rolling_z_12,49.17304992675781,5
ret_vol_ratio__ret_10__rv_3,48.552639961242676,5
taker_imbalance_slope,48.52726936340332,5
volume_state_product__volume_z_3__relative_volume_3,48.36747980117798,5
clv_1_mean_gap_12,47.91725015640259,5
close_z_10_mean_gap_12,47.89090061187744,4
rv_5,47.884910106658936,5
vwap_dist_5,47.829830169677734,4
context_ret_product__compression_score__ret_5,47.827481269836426,5
volume_below_rolling_p20_share_5_mean_gap_6,47.61992931365967,5
ret_efficiency_product__ret_3__efficiency_5,47.39236927032471,5
context_ret_product__max_down_ret_5__ret_15,47.003650188446045,6
relative_volume_term_ratio__relative_volume_5__relative_volume_20,46.726810455322266,5
volume_share_term_spread__volume_share_3__volume_share_20,46.694429874420166,5
clv_x_volume_1,46.4326605796814,6
volume_below_rolling_p20_share_5_lag6,46.169530391693115,5
ret_5_lag1,46.04025983810425,5
relative_volume_5_rolling_z_6,45.79561996459961,6
volume_below_rolling_p20_share_20_lag3,45.32535934448242,5
ret_relative_volume_product__ret_3__relative_volume_20,45.29331016540527,4
volume_state_product__volume_z_20__relative_volume_5,45.25809955596924,4
volume_below_rolling_p20_share_5_lag3,45.002580642700195,4
up_ratio_5_rolling_z_6,44.940019607543945,5
volume_share_term_ratio__volume_share_3__volume_share_10,44.580519676208496,4
prev_bar_log_trade_count_lag12,44.30268955230713,4
range_pos_5_mean_gap_6,44.213749408721924,5
context_ret_product__max_up_ret_5__ret_1,43.68368911743164,5
second_level_price_slope,43.66015863418579,5
volume_z_3_rolling_z_12,43.42208957672119,4
context_ret_product__down_ratio_5__ret_5,43.344499588012695,5
close_z_5_mean_gap_6,42.757049560546875,5
htf_ret_15m_1_delta_6,42.40659999847412,4
relative_volume_5_mean_gap_12,42.14139938354492,4
ret_1_rolling_z_12,41.75262975692749,4
ret_vol_ratio__ret_15__rv_5,41.60585069656372,5
ret_vol_product__ret_1__rv_30,41.58275890350342,3
wick_pressure_1_rolling_z_12,41.15666961669922,4
relative_volume_10_delta_1,41.12592029571533,5
ret_vol_product__ret_5__rv_10,41.00988006591797,4
max_up_ret_5_delta_1,40.778300285339355,4
wick_pressure_1_rolling_z_24,40.653090476989746,5
ret_relative_volume_product__ret_10__relative_volume_10,40.21232986450195,4
price_location_product__range_pos_10__close_z_3,39.862629890441895,4
ret_3_mean_gap_12,39.60581016540527,4
legal_prev_log_taker_buy_base_volume_lag6,39.531370639801025,4
context_ret_product__down_ratio_5__ret_10,38.944660663604736,5
context_ret_product__max_up_ret_5__ret_5,38.62899971008301,4
context_relative_volume_product__up_ratio_5__relative_volume_5,38.501230239868164,4
legal_prev_taker_buy_base_volume_sum_3,38.35509967803955,3
relative_volume_term_spread__relative_volume_5__relative_volume_10,38.348350524902344,4
ret_5_mean_gap_24,38.13701057434082,4
ret_vol_ratio__ret_5__rv_10,37.94924068450928,4
context_relative_volume_product__wick_pressure_1__relative_volume_3,37.68042039871216,4
stale_trade_share_5_mean_gap_12,37.61592960357666,4
relative_volume_3,37.5878005027771,4
low_volume_flag_share_20_lag3,37.50132942199707,4
ret_range_pos_product__ret_15__range_pos_5,37.48890018463135,3
ret_vol_ratio__ret_1__rv_3,37.40778970718384,4
relative_volume_5,37.12246036529541,4
ret_vol_product__ret_10__rv_3,37.09895992279053,4
context_ret_product__max_up_ret_5__ret_10,36.74026012420654,4
downside_rv_5,36.622429847717285,4
ret_term_spread__ret_3__ret_10,36.54901933670044,4
low_volume_flag_share_20_delta_6,36.504940032958984,4
ret_relative_volume_product__ret_10__relative_volume_5,36.36686038970947,4
ret_vol_product__ret_15__rv_3,36.00298023223877,3
prev_bar_taker_quote_imbalance,35.643460273742676,3
context_relative_volume_product__max_down_ret_5__relative_volume_10,35.36832094192505,3
volume_share_term_spread__volume_share_5__volume_share_20,35.277910232543945,4
ret_efficiency_product__ret_3__efficiency_3,34.81316947937012,3
ret_relative_volume_product__ret_15__relative_volume_10,34.419859886169434,4
volume_z_10,34.23261070251465,3
context_ret_product__max_down_ret_5__ret_1,34.17840003967285,3
price_location_product__range_pos_5__close_z_10,34.16837978363037,4
volume_z_3_mean_gap_24,33.87709999084473,3
context_relative_volume_product__down_ratio_5__relative_volume_5,33.79517984390259,4
rv_10,33.44861936569214,4
relative_volume_3_rolling_z_12,33.358139991760254,3
close_z_5_rolling_z_12,33.27927017211914,5
volume_z_3_mean_gap_6,32.94287061691284,4
ret_relative_volume_product__ret_3__relative_volume_3,32.45318031311035,4
ret_5,32.25796890258789,3
volume_z_term_spread__volume_z_3__volume_z_20,32.15904998779297,4
close_z_10_rolling_z_12,31.461269855499268,3
up_ratio_5_delta_6,31.40364933013916,3
volume_share_20,31.33533000946045,3
context_relative_volume_product__up_ratio_5__relative_volume_10,31.167640209197998,4
legal_prev_log_taker_buy_base_volume_lag2,31.166239738464355,2
volume_below_rolling_p20_share_5_delta_6,30.91082000732422,3
context_relative_volume_product__max_up_ret_5__relative_volume_3,30.561450004577637,3
volume_z_10_rolling_z_24,30.498440265655518,3
relative_volume_20_mean_gap_12,30.471489429473877,3
efficiency_3,30.334230422973633,3
low_volume_flag_share_20_lag6,29.656269550323486,4
context_ret_product__down_ratio_5__ret_15,29.570399284362793,2
ret_1_mean_gap_12,29.120310306549072,3
clv_1,28.812670707702637,3
relative_volume_10_rolling_z_12,28.764159679412842,3
volume_below_rolling_p20_share_20_delta_3,28.444910049438477,3
stale_trade_share_20_mean_gap_12,28.38655948638916,3
volume_below_rolling_p20_share_5_delta_3,28.216620445251465,3
legal_prev_log_taker_buy_base_volume_lag1,28.05905055999756,3
ret_relative_volume_product__ret_15__relative_volume_20,28.05175018310547,3
ret_vol_product__ret_3__rv_3,28.026190519332886,4
volume_below_rolling_p20_share_20,27.601399421691895,3
ret_efficiency_product__ret_15__efficiency_10,27.297619342803955,4
taker_buy_ratio,27.282090663909912,3
body_pct_1,27.17912006378174,3
relative_volume_5_rolling_z_12,27.075200080871582,2
volume_state_product__volume_z_10__relative_volume_5,26.846790313720703,3
context_relative_volume_product__max_down_ret_5__relative_volume_5,26.681879997253418,3
prev_bar_taker_buy_ratio,26.660709857940674,3
ret_range_pos_product__ret_3__range_pos_5,26.48055934906006,3
volume_z_20_rolling_z_6,24.948999404907227,2
ret_15,24.707900047302246,2
ret_relative_volume_product__ret_5__relative_volume_10,24.66769027709961,3
volume_below_rolling_p20_share_5_lag2,24.41053009033203,4
prev_bar_log_trade_count_lag2,24.385039806365967,2
volume_share_term_ratio__volume_share_3__volume_share_20,24.154549598693848,2
volume_below_rolling_p20_share_20_delta_1,23.728599548339844,2
ret_efficiency_product__ret_10__efficiency_5,23.510079383850098,2
ret_range_pos_product__ret_10__range_pos_3,23.364399909973145,2
ret_1,23.290229320526123,2
stale_trade_share_5,23.262500762939453,1
context_relative_volume_product__wick_pressure_1__relative_volume_20,23.259899616241455,3
volume_below_rolling_p20_share_20_lag12,23.10180950164795,3
volume_share_term_spread__volume_share_3__volume_share_10,23.099780082702637,2
ret_1_delta_1,22.66613006591797,3
close_location_1,22.307700157165527,2
volume_below_rolling_p20_share_5_delta_1,22.034890174865723,2
low_volume_flag_share_5_lag6,21.854350090026855,2
ret_vol_product__ret_3__rv_30,21.427000045776367,2
low_volume_flag_share_20_lag1,21.242470264434814,2
close_z_5_delta_3,21.1279296875,2
volume_z_5_mean_gap_12,20.7007098197937,3
volume_share_term_ratio__volume_share_5__volume_share_10,20.227310180664062,2
stale_trade_share_5_mean_gap_24,20.093300819396973,2
ret_vol_product__ret_1__rv_10,20.010990142822266,2
ret_range_pos_product__ret_3__range_pos_3,19.907130241394043,2
volume_share_3,19.686260223388672,2
prev_bar_range_bps,18.931119918823242,2
ret_relative_volume_product__ret_3__relative_volume_5,18.80994987487793,2
price_direction_flips_30s,18.736079692840576,2
ret_vol_product__ret_3__rv_5,18.719900131225586,1
prev_bar_log_quote_volume,18.706679821014404,2
ret_vol_product__ret_1__rv_5,18.63045024871826,2
stale_trade_share_5_rolling_z_6,18.404769897460938,2
ret_vol_product__ret_15__rv_5,18.403920650482178,2
volume_state_product__volume_z_10__relative_volume_20,17.977009773254395,2
up_ratio_5_delta_3,17.926949501037598,2
legal_prev_log_taker_buy_base_volume_lag12,17.673569679260254,2
prev_bar_taker_buy_quote_ratio,17.503390312194824,2
prev_bar_log_trade_count_lag6,17.462319374084473,2
ret_term_spread__ret_1__ret_10,17.34292984008789,2
ret_vol_product__ret_10__rv_5,17.058780193328857,2
down_ratio_5_delta_6,16.98207950592041,2
low_volume_flag_share_20,16.27800989151001,2
relative_volume_5_mean_gap_24,16.164530277252197,2
second_level_signed_dollar_flow,16.01420021057129,1
volume_share_term_ratio__volume_share_5__volume_share_20,15.7041597366333,2
relative_volume_5_mean_gap_6,15.145489692687988,2
relative_volume_3_rolling_z_24,14.903890609741211,2
ret_vol_product__ret_5__rv_30,14.466500282287598,1
ret_efficiency_product__ret_10__efficiency_10,14.31574010848999,2
ret_vol_ratio__ret_5__rv_5,13.168899536132812,1
volume_share_5,12.889200210571289,1
directional_persistence_score,12.740099906921387,1
second_level_volume_burst,12.735300064086914,2
positive_taker_imbalance,12.543899536132812,1
ret_relative_volume_product__ret_1__relative_volume_3,12.339240074157715,2
ret_vol_ratio__ret_10__rv_5,12.323399543762207,1
ret_range_pos_product__ret_3__range_pos_10,12.253100395202637,1
flat_share_5_lag12,11.688899993896484,1
ret_vol_product__ret_15__rv_10,11.64430046081543,1
taker_sell_ratio,11.542250156402588,2
ret_vol_product__ret_5__rv_5,11.451700210571289,1
stale_trade_share_5_lag12,10.743900299072266,1
ret_relative_volume_product__ret_10__relative_volume_20,10.536199569702148,1
prev_bar_return,10.486800193786621,1
stale_trade_share_20,10.443499565124512,1
ret_3,10.401000022888184,1
ret_range_pos_product__ret_15__range_pos_3,10.281599998474121,1
low_volume_flag_share_5_lag3,10.20989990234375,1
up_ratio_5,10.127400398254395,1
stale_trade_share_5_delta_3,9.933540344238281,1
volume_share_term_ratio__volume_share_10__volume_share_20,9.694860458374023,1
volume_below_rolling_p20_share_5_lag12,9.576789855957031,1
ret_relative_volume_product__ret_5__relative_volume_3,9.377779960632324,1
volume_z_10_mean_gap_12,9.334750175476074,1
compression_to_expansion_flag,9.073149681091309,1
ret_efficiency_product__ret_5__efficiency_10,9.060230255126953,1
volume_below_rolling_p20_share_20_lag1,8.922760009765625,1
max_down_ret_5,8.75175952911377,1
ret_vol_product__ret_3__rv_10,8.708990097045898,1
stale_trade_share_20_rolling_z_6,8.316280364990234,1
volume_below_rolling_p20_share_5_lag1,8.22665023803711,1
ret_10,8.154749870300293,1
volume_z_5_mean_gap_6,7.799799919128418,1
micro_rv_10s,6.940730094909668,1
legal_prev_log_taker_buy_base_volume_lag3,6.743120193481445,1
nr4_flag,6.575319766998291,1
ret_vol_product__ret_10__rv_30,6.572390079498291,1
ret_vol_product__ret_15__rv_30,6.269229888916016,1
ret_relative_volume_product__ret_5__relative_volume_5,6.218760013580322,1
volume_below_rolling_p20_share_20_lag2,6.0498199462890625,1
down_ratio_5_delta_3,5.926310062408447,1
taker_imbalance,5.829130172729492,1
volume_z_20_delta_3,5.509359836578369,1
momentum_reversal,0.0,0
volume_share_10,0.0,0
low_volume_flag_share_5,0.0,0
volume_below_rolling_p20_share_5,0.0,0
flat_share_5,0.0,0
flat_share_20,0.0,0
htf_ret_15m_1,0.0,0
nr7_flag,0.0,0
last_1m_up,0.0,0
down_ratio_5,0.0,0
prev_bar_body_bps,0.0,0
legal_prev_log_taker_buy_base_volume,0.0,0
micro_ret_5s,0.0,0
micro_ret_10s,0.0,0
micro_ret_30s,0.0,0
micro_rv_30s,0.0,0
micro_ret_60s,0.0,0
micro_rv_60s,0.0,0
last_second_reversal_flag,0.0,0
late_window_acceleration_flag,0.0,0
consecutive_bullish_bar_count,0.0,0
consecutive_bearish_bar_count,0.0,0
burst_volume_flag,0.0,0
max_positive_single_bar_return,0.0,0
max_negative_single_bar_return,0.0,0
volume_share_term_ratio__volume_share_3__volume_share_5,0.0,0
context_ret_product__max_down_ret_5__ret_10,0.0,0
stale_trade_share_5_mean_gap_6,0.0,0
stale_trade_share_20_mean_gap_6,0.0,0
ret_3_delta_3,0.0,0
low_volume_flag_share_5_delta_1,0.0,0
low_volume_flag_share_5_delta_3,0.0,0
low_volume_flag_share_20_delta_1,0.0,0
stale_trade_share_5_delta_1,0.0,0
stale_trade_share_5_delta_6,0.0,0
stale_trade_share_20_delta_1,0.0,0
stale_trade_share_20_delta_3,0.0,0
stale_trade_share_20_delta_6,0.0,0
flat_share_5_delta_1,0.0,0
flat_share_5_delta_3,0.0,0
flat_share_5_delta_6,0.0,0
flat_share_20_delta_3,0.0,0
flat_share_20_delta_6,0.0,0
up_ratio_5_delta_1,0.0,0
low_volume_flag_share_5_lag2,0.0,0
low_volume_flag_share_5_lag12,0.0,0
stale_trade_share_5_lag1,0.0,0
stale_trade_share_5_lag2,0.0,0
stale_trade_share_5_lag3,0.0,0
stale_trade_share_5_lag6,0.0,0
flat_share_5_lag1,0.0,0
flat_share_5_lag2,0.0,0
flat_share_5_lag3,0.0,0
flat_share_5_lag6,0.0,0
is_weekend,0.0,0
negative_taker_imbalance,0.0,0
bullish_burst_score,0.0,0
bearish_burst_score,0.0,0
upward_mid_drift,0.0,0
downward_mid_drift,0.0,0
positive_basis_pressure,0.0,0
negative_basis_pressure,0.0,0
