slice,false_positive_count,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,utility,downside_risk,selection_score,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
trend_following,7782,20346.0,0.8563353976211541,0.5777733118971061,0.5208138134118592,0.5492935626544826,0.5384842229430846,0.5533490214084831,0.09136931092106564,0.6184521350517308,0.14773869430238606,0.5711989898410148,0.42880101015898525,0.525,0.46,17423.0,9952.0,7471.0,0.6333944037041568,0.22913668085619368,0.639284823692943
post_first_minute_reversal,2181,11371.0,0.8853223111423797,0.752444198487364,0.8194145501506672,0.7859293743190157,0.7589482015653857,0.7833515446508393,0.5017148887520886,0.43795400579872035,1.1455880802758822,0.5384921029104996,0.46150789708950035,0.525,0.46,10067.0,5421.0,4646.0,0.7875245781459221,0.19804700741688586,0.588956399035112
