step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,regime,constraint_satisfied,objective,hard_constraint
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.455, ""t_up"": 0.56}}",7468.0,0.7301821103374397,0.6977985323549033,0.6863543788187373,0.6920764555868203,0.6501071237279057,0.6926462497707684,0.5497891069136255,0.45021089308637446,0.5675,0.4425,5453.0,2998.0,2455.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28133369041242634,0.4737343242393427,0.5938638515673383,2998.0,2455.0,5453.0,0.7301821103374397,0.6926462497707684,4825.0,0.7761658031088083,0.994392523364486,3745.0,2643.0,0.6462353386303443,0.031030444964871194,1708.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.465, ""t_up"": 0.56}}",7468.0,0.736073915372255,0.6977985323549033,0.6850740296118447,0.6914362809833741,0.6501071237279057,0.6920138257231218,0.5453883936692742,0.45461160633072584,0.5675,0.4475,5497.0,2998.0,2499.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28267273701124807,0.4761308530020959,0.5936870825088156,2998.0,2499.0,5497.0,0.736073915372255,0.6920138257231218,4825.0,0.7815544041450777,0.994166003712543,3771.0,2643.0,0.6530457813091184,0.03186558516801854,1726.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.4, ""t_up"": 0.57}}",7468.0,0.6905463310123192,0.700169779286927,0.6952983725135624,0.6977340759002447,0.6501071237279057,0.6980802792321117,0.5710684506496024,0.4289315493503975,0.5725,0.41500000000000004,5157.0,2945.0,2212.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2735672201392608,0.45660656525780396,0.5991311578816271,2945.0,2212.0,5157.0,0.6905463310123192,0.6980802792321117,4825.0,0.7407253886010363,0.9949636261891438,3574.0,2643.0,0.598940597805524,0.027795325331648767,1583.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.415, ""t_up"": 0.57}}",7468.0,0.7000535618639528,0.700169779286927,0.6955759964958388,0.6978728878913829,0.6501071237279057,0.6981637337413925,0.5633129303749044,0.4366870696250956,0.5725,0.4225,5228.0,2945.0,2283.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2774504552758436,0.45967548694057486,0.6035789663757105,2945.0,2283.0,5228.0,0.7000535618639528,0.6981637337413925,4825.0,0.7504663212435233,0.9950289975144988,3621.0,2643.0,0.6080211880438895,0.02924704418170504,1607.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.425, ""t_up"": 0.57}}",7468.0,0.7064809855382967,0.700169779286927,0.6941226941226941,0.6971462367048106,0.6501071237279057,0.6974981046247157,0.5581880212282032,0.44181197877179684,0.5725,0.4275,5276.0,2945.0,2331.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2790573111944296,0.46228977619230727,0.603641537333815,2945.0,2331.0,5276.0,0.7064809855382967,0.6974981046247157,4825.0,0.7568911917098445,0.9947973713033954,3652.0,2643.0,0.6144532727960651,0.02894088669950739,1624.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.57}}",7468.0,0.7084895554365291,0.700169779286927,0.6947996589940324,0.6974847191404797,0.6501071237279057,0.6977886977886978,0.5566055566055566,0.4433944433944434,0.5725,0.43,5291.0,2945.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.280262453133369,0.46272405508205433,0.6056794542130955,2945.0,2346.0,5291.0,0.7084895554365291,0.6977886977886978,4825.0,0.7593782383419689,0.9948144104803494,3664.0,2643.0,0.6155883465758608,0.028887523048555623,1627.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.435, ""t_up"": 0.57}}",7468.0,0.7118371719335833,0.700169779286927,0.6925347954449599,0.6963522873659435,0.6501071237279057,0.6967644845748683,0.5539879608728367,0.4460120391271633,0.5725,0.4325,5316.0,2945.0,2371.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28012854847348684,0.4646012394839775,0.6029440403228788,2945.0,2371.0,5316.0,0.7118371719335833,0.6967644845748683,4825.0,0.7616580310880829,0.9948299319727891,3675.0,2643.0,0.6208853575482406,0.029250457038391225,1641.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.445, ""t_up"": 0.57}}",7468.0,0.7174611676486342,0.700169779286927,0.6900124326564443,0.6950911059716857,0.6501071237279057,0.6955953714072415,0.549645390070922,0.450354609929078,0.5725,0.4375,5358.0,2945.0,2413.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2806641671130155,0.46733125325384495,0.6005679379644749,2945.0,2413.0,5358.0,0.7174611676486342,0.6955953714072415,4825.0,0.7662176165803108,0.9948606978631322,3697.0,2643.0,0.6284525160802119,0.029500301023479832,1661.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.455, ""t_up"": 0.57}}",7468.0,0.723085163363685,0.700169779286927,0.6863543788187373,0.6932620790528321,0.6501071237279057,0.6938888888888889,0.5453703703703704,0.4546296296296296,0.5725,0.4425,5400.0,2945.0,2455.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28039635779325117,0.4704725313822444,0.5959887965604475,2945.0,2455.0,5400.0,0.723085163363685,0.6938888888888889,4825.0,0.7701554404145078,0.9943487621097955,3716.0,2643.0,0.6371547483919788,0.030878859857482184,1684.0,weekend,,,
set_weekend,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.575}, ""weekend"": {""t_down"": 0.465, ""t_up"": 0.57}}",7468.0,0.7289769683985002,0.700169779286927,0.6850740296118447,0.6926219044493859,0.6501071237279057,0.6932402645113886,0.5409625275532697,0.4590374724467303,0.5725,0.4475,5444.0,2945.0,2499.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2817354043920728,0.4728855908179205,0.5957792114256913,2945.0,2499.0,5444.0,0.7289769683985002,0.6932402645113886,4825.0,0.7755440414507772,0.9941207910208445,3742.0,2643.0,0.6439651910707529,0.03172737955346651,1702.0,weekend,,,
