alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta,selected_delta_quantile
2.0,0.0,0.0,5179.0,0.6288246721709567,3057.0,0.3711753278290432,0.9330598851517637,0.6905050995628946,5687.0,5687.0,0.752205097278756,0.8156985138926538,0.5954218787366726,1.0,6095.0,0.7522051055060657,2141.0,0.7400437105390967,0.5109581426090145,0.5651863688744982,8236.0,0.0,0.0,25,0.1497732589642207,0.15,0.10194768756628036,0.92
2.0,0.0,0.0,5187.0,0.6297960174842157,3049.0,0.37020398251578435,0.9305988515176374,0.6886838271005342,5672.0,5672.0,0.7513388203741781,0.8137743401677385,0.5885580923717403,1.0,6095.0,0.7513388250302713,2141.0,0.7400437105390967,0.5085314532177129,0.5651863688744982,8236.0,0.0,0.0,26,0.14947088360786437,0.15,0.10040945559740067,0.92
2.0,0.0,0.0,5027.0,0.6103691112190384,3209.0,0.38963088878096164,0.9332239540607055,0.690626517727052,5688.0,5688.0,0.7582835428964938,0.8255514830273807,0.5980308373246215,1.0,6095.0,0.7582835483714716,2141.0,0.7400437105390967,0.5102289338322232,0.5651863688744982,8236.0,0.0,0.0,27,0.14656070669492086,0.15,0.10643770545721054,0.92
2.0,0.0,0.0,4980.0,0.6046624575036426,3256.0,0.39533754249635744,0.9309269893355209,0.688926663428849,5674.0,5674.0,0.7625715362897242,0.8324230675272917,0.6033031870425316,1.0,6095.0,0.762571539311608,2141.0,0.7400437105390967,0.5107811143557681,0.5651863688744982,8236.0,0.0,0.0,28,0.14678507347901662,0.15,0.10287229716777802,0.92
2.0,0.0,0.0,4958.0,0.6019912578921807,3278.0,0.39800874210781934,0.9343724364232978,0.6914764448761535,5695.0,5695.0,0.7614540830426291,0.830960503821872,0.606751932018855,1.0,6095.0,0.7614540869465297,2141.0,0.7400437105390967,0.5117104426402298,0.5651863688744982,8236.0,0.0,0.0,29,0.14598939915498096,0.2,0.10999178886413574,0.92
2.0,0.0,0.0,4972.0,0.6036911121903836,3264.0,0.3963088878096163,0.9345365053322395,0.6915978630403108,5696.0,5696.0,0.7555540878081954,0.8215657698032306,0.5946500287925602,1.0,6095.0,0.7555540921857251,2141.0,0.7400437105390967,0.5112284279733127,0.5651863688744982,8236.0,0.0,0.0,30,0.1425620565811793,0.15,0.10624638199806213,0.92
2.0,0.0,0.0,5036.0,0.6114618746964546,3200.0,0.3885381253035454,0.9345365053322395,0.6915978630403108,5696.0,5696.0,0.7503068836002446,0.8151014204422786,0.5873627524041865,1.0,6095.0,0.7503068861411384,2141.0,0.7400437105390967,0.5097580003892169,0.5651863688744982,8236.0,0.0,0.0,31,0.13776512891054155,0.15,0.10066158324480057,0.92
2.0,0.0,0.0,4849.0,0.5887566779990286,3387.0,0.41124332200097136,0.931583264971288,0.6894123360854784,5678.0,5678.0,0.7649801805823438,0.8509949985597689,0.5970980098783399,1.0,6095.0,0.764980181855805,2141.0,0.7400437105390967,0.509268699538429,0.5651863688744982,8236.0,0.0,0.0,32,0.1440712809562683,0.2,0.11601915955543518,0.92
2.0,0.0,0.0,4745.0,0.5761291889266634,3491.0,0.4238708110733366,0.9337161607875307,0.690990772219524,5691.0,5691.0,0.7648425477315963,0.8483408485482398,0.6013825336305925,1.0,6095.0,0.764842549473418,2141.0,0.7400437105390967,0.5115661286177668,0.5651863688744982,8236.0,0.0,0.0,33,0.14476899405320484,0.2,0.0962768942117691,0.92
2.0,0.0,0.0,4971.0,0.6035696940262263,3265.0,0.39643030597377366,0.9327317473338802,0.6902622632345798,5685.0,5685.0,0.7553923889180931,0.8224513046325328,0.5898511632344103,1.0,6095.0,0.7553923901509412,2141.0,0.7400437105390967,0.511118454287212,0.5651863688744982,8236.0,0.0,0.0,34,0.14202899237473807,0.15,0.10935764759778976,0.92
2.0,0.0,0.0,4978.0,0.6044196211753279,3258.0,0.3955803788246722,0.9351927809680065,0.6920835356969403,5700.0,5700.0,0.7512294240032587,0.8217211765102793,0.5802043273610183,1.0,6095.0,0.7512294269292655,2141.0,0.7400437105390967,0.5094090674403347,0.5651863688744982,8236.0,0.0,0.0,35,0.13963672916094463,0.15,0.10949389636516571,0.92
2.0,0.0,0.0,5027.0,0.6103691112190384,3209.0,0.38963088878096164,0.9330598851517637,0.6905050995628946,5687.0,5687.0,0.7478105937115094,0.8216759534582824,0.5719899976034739,1.0,6095.0,0.7478105986045762,2141.0,0.7400437105390967,0.5066923077390263,0.5651863688744982,8236.0,0.0,0.0,36,0.13542178571224212,0.15,0.1106821596622467,0.92
2.0,0.0,0.0,4877.0,0.5921563865954347,3359.0,0.4078436134045653,0.934208367514356,0.6913550267119961,5694.0,5694.0,0.7546144962227659,0.8267317114211883,0.5806446797056483,1.0,6095.0,0.7546144989883267,2141.0,0.7400437105390967,0.5089131198814524,0.5651863688744982,8236.0,0.0,0.0,37,0.13383527050415675,0.15,0.10905175656080246,0.92
2.0,0.0,0.0,5027.0,0.6103691112190384,3209.0,0.38963088878096164,0.9343724364232978,0.6914764448761535,5695.0,5695.0,0.7469837141970391,0.8183874495162344,0.5686632351171923,1.0,6095.0,0.7469837166384561,2141.0,0.7400437105390967,0.5069375974193528,0.5651863688744982,8236.0,0.0,0.0,38,0.12901653796434404,0.15,0.110198475420475,0.92
2.0,0.0,0.0,4808.0,0.583778533268577,3428.0,0.416221466731423,0.9320754716981132,0.6897765905779505,5681.0,5681.0,0.7619537423417062,0.8368321305142272,0.5977999914346009,1.0,6095.0,0.7619537449980359,2141.0,0.7400437105390967,0.5089526297874226,0.5651863688744982,8236.0,0.0,0.0,39,0.13108581950267156,0.15,0.11377333849668503,0.92
2.0,0.0,0.0,4846.0,0.5883924235065566,3390.0,0.41160757649344343,0.932895816242822,0.6903836813987373,5686.0,5686.0,0.7587625255382512,0.8434198916760363,0.5854590201475349,1.0,6095.0,0.7587625282007576,2141.0,0.7400437105390967,0.508561156310041,0.5651863688744982,8236.0,0.0,0.0,40,0.14097097019354501,0.15,0.11789584159851074,0.92
2.0,0.0,0.0,4830.0,0.5864497328800389,3406.0,0.4135502671199611,0.9327317473338802,0.6902622632345798,5685.0,5685.0,0.7572396595916611,0.8358096589766604,0.5872547092499902,1.0,6095.0,0.757239662461053,2141.0,0.7400437105390967,0.5088368084939716,0.5651863688744982,8236.0,0.0,0.0,41,0.13472712139288584,0.2,0.1129937395453453,0.92
2.0,0.0,0.0,4843.0,0.5880281690140845,3393.0,0.4119718309859155,0.9333880229696473,0.6907479358912093,5689.0,5689.0,0.7607360790051663,0.8469287690963415,0.5941443607081289,1.0,6095.0,0.760736082252706,2141.0,0.7400437105390967,0.5100086418899871,0.5651863688744982,8236.0,0.0,0.0,42,0.12762217670679094,0.15,0.11158263683319092,0.92
2.0,0.0,0.0,4696.0,0.5701796988829528,3540.0,0.4298203011170471,0.9325676784249385,0.6901408450704225,5684.0,5684.0,0.7621807377029828,0.8460375155962422,0.5887247915153055,1.0,6095.0,0.7621807429830607,2141.0,0.7400437105390967,0.5092272158951726,0.5651863688744982,8236.0,0.0,0.0,43,0.12447721908489863,0.2,0.11190351098775864,0.92
2.0,0.0,0.0,4750.0,0.5767362797474502,3486.0,0.42326372025254977,0.9302707136997539,0.6884409907722195,5670.0,5670.0,0.7617140036445331,0.8430776526938197,0.5914919445908863,1.0,6095.0,0.7617140049216728,2141.0,0.7400437105390967,0.5093857421557971,0.5651863688744982,8236.0,0.0,0.0,44,0.12349126835664113,0.15,0.11189348250627518,0.92
2.0,0.0,0.0,4864.0,0.5905779504613891,3372.0,0.409422049538611,0.9340442986054143,0.6912336085478388,5693.0,5693.0,0.7517079556324754,0.8271568050181712,0.5771686393089185,1.0,6095.0,0.7517079568899485,2141.0,0.7400437105390967,0.5087657896982759,0.5651863688744982,8236.0,0.0,0.0,45,0.12188029984633128,0.15,0.10731948167085648,0.92
2.0,0.0,0.0,4802.0,0.5830500242836328,3434.0,0.41694997571636716,0.9337161607875307,0.690990772219524,5691.0,5691.0,0.755628687322486,0.8384128920093536,0.5783954935636771,1.0,6095.0,0.7556286919937231,2141.0,0.7400437105390967,0.5075536939532667,0.5651863688744982,8236.0,0.0,0.0,46,0.12326364169518153,0.15,0.10839863866567612,0.92
2.0,0.0,0.0,4720.0,0.5730937348227295,3516.0,0.42690626517727054,0.9330598851517637,0.6905050995628946,5687.0,5687.0,0.7667470546083762,0.8451360608599575,0.6038914346523283,1.0,6095.0,0.7667470564867369,2141.0,0.7400437105390967,0.5116734769833368,0.5651863688744982,8236.0,0.0,0.0,47,0.1241536259651184,0.2,0.1085706427693367,0.92
2.0,739.0,0.08972802331228752,4413.0,0.5358183584264206,3084.0,0.37445361826129187,0.932895816242822,0.6903836813987373,5686.0,5686.0,0.7758107675887006,0.8983336800321273,0.6056913606765558,1.0,6095.0,0.7758107701665712,2141.0,0.7400437105390967,0.5113317751883176,0.5651863688744982,8236.0,0.0,0.0,48,0.12142342428366343,0.15,0.0950731709599495,0.9
2.0,0.0,0.0,4835.0,0.5870568237008257,3401.0,0.4129431762991744,0.9320754716981132,0.6897765905779505,5681.0,5681.0,0.7519466080510859,0.8308732173872401,0.5732626871994156,1.0,6095.0,0.7519466089035982,2141.0,0.7400437105390967,0.5066278331242545,0.5651863688744982,8236.0,0.0,0.0,49,0.12026138852039973,0.2,0.10234156250953674,0.92
2.0,0.0,0.0,4734.0,0.5747935891209325,3502.0,0.4252064108790675,0.9319114027891715,0.6896551724137931,5680.0,5680.0,0.7584867083032725,0.8383342889941758,0.5811632282508977,1.0,6095.0,0.7584867097910468,2141.0,0.7400437105390967,0.5084193142195756,0.5651863688744982,8236.0,0.0,0.0,50,0.1161903644601504,0.2,0.1174524649977684,0.92
2.0,0.0,0.0,4722.0,0.5733365711510442,3514.0,0.4266634288489558,0.9304347826086956,0.6885624089363769,5671.0,5671.0,0.7614637104094668,0.839612515330062,0.5963485009828893,1.0,6095.0,0.7614637132143935,2141.0,0.7400437105390967,0.5114548931652475,0.5651863688744982,8236.0,0.0,0.0,51,0.1171780933936437,0.15,0.11252626031637192,0.92
2.0,0.0,0.0,4705.0,0.5712724623603691,3531.0,0.4287275376396309,0.9302707136997539,0.6884409907722195,5670.0,5670.0,0.7605770129090812,0.8459649369231081,0.5906319034660671,1.0,6095.0,0.7605770155932119,2141.0,0.7400437105390967,0.5090642007179977,0.5651863688744982,8236.0,0.0,0.0,52,0.116002157330513,0.2,0.11687333881855011,0.92
2.0,0.0,0.0,4692.0,0.5696940262263235,3544.0,0.4303059737736765,0.9337161607875307,0.690990772219524,5691.0,5691.0,0.7611499051361849,0.844464620220861,0.5890599436781276,1.0,6095.0,0.7611499089469694,2141.0,0.7400437105390967,0.5104747948886883,0.5651863688744982,8236.0,0.0,0.0,53,0.11227565705776214,0.15,0.11024647206068039,0.92
2.0,0.0,0.0,4613.0,0.5601019912578922,3623.0,0.4398980087421078,0.9330598851517637,0.6905050995628946,5687.0,5687.0,0.7635892746326592,0.849509732352014,0.5901054044834471,1.0,6095.0,0.7635892776856983,2141.0,0.7400437105390967,0.5093142160265134,0.5651863688744982,8236.0,0.0,0.0,54,0.11213187028964361,0.2,0.11846733838319778,0.92
2.0,120.0,0.014570179698882952,4585.0,0.5567022826614861,3531.0,0.4287275376396309,0.9324036095159968,0.6900194269062652,5683.0,5683.0,0.7724561166828104,0.8634672292654846,0.6119704162433509,1.0,6095.0,0.7724561177467569,2141.0,0.7400437105390967,0.511703262043649,0.5651863688744982,8236.0,0.0,0.0,55,0.1189616267879804,0.15,0.11422798037528992,0.92
2.0,0.0,0.0,4727.0,0.573943661971831,3509.0,0.426056338028169,0.9309269893355209,0.688926663428849,5674.0,5674.0,0.7578877868800383,0.8374379147378493,0.5813305320968611,1.0,6095.0,0.7578877894865593,2141.0,0.7400437105390967,0.5083893260472927,0.5651863688744982,8236.0,0.0,0.0,56,0.11188032825787862,0.2,0.10964875668287277,0.92
2.0,0.0,0.0,4817.0,0.5848712967459933,3419.0,0.4151287032540068,0.9327317473338802,0.6902622632345798,5685.0,5685.0,0.7554849591441136,0.8428105595712775,0.5759373889831342,1.0,6095.0,0.7554849613946105,2141.0,0.7400437105390967,0.5074790398093566,0.5651863688744982,8236.0,0.0,0.0,57,0.10961044083038966,0.2,0.10773740708827972,0.92
2.0,0.0,0.0,4714.0,0.5723652258377854,3522.0,0.4276347741622147,0.9337161607875307,0.690990772219524,5691.0,5691.0,0.7597134199753738,0.8450648388483415,0.5882108769149326,1.0,6095.0,0.7597134218527174,2141.0,0.7400437105390967,0.5089928766188389,0.5651863688744982,8236.0,0.0,0.0,58,0.10434046636025111,0.15,0.10342555493116379,0.92
4.0,2027.0,0.24611461874696455,2469.0,0.2997814473045168,3740.0,0.4541039339485187,0.9668580803937654,0.7155172413793104,5893.0,5893.0,0.9051125687039518,1.0,0.8938805345347509,1.0,6095.0,0.90511256943879,2141.0,0.7400437105390967,0.5418535997397049,0.5651863688744982,8236.0,0.0,0.0,1,0.6688625772794088,0.2,0.1548474282026291,0.8
4.0,2027.0,0.24611461874696455,2698.0,0.3275862068965517,3511.0,0.42629917435648373,0.9614438063986874,0.7115104419621175,5860.0,5860.0,0.8899500534579213,1.0,0.8564623394693832,1.0,6095.0,0.889950054080878,2141.0,0.7400437105390967,0.5377712826599325,0.5651863688744982,8236.0,0.0,0.0,2,0.5774336953957876,0.2,0.13232365250587463,0.8
4.0,2027.0,0.24611461874696455,3033.0,0.36826129188926665,3176.0,0.3856240893637688,0.949630844954881,0.7027683341427877,5788.0,5788.0,0.8774872321481885,1.0,0.8157606630408326,1.0,6095.0,0.8774872335009769,2141.0,0.7400437105390967,0.5327981755460658,0.5651863688744982,8236.0,0.0,0.0,3,0.5237861176331838,0.3,0.11640704423189163,0.8
4.0,2027.0,0.24611461874696455,3804.0,0.4618746964545896,2405.0,0.29201068479844583,0.9304347826086956,0.6885624089363769,5671.0,5671.0,0.8454808102381074,1.0,0.7384550469088966,1.0,6095.0,0.8454808110166991,2141.0,0.7400437105390967,0.5220161595874429,0.5651863688744982,8236.0,0.0,0.0,4,0.44195312857627866,0.3,0.06737153977155685,0.8
4.0,0.0,0.0,4160.0,0.505099562894609,4076.0,0.49490043710539094,0.9312551271534044,0.6891694997571637,5676.0,5676.0,0.8188079442162677,0.9586310974404021,0.6883018688721115,1.0,6095.0,0.818807944992781,2141.0,0.7400437105390967,0.5198781557061363,0.5651863688744982,8236.0,0.0,0.0,5,0.3809830645720164,0.3,0.11762017756700516,0.92
4.0,2027.0,0.24611461874696455,3880.0,0.4711024769305488,2329.0,0.28278290432248665,0.9427399507793273,0.6976687712481787,5746.0,5746.0,0.8495715501570622,1.0,0.7489478225529073,1.0,6095.0,0.8495715510703661,2141.0,0.7400437105390967,0.5260786646247876,0.5651863688744982,8236.0,0.0,0.0,6,0.3622630516688029,0.15,0.08573349565267563,0.85
4.0,0.0,0.0,4690.0,0.5694511898980087,3546.0,0.43054881010199125,0.9325676784249385,0.6901408450704225,5684.0,5684.0,0.8032727259204334,0.9007640935446579,0.6685290061071483,1.0,6095.0,0.8032727274884648,2141.0,0.7400437105390967,0.5194979658755485,0.5651863688744982,8236.0,0.0,0.0,7,0.32318435509999593,0.15,0.10876501351594925,0.92
4.0,0.0,0.0,5013.0,0.6086692569208354,3223.0,0.39133074307916466,0.9324036095159968,0.6900194269062652,5683.0,5683.0,0.7792928109965787,0.8646958112088269,0.6312921069599563,1.0,6095.0,0.779292812831446,2141.0,0.7400437105390967,0.5156290730589483,0.5651863688744982,8236.0,0.0,0.0,8,0.3047609229882558,0.2,0.09294760972261429,0.92
4.0,0.0,0.0,4523.0,0.5491743564837299,3713.0,0.45082564351627,0.9314191960623461,0.689290917921321,5677.0,5677.0,0.806316361973931,0.9065260774803625,0.6810058013307663,1.0,6095.0,0.8063163642956469,2141.0,0.7400437105390967,0.519690229719937,0.5651863688744982,8236.0,0.0,0.0,9,0.2893063545227051,0.2,0.08679816126823425,0.92
4.0,0.0,0.0,5245.0,0.6368382710053424,2991.0,0.3631617289946576,0.9324036095159968,0.6900194269062652,5683.0,5683.0,0.7706793333034707,0.8443485555368279,0.6230312089964591,1.0,6095.0,0.7706793357932659,2141.0,0.7400437105390967,0.5141357320049353,0.5651863688744982,8236.0,0.0,0.0,10,0.2888379176457723,0.15,0.07931587845087051,0.92
4.0,0.0,0.0,5108.0,0.6202039825157843,3128.0,0.37979601748421565,0.9366694011484824,0.6931762991743565,5709.0,5709.0,0.7642847087205653,0.8361939519229876,0.6167482830142013,1.0,6095.0,0.7642847121217158,2141.0,0.7400437105390967,0.5157083249142621,0.5651863688744982,8236.0,0.0,0.0,11,0.27094291945298515,0.15,0.07043736428022385,0.92
4.0,0.0,0.0,5144.0,0.6245750364254492,3092.0,0.37542496357455074,0.9340442986054143,0.6912336085478388,5693.0,5693.0,0.7728855212211221,0.8444867433141043,0.6312881874252855,1.0,6095.0,0.7728855235193716,2141.0,0.7400437105390967,0.5156019996048544,0.5651863688744982,8236.0,0.0,0.0,12,0.2644120355447133,0.2,0.07701761275529861,0.92
4.0,0.0,0.0,5437.0,0.6601505585235551,2799.0,0.33984944147644486,0.9337161607875307,0.690990772219524,5691.0,5691.0,0.7518566773514693,0.8192166085802003,0.5941543186803431,1.0,6095.0,0.751856679138883,2141.0,0.7400437105390967,0.5105813668437884,0.5651863688744982,8236.0,0.0,0.0,13,0.2582417259613673,0.15,0.07643750309944153,0.92
