timestamp,day,session,first_minute_side,actual_direction,actual_regime,continuation_p_up,continuation_decision,continuation_accept,continuation_confidence,reversal_p_up,reversal_decision,reversal_accept,reversal_confidence,final_decision,final_accept,final_correct,used_expert,routing_reason
2026-04-11 02:30:00+00:00,5,asia,YES,UP,continuation,0.8774236698586031,UP,True,0.3774236698586031,0.5479202524720318,ABSTAIN,False,0.0479202524720318,UP,True,True,continuation,cont_only
2026-04-11 02:35:00+00:00,5,asia,NO,DOWN,continuation,0.36054532208940604,DOWN,True,0.13945467791059396,0.8201072961472059,UP,True,0.3201072961472059,UP,True,False,reversal,conflict_rev_win
2026-04-11 02:40:00+00:00,5,asia,YES,DOWN,reversal,0.5887979644469888,ABSTAIN,False,0.08879796444698884,0.16091213426845064,DOWN,True,0.33908786573154936,DOWN,True,True,reversal,rev_only
2026-04-11 02:45:00+00:00,5,asia,NO,DOWN,continuation,0.3395770365789158,DOWN,True,0.1604229634210842,0.8202229595374487,UP,True,0.3202229595374487,UP,True,False,reversal,conflict_rev_win
2026-04-11 02:50:00+00:00,5,asia,YES,DOWN,reversal,0.7196870731202039,UP,True,0.21968707312020386,0.21758427568643238,DOWN,True,0.28241572431356765,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 02:55:00+00:00,5,asia,YES,UP,continuation,0.5707755253785006,ABSTAIN,False,0.07077552537850063,0.16277218412015299,DOWN,True,0.337227815879847,DOWN,True,False,reversal,rev_only
2026-04-11 03:00:00+00:00,5,asia,YES,UP,continuation,0.6114092641931346,UP,True,0.11140926419313457,0.17685274614868873,DOWN,True,0.32314725385131127,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 03:05:00+00:00,5,asia,YES,UP,continuation,0.5259282727655487,ABSTAIN,False,0.025928272765548654,0.1588649668601733,DOWN,True,0.34113503313982674,DOWN,True,False,reversal,rev_only
2026-04-11 03:10:00+00:00,5,asia,YES,UP,continuation,0.7245320855056485,UP,True,0.22453208550564852,0.2333250289881484,DOWN,True,0.2666749710118516,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 03:15:00+00:00,5,asia,YES,DOWN,reversal,0.4807693902554355,ABSTAIN,False,0.019230609744564475,0.14502365464004055,DOWN,True,0.3549763453599595,DOWN,True,True,reversal,rev_only
2026-04-11 03:20:00+00:00,5,asia,YES,DOWN,reversal,0.6725792366839366,UP,True,0.1725792366839366,0.2148235085068456,DOWN,True,0.2851764914931544,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 03:25:00+00:00,5,asia,YES,DOWN,reversal,0.5403265358874862,ABSTAIN,False,0.04032653588748625,0.1428960016990529,DOWN,True,0.3571039983009471,DOWN,True,True,reversal,rev_only
2026-04-11 03:30:00+00:00,5,asia,YES,DOWN,reversal,0.611411258541635,UP,True,0.11141125854163503,0.1651902141928122,DOWN,True,0.3348097858071878,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 03:35:00+00:00,5,asia,NO,UP,reversal,0.38789116155737213,DOWN,True,0.11210883844262787,0.8424615804066171,UP,True,0.3424615804066171,UP,True,True,reversal,conflict_rev_win
2026-04-11 03:40:00+00:00,5,asia,YES,UP,continuation,0.6063949035569747,UP,True,0.10639490355697467,0.1619109037597587,DOWN,True,0.3380890962402413,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 03:45:00+00:00,5,asia,NO,UP,reversal,0.4064888654225247,DOWN,True,0.09351113457747529,0.8248356182799781,UP,True,0.3248356182799781,UP,True,True,reversal,conflict_rev_win
2026-04-11 03:50:00+00:00,5,asia,NO,DOWN,continuation,0.2307214874301018,DOWN,True,0.2692785125698982,0.7162654939403834,UP,True,0.2162654939403834,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 03:55:00+00:00,5,asia,NO,DOWN,continuation,0.14893286144951348,DOWN,True,0.35106713855048655,0.4140580617049529,ABSTAIN,False,0.0859419382950471,DOWN,True,True,continuation,cont_only
2026-04-11 04:00:00+00:00,5,asia,NO,DOWN,continuation,0.3307327250873767,DOWN,True,0.16926727491262328,0.8107860907225202,UP,True,0.31078609072252017,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 04:05:00+00:00,5,asia,YES,UP,continuation,0.7544903179544764,UP,True,0.2544903179544764,0.29618279131352904,DOWN,True,0.20381720868647096,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 04:10:00+00:00,5,asia,YES,DOWN,reversal,0.5982225477699527,UP,True,0.09822254776995265,0.16727457434485005,DOWN,True,0.33272542565514995,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 04:15:00+00:00,5,asia,NO,DOWN,continuation,0.1290105871705524,DOWN,True,0.37098941282944764,0.4356286282798333,ABSTAIN,False,0.06437137172016671,DOWN,True,True,continuation,cont_only
2026-04-11 04:20:00+00:00,5,asia,YES,DOWN,reversal,0.6127090620222977,UP,True,0.11270906202229769,0.17440237447591572,DOWN,True,0.3255976255240843,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 04:25:00+00:00,5,asia,NO,UP,reversal,0.37431789336573346,DOWN,True,0.12568210663426654,0.8138605962318308,UP,True,0.3138605962318308,UP,True,True,reversal,conflict_rev_win
2026-04-11 04:30:00+00:00,5,asia,YES,UP,continuation,0.8004813027036379,UP,True,0.30048130270363793,0.3353222148831476,ABSTAIN,False,0.16467778511685238,UP,True,True,continuation,cont_only
2026-04-11 04:35:00+00:00,5,asia,NO,UP,reversal,0.29241224721038894,DOWN,True,0.20758775278961106,0.7956497443922289,UP,True,0.2956497443922289,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 04:40:00+00:00,5,asia,NO,UP,reversal,0.5002295302562751,ABSTAIN,False,0.00022953025627514556,0.8134346215079239,UP,True,0.3134346215079239,UP,True,True,reversal,rev_only
2026-04-11 04:45:00+00:00,5,asia,YES,DOWN,reversal,0.5647035939122405,ABSTAIN,False,0.06470359391224045,0.15813304702977385,DOWN,True,0.3418669529702262,DOWN,True,True,reversal,rev_only
2026-04-11 04:50:00+00:00,5,asia,YES,UP,continuation,0.5778394138464306,ABSTAIN,False,0.07783941384643056,0.15670391000090492,DOWN,True,0.3432960899990951,DOWN,True,False,reversal,rev_only
2026-04-11 04:55:00+00:00,5,asia,NO,DOWN,continuation,0.45558024678547576,ABSTAIN,False,0.04441975321452424,0.8617259960551322,UP,True,0.3617259960551322,UP,True,False,reversal,rev_only
2026-04-11 05:00:00+00:00,5,asia,NO,DOWN,continuation,0.504056338259993,ABSTAIN,False,0.004056338259992964,0.8404663075809463,UP,True,0.3404663075809463,UP,True,False,reversal,rev_only
2026-04-11 05:05:00+00:00,5,asia,YES,DOWN,reversal,0.634747943394745,UP,True,0.13474794339474505,0.18470948160270004,DOWN,True,0.31529051839729993,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 05:10:00+00:00,5,asia,YES,DOWN,reversal,0.5336135767351363,ABSTAIN,False,0.03361357673513632,0.1616706608528347,DOWN,True,0.3383293391471653,DOWN,True,True,reversal,rev_only
2026-04-11 05:20:00+00:00,5,asia,YES,UP,continuation,0.8228805100760613,UP,True,0.32288051007606133,0.3665279605056474,ABSTAIN,False,0.1334720394943526,UP,True,True,continuation,cont_only
2026-04-11 05:25:00+00:00,5,asia,YES,UP,continuation,0.6711089609996246,UP,True,0.17110896099962458,0.2028164830547838,DOWN,True,0.29718351694521616,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 05:30:00+00:00,5,asia,YES,DOWN,reversal,0.5527294795794014,ABSTAIN,False,0.05272947957940144,0.15448351205241512,DOWN,True,0.3455164879475849,DOWN,True,True,reversal,rev_only
2026-04-11 05:35:00+00:00,5,asia,YES,UP,continuation,0.7174635753999843,UP,True,0.2174635753999843,0.2385658129459839,DOWN,True,0.2614341870540161,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 05:40:00+00:00,5,asia,NO,DOWN,continuation,0.47762164822729847,ABSTAIN,False,0.022378351772701532,0.8529532889860852,UP,True,0.35295328898608525,UP,True,False,reversal,rev_only
2026-04-11 06:10:00+00:00,5,asia,YES,UP,continuation,0.6171063590264381,UP,True,0.11710635902643807,0.16648200594746507,DOWN,True,0.3335179940525349,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 06:15:00+00:00,5,asia,YES,UP,continuation,0.626308560377443,UP,True,0.12630856037744298,0.17809544435741348,DOWN,True,0.3219045556425865,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 06:20:00+00:00,5,asia,YES,DOWN,reversal,0.630382988832235,UP,True,0.13038298883223498,0.17468303104568794,DOWN,True,0.32531696895431206,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 06:30:00+00:00,5,asia,YES,DOWN,reversal,0.5570998097157364,ABSTAIN,False,0.05709980971573636,0.16903308126837063,DOWN,True,0.33096691873162937,DOWN,True,True,reversal,rev_only
2026-04-11 06:35:00+00:00,5,asia,YES,UP,continuation,0.7283237325968349,UP,True,0.22832373259683492,0.2388113537429253,DOWN,True,0.2611886462570747,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 06:40:00+00:00,5,asia,NO,DOWN,continuation,0.3523952785757702,DOWN,True,0.1476047214242298,0.8062710553426089,UP,True,0.3062710553426089,UP,True,False,reversal,conflict_rev_win
2026-04-11 06:45:00+00:00,5,asia,NO,DOWN,continuation,0.40154006378962026,DOWN,True,0.09845993621037974,0.8328969276819139,UP,True,0.3328969276819139,UP,True,False,reversal,conflict_rev_win
2026-04-11 06:50:00+00:00,5,asia,YES,UP,continuation,0.7222357877073282,UP,True,0.22223578770732821,0.2351731619233925,DOWN,True,0.2648268380766075,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 06:55:00+00:00,5,asia,NO,DOWN,continuation,0.4843743577579152,ABSTAIN,False,0.015625642242084792,0.7804397276106994,UP,True,0.28043972761069935,UP,True,False,reversal,rev_only
2026-04-11 07:00:00+00:00,5,asia,NO,UP,reversal,0.3954755170927972,DOWN,True,0.10452448290720279,0.8451555300966778,UP,True,0.34515553009667777,UP,True,True,reversal,conflict_rev_win
2026-04-11 07:35:00+00:00,5,asia,NO,DOWN,continuation,0.3597024603530279,DOWN,True,0.1402975396469721,0.828115974634064,UP,True,0.32811597463406394,UP,True,False,reversal,conflict_rev_win
2026-04-11 07:40:00+00:00,5,asia,NO,DOWN,continuation,0.46685375482782615,ABSTAIN,False,0.03314624517217385,0.7916200856685346,UP,True,0.2916200856685346,UP,True,False,reversal,rev_only
2026-04-11 07:45:00+00:00,5,asia,NO,DOWN,continuation,0.3905862597845517,DOWN,True,0.10941374021544831,0.830347683805655,UP,True,0.33034768380565505,UP,True,False,reversal,conflict_rev_win
2026-04-11 07:50:00+00:00,5,asia,NO,DOWN,continuation,0.4200162456072233,DOWN,True,0.07998375439277672,0.8463236670149749,UP,True,0.34632366701497486,UP,True,False,reversal,conflict_rev_win
2026-04-11 07:55:00+00:00,5,asia,YES,UP,continuation,0.6541608113970051,UP,True,0.1541608113970051,0.19747344948940895,DOWN,True,0.3025265505105911,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 08:00:00+00:00,5,europe,NO,DOWN,continuation,0.3572583946848969,DOWN,True,0.1427416053151031,0.8184738955554963,UP,True,0.3184738955554963,UP,True,False,reversal,conflict_rev_win
2026-04-11 08:05:00+00:00,5,europe,YES,UP,continuation,0.6161491599938991,UP,True,0.11614915999389908,0.18013491475591506,DOWN,True,0.31986508524408497,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 08:10:00+00:00,5,europe,YES,UP,continuation,0.8084702169775868,UP,True,0.3084702169775868,0.38462206183060527,ABSTAIN,False,0.11537793816939473,UP,True,True,continuation,cont_only
2026-04-11 08:20:00+00:00,5,europe,YES,DOWN,reversal,0.6549069622523885,UP,True,0.15490696225238854,0.18425899360286177,DOWN,True,0.3157410063971382,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 08:25:00+00:00,5,europe,NO,DOWN,continuation,0.5198015169490816,ABSTAIN,False,0.01980151694908161,0.8237074529061208,UP,True,0.3237074529061208,UP,True,False,reversal,rev_only
2026-04-11 09:40:00+00:00,5,europe,NO,DOWN,continuation,0.4020508571503602,DOWN,True,0.09794914284963979,0.8406251547010103,UP,True,0.3406251547010103,UP,True,False,reversal,conflict_rev_win
2026-04-11 09:50:00+00:00,5,europe,NO,UP,reversal,0.43155650386031635,ABSTAIN,False,0.06844349613968365,0.8405079719838976,UP,True,0.3405079719838976,UP,True,True,reversal,rev_only
2026-04-11 09:55:00+00:00,5,europe,YES,UP,continuation,0.7069206968734488,UP,True,0.20692069687344883,0.21331294436092918,DOWN,True,0.2866870556390708,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 10:00:00+00:00,5,europe,NO,DOWN,continuation,0.4617968445146856,ABSTAIN,False,0.03820315548531439,0.8625691296685033,UP,True,0.3625691296685033,UP,True,False,reversal,rev_only
2026-04-11 10:05:00+00:00,5,europe,YES,UP,continuation,0.5723825603406288,UP,True,0.07238256034062884,0.15870772328793176,DOWN,True,0.34129227671206824,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 10:10:00+00:00,5,europe,NO,DOWN,continuation,0.41270976994190606,DOWN,True,0.08729023005809394,0.8442791755026301,UP,True,0.3442791755026301,UP,True,False,reversal,conflict_rev_win
2026-04-11 10:15:00+00:00,5,europe,YES,DOWN,reversal,0.6441136992812416,UP,True,0.14411369928124163,0.18115032170119258,DOWN,True,0.3188496782988074,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 10:20:00+00:00,5,europe,YES,UP,continuation,0.6583599195987233,UP,True,0.1583599195987233,0.19063883938811832,DOWN,True,0.3093611606118817,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 10:25:00+00:00,5,europe,NO,UP,reversal,0.4671530610977444,ABSTAIN,False,0.032846938902255596,0.8537083497261462,UP,True,0.3537083497261462,UP,True,True,reversal,rev_only
2026-04-11 10:30:00+00:00,5,europe,NO,DOWN,continuation,0.42246400739932727,DOWN,True,0.07753599260067273,0.8434144993918724,UP,True,0.3434144993918724,UP,True,False,reversal,conflict_rev_win
2026-04-11 11:00:00+00:00,5,europe,NO,UP,reversal,0.3901810188710247,DOWN,True,0.10981898112897531,0.7974745579540823,UP,True,0.2974745579540823,UP,True,True,reversal,conflict_rev_win
2026-04-11 11:05:00+00:00,5,europe,YES,UP,continuation,0.8140742776260839,UP,True,0.31407427762608386,0.37775259077960016,ABSTAIN,False,0.12224740922039984,UP,True,True,continuation,cont_only
2026-04-11 11:10:00+00:00,5,europe,NO,DOWN,continuation,0.40081347273978635,DOWN,True,0.09918652726021365,0.8333740927732908,UP,True,0.3333740927732908,UP,True,False,reversal,conflict_rev_win
2026-04-11 11:45:00+00:00,5,europe,NO,UP,reversal,0.3847736225098918,DOWN,True,0.11522637749010822,0.8384973433410593,UP,True,0.3384973433410593,UP,True,True,reversal,conflict_rev_win
2026-04-11 12:15:00+00:00,5,europe,YES,DOWN,reversal,0.6991125838727825,UP,True,0.19911258387278252,0.2191192959214378,DOWN,True,0.2808807040785622,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 12:20:00+00:00,5,europe,NO,DOWN,continuation,0.5090815209798,ABSTAIN,False,0.009081520979799973,0.8680356605197304,UP,True,0.36803566051973036,UP,True,False,reversal,rev_only
2026-04-11 12:25:00+00:00,5,europe,YES,UP,continuation,0.7413086252146456,UP,True,0.24130862521464558,0.254899282159587,DOWN,True,0.24510071784041298,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 12:30:00+00:00,5,europe,YES,UP,continuation,0.5163129966081778,ABSTAIN,False,0.016312996608177754,0.15168279560919534,DOWN,True,0.34831720439080466,DOWN,True,False,reversal,rev_only
2026-04-11 12:35:00+00:00,5,europe,YES,DOWN,reversal,0.5303849584122147,ABSTAIN,False,0.03038495841221467,0.13572499948643318,DOWN,True,0.3642750005135668,DOWN,True,True,reversal,rev_only
2026-04-11 12:40:00+00:00,5,europe,YES,UP,continuation,0.614426632546714,UP,True,0.11442663254671404,0.17570904819238742,DOWN,True,0.3242909518076126,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 12:45:00+00:00,5,europe,YES,DOWN,reversal,0.6132314683986144,UP,True,0.11323146839861442,0.17113531811280253,DOWN,True,0.3288646818871975,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 12:50:00+00:00,5,europe,YES,DOWN,reversal,0.610394002686485,UP,True,0.11039400268648503,0.16370703279552606,DOWN,True,0.33629296720447394,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 12:55:00+00:00,5,europe,YES,UP,continuation,0.5870045378761807,UP,True,0.08700453787618068,0.1581290431544144,DOWN,True,0.3418709568455856,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 13:00:00+00:00,5,europe,NO,DOWN,continuation,0.25351019450317114,DOWN,True,0.24648980549682886,0.7597687910429284,UP,True,0.2597687910429284,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 13:05:00+00:00,5,europe,YES,DOWN,reversal,0.49178671305717037,ABSTAIN,False,0.008213286942829634,0.19684649963726672,DOWN,True,0.30315350036273325,DOWN,True,True,reversal,rev_only
2026-04-11 13:10:00+00:00,5,europe,NO,DOWN,continuation,0.11516742757269209,DOWN,True,0.3848325724273079,0.32698243330342686,ABSTAIN,False,0.17301756669657314,DOWN,True,True,continuation,cont_only
2026-04-11 13:15:00+00:00,5,europe,YES,UP,continuation,0.6376208403222857,UP,True,0.13762084032228572,0.17743109563695136,DOWN,True,0.32256890436304864,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 13:20:00+00:00,5,europe,NO,DOWN,continuation,0.27191135666560823,DOWN,True,0.22808864333439177,0.7504014085045586,UP,True,0.2504014085045586,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 13:25:00+00:00,5,europe,YES,DOWN,reversal,0.7312509598543449,UP,True,0.23125095985434485,0.24645128419191384,DOWN,True,0.25354871580808613,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 13:30:00+00:00,5,europe,YES,DOWN,reversal,0.6456841249254691,UP,True,0.14568412492546912,0.17188254986612014,DOWN,True,0.32811745013387983,DOWN,True,True,reversal,conflict_rev_win
2026-04-11 13:35:00+00:00,5,europe,YES,UP,continuation,0.6307467897690966,UP,True,0.1307467897690966,0.17428410316685128,DOWN,True,0.3257158968331487,DOWN,True,False,reversal,conflict_rev_win
2026-04-11 13:40:00+00:00,5,europe,YES,UP,continuation,0.5634141247064716,ABSTAIN,False,0.06341412470647156,0.14913444282684313,DOWN,True,0.3508655571731569,DOWN,True,False,reversal,rev_only
2026-04-11 13:45:00+00:00,5,europe,YES,UP,continuation,0.664146134516683,UP,True,0.16414613451668303,0.2000129016547059,DOWN,True,0.29998709834529413,ABSTAIN,False,False,abstain,conflict_abstain
2026-04-11 13:50:00+00:00,5,europe,YES,DOWN,reversal,0.5659195203448422,ABSTAIN,False,0.06591952034484216,0.15930467212753624,DOWN,True,0.34069532787246376,DOWN,True,True,reversal,rev_only
2026-04-11 13:55:00+00:00,5,europe,YES,DOWN,reversal,0.5253499820599098,ABSTAIN,False,0.025349982059909792,0.1550164923964597,DOWN,True,0.3449835076035403,DOWN,True,True,reversal,rev_only
2026-04-11 14:00:00+00:00,5,europe,NO,UP,reversal,0.42459537122128493,DOWN,True,0.07540462877871507,0.843700203110064,UP,True,0.343700203110064,UP,True,True,reversal,conflict_rev_win
2026-04-11 14:05:00+00:00,5,europe,YES,UP,continuation,0.5635965880004288,ABSTAIN,False,0.06359658800042878,0.18489757555540157,DOWN,True,0.31510242444459846,DOWN,True,False,reversal,rev_only
2026-04-11 14:10:00+00:00,5,europe,NO,DOWN,continuation,0.3884238355416804,DOWN,True,0.11157616445831958,0.8243392342931477,UP,True,0.3243392342931477,UP,True,False,reversal,conflict_rev_win
