abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
0.0,0.0,1757.0,0.43991674096763494,0.47389716092616174,0.9982954545454545,0.01,0.5,3.0,0.0017045454545454545,0.669833729216152,0.48068181818181815,846.0,846.0,0.44124081486605665,0.47407582053374203,0.2896341683811729,0.6088066857858307,global,0.5850498517167296,0.65,1263.0,0.44124081530715603,497.0,0.0,0.7176136363636364,0.4170510526096566,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.43991674096763494,0.47389716092616174,0.9982954545454545,0.01,1.0,3.0,0.0017045454545454545,0.669833729216152,0.48068181818181815,846.0,846.0,0.44124081486605665,0.47407582053374203,0.2896341683811729,0.6088066857858307,global,0.5850498517167296,0.65,1263.0,0.44124081530715603,497.0,0.0,0.7176136363636364,0.4170510526096566,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.15,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1629.0,0.9255681818181818,131.0,0.4842007293419506,0.5166218460874588,0.07443181818181818,0.01,0.2,0.0,0.0,0.9881235154394299,0.7090909090909091,1248.0,1248.0,0.9727221539555839,1.0,1.0,1.0,global,0.6233586918515723,0.68,1263.0,0.9727221539555839,497.0,0.0,0.7176136363636364,0.558765950526378,0.5682228514151557,0.9255681818181818,1760.0,0.0,0.0
818.0,0.4647727272727273,942.0,0.47135219009822676,0.5142331573275576,0.5352272727272728,0.01,0.3,0.0,0.0,0.8788598574821853,0.6306818181818182,1110.0,1110.0,0.7447250215249095,1.0,0.526807834820153,1.0,global,0.6233586918515723,0.68,1263.0,0.744725021719171,497.0,0.0,0.7176136363636364,0.48990407579585943,0.5682228514151557,0.4647727272727273,1760.0,0.0,0.0
0.0,0.0,1757.0,0.469495622877484,0.5095019094299034,0.9982954545454545,0.01,0.5,3.0,0.0017045454545454545,0.7046714172604909,0.5056818181818182,890.0,890.0,0.47068776754517505,0.5099403973681171,0.3118197120957143,0.644293068703965,global,0.6233586918515723,0.68,1263.0,0.4706877683023734,497.0,0.0,0.7176136363636364,0.43147718897329296,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.469495622877484,0.5095019094299034,0.9982954545454545,0.01,1.0,3.0,0.0017045454545454545,0.7046714172604909,0.5056818181818182,890.0,890.0,0.47068776754517505,0.5099403973681171,0.3118197120957143,0.644293068703965,global,0.6233586918515723,0.68,1263.0,0.4706877683023734,497.0,0.0,0.7176136363636364,0.43147718897329296,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1724.0,0.9795454545454545,36.0,0.4938976956025869,0.5731744458546879,0.020454545454545454,0.01,0.15,0.0,0.0,0.9960411718131433,0.7147727272727272,1258.0,1258.0,0.9883330947316972,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,0.9883330947316972,497.0,0.0,0.7176136363636364,0.5646631903863696,0.5682228514151557,0.9795454545454545,1760.0,0.0,0.0
1629.0,0.9255681818181818,131.0,0.5066669800209747,0.5518974628740823,0.07443181818181818,0.01,0.2,0.0,0.0,0.9889152810768013,0.709659090909091,1249.0,1249.0,0.9735361790723822,1.0,1.0,1.0,global,0.6445022941313086,0.7,1263.0,0.9735361790723822,497.0,0.0,0.7176136363636364,0.5593114050718326,0.5682228514151557,0.9255681818181818,1760.0,0.0,0.0
716.0,0.4068181818181818,1043.0,0.49569251223629474,0.5409433154868983,0.5926136363636364,0.01,0.3,1.0,0.0005681818181818182,0.8725257323832145,0.6261363636363636,1102.0,1102.0,0.7345750064401553,0.745157917499258,0.526318445718172,1.0,global,0.6445022941313086,0.7,1263.0,0.7345750066146519,497.0,0.0,0.7176136363636364,0.48879749999133265,0.5682228514151557,0.40738636363636366,1760.0,0.0,0.0
0.0,0.0,1757.0,0.4898476371739562,0.5319141090230725,0.9982954545454545,0.01,0.5,3.0,0.0017045454545454545,0.7205067300079177,0.5170454545454546,910.0,910.0,0.4909688511581892,0.5324338365659151,0.3458322000243743,0.6624977002841306,global,0.6445022941313086,0.7,1263.0,0.49096885184821754,497.0,0.0,0.7176136363636364,0.4394715071551111,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.4898476371739562,0.5319141090230725,0.9982954545454545,0.01,1.0,3.0,0.0017045454545454545,0.7205067300079177,0.5170454545454546,910.0,910.0,0.4909688511581892,0.5324338365659151,0.3458322000243743,0.6624977002841306,global,0.6445022941313086,0.7,1263.0,0.49096885184821754,497.0,0.0,0.7176136363636364,0.4394715071551111,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1410.0,0.8011363636363636,350.0,0.6272793671135205,0.6835975336971203,0.19886363636363635,0.01,0.15,0.0,0.0,0.9762470308788599,0.7005681818181818,1233.0,1233.0,0.9404493392711788,1.0,1.0,1.0,global,0.7624955334814366,0.8,1263.0,0.9404493395029906,497.0,0.0,0.7176136363636364,0.5521331484881881,0.5682228514151557,0.8011363636363636,1760.0,0.0,0.0
581.0,0.3301136363636364,1178.0,0.6075507167439428,0.6648118174168589,0.6693181818181818,0.01,0.2,1.0,0.0005681818181818182,0.9041963578780681,0.6488636363636363,1142.0,1142.0,0.7450110611418611,0.7782400277615287,0.6016946682804349,1.0,global,0.7624955334814366,0.8,1263.0,0.7450110622056411,497.0,0.0,0.7176136363636364,0.5088272623270927,0.5682228514151557,0.3306818181818182,1760.0,0.0,0.0
83.0,0.04715909090909091,1674.0,0.605182097710286,0.668826878333972,0.9511363636363637,0.01,0.3,3.0,0.0017045454545454545,0.8440221694378464,0.6056818181818182,1066.0,1066.0,0.6340712125119724,0.6841785325020076,0.5215394666485503,0.788338308067775,global,0.7624955334814366,0.8,1263.0,0.634071214073592,497.0,0.0,0.7176136363636364,0.4882645059480295,0.5682228514151557,0.048863636363636366,1760.0,0.0,0.0
0.0,0.0,1757.0,0.6031656039628773,0.6663068064995867,0.9982954545454545,0.01,0.5,3.0,0.0017045454545454545,0.8218527315914489,0.5897727272727272,1038.0,1038.0,0.6039302174427177,0.6671480854611824,0.49925970853361523,0.7681718165597899,global,0.7624955334814366,0.8,1263.0,0.6039302196344262,497.0,0.0,0.7176136363636364,0.4838692344278384,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
0.0,0.0,1757.0,0.6031656039628773,0.6663068064995867,0.9982954545454545,0.01,1.0,3.0,0.0017045454545454545,0.8218527315914489,0.5897727272727272,1038.0,1038.0,0.6039302174427177,0.6671480854611824,0.49925970853361523,0.7681718165597899,global,0.7624955334814366,0.8,1263.0,0.6039302196344262,497.0,0.0,0.7176136363636364,0.4838692344278384,0.5682228514151557,0.0017045454545454545,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8230225110046415,0.85,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8230225110046415,0.85,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,global,0.8230225110046415,0.85,1263.0,1.0,497.0,0.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
