feature,gain,split
sl_mirror_return_slope_5s,14.28497696854519,0.0
volume_below_rolling_p20_share_5_rolling_z_6,14.17369487437027,0.0
ret_10_delta_1,14.167790585216611,0.0
relative_volume_5_lag12,13.973639693465685,0.0
relative_volume_20_lag12,13.78776877653751,0.0
rv_30_rolling_z_12,13.787138703526095,0.0
sl_agg_end_second_buy_pressure_3s,13.748987295053778,0.0
wick_pressure_1_lag2,13.678916496525837,0.0
ret_10_delta_6,13.603908488973001,0.0
rv_term_ratio__rv_10__rv_30,13.523756504892546,0.0
sl_agg_large_trade_volume_share_1s,13.46598787545457,0.0
ret_1_delta_3,13.446243655768765,0.0
relative_volume_term_ratio__relative_volume_5__relative_volume_10,13.432537876924805,0.0
ret_3_lag12,13.381741682448775,0.0
sl_trade_count_z_300s,13.281193472943656,0.0
wick_pressure_1_lag1,13.251512833432892,0.0
sl_interaction__sl_mirror_ret_60s__x__sl_mirror_rv_10s,13.228147089592785,0.0
wick_pressure_1_delta_3,13.22325191443242,0.0
sl_mirror_volume_z_60s,13.211054786326768,0.0
rv_30_delta_6,13.19632658426849,0.0
max_up_ret_5_delta_1,13.159590105223053,0.0
context_ret_product__clv_1__ret_1,13.157662833471496,0.0
rv_10_delta_3,13.06289363090716,0.0
context_ret_product__wick_pressure_1__ret_5,13.04817775919595,0.0
volume_z_term_ratio__volume_z_5__volume_z_20,13.035089962049966,0.0
sl_taker_imbalance_delta_5s,13.020224365867955,0.0
ret_1_accel,12.907378914477375,0.0
htf_ret_15m_1_delta_1,12.904754436793061,0.0
rv_10_rolling_z_24,12.787186865516494,0.0
sl_agg_end_second_buy_pressure_5s,12.774663467407239,0.0
low_volume_flag_share_5_rolling_z_24,12.748624139243663,0.0
ret_volume_z_product__ret_3__volume_z_3,12.645637469078862,0.0
wick_pressure_1_rolling_z_24,12.567619916077897,0.0
regime_vol_ratio,12.55157423864524,0.0
relative_volume_term_ratio__relative_volume_3__relative_volume_20,12.537252876554295,0.0
sl_agg_end_second_sell_pressure_300s,12.532030549514818,0.0
sl_post_jump_pullback_ratio,12.469629271563116,0.0
relative_volume_5_lag2,12.453305575514756,0.0
clv_1_rolling_z_6,12.44300032985631,0.0
sl_mirror_quote_volume_z_30s,12.439298814711426,0.0
compression_score_rolling_z_6,12.437631054410893,0.0
sl_mirror_relative_volume_30s_lag30s,12.382467988400242,0.0
sl_signed_dollar_flow_z_30s,12.346604893906216,0.0
sl_mirror_relative_volume_30s_lag3s,12.335784554625937,0.0
sl_return_30s_lag30s,12.29011314585421,0.0
sl_agg_median_trade_size_30s,12.210377154210496,0.0
htf_range_pos_15m,12.204613538660594,0.0
ret_term_ratio__ret_1__ret_15,12.203938084189966,0.0
sl_avg_trade_size_10s,12.156635495843895,0.0
vwap_dist_3,12.087700289205221,0.0
fm_taker_imbalance_slope_10s,12.07562907838515,0.0
relative_volume_term_ratio__relative_volume_5__relative_volume_20,12.070611736862519,0.0
sl_taker_imbalance_30s_lag5s,12.038077096994762,0.0
ret_volume_z_product__ret_5__volume_z_3,12.028438295883294,0.0
sl_agg_signed_large_notional_300s,11.958505849950036,0.0
rv_term_spread__rv_10__rv_30,11.945121419300776,0.0
relative_volume_20_lag2,11.798749547283995,0.0
sl_interaction__sl_mirror_ret_10s__x__sl_signed_dollar_flow_30s,11.798147557208347,0.0
volume_share_term_spread__volume_share_3__volume_share_5,11.779108698796628,0.0
sl_signed_dollar_flow_z_60s,11.722114903765615,0.0
sl_signed_dollar_flow_300s,11.704611463157816,0.0
sl_max_adverse_move_60s,11.686642158542785,0.0
htf_rv_15m_delta_6,11.66285838516212,0.0
htf_close_z_15m_lag12,11.661969144777377,0.0
sl_mirror_close_z_10s,11.537519828205355,0.0
fm_continuation_pressure_score_lag60s,11.52072067563302,0.0
sl_taker_imbalance_delta_300s,11.519699244705278,0.0
sl_mirror_body_pct_1s,11.497735309038456,0.0
htf_close_z_15m_delta_6,11.470763614459857,0.0
rv_3_rolling_z_12,11.466973268065203,0.0
htf_close_z_15m_lag2,11.46012371408552,0.0
volume_below_rolling_p20_share_20_mean_gap_12,11.4497131939129,0.0
sl_taker_imbalance_delta_10s,11.404461781438803,0.0
volume_z_3_delta_6,11.331000648975383,0.0
signed_volume_1_lag12,11.289427180765493,0.0
sl_mirror_relative_trade_count_10s,11.274941365050939,0.0
sl_return_5s_minus_60s,11.189379940092604,0.0
sl_max_abs_return_10s,11.08772515595921,0.0
sl_mirror_volume_z_5s,10.99613076602087,0.0
rv_3_rolling_z_6,10.955915199279795,0.0
sl_price_impact_proxy_300s,10.918795227532557,0.0
compression_score_lag3,10.867240650017754,0.0
sl_interaction__sl_mirror_ret_30s__div__sl_signed_dollar_flow_30s,10.866688415587163,0.0
efficiency_10_delta_3,10.854032185650222,0.0
sl_agg_median_trade_size_300s,10.848512981010302,0.0
fm_body_to_range,10.826776708269458,0.0
low_volume_flag_share_5_mean_gap_12,10.817945197726463,0.0
