continuation_t_up,continuation_t_down,reversal_t_up,reversal_t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.48,0.4,0.525,0.425,7468.0,0.9989287627209427,0.5962732919254659,0.7044310171198389,0.6503521545226524,0.6501071237279057,0.6250670241286863,0.7337801608579089,0.26621983914209113,0.48,0.4,7460.0,5474.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2498660953401178,0.6119896516203623,0.40828483729838966,5474.0,1986.0,7460.0,0.9989287627209427,0.6250670241286863,4825.0,0.9993782383419689,0.8092077975943592,4822.0,2643.0,0.9981082103670071,0.2884761182714177,2638.0
0.48,0.4,0.525,0.45,7468.0,0.9989287627209427,0.5962732919254659,0.7044310171198389,0.6503521545226524,0.6501071237279057,0.6250670241286863,0.7337801608579089,0.26621983914209113,0.48,0.4,7460.0,5474.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2498660953401178,0.6119896516203623,0.40828483729838966,5474.0,1986.0,7460.0,0.9989287627209427,0.6250670241286863,4825.0,0.9993782383419689,0.8092077975943592,4822.0,2643.0,0.9981082103670071,0.2884761182714177,2638.0
0.48,0.4,0.525,0.475,7468.0,0.9989287627209427,0.5962732919254659,0.7044310171198389,0.6503521545226524,0.6501071237279057,0.6250670241286863,0.7337801608579089,0.26621983914209113,0.48,0.4,7460.0,5474.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2498660953401178,0.6119896516203623,0.40828483729838966,5474.0,1986.0,7460.0,0.9989287627209427,0.6250670241286863,4825.0,0.9993782383419689,0.8092077975943592,4822.0,2643.0,0.9981082103670071,0.2884761182714177,2638.0
0.48,0.4,0.525,0.5,7468.0,0.9989287627209427,0.5962732919254659,0.7044310171198389,0.6503521545226524,0.6501071237279057,0.6250670241286863,0.7337801608579089,0.26621983914209113,0.48,0.4,7460.0,5474.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2498660953401178,0.6119896516203623,0.40828483729838966,5474.0,1986.0,7460.0,0.9989287627209427,0.6250670241286863,4825.0,0.9993782383419689,0.8092077975943592,4822.0,2643.0,0.9981082103670071,0.2884761182714177,2638.0
0.48,0.4,0.55,0.35,7468.0,0.9872790573111945,0.5973906651966189,0.709476954945624,0.6534338100711214,0.6501071237279057,0.6267462362674624,0.7380984673809847,0.26190153261901533,0.48,0.4,7373.0,5442.0,1931.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2502678093197644,0.607046640708698,0.4122711378940977,5442.0,1931.0,7373.0,0.9872790573111945,0.6267462362674624,4825.0,0.9900518134715026,0.8168306468494871,4777.0,2643.0,0.9822171774498676,0.27696456086286597,2596.0
0.48,0.4,0.55,0.375,7468.0,0.9920996250669524,0.5973906651966189,0.70665988815455,0.6520252766755845,0.6501071237279057,0.6264003239303549,0.7345120799028209,0.2654879200971791,0.48,0.4,7409.0,5442.0,1967.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.25080342795929295,0.608808753677072,0.4119576573833654,5442.0,1967.0,7409.0,0.9920996250669524,0.6264003239303549,4825.0,0.9933678756476684,0.8141039015230545,4793.0,2643.0,0.9897843359818388,0.2824923547400612,2616.0
0.48,0.4,0.55,0.4,7468.0,0.9941081949651848,0.5973906651966189,0.7048435923309788,0.6511171287637989,0.6501071237279057,0.6260775862068966,0.7330280172413793,0.26697198275862066,0.48,0.4,7424.0,5442.0,1982.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.25066952329941083,0.6096879003497502,0.4111440019649613,5442.0,1982.0,7424.0,0.9941081949651848,0.6260775862068966,4825.0,0.9950259067357513,0.8127473443032701,4801.0,2643.0,0.9924328414680288,0.2844071673656119,2623.0
0.48,0.4,0.55,0.425,7468.0,0.9946438136047134,0.5973906651966189,0.7044310171198389,0.650910841158229,0.6501071237279057,0.6260096930533118,0.7326332794830371,0.26736672051696286,0.48,0.4,7428.0,5442.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2506695232994108,0.6099074890117774,0.41099597531679155,5442.0,1986.0,7428.0,0.9946438136047134,0.6260096930533118,4825.0,0.995440414507772,0.8124089110972309,4803.0,2643.0,0.9931895573212258,0.28495238095238096,2625.0
0.48,0.4,0.55,0.45,7468.0,0.9946438136047134,0.5973906651966189,0.7044310171198389,0.650910841158229,0.6501071237279057,0.6260096930533118,0.7326332794830371,0.26736672051696286,0.48,0.4,7428.0,5442.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2506695232994108,0.6099074890117774,0.41099597531679155,5442.0,1986.0,7428.0,0.9946438136047134,0.6260096930533118,4825.0,0.995440414507772,0.8124089110972309,4803.0,2643.0,0.9931895573212258,0.28495238095238096,2625.0
0.48,0.4,0.55,0.475,7468.0,0.9946438136047134,0.5973906651966189,0.7044310171198389,0.650910841158229,0.6501071237279057,0.6260096930533118,0.7326332794830371,0.26736672051696286,0.48,0.4,7428.0,5442.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2506695232994108,0.6099074890117774,0.41099597531679155,5442.0,1986.0,7428.0,0.9946438136047134,0.6260096930533118,4825.0,0.995440414507772,0.8124089110972309,4803.0,2643.0,0.9931895573212258,0.28495238095238096,2625.0
0.48,0.4,0.55,0.5,7468.0,0.9946438136047134,0.5973906651966189,0.7044310171198389,0.650910841158229,0.6501071237279057,0.6260096930533118,0.7326332794830371,0.26736672051696286,0.48,0.4,7428.0,5442.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2506695232994108,0.6099074890117774,0.41099597531679155,5442.0,1986.0,7428.0,0.9946438136047134,0.6260096930533118,4825.0,0.995440414507772,0.8124089110972309,4803.0,2643.0,0.9931895573212258,0.28495238095238096,2625.0
0.48,0.4,0.575,0.35,7468.0,0.9572844134975897,0.6071291682637026,0.709476954945624,0.6583030616046632,0.6501071237279057,0.6347740942789202,0.7298922926283397,0.2701077073716604,0.48,0.4,7149.0,5218.0,1931.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2580342795929299,0.5912910171415848,0.4363913404947661,5218.0,1931.0,7149.0,0.9572844134975897,0.6347740942789202,4825.0,0.9608290155440414,0.8416738567730803,4636.0,2643.0,0.9508134695421869,0.2530839633903701,2513.0
0.48,0.4,0.575,0.375,7468.0,0.9621049812533476,0.6071291682637026,0.70665988815455,0.6568945282091263,0.6501071237279057,0.6343771746694502,0.7262352122477383,0.27376478775226165,0.48,0.4,7185.0,5218.0,1967.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2585698982324584,0.5930999422613735,0.4359634520390985,5218.0,1967.0,7185.0,0.9621049812533476,0.6343771746694502,4825.0,0.9641450777202073,0.8387790197764402,4652.0,2643.0,0.9583806280741581,0.25898144492696407,2533.0
0.48,0.4,0.575,0.4,7468.0,0.96411355115158,0.6071291682637026,0.7048435923309788,0.6559863802973407,0.6501071237279057,0.6340277777777777,0.7247222222222223,0.2752777777777778,0.48,0.4,7200.0,5218.0,1982.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.25843599357257624,0.594002339043797,0.4350757170225911,5218.0,1982.0,7200.0,0.96411355115158,0.6340277777777777,4825.0,0.9658031088082901,0.8373390557939914,4660.0,2643.0,0.9610291335603481,0.2610236220472441,2540.0
0.48,0.4,0.575,0.425,7468.0,0.9646491697911087,0.6071291682637026,0.7044310171198389,0.6557800926917707,0.6501071237279057,0.633953359244864,0.7243198223209328,0.27568017767906716,0.48,0.4,7204.0,5218.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2584359935725763,0.5942277241169973,0.4349106968319319,5218.0,1986.0,7204.0,0.9646491697911087,0.633953359244864,4825.0,0.9662176165803109,0.836979836979837,4662.0,2643.0,0.9617858494135452,0.26160503540519275,2542.0
0.48,0.4,0.575,0.45,7468.0,0.9646491697911087,0.6071291682637026,0.7044310171198389,0.6557800926917707,0.6501071237279057,0.633953359244864,0.7243198223209328,0.27568017767906716,0.48,0.4,7204.0,5218.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2584359935725763,0.5942277241169973,0.4349106968319319,5218.0,1986.0,7204.0,0.9646491697911087,0.633953359244864,4825.0,0.9662176165803109,0.836979836979837,4662.0,2643.0,0.9617858494135452,0.26160503540519275,2542.0
0.48,0.4,0.575,0.475,7468.0,0.9646491697911087,0.6071291682637026,0.7044310171198389,0.6557800926917707,0.6501071237279057,0.633953359244864,0.7243198223209328,0.27568017767906716,0.48,0.4,7204.0,5218.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2584359935725763,0.5942277241169973,0.4349106968319319,5218.0,1986.0,7204.0,0.9646491697911087,0.633953359244864,4825.0,0.9662176165803109,0.836979836979837,4662.0,2643.0,0.9617858494135452,0.26160503540519275,2542.0
0.48,0.4,0.575,0.5,7468.0,0.9646491697911087,0.6071291682637026,0.7044310171198389,0.6557800926917707,0.6501071237279057,0.633953359244864,0.7243198223209328,0.27568017767906716,0.48,0.4,7204.0,5218.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2584359935725763,0.5942277241169973,0.4349106968319319,5218.0,1986.0,7204.0,0.9646491697911087,0.633953359244864,4825.0,0.9662176165803109,0.836979836979837,4662.0,2643.0,0.9617858494135452,0.26160503540519275,2542.0
0.48,0.4,0.6,0.35,7468.0,0.8851098018211033,0.6294079931609319,0.709476954945624,0.669442474053278,0.6501071237279057,0.6527987897125568,0.7078668683812406,0.2921331316187595,0.48,0.4,6610.0,4679.0,1931.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27048741296197115,0.5543565589307716,0.4879303917386315,4679.0,1931.0,6610.0,0.8851098018211033,0.6527987897125568,4825.0,0.8953367875647669,0.9032407407407408,4320.0,2643.0,0.8664396519107075,0.18034934497816593,2290.0
0.48,0.4,0.6,0.375,7468.0,0.8899303695768612,0.6294079931609319,0.70665988815455,0.6680339406577409,0.6501071237279057,0.6522720433343364,0.7040325007523323,0.29596749924766774,0.48,0.4,6646.0,4679.0,1967.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27102303160149965,0.5562856001980285,0.48720123530974,4679.0,1967.0,6646.0,0.8899303695768612,0.6522720433343364,4825.0,0.8986528497409326,0.8999077490774908,4336.0,2643.0,0.8740068104426788,0.18744588744588744,2310.0
0.48,0.4,0.6,0.4,7468.0,0.8919389394750937,0.6294079931609319,0.7048435923309788,0.6671257927459553,0.6501071237279057,0.6518540759645699,0.7024470800180154,0.2975529199819847,0.48,0.4,6661.0,4679.0,1982.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2708891269416176,0.5572476166541568,0.4861198484223197,4679.0,1982.0,6661.0,0.8919389394750937,0.6518540759645699,4825.0,0.9003108808290156,0.8982504604051565,4344.0,2643.0,0.8766553159288687,0.18990073370738023,2317.0
0.48,0.4,0.6,0.425,7468.0,0.8924745581146224,0.6294079931609319,0.7044310171198389,0.6669195051403853,0.6501071237279057,0.6517629407351838,0.7020255063765941,0.29797449362340583,0.48,0.4,6665.0,4679.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2708891269416176,0.5574878613804093,0.4859103591437174,4679.0,1986.0,6665.0,0.8924745581146224,0.6517629407351838,4825.0,0.9007253886010362,0.8978370915784629,4346.0,2643.0,0.8774120317820658,0.19059939629150496,2319.0
0.48,0.4,0.6,0.45,7468.0,0.8924745581146224,0.6294079931609319,0.7044310171198389,0.6669195051403853,0.6501071237279057,0.6517629407351838,0.7020255063765941,0.29797449362340583,0.48,0.4,6665.0,4679.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2708891269416176,0.5574878613804093,0.4859103591437174,4679.0,1986.0,6665.0,0.8924745581146224,0.6517629407351838,4825.0,0.9007253886010362,0.8978370915784629,4346.0,2643.0,0.8774120317820658,0.19059939629150496,2319.0
0.48,0.4,0.6,0.475,7468.0,0.8924745581146224,0.6294079931609319,0.7044310171198389,0.6669195051403853,0.6501071237279057,0.6517629407351838,0.7020255063765941,0.29797449362340583,0.48,0.4,6665.0,4679.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2708891269416176,0.5574878613804093,0.4859103591437174,4679.0,1986.0,6665.0,0.8924745581146224,0.6517629407351838,4825.0,0.9007253886010362,0.8978370915784629,4346.0,2643.0,0.8774120317820658,0.19059939629150496,2319.0
0.48,0.4,0.6,0.5,7468.0,0.8924745581146224,0.6294079931609319,0.7044310171198389,0.6669195051403853,0.6501071237279057,0.6517629407351838,0.7020255063765941,0.29797449362340583,0.48,0.4,6665.0,4679.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2708891269416176,0.5574878613804093,0.4859103591437174,4679.0,1986.0,6665.0,0.8924745581146224,0.6517629407351838,4825.0,0.9007253886010362,0.8978370915784629,4346.0,2643.0,0.8774120317820658,0.19059939629150496,2319.0
0.48,0.4,0.625,0.35,7468.0,0.8232458489555436,0.6464311121650462,0.709476954945624,0.6779540335553351,0.6501071237279057,0.6662329212752115,0.6859141184124918,0.3140858815875081,0.48,0.4,6148.0,4217.0,1931.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2737011247991431,0.5241873349082371,0.5221437195674644,4217.0,1931.0,6148.0,0.8232458489555436,0.6662329212752115,4825.0,0.8449740932642487,0.9570762815795928,4077.0,2643.0,0.7835792659856224,0.09367455335586673,2071.0
0.48,0.4,0.625,0.375,7468.0,0.8280664167113015,0.6464311121650462,0.70665988815455,0.6765455001597982,0.6501071237279057,0.6655886157826649,0.681921086675291,0.31807891332470895,0.48,0.4,6184.0,4217.0,1967.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27423674343867166,0.5262269820489205,0.5211377462457395,4217.0,1967.0,6184.0,0.8280664167113015,0.6655886157826649,4825.0,0.8482901554404145,0.9533349621304666,4093.0,2643.0,0.7911464245175936,0.10234337637494022,2091.0
0.48,0.4,0.625,0.4,7468.0,0.830074986609534,0.6464311121650462,0.7048435923309788,0.6756373522480126,0.6501071237279057,0.6651072753669947,0.6802710114534603,0.31972898854653975,0.48,0.4,6199.0,4217.0,1982.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2741028387787895,0.5272438467306871,0.5198786870220213,4217.0,1982.0,6199.0,0.830074986609534,0.6651072753669947,4825.0,0.8499481865284975,0.9514752499390393,4101.0,2643.0,0.7937949300037835,0.10533841754051478,2098.0
0.48,0.4,0.625,0.425,7468.0,0.8306106052490627,0.6464311121650462,0.7044310171198389,0.6754310646424426,0.6501071237279057,0.6650008060615831,0.6798323391907142,0.3201676608092858,0.48,0.4,6203.0,4217.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27410283877878944,0.5274977566162121,0.5196284445588961,4217.0,1986.0,6203.0,0.8306106052490627,0.6650008060615831,4825.0,0.8503626943005181,0.9510114550329027,4103.0,2643.0,0.7945516458569807,0.1061904761904762,2100.0
0.48,0.4,0.625,0.45,7468.0,0.8306106052490627,0.6464311121650462,0.7044310171198389,0.6754310646424426,0.6501071237279057,0.6650008060615831,0.6798323391907142,0.3201676608092858,0.48,0.4,6203.0,4217.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27410283877878944,0.5274977566162121,0.5196284445588961,4217.0,1986.0,6203.0,0.8306106052490627,0.6650008060615831,4825.0,0.8503626943005181,0.9510114550329027,4103.0,2643.0,0.7945516458569807,0.1061904761904762,2100.0
0.48,0.4,0.625,0.475,7468.0,0.8306106052490627,0.6464311121650462,0.7044310171198389,0.6754310646424426,0.6501071237279057,0.6650008060615831,0.6798323391907142,0.3201676608092858,0.48,0.4,6203.0,4217.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27410283877878944,0.5274977566162121,0.5196284445588961,4217.0,1986.0,6203.0,0.8306106052490627,0.6650008060615831,4825.0,0.8503626943005181,0.9510114550329027,4103.0,2643.0,0.7945516458569807,0.1061904761904762,2100.0
0.48,0.4,0.625,0.5,7468.0,0.8306106052490627,0.6464311121650462,0.7044310171198389,0.6754310646424426,0.6501071237279057,0.6650008060615831,0.6798323391907142,0.3201676608092858,0.48,0.4,6203.0,4217.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27410283877878944,0.5274977566162121,0.5196284445588961,4217.0,1986.0,6203.0,0.8306106052490627,0.6650008060615831,4825.0,0.8503626943005181,0.9510114550329027,4103.0,2643.0,0.7945516458569807,0.1061904761904762,2100.0
0.48,0.4,0.65,0.35,7468.0,0.7960632029994644,0.6549576482311908,0.709476954945624,0.6822173015884074,0.6501071237279057,0.6726661059714045,0.6751892346509673,0.3248107653490328,0.48,0.4,5945.0,4014.0,1931.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2749062667380825,0.5104688708733285,0.5385367892615331,4014.0,1931.0,5945.0,0.7960632029994644,0.6726661059714045,4825.0,0.8230051813471503,0.9826240241752707,3971.0,2643.0,0.7468785471055619,0.04913880445795339,1974.0
0.48,0.4,0.65,0.375,7468.0,0.8008837707552223,0.6549576482311908,0.70665988815455,0.6808087681928705,0.6501071237279057,0.6719612104999164,0.6711252298946665,0.32887477010533356,0.48,0.4,5981.0,4014.0,1967.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27544188537761116,0.5125631109325032,0.5373814063140465,4014.0,1967.0,5981.0,0.8008837707552223,0.6719612104999164,4825.0,0.826321243523316,0.9786807123150238,3987.0,2643.0,0.7544457056375331,0.058676028084252756,1994.0
0.48,0.4,0.65,0.4,7468.0,0.8028923406534547,0.6549576482311908,0.7048435923309788,0.6799006202810849,0.6501071237279057,0.671447631754503,0.6694462975316878,0.3305537024683122,0.48,0.4,5996.0,4014.0,1982.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2753079807177289,0.5136070287368183,0.5360284523263442,4014.0,1982.0,5996.0,0.8028923406534547,0.671447631754503,4825.0,0.827979274611399,0.976720901126408,3995.0,2643.0,0.757094211123723,0.06196901549225387,2001.0
0.48,0.4,0.65,0.425,7468.0,0.8034279592929834,0.6549576482311908,0.7044310171198389,0.6796943326755149,0.6501071237279057,0.6713333333333333,0.669,0.331,0.48,0.4,6000.0,4014.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.275307980717729,0.5138676768270477,0.5357565636695794,4014.0,1986.0,6000.0,0.8034279592929834,0.6713333333333333,4825.0,0.8283937823834197,0.9762321741305979,3997.0,2643.0,0.7578509269769201,0.06290564153769346,2003.0
0.48,0.4,0.65,0.45,7468.0,0.8034279592929834,0.6549576482311908,0.7044310171198389,0.6796943326755149,0.6501071237279057,0.6713333333333333,0.669,0.331,0.48,0.4,6000.0,4014.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.275307980717729,0.5138676768270477,0.5357565636695794,4014.0,1986.0,6000.0,0.8034279592929834,0.6713333333333333,4825.0,0.8283937823834197,0.9762321741305979,3997.0,2643.0,0.7578509269769201,0.06290564153769346,2003.0
0.48,0.4,0.65,0.475,7468.0,0.8034279592929834,0.6549576482311908,0.7044310171198389,0.6796943326755149,0.6501071237279057,0.6713333333333333,0.669,0.331,0.48,0.4,6000.0,4014.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.275307980717729,0.5138676768270477,0.5357565636695794,4014.0,1986.0,6000.0,0.8034279592929834,0.6713333333333333,4825.0,0.8283937823834197,0.9762321741305979,3997.0,2643.0,0.7578509269769201,0.06290564153769346,2003.0
0.48,0.4,0.65,0.5,7468.0,0.8034279592929834,0.6549576482311908,0.7044310171198389,0.6796943326755149,0.6501071237279057,0.6713333333333333,0.669,0.331,0.48,0.4,6000.0,4014.0,1986.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.275307980717729,0.5138676768270477,0.5357565636695794,4014.0,1986.0,6000.0,0.8034279592929834,0.6713333333333333,4825.0,0.8283937823834197,0.9762321741305979,3997.0,2643.0,0.7578509269769201,0.06290564153769346,2003.0
0.48,0.425,0.5,0.35,7468.0,0.9925013390465989,0.6109589041095891,0.6928757602085144,0.6519173321590517,0.6501071237279057,0.636400431732326,0.6894225580140313,0.3105774419859687,0.48,0.425,7412.0,5110.0,2302.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27075522228173543,0.6007271080802261,0.45071250929061873,5110.0,2302.0,7412.0,0.9925013390465989,0.636400431732326,4825.0,0.9946113989637305,0.8599708272556783,4799.0,2643.0,0.9886492622020431,0.22579410639112132,2613.0
0.48,0.425,0.5,0.375,7468.0,0.9973219068023568,0.6109589041095891,0.6907613344739093,0.6508601192917491,0.6501071237279057,0.6360096670247046,0.6860902255639098,0.31390977443609025,0.48,0.425,7448.0,5110.0,2338.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2712908409212641,0.6025077036358509,0.45026949744235856,5110.0,2338.0,7448.0,0.9973219068023568,0.6360096670247046,4825.0,0.9979274611398964,0.8571131879543095,4815.0,2643.0,0.9962164207340144,0.23167489555639956,2633.0
0.48,0.425,0.5,0.4,7468.0,0.9993304767005892,0.6109589041095891,0.689332766680833,0.650145835395211,0.6501071237279057,0.6356693018893207,0.6847112421278306,0.31528875787216937,0.48,0.425,7463.0,5110.0,2353.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.271156936261382,0.6033960309942414,0.449384686562464,5110.0,2353.0,7463.0,0.9993304767005892,0.6356693018893207,4825.0,0.9995854922279793,0.8556914783329878,4823.0,2643.0,0.9988649262202043,0.2337121212121212,2640.0
