value,sample_count,coverage,violation_rate,mean_gap,median_gap,min_gap,max_violation,p90_violation,p95_violation,p99_violation
DOWN,7633,0.6131272107952312,0.38687278920476875,0.07915270328521729,0.04382205009460449,-0.716178297996521,0.7261782884597778,0.08514207601547241,0.1127728700637817,0.18862823247909552
UP,8024,0.6303589232303091,0.36964107676969093,0.08746272325515747,0.04988764226436615,-0.5175073146820068,0.5275073051452637,0.08203751146793366,0.1116788312792777,0.19408365875482458
