epoch,loss,train_sample_count,train_mean_gap,train_median_gap,train_min_gap,train_violation_rate,train_max_violation,train_p90_violation,train_p95_violation,train_p99_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_median_gap,validation_min_gap,validation_violation_rate,validation_max_violation,validation_p90_violation,validation_p95_violation,validation_p99_violation,validation_coverage
1,0.01792279727035953,15657.0,0.21102765202522278,0.17763486504554749,-0.40726321935653687,0.14785718847799706,0.4172632098197937,0.02153129130601883,0.0524575300514698,0.11591653525829315,0.8521428115220029,7432.0,0.19662189483642578,0.16914047300815582,-0.2582031488418579,0.21071044133476857,0.26820313930511475,0.05348707363009453,0.08905352652072906,0.15443064272403717,0.7892895586652314
2,0.015764476671334234,15657.0,0.2096724957227707,0.1754959523677826,-0.38964736461639404,0.1444082519001086,0.3996473550796509,0.018912652507424355,0.047208596020936966,0.10287187248468399,0.8555917480998915,7432.0,0.19638745486736298,0.16713882982730865,-0.3004477620124817,0.20371367061356296,0.3104477524757385,0.05074694752693176,0.08156570792198181,0.1494286060333252,0.7962863293864371
3,0.0152900371279928,15657.0,0.20114588737487793,0.16532796621322632,-0.38984471559524536,0.15041195631347,0.3998447060585022,0.019716540351510048,0.04555109143257141,0.10220647603273392,0.84958804368653,7432.0,0.18158753216266632,0.15329337120056152,-0.27533918619155884,0.23641011840688914,0.2853391766548157,0.0593976229429245,0.096274234354496,0.16669373214244843,0.7635898815931109
4,0.014818035096170442,15657.0,0.19973985850811005,0.16316375136375427,-0.3856985569000244,0.136999425177237,0.39569854736328125,0.014919215813279152,0.038765374571084976,0.08934077620506287,0.8630005748227629,7432.0,0.18237893283367157,0.15465128421783447,-0.3162054419517517,0.22443487621097954,0.32620543241500854,0.05848715081810951,0.09439625591039658,0.16210748255252838,0.7755651237890204
5,0.014140882288977023,15657.0,0.18524153530597687,0.15070241689682007,-0.38770562410354614,0.15769304464456793,0.397705614566803,0.022284846752882004,0.04595697671175003,0.0965939313173294,0.8423069553554321,7432.0,0.17079873383045197,0.1433696150779724,-0.3327489495277405,0.24246501614639399,0.3427489399909973,0.0652543306350708,0.10231884568929672,0.17354215681552887,0.7575349838536061
6,0.013646017279355757,15657.0,0.19169358909130096,0.15635031461715698,-0.3882266879081726,0.11490068340039598,0.39822667837142944,0.005255682393908501,0.02927004173398018,0.0793563723564148,0.8850993165996041,7432.0,0.172054722905159,0.14699150621891022,-0.47280266880989075,0.22443487621097954,0.4828026592731476,0.05819734185934067,0.09649065881967545,0.16235077381134033,0.7755651237890204
7,0.013109238788245185,15657.0,0.18607448041439056,0.1498107612133026,-0.40933459997177124,0.11234591556492304,0.4193345904350281,0.0053141191601753235,0.029700031504034996,0.08188630640506744,0.887654084435077,7432.0,0.17126256227493286,0.14341585338115692,-0.45837512612342834,0.21393972012917115,0.4683751165866852,0.05557306483387947,0.09081760793924332,0.15962515771389008,0.7860602798708288
8,0.01224431260338714,15657.0,0.16963911056518555,0.1342257857322693,-0.42828795313835144,0.14185348406463563,0.4382879436016083,0.01497200783342123,0.03896038606762886,0.08531880378723145,0.8581465159353644,7432.0,0.15874797105789185,0.13152366876602173,-0.607925534248352,0.2326426264800861,0.6179255247116089,0.06513817608356476,0.10376502573490143,0.1641881912946701,0.7673573735199138
9,0.011757846681341048,15657.0,0.1631024330854416,0.12489771842956543,-0.5039063692092896,0.13220923548572525,0.5139063596725464,0.010684413835406303,0.034206606447696686,0.08260806649923325,0.8677907645142747,7432.0,0.14770865440368652,0.12111777067184448,-0.5940763354301453,0.24757804090419805,0.6040763258934021,0.06747443228960037,0.10623503476381302,0.17614015936851501,0.7524219590958019
10,0.011119165067230501,15657.0,0.15392214059829712,0.11526396870613098,-0.4953143298625946,0.14032062336335185,0.5053143501281738,0.012662789784371853,0.03256112337112427,0.07962541282176971,0.8596793766366482,7432.0,0.1408540904521942,0.111819326877594,-0.6378428936004639,0.2533638320775027,0.6478428840637207,0.06686434149742126,0.1048712357878685,0.17931678891181946,0.7466361679224973
