t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,constraint_satisfied,objective,hard_constraint
0.54,0.05,7442.0,0.194436979306638,0.5936420179682101,0.0,0.2968210089841051,0.5491803278688525,0.5936420179682101,1.0,0.0,0.54,0.05,1447.0,1447.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0364149422198334,0.2810889868767581,0.1295495160605468,1447.0,0.0,1447.0,0.194436979306638,0.5936420179682101,4807.0,0.20178905762429789,0.6731958762886598,970.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.07,7442.0,0.194436979306638,0.5936420179682101,0.0,0.2968210089841051,0.5491803278688525,0.5936420179682101,1.0,0.0,0.54,0.07,1447.0,1447.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0364149422198334,0.2810889868767581,0.1295495160605468,1447.0,0.0,1447.0,0.194436979306638,0.5936420179682101,4807.0,0.20178905762429789,0.6731958762886598,970.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.09,7442.0,0.194436979306638,0.5936420179682101,0.0,0.2968210089841051,0.5491803278688525,0.5936420179682101,1.0,0.0,0.54,0.09,1447.0,1447.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0364149422198334,0.2810889868767581,0.1295495160605468,1447.0,0.0,1447.0,0.194436979306638,0.5936420179682101,4807.0,0.20178905762429789,0.6731958762886598,970.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.11,7442.0,0.194436979306638,0.5936420179682101,0.0,0.2968210089841051,0.5491803278688525,0.5936420179682101,1.0,0.0,0.54,0.11,1447.0,1447.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0364149422198334,0.2810889868767581,0.1295495160605468,1447.0,0.0,1447.0,0.194436979306638,0.5936420179682101,4807.0,0.20178905762429789,0.6731958762886598,970.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.13,7442.0,0.194436979306638,0.5936420179682101,0.0,0.2968210089841051,0.5491803278688525,0.5936420179682101,1.0,0.0,0.54,0.13,1447.0,1447.0,0.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.0364149422198334,0.2810889868767581,0.1295495160605468,1447.0,0.0,1447.0,0.194436979306638,0.5936420179682101,4807.0,0.20178905762429789,0.6731958762886598,970.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.15,7442.0,0.19457135178715398,0.5936420179682101,1.0,0.796821008984105,0.5491803278688525,0.5939226519337016,0.9993093922651933,0.0006906077348066298,0.54,0.15,1448.0,1447.0,1.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.03654931470034936,0.28108898687675815,0.13002755855523504,1447.0,1.0,1448.0,0.19457135178715398,0.5939226519337016,4807.0,0.2019970875806116,0.6735324407826982,971.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.17,7442.0,0.19457135178715398,0.5936420179682101,1.0,0.796821008984105,0.5491803278688525,0.5939226519337016,0.9993093922651933,0.0006906077348066298,0.54,0.17,1448.0,1447.0,1.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.03654931470034936,0.28108898687675815,0.13002755855523504,1447.0,1.0,1448.0,0.19457135178715398,0.5939226519337016,4807.0,0.2019970875806116,0.6735324407826982,971.0,2635.0,0.1810246679316888,0.43186582809224316,477.0,,,
0.54,0.19,7442.0,0.19470572426767,0.5936420179682101,1.0,0.796821008984105,0.5491803278688525,0.5942028985507246,0.9986197377501725,0.0013802622498274672,0.54,0.19,1449.0,1447.0,2.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.03668368718086535,0.28108898687675815,0.1305056010499234,1447.0,2.0,1449.0,0.19470572426767,0.5942028985507246,4807.0,0.2019970875806116,0.6735324407826982,971.0,2635.0,0.18140417457305502,0.4330543933054393,478.0,,,
0.54,0.21,7442.0,0.19484009674818598,0.5936420179682101,1.0,0.796821008984105,0.5491803278688525,0.5944827586206897,0.9979310344827587,0.0020689655172413794,0.54,0.21,1450.0,1447.0,3.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.03681805966138135,0.28108898687675815,0.13098364354461178,1447.0,3.0,1450.0,0.19484009674818598,0.5944827586206897,4807.0,0.20220511753692533,0.6738683127572016,972.0,2635.0,0.18140417457305502,0.4330543933054393,478.0,,,
0.54,0.23,7442.0,0.19497446922870196,0.5936420179682101,1.0,0.796821008984105,0.5491803278688525,0.5947622329427981,0.9972432804962095,0.0027567195037904893,0.54,0.23,1451.0,1447.0,4.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.036952432141897334,0.28108898687675815,0.13146168603930014,1447.0,4.0,1451.0,0.19497446922870196,0.5947622329427981,4807.0,0.20241314749323902,0.6742034943473793,973.0,2635.0,0.18140417457305502,0.4330543933054393,478.0,,,
0.54,0.25,7442.0,0.19537758667024993,0.5936420179682101,0.8571428571428571,0.7253924375555336,0.5491803278688525,0.5949105914718019,0.9951856946354883,0.004814305364511692,0.54,0.25,1454.0,1447.0,7.0,0.5713613964464187,0.24516874160171997,0.6832845365533255,0.03708680462241333,0.28132790658574613,0.1318276777889065,1447.0,7.0,1454.0,0.19537758667024993,0.5949105914718019,4807.0,0.20282920740586644,0.6748717948717948,975.0,2635.0,0.18178368121442126,0.4321503131524008,479.0,,,
