feature,gain,split
sl_agg_max_trade_notional_3s,22.007215030281294,0.0
sl_abs_return_30s_div_rv_300s,21.884924307374426,0.0
sl_interaction__sl_mirror_ret_5s__div__sl_taker_imbalance_30s,21.749033731060962,0.0
ret_10_delta_6,21.655280668691955,0.0
compression_score_lag6,21.641956118321737,0.0
wick_pressure_1_lag12,21.613538561475718,0.0
sl_price_impact_proxy_10s,21.60268735648259,0.0
dollar_vol_mean_20_delta_3,21.59804022165125,0.0
sl_interaction__sl_mirror_ret_60s__x__sl_signed_dollar_flow_30s,21.55862783224229,0.0
hour_cos,21.544208516345854,0.0
wick_pressure_1_mean_gap_6,21.54315427800509,0.0
close_location_1_lag2,21.529991266038643,0.0
volume_z_term_ratio__volume_z_3__volume_z_20,21.521818283216977,0.0
signed_volume_1_lag2,21.486838053672546,0.0
rv_term_ratio__rv_5__rv_30,21.323349531661577,0.0
sl_agg_sell_run_length_10s,21.291979362854192,0.0
sl_agg_large_buy_volume_share_60s,21.02018071141929,0.0
upside_rv_20,20.97132336850133,0.0
ret_3_lag12,20.946947251257143,0.0
rv_5_delta_3,20.858185228723674,0.0
atr_ratio_5_20,20.848970850048104,0.0
rv_3_rolling_z_6,20.74439699502983,0.0
signed_volume_1_lag6,20.735718647398933,0.0
prev_bar_taker_buy_ratio_lag2,20.73371689846151,0.0
sl_return_60s_lag30s,20.70462446006893,0.0
efficiency_3_delta_3,20.69523896544717,0.0
hour_sin,20.517897521442773,0.0
sl_agg_intrasecond_flow_concentration_60s,20.514878866751513,0.0
sl_total_volume_30s_lag60s,20.405856230397482,0.0
rv_10_lag12,20.30755588450332,0.0
clv_1_lag6,20.290460422321516,0.0
context_ret_product__wick_pressure_1__ret_1,20.26629716039154,0.0
sl_trade_count_z_5s,20.230955940760346,0.0
htf_close_z_15m_delta_6,20.216674659533087,0.0
ret_volume_z_product__ret_5__volume_z_3,20.216002457966347,0.0
sl_taker_imbalance_30s_z_300s,20.191988543469726,0.0
up_ratio_5_rolling_z_24,20.14329612771822,0.0
volume_z_term_spread__volume_z_5__volume_z_20,20.04623042258036,0.0
max_down_ret_5_delta_6,20.03174298654389,0.0
sl_agg_large_trade_volume_share_300s,19.885586582879444,0.0
volume_z_term_spread__volume_z_5__volume_z_10,19.781343475254953,0.0
ret_term_ratio__ret_1__ret_10,19.77381579202478,0.0
sl_agg_trade_notional_hhi_1s,19.69446165181593,0.0
ret_volume_z_product__ret_5__volume_z_20,19.62823350788924,0.0
context_relative_volume_product__wick_pressure_1__relative_volume_20,19.60624580275683,0.0
sl_return_30s_lag60s,19.581602734196366,0.0
rv_5_mean_gap_24,19.497694269293817,0.0
ret_volume_z_product__ret_3__volume_z_3,19.440122996682245,0.0
sl_mirror_trade_count_z_300s,19.41550095511421,0.0
rv_30_delta_1,19.412288750750587,0.0
sl_agg_max_trade_notional_60s,19.385457719359813,0.0
ret_5_delta_1,19.35461914083749,0.0
sl_interaction__sl_mirror_ret_10s__div__sl_taker_imbalance_30s,19.348803284574704,0.0
range_pos_3_delta_1,19.318983886567853,0.0
rv_term_spread__rv_3__rv_5,19.313139070358538,0.0
sl_agg_p90_trade_size_3s,19.31100777217618,0.0
close_z_term_spread__close_z_5__close_z_10,19.306462438702027,0.0
sl_return_3s,19.271636490205335,0.0
ret_volume_z_product__ret_3__volume_z_20,19.248063194023917,0.0
bvol_log_dev_120m,19.232524386783346,0.0
sl_return_30s_lag5s,19.215663941958375,0.0
volume_state_product__volume_z_3__relative_volume_10,19.16593788602808,0.0
sl_trade_count_z_60s,19.158755102148707,0.0
rv_term_ratio__rv_3__rv_5,19.122189015817405,0.0
wick_pressure_1_lag3,19.10742089997562,0.0
volume_z_10_delta_3,19.101454851056083,0.0
wick_pressure_1_lag1,18.974707300225234,0.0
sl_time_since_last_positive_jump,18.91312596613395,0.0
wick_pressure_1_rolling_z_12,18.88533476608703,0.0
sl_interaction__sl_mirror_ret_30s__x__sl_taker_imbalance_30s,18.8537703546501,0.0
prev_bar_taker_net_volume,18.746038451514984,0.0
htf_ret_15m_1_lag12,18.559872289661822,0.0
wick_pressure_1_lag2,18.508882291775613,0.0
signed_volume_1_lag3,18.462980191813696,0.0
relative_volume_term_ratio__relative_volume_5__relative_volume_20,18.44868229025904,0.0
prev_bar_trade_count_lag12,18.413073164525905,0.0
taker_imbalance_slope,18.357178409528327,0.0
volume_z_20_delta_6,18.323275201147755,0.0
context_ret_product__compression_score__ret_5,18.300513844223925,0.0
sl_signed_dollar_flow_delta_5s,18.234499445662472,0.0
abs_ret_mean_5_delta_1,18.23331658153897,0.0
htf_close_z_15m_lag1,18.202278291284557,0.0
context_ret_product__up_ratio_5__ret_3,18.15842101576561,0.0
wick_imbalance_3,18.05778626344481,0.0
sl_mirror_trade_count_z_5s,18.042306781863797,0.0
relative_volume_5_lag1,17.871680423995553,0.0
relative_volume_20,17.86378606890488,0.0
sl_taker_imbalance_delta_300s,17.821299202462107,0.0
sl_taker_sell_volume_10s,17.802312131954533,0.0
sl_mirror_relative_volume_30s_lag30s,17.747611777626137,0.0
rv_term_spread__rv_10__rv_30,17.7239978273414,0.0
sl_mirror_close_z_60s,17.71544380148509,0.0
sl_return_5s_lag10s,17.704579603939724,0.0
htf_regime_trend_strength_15m_delta_3,17.697587576883762,0.0
efficiency_5_delta_3,17.668028832393947,0.0
prev_bar_trade_count_lag2,17.666530178486834,0.0
low_volume_flag_share_20_rolling_z_12,17.62351508899132,0.0
sl_taker_imbalance_delta_10s,17.559593284583038,0.0
sl_agg_median_trade_size_30s,17.532854485996577,0.0
sl_agg_sell_trade_cluster_score_10s,17.483642209801825,0.0
sl_taker_sell_ratio_60s,17.469305467604357,0.0
ret_5_delta_3,17.466590103540284,0.0
efficiency_5,17.45982454287054,0.0
ret_5_lag1,17.42678038909735,0.0
volume_z_20_lag1,17.413268067075848,0.0
context_relative_volume_product__max_up_ret_5__relative_volume_20,17.308440979024148,0.0
rv_term_ratio__rv_10__rv_30,17.253432388899338,0.0
sl_price_impact_proxy_5s,17.246622395713754,0.0
close_z_3_delta_3,17.243973646169817,0.0
rv_3_delta_3,17.222067750798,0.0
bvol_log_z_120m,17.217865884295936,0.0
sl_agg_p95_trade_size_10s,17.209862973273,0.0
htf_efficiency_15m_delta_6,17.2044438388965,0.0
rv_5_lag3,17.15885802569526,0.0
sl_agg_large_sell_volume_share_3s,17.105348348143686,0.0
volume_z_20_lag2,17.10498450724106,0.0
sl_taker_imbalance_30s_lag30s,17.043362942582757,0.0
sl_agg_max_trade_notional_30s,17.011292698542952,0.0
htf_ret_15m_1_delta_6,16.983571021676077,0.0
body_pct_1_lag12,16.98105745070759,0.0
sl_taker_sell_count_5s,16.96303788812367,0.0
prev_bar_taker_buy_ratio_lag3,16.943132131142267,0.0
ret_vol_product__ret_10__rv_3,16.862188665675184,0.0
sl_mirror_relative_volume_10s,16.86062535058069,0.0
sl_mirror_vwap_dist_5s,16.85601565325572,0.0
sl_signed_dollar_flow_30s_lag60s,16.79611731765723,0.0
sl_interaction__sl_mirror_ret_10s__x__sl_taker_imbalance_30s,16.703060231839007,0.0
sl_return_30s_lag30s,16.691688940278343,0.0
relative_volume_term_ratio__relative_volume_10__relative_volume_20,16.673680643354352,0.0
context_ret_product__wick_pressure_1__ret_3,16.65636673168585,0.0
context_ret_product__wick_pressure_1__ret_15,16.617446625115836,0.0
low_volume_flag_share_5_rolling_z_12,16.617408262529406,0.0
bvol_log_ret_5m,16.605356151376736,0.0
bvol_log_dev_30m,16.60038843483262,0.0
sl_rv_30s_lag30s,16.539932574480186,0.0
up_ratio_5_rolling_z_6,16.534340786173658,0.0
range_pos_3_rolling_z_6,16.49750652396719,0.0
sl_agg_median_trade_size_3s,16.479448305093754,0.0
close_z_5_mean_gap_6,16.4750827939854,0.0
low_volume_flag_share_20_mean_gap_6,16.46619206249167,0.0
sl_mirror_relative_trade_count_5s,16.445703870684596,0.0
context_relative_volume_product__compression_score__relative_volume_20,16.421157352467535,0.0
relative_volume_term_spread__relative_volume_3__relative_volume_5,16.3872038261237,0.0
sl_agg_end_second_buy_pressure_10s,16.353602393848004,0.0
sl_return_5s_lag60s,16.339539921283738,0.0
sl_agg_p90_trade_size_30s,16.30167977752847,0.0
context_ret_product__clv_1__ret_5,16.234455126434487,0.0
sl_agg_large_buy_volume_share_300s,16.192609668706783,0.0
wick_imbalance_5,16.135543142292097,0.0
sl_return_10s,16.116534835251365,0.0
ret_10_mean_gap_6,16.09578190742786,0.0
relative_volume_20_lag6,16.041659078857258,0.0
sl_taker_imbalance_negative_5s,16.037819596702384,0.0
rv_30_rolling_z_24,16.02932700586734,0.0
efficiency_10_delta_1,15.907621182303977,0.0
close_z_term_ratio__close_z_3__close_z_10,15.819399637802384,0.0
wick_pressure_1_delta_3,15.777356531449476,0.0
sl_mirror_vwap_dist_10s,15.752777716346005,0.0
volume_z_5_delta_3,15.714404757064482,0.0
efficiency_10_rolling_z_24,15.666067577844085,0.0
sl_agg_top_trade_notional_share_5s,15.660269881269878,0.0
prev_bar_taker_buy_volume_lag2,15.637850799617635,0.0
htf_ret_15m_1_lag3,15.592100687862226,0.0
ret_5_mean_gap_6,15.57479871347852,0.0
htf_range_pos_15m_delta_6,15.56301275061052,0.0
sl_mirror_relative_volume_30s_lag3s,15.562009899113114,0.0
sl_taker_imbalance_30s_lag3s,15.53099852078589,0.0
relative_volume_5_lag3,15.438836017620385,0.0
context_ret_product__max_down_ret_5__ret_10,15.420722841868304,0.0
sl_agg_max_trade_notional_10s,15.400860722500441,0.0
efficiency_10,15.331919029464371,0.0
sl_signed_dollar_flow_z_60s,15.292716893000664,0.0
htf_rv_15m,15.218853420107218,0.0
sl_slope_10s_minus_slope_60s,15.203768394619694,0.0
compression_score,15.183283252608048,0.0
sl_agg_trade_cluster_score_5s,15.144189773075803,0.0
rv_5_delta_1,15.140055305960548,0.0
sl_mirror_efficiency_5s,15.022322006520653,0.0
bvol_log_lag1m,15.000184203826729,0.0
volume_share_term_spread__volume_share_3__volume_share_10,14.968603892276986,0.0
sl_return_5s_lag3s,14.883371295714742,0.0
close_z_5_delta_1,14.83183598766565,0.0
regime_trend_strength,14.829352008254263,0.0
sl_mirror_return_slope_30s,14.810376079218583,0.0
rv_5_lag1,14.72822651254138,0.0
sl_agg_buy_run_length_5s,14.699461871311712,0.0
volume_state_product__volume_z_5__relative_volume_3,14.64781774467343,0.0
relative_volume_20_delta_3,14.605804648650423,0.0
ret_volume_z_product__ret_10__volume_z_10,14.573967113615685,0.0
sl_agg_median_trade_size_300s,14.537923385048177,0.0
sl_interaction__sl_mirror_ret_5s__x__sl_taker_imbalance_30s,14.537685239157806,0.0
prev_bar_avg_quote_per_trade,14.521287505289452,0.0
volume_z_term_spread__volume_z_3__volume_z_5,14.514860794523136,0.0
close_z_3_delta_1,14.51251328879659,0.0
sl_signed_dollar_flow_acceleration,14.5044029124318,0.0
relative_volume_5_delta_3,14.49456195497511,0.0
sl_taker_sell_ratio_300s,14.48232114088708,0.0
efficiency_10_delta_3,14.475264527680094,0.0
range_pos_5_delta_3,14.418989502093241,0.0
sl_taker_imbalance_30s_lag5s,14.403916450086603,0.0
range_pos_3_mean_gap_6,14.402071686694448,0.0
htf_rv_15m_delta_1,14.382927132263125,0.0
up_ratio_5_rolling_z_12,14.380702655479237,0.0
volume_z_10_rolling_z_6,14.354867999758893,0.0
rv_5_lag12,14.30476893648743,0.0
context_relative_volume_product__wick_pressure_1__relative_volume_3,14.254360725558803,0.0
sl_taker_buy_count_300s,14.235820279405916,0.0
context_ret_product__clv_1__ret_10,14.233873091676044,0.0
sl_mirror_efficiency_30s,14.207853521430975,0.0
sl_return_5s_lag1s,14.194914756450261,0.0
price_location_product__range_pos_5__close_z_3,14.150897413679374,0.0
rv_5_rolling_z_6,13.969357102976053,0.0
sl_agg_interarrival_cv_300s,13.932190211079124,0.0
sl_max_abs_return_120s,13.871577568899015,0.0
clv_1_delta_3,13.85564715005379,0.0
sl_agg_trade_cluster_score_3s,13.854536326312763,0.0
htf_rv_15m_delta_6,13.844814814888876,0.0
range_pos_10_rolling_z_12,13.78318430228213,0.0
sl_agg_sell_trade_cluster_score_3s,13.756538362867802,0.0
rv_30_delta_6,13.756244416459944,0.0
close_z_5_delta_6,13.74208763277062,0.0
ret_3_rolling_z_24,13.732830717324497,0.0
htf_efficiency_15m_delta_1,13.730132632722416,0.0
sl_agg_large_buy_volume_share_5s,13.677329466353044,0.0
volume_z_3_mean_gap_24,13.665026956692664,0.0
volume_z_10_delta_6,13.65676381066123,0.0
legal_prev_relative_trade_count_10,13.58481801214209,0.0
ret_vol_ratio__ret_5__rv_3,13.566287438780718,0.0
sl_signed_dollar_flow_30s,13.533625009686252,0.0
ret_10_lag2,13.520490208140084,0.0
vwap_dist_term_spread__vwap_dist_3__vwap_dist_5,13.51729033302884,0.0
volume_z_3_rolling_z_24,13.468392560514301,0.0
context_ret_product__up_ratio_5__ret_15,13.387236488806453,0.0
relative_volume_20_delta_6,13.383765208637804,0.0
sl_interaction__sl_mirror_ret_5s__x__sl_signed_dollar_flow_30s,13.378207028853799,0.0
sl_mirror_slope_30s,13.325378323868556,0.0
sl_agg_p90_trade_size_10s,13.317030213329009,0.0
htf_efficiency_15m,13.240925427881116,0.0
sl_range_10s,13.235416029491223,0.0
volume_z_term_spread__volume_z_10__volume_z_20,13.182391538891581,0.0
range_pos_5_mean_gap_24,13.155448983320577,0.0
context_ret_product__max_up_ret_5__ret_5,13.145036131305558,0.0
sl_agg_end_second_sell_pressure_30s,13.055653847264281,0.0
sl_mirror_efficiency_300s,12.962281423863043,0.0
sl_range_120s,12.955663433822183,0.0
efficiency_10_mean_gap_12,12.92211662763717,0.0
sl_return_5s_lag5s,12.898431078864341,0.0
compression_score_mean_gap_6,12.892249511899921,0.0
legal_prev_taker_buy_base_volume_z_3,12.890689548623842,0.0
compression_score_delta_1,12.885686236859065,0.0
range_5,12.855631119185626,0.0
compression_score_lag1,12.821077853765523,0.0
sl_interaction__sl_mirror_ret_5s__div__sl_mirror_rv_10s,12.7206175939133,0.0
sl_agg_sell_run_length_60s,12.660279610725794,0.0
htf_regime_trend_strength_15m_delta_1,12.570600405614776,0.0
volume_z_3_mean_gap_6,12.492130579881389,0.0
ret_10_mean_gap_24,12.482596588246976,0.0
sl_agg_sell_trade_cluster_score_60s,12.470801015431457,0.0
ret_relative_volume_product__ret_3__relative_volume_10,12.429318892334631,0.0
relative_volume_term_spread__relative_volume_5__relative_volume_10,12.424827404267601,0.0
ret_vol_product__ret_15__rv_3,12.408112673429883,0.0
sl_signed_dollar_flow_ratio_300s,12.382625441052836,0.0
signed_volume_1_lag1,12.338467351912758,0.0
legal_prev_relative_trade_count_3,12.307544071532465,0.0
signed_volume_1,12.280093437354411,0.0
ret_3_lag1,12.274933238640386,0.0
dollar_vol_mean_20,12.259528914724177,0.0
relative_volume_10_rolling_z_6,12.254592019316721,0.0
sl_agg_mean_interarrival_ms_5s,12.2361903788703,0.0
sl_signed_dollar_flow_30s_z_300s,12.23042542894429,0.0
relative_volume_3_rolling_z_12,12.19585732202131,0.0
close_z_10_mean_gap_24,12.192901167869579,0.0
sl_agg_sell_trade_cluster_score_5s,12.170382941196017,0.0
ret_close_z_product__ret_15__close_z_5,12.103262127084681,0.0
context_relative_volume_product__up_ratio_5__relative_volume_20,12.040257157518601,0.0
htf_efficiency_15m_delta_3,12.029471395305782,0.0
sl_total_volume_10s,12.021259893564924,0.0
range_pos_3_rolling_z_12,11.992956151001135,0.0
rv_10_delta_3,11.975497899477407,0.0
legal_prev_relative_trade_count_20,11.845865940516214,0.0
sl_taker_count_imbalance_60s,11.82821844638017,0.0
context_ret_product__clv_1__ret_15,11.796922398451802,0.0
prev_bar_trade_count_lag6,11.790695084020307,0.0
low_volume_flag_share_20_rolling_z_6,11.77853693163396,0.0
context_ret_product__max_down_ret_5__ret_3,11.73955403569892,0.0
context_ret_product__max_up_ret_5__ret_10,11.683888028747262,0.0
legal_prev_trade_count_sum_3,11.663791155502693,0.0
context_relative_volume_product__down_ratio_5__relative_volume_10,11.5658264188501,0.0
range_pos_3_mean_gap_24,11.545447850876078,0.0
sl_return_120s,11.53942466388965,0.0
prev_bar_taker_buy_volume_lag3,11.469693497052843,0.0
htf_regime_trend_strength_15m_delta_6,11.441125786720077,0.0
volume_state_product__volume_z_3__relative_volume_20,11.392411684644149,0.0
prev_bar_taker_buy_volume,11.386372631674078,0.0
taker_imbalance_mean_5,11.34066547751569,0.0
efficiency_10_mean_gap_24,11.246581929948118,0.0
context_ret_product__max_down_ret_5__ret_5,11.228979250986972,0.0
sl_rv_30s_lag10s,11.053217336385313,0.0
sl_mirror_true_range_pct_1s,11.045627522312031,0.0
legal_prev_relative_taker_buy_base_volume_20,10.966236762619907,0.0
ret_vol_ratio__ret_15__rv_30,10.962330236583785,0.0
ret_range_pos_product__ret_15__range_pos_10,10.957542976597429,0.0
htf_regime_trend_strength_15m,10.93023901534221,0.0
ret_15_delta_3,10.907924213816559,0.0
context_relative_volume_product__max_down_ret_5__relative_volume_20,10.905826686499639,0.0
volume_z_3_delta_6,10.867029301391634,0.0
htf_ret_15m_1_delta_1,10.851325721800336,0.0
context_relative_volume_product__compression_score__relative_volume_5,10.844706012128347,0.0
sl_max_abs_return_60s,10.843702329530815,0.0
volume_state_product__volume_z_10__relative_volume_20,10.811593753648527,0.0
htf_ret_15m_1_lag1,10.79294687742458,0.0
ret_close_z_product__ret_10__close_z_3,10.775844558463804,0.0
sl_total_volume_30s_lag3s,10.771218217134129,0.0
ret_efficiency_product__ret_15__efficiency_10,10.708127883285018,0.0
rv_3_delta_6,10.629246225352317,0.0
efficiency_10_rolling_z_12,10.624369710451568,0.0
sl_rv_10s,10.569014979037629,0.0
relative_volume_3,10.557699529205761,0.0
sl_rv_30s_lag5s,10.55263686484772,0.0
sl_mirror_range_60s,10.510048248790877,0.0
legal_prev_relative_taker_buy_base_volume_3,10.458754637843539,0.0
close_z_10_delta_3,10.449253984423898,0.0
signed_dollar_volume_1,10.405218107618772,0.0
sl_agg_signed_large_notional_5s,10.345037079173027,0.0
ret_range_pos_product__ret_15__range_pos_3,10.210579466724015,0.0
rv_10_lag1,10.134359456535675,0.0
close_z_3_rolling_z_6,10.109426656947692,0.0
sl_rvar_3s,10.042768951053343,0.0
relative_volume_3_rolling_z_24,9.95783632838727,0.0
legal_prev_taker_buy_base_volume_z_5,9.93741742737336,0.0
sl_mirror_ret_120s,9.935999094750436,0.0
sl_interaction__sl_mirror_ret_60s__x__sl_mirror_rv_60s,9.930202722197187,0.0
ret_term_spread__ret_1__ret_15,9.824084685670012,0.0
price_location_product__range_pos_3__close_z_3,9.788307177210989,0.0
relative_volume_20_mean_gap_24,9.762587129405503,0.0
ret_efficiency_product__ret_15__efficiency_5,9.728573964563937,0.0
bb_width_pct_rank_100,9.720953896051755,0.0
clv_x_volume_1,9.709273104895868,0.0
range_pos_5_rolling_z_12,9.590406493257262,0.0
sl_log_return_3s,9.588509208729434,0.0
ret_vol_product__ret_3__rv_30,9.571029675445505,0.0
sl_agg_intrasecond_flow_concentration_300s,9.546192689672706,0.0
max_down_ret_5_delta_1,9.48578604932867,0.0
ret_vol_ratio__ret_3__rv_3,9.447993611326913,0.0
breakout_up_dist_20,9.433742582620887,0.0
ret_vol_product__ret_10__rv_30,9.414289367267546,0.0
ret_vol_ratio__ret_10__rv_5,9.345468695744408,0.0
sl_rv_300s,9.340991130860886,0.0
volume_z_5_mean_gap_24,9.264895493304046,0.0
ret_vol_ratio__ret_3__rv_5,9.2275949913205,0.0
sl_return_5s,9.136919766943532,0.0
ret_relative_volume_product__ret_1__relative_volume_20,9.122237334273173,0.0
sl_trade_count_300s,9.093019075552528,0.0
volume_z_5_rolling_z_12,9.063954577811261,0.0
range_pos_5_mean_gap_6,9.063180796155896,0.0
price_location_product__range_pos_3__close_z_10,9.013604510467916,0.0
ret_range_pos_product__ret_5__range_pos_3,8.97479511984316,0.0
sl_positive_taker_imbalance_30s,8.960108532806158,0.0
close_z_10_rolling_z_24,8.9386292560731,0.0
volume_state_product__volume_z_5__relative_volume_20,8.835707783719362,0.0
