alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_covered_gap_norm_mean,calibration_active_covered_gap_norm_median,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_non_active_share,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta_norm,selected_delta_quantile
0.01,357.0,0.2028409090909091,1399.0,0.4540487488121899,0.49950050354707554,0.7948863636363637,4.0,0.0022727272727272726,0.779889152810768,0.5596590909090909,985.0,985.0,0.6380648050501115,0.6154480523751215,0.41814264449237365,1.0,1263.0,0.6380648058654452,497.0,0.7176136363636364,0.4516653823989628,0.5682228514151557,0.20511363636363636,1760.0,0.0,0.0,11,0.0712860676326922,0.5,0.5052507932521058,0.6
0.01,357.0,0.2028409090909091,1400.0,0.46290658043386795,0.5002695107256747,0.7954545454545454,3.0,0.0017045454545454545,0.7735550277117973,0.5551136363636363,977.0,977.0,0.644869652978791,0.6246356655108131,0.4260305738021241,1.0,1263.0,0.644869653411251,497.0,0.7176136363636364,0.45208362387675755,0.5682228514151557,0.20454545454545456,1760.0,0.0,0.0,12,0.07120767714721817,0.5,0.4989153446506725,0.6
0.01,463.0,0.2630681818181818,1295.0,0.38135066142625984,0.39360284415753793,0.7357954545454546,2.0,0.0011363636363636363,0.730799683293745,0.5244318181818182,923.0,923.0,0.6668811253833709,0.6302382437868045,0.37933894620315217,1.0,1263.0,0.6668811257440234,497.0,0.7176136363636364,0.43272907611964334,0.5682228514151557,0.26420454545454547,1760.0,0.0,0.0,13,0.06941478180566005,0.5,0.33579848934407414,0.5
0.01,548.0,0.31136363636363634,1209.0,0.37503898634547866,0.3877607742280821,0.6869318181818181,3.0,0.0017045454545454545,0.7505938242280285,0.5386363636363637,948.0,948.0,0.678949352690135,0.7518784594067491,0.38384810714636614,1.0,1263.0,0.6789493530503736,497.0,0.7176136363636364,0.4380226345908175,0.5682228514151557,0.3130681818181818,1760.0,0.0,0.0,14,0.06978924545858588,0.5,0.33798019350699776,0.5
0.01,463.0,0.2630681818181818,1291.0,0.3792797228178657,0.39454952122838177,0.7335227272727273,6.0,0.003409090909090909,0.735550277117973,0.5278409090909091,929.0,929.0,0.6665883548827933,0.643863149953216,0.38390539893408,1.0,1263.0,0.6665883553931958,497.0,0.7176136363636364,0.43696177788098184,0.5682228514151557,0.26647727272727273,1760.0,0.0,0.0,15,0.06830680729555232,0.5,0.33227773722172127,0.5
0.01,548.0,0.31136363636363634,1207.0,0.37109616945192886,0.38339217744298615,0.6857954545454545,5.0,0.002840909090909091,0.7403008709422011,0.53125,935.0,935.0,0.6831938992640197,0.8716629017775077,0.38071601901750407,1.0,1263.0,0.6831938997242195,497.0,0.7176136363636364,0.4381227749668273,0.5682228514151557,0.31420454545454546,1760.0,0.0,0.0,16,0.06611066205160958,0.5,0.30286078120077836,0.5
0.01,548.0,0.31136363636363634,1209.0,0.3589437136839927,0.3698678486260031,0.6869318181818181,3.0,0.0017045454545454545,0.7442596991290578,0.5340909090909091,940.0,940.0,0.6733340838879069,0.7567091330125867,0.36377651116655024,1.0,1263.0,0.6733340844149717,497.0,0.7176136363636364,0.4371779239171434,0.5682228514151557,0.3130681818181818,1760.0,0.0,0.0,17,0.06622921555702176,0.5,0.3472498007502236,0.5
0.01,280.0,0.1590909090909091,1475.0,0.4298086360060206,0.4594096024338499,0.8380681818181818,5.0,0.002840909090909091,0.7323832145684878,0.5255681818181818,925.0,925.0,0.5919279103091736,0.565738412392584,0.3604997303473592,1.0,1263.0,0.591927911321367,497.0,0.7176136363636364,0.4366537251858446,0.5682228514151557,0.16193181818181818,1760.0,0.0,0.0,18,0.06398605182766914,0.5,0.40147463052209487,0.6
0.01,534.0,0.3034090909090909,1223.0,0.3642076484005145,0.37171750719145114,0.6948863636363637,3.0,0.0017045454545454545,0.730799683293745,0.5244318181818182,923.0,923.0,0.6721157536713379,0.7085162899852409,0.3657167261579497,1.0,1263.0,0.6721157540075948,497.0,0.7176136363636364,0.4380851504364031,0.5682228514151557,0.30511363636363636,1760.0,0.0,0.0,19,0.06307042935597044,0.5,0.29040926446038756,0.5
0.01,577.0,0.32784090909090907,1178.0,0.36729555580555123,0.3884408935678366,0.6693181818181818,5.0,0.002840909090909091,0.7474267616785432,0.5363636363636364,944.0,944.0,0.6876692044548589,1.0,0.3967847994333595,1.0,1263.0,0.6876692046793745,497.0,0.7176136363636364,0.44300760574846354,0.5682228514151557,0.3306818181818182,1760.0,0.0,0.0,20,0.06323850633842605,0.5,0.3265197243450518,0.5
0.01,577.0,0.32784090909090907,1176.0,0.3768174175838026,0.386072383899864,0.6681818181818182,7.0,0.003977272727272727,0.7410926365795725,0.5318181818181819,936.0,936.0,0.6970640224365706,1.0,0.39434860307791475,1.0,1263.0,0.6970640229601418,497.0,0.7176136363636364,0.4438053613886777,0.5682228514151557,0.33181818181818185,1760.0,0.0,0.0,21,0.061557574064603875,0.5,0.24430938411171477,0.5
0.01,538.0,0.30568181818181817,1216.0,0.3574427781841659,0.3651253090912841,0.6909090909090909,6.0,0.003409090909090909,0.730799683293745,0.5244318181818182,923.0,923.0,0.6700193682115868,0.7165892284009375,0.3596033655389188,1.0,1263.0,0.6700193686694331,497.0,0.7176136363636364,0.43693705106407577,0.5682228514151557,0.3090909090909091,1760.0,0.0,0.0,22,0.06112925615161657,0.5,0.2637511315461343,0.5
0.01,298.0,0.1693181818181818,1450.0,0.424335051236221,0.4526487318942718,0.8238636363636364,12.0,0.006818181818181818,0.7529691211401425,0.540340909090909,951.0,951.0,0.5932209825770143,0.5755298616817234,0.3539388487083176,1.0,1263.0,0.5932209835654773,497.0,0.7176136363636364,0.4427082278438839,0.5682228514151557,0.17613636363636365,1760.0,0.0,0.0,23,0.06402307668966907,0.5,0.4288430500025065,0.6
0.01,83.0,0.04715909090909091,1672.0,0.47312459166445764,0.5145500061470352,0.95,5.0,0.002840909090909091,0.735550277117973,0.5278409090909091,929.0,929.0,0.516794566305832,0.5416900120653172,0.327752325128491,0.6770622120480189,1263.0,0.5167945680983336,497.0,0.7176136363636364,0.439359786412909,0.5682228514151557,0.05,1760.0,0.0,0.0,24,0.061483166845781465,0.5,0.5158544808316043,0.68
0.01,280.0,0.1590909090909091,1470.0,0.4218473190284377,0.44374950301158456,0.8352272727272727,10.0,0.005681818181818182,0.7347585114806018,0.5272727272727272,928.0,928.0,0.5863217886151753,0.5434718041605614,0.3331054529303542,1.0,1263.0,0.5863217894701632,497.0,0.7176136363636364,0.4362174033095697,0.5682228514151557,0.16477272727272727,1760.0,0.0,0.0,25,0.06104358831154449,0.5,0.404988800613956,0.6
0.01,454.0,0.25795454545454544,1301.0,0.3731579193957076,0.39563590788616804,0.7392045454545455,5.0,0.002840909090909091,0.7300079176563737,0.5238636363636363,922.0,922.0,0.6553048428781167,0.6633846342461616,0.36239148384303205,1.0,1263.0,0.6553048435028674,497.0,0.7176136363636364,0.4386080039346364,0.5682228514151557,0.26079545454545455,1760.0,0.0,0.0,26,0.06290275776492697,0.5,0.2990815874526289,0.5
0.01,357.0,0.2028409090909091,1395.0,0.4246595730990689,0.45381458405259345,0.7926136363636364,8.0,0.004545454545454545,0.7688044338875692,0.5517045454545455,971.0,971.0,0.621377412163033,0.6022996227289137,0.3709535178225939,1.0,1263.0,0.6213774130385574,497.0,0.7176136363636364,0.4504824063433207,0.5682228514151557,0.20738636363636365,1760.0,0.0,0.0,27,0.06087006389030388,0.5,0.40539166535683835,0.6
0.01,716.0,0.4068181818181818,1043.0,0.4625994194640062,0.5053334998293724,0.5926136363636364,1.0,0.0005681818181818182,0.880443388756928,0.6318181818181818,1112.0,1112.0,0.7153516709211328,0.7784037390062748,0.48312092958302133,1.0,1263.0,0.7153516716965831,497.0,0.7176136363636364,0.4889128265663631,0.5682228514151557,0.40738636363636366,1760.0,0.0,0.0,28,0.0595070742336767,0.3,0.5127302999701715,0.68
0.01,502.0,0.2852272727272727,1248.0,0.38197078158840175,0.38101602678799823,0.7090909090909091,10.0,0.005681818181818182,0.7379255740300871,0.5295454545454545,932.0,932.0,0.6876697833992887,0.8861445629249116,0.3800465511210856,1.0,1263.0,0.6876697838010029,497.0,0.7176136363636364,0.44621157132554456,0.5682228514151557,0.2909090909090909,1760.0,0.0,0.0,29,0.059010272313441546,0.5,0.2704827055803817,0.5
0.01,83.0,0.04715909090909091,1673.0,0.4610942472331896,0.49047858650284915,0.9505681818181818,4.0,0.0022727272727272726,0.7339667458432304,0.5267045454545455,927.0,927.0,0.5064390678543452,0.5202340390901973,0.32978507004251545,0.6652613911908739,1263.0,0.5064390684337651,497.0,0.7176136363636364,0.44103887159003513,0.5682228514151557,0.04943181818181818,1760.0,0.0,0.0,30,0.05831089921827827,0.5,0.5199536183536696,0.68
0.01,546.0,0.31022727272727274,1210.0,0.3891133004225351,0.38986921251405576,0.6875,4.0,0.0022727272727272726,0.7315914489311164,0.525,924.0,924.0,0.6899287206690141,0.8059171865081773,0.3857205703864599,1.0,1263.0,0.6899287208121363,497.0,0.7176136363636364,0.44526695776940495,0.5682228514151557,0.3125,1760.0,0.0,0.0,31,0.05677627905138901,0.5,0.27668313721521054,0.5
0.01,83.0,0.04715909090909091,1667.0,0.45801072093433604,0.4910566646097182,0.9471590909090909,10.0,0.005681818181818182,0.7442596991290578,0.5340909090909091,940.0,940.0,0.5052906367677237,0.5197308086365617,0.2988020704686047,0.6643304577166467,1263.0,0.5052906389786369,497.0,0.7176136363636364,0.44280626015126645,0.5682228514151557,0.05284090909090909,1760.0,0.0,0.0,32,0.056404482041086466,0.5,0.5141916307247829,0.68
0.01,716.0,0.4068181818181818,1041.0,0.46720526632111575,0.5019710515287414,0.5914772727272727,3.0,0.0017045454545454545,0.8772763262074426,0.6295454545454545,1108.0,1108.0,0.718695921297701,0.7881292388648428,0.4863477932137708,1.0,1263.0,0.7186959221726753,497.0,0.7176136363636364,0.4891216199616036,0.5682228514151557,0.40852272727272726,1760.0,0.0,0.0,33,0.057913201728037426,0.3,0.5356866175925825,0.68
0.01,636.0,0.3613636363636364,1116.0,0.3837243048203622,0.3920243022904414,0.634090909090909,8.0,0.004545454545454545,0.7474267616785432,0.5363636363636364,944.0,944.0,0.7075301785588161,1.0,0.4064008103047577,1.0,1263.0,0.7075301788329038,497.0,0.7176136363636364,0.44976197164038806,0.5682228514151557,0.3659090909090909,1760.0,0.0,0.0,34,0.057497888670435975,0.5,0.3039929339943569,0.5
0.01,83.0,0.04715909090909091,1657.0,0.45723698429353077,0.4855111978614737,0.9414772727272728,20.0,0.011363636363636364,0.7395091053048297,0.5306818181818181,934.0,934.0,0.5072130221423063,0.5205732067935231,0.3047072524259482,0.6714352309484978,1263.0,0.5072130236255884,497.0,0.7176136363636364,0.4433699277984674,0.5682228514151557,0.058522727272727275,1760.0,0.0,0.0,35,0.05672278454793351,0.5,0.5044790053192587,0.68
0.01,577.0,0.32784090909090907,1169.0,0.3742097516092869,0.36750317914350794,0.6642045454545454,14.0,0.007954545454545454,0.7442596991290578,0.5340909090909091,940.0,940.0,0.6970908904066229,1.0,0.37356262339811713,1.0,1263.0,0.6970908906213406,497.0,0.7176136363636364,0.4494516503015999,0.5682228514151557,0.33579545454545456,1760.0,0.0,0.0,36,0.05536613427102566,0.5,0.26132434265769916,0.5
0.01,83.0,0.04715909090909091,1663.0,0.4576423423595506,0.49264441159890104,0.9448863636363637,14.0,0.007954545454545454,0.7379255740300871,0.5295454545454545,932.0,932.0,0.5071062918224671,0.5249979725824101,0.3163916748364416,0.6695135106475167,1263.0,0.5071062938229051,497.0,0.7176136363636364,0.4434788039271263,0.5682228514151557,0.055113636363636365,1760.0,0.0,0.0,37,0.0545300655066967,0.5,0.5196008772308539,0.68
0.01,83.0,0.04715909090909091,1675.0,0.45916098565908303,0.5032567792069749,0.9517045454545454,2.0,0.0011363636363636363,0.7490102929532858,0.5375,946.0,946.0,0.5026110544644845,0.5288662643812996,0.2963242605798134,0.6743864861103134,1263.0,0.5026110562064389,497.0,0.7176136363636364,0.44390691535779114,0.5682228514151557,0.048295454545454544,1760.0,0.0,0.0,38,0.05718192271888256,0.5,0.5343120435526522,0.68
0.01,83.0,0.04715909090909091,1661.0,0.45572897088705805,0.4843008157021663,0.94375,16.0,0.00909090909090909,0.7490102929532858,0.5375,946.0,946.0,0.503482137289145,0.5202244664859194,0.2908831731333442,0.669682004722363,1263.0,0.5034821387793175,497.0,0.7176136363636364,0.4444884759439496,0.5682228514151557,0.05625,1760.0,0.0,0.0,39,0.054969982244074345,0.5,0.49937457215249687,0.68
0.01,83.0,0.04715909090909091,1670.0,0.46331552936410997,0.5036579050745406,0.9488636363636364,7.0,0.003977272727272727,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5080392352504342,0.5270874760510394,0.30619273273664477,0.6718909698142873,1263.0,0.5080392364369021,497.0,0.7176136363636364,0.44558083714674845,0.5682228514151557,0.05113636363636364,1760.0,0.0,0.0,40,0.055309303903153965,0.5,0.5291560757412461,0.68
0.01,83.0,0.04715909090909091,1662.0,0.46583129192453165,0.49192223418087383,0.9443181818181818,15.0,0.008522727272727272,0.7490102929532858,0.5375,946.0,946.0,0.5104394609921449,0.5243033309644627,0.3137553537227089,0.6799084793342483,1263.0,0.5104394630305875,497.0,0.7176136363636364,0.44734459697026574,0.5682228514151557,0.05568181818181818,1760.0,0.0,0.0,41,0.053059806515063555,0.5,0.5093960617970796,0.68
0.01,679.0,0.38579545454545455,1067.0,0.3936870496341746,0.3900562332493568,0.60625,14.0,0.007954545454545454,0.7593032462391133,0.5448863636363637,959.0,959.0,0.7325647778886922,1.0,0.42799620314451314,1.0,1263.0,0.7325647780405792,497.0,0.7176136363636364,0.46006932256616767,0.5682228514151557,0.39375,1760.0,0.0,0.0,42,0.05363951490393707,0.5,0.288619755887049,0.5
0.05,463.0,0.2630681818181818,1239.0,0.4146624418026447,0.4100758182866408,0.7039772727272727,58.0,0.03295454545454545,0.7537608867775138,0.5409090909090909,952.0,952.0,0.6974936148811989,0.8924180374176632,0.40263742606056496,1.0,1263.0,0.6974936317827829,497.0,0.7176136363636364,0.44132281270665685,0.5682228514151557,0.29602272727272727,1760.0,0.0,0.0,1,0.3737444760543959,0.5,0.1659155860401923,0.5
0.05,415.0,0.23579545454545456,1301.0,0.40932412266219015,0.4099208942459292,0.7392045454545455,44.0,0.025,0.733174980205859,0.5261363636363636,926.0,926.0,0.6714923576360993,0.7001462046217651,0.38370631599598987,1.0,1263.0,0.6714923588267071,497.0,0.7176136363636364,0.43413513083940114,0.5682228514151557,0.26079545454545455,1760.0,0.0,0.0,2,0.3027247041463852,0.5,0.2000406601990096,0.5
0.05,415.0,0.23579545454545456,1312.0,0.4158174067633931,0.42316030952075767,0.7454545454545455,33.0,0.01875,0.7410926365795725,0.5318181818181819,936.0,936.0,0.6667163410380897,0.6721745564831647,0.39724949647272007,1.0,1263.0,0.6667163604500431,497.0,0.7176136363636364,0.4379979834837569,0.5682228514151557,0.2545454545454545,1760.0,0.0,0.0,3,0.28993464899914606,0.5,0.18396198318961296,0.5
0.05,463.0,0.2630681818181818,1242.0,0.4402470025609157,0.44650503244450196,0.7056818181818182,55.0,0.03125,0.7521773555027712,0.5397727272727273,950.0,950.0,0.7048039455610724,0.8408335273096861,0.4310916533838664,1.0,1263.0,0.7048039459288687,497.0,0.7176136363636364,0.44702596973263065,0.5682228514151557,0.2943181818181818,1760.0,0.0,0.0,4,0.2817287833562919,0.5,0.09164108746070872,0.5
0.05,415.0,0.23579545454545456,1302.0,0.4269782512081551,0.4335306933003259,0.7397727272727272,43.0,0.024431818181818183,0.7434679334916865,0.5335227272727273,939.0,939.0,0.6747384535611785,0.699150651972038,0.3968187140808871,1.0,1263.0,0.6747384538270166,497.0,0.7176136363636364,0.44203321597114764,0.5682228514151557,0.26022727272727275,1760.0,0.0,0.0,5,0.2679614908993244,0.5,0.08356842208680555,0.5
0.05,463.0,0.2630681818181818,1239.0,0.432598460917444,0.4210576363636427,0.7039772727272727,58.0,0.03295454545454545,0.7585114806017419,0.5443181818181818,958.0,958.0,0.699123192219271,0.8296700925713298,0.39859877436246893,1.0,1263.0,0.699123193561735,497.0,0.7176136363636364,0.45202822039311846,0.5682228514151557,0.29602272727272727,1760.0,0.0,0.0,6,0.25098116057259695,0.5,-0.12195817465630068,0.5
0.05,357.0,0.2028409090909091,1357.0,0.46955786066557315,0.49036325917549045,0.7710227272727272,46.0,0.026136363636363635,0.7688044338875692,0.5517045454545455,971.0,971.0,0.6596648271829578,0.6486480104787192,0.41919777940787173,1.0,1263.0,0.659664827814882,497.0,0.7176136363636364,0.4545443152618067,0.5682228514151557,0.22897727272727272,1760.0,0.0,0.0,7,0.2319724022277764,0.5,0.16719156919462347,0.6
0.05,463.0,0.2630681818181818,1250.0,0.406858701528933,0.40190996031618464,0.7102272727272727,47.0,0.026704545454545453,0.7426761678543151,0.5329545454545455,938.0,938.0,0.6850912935622694,0.8188845307777067,0.3850802206336969,1.0,1263.0,0.6850912944745715,497.0,0.7176136363636364,0.447357119339173,0.5682228514151557,0.2897727272727273,1760.0,0.0,0.0,8,0.2311978457229478,0.5,-0.04748755861052685,0.5
0.05,83.0,0.04715909090909091,1645.0,0.4836733883218292,0.5173447995702923,0.9346590909090909,32.0,0.01818181818181818,0.7426761678543151,0.5329545454545455,938.0,938.0,0.5337647760219502,0.5411762167423586,0.34054672701024796,0.7181163084967529,1263.0,0.5337647776649357,497.0,0.7176136363636364,0.44589163570864954,0.5682228514151557,0.06534090909090909,1760.0,0.0,0.0,9,0.222749797893422,0.5,0.2646846640853632,0.68
0.05,154.0,0.0875,1525.0,0.4830644012496779,0.49909818673444173,0.8664772727272727,81.0,0.04602272727272727,0.7442596991290578,0.5340909090909091,940.0,940.0,0.5809522061194197,0.5644767717122403,0.35804844258757806,0.840042935744583,1263.0,0.5809522089676007,497.0,0.7176136363636364,0.4496284729479742,0.5682228514151557,0.13352272727272727,1760.0,0.0,0.0,10,0.21411204231636866,0.5,0.13099003763571868,0.65
0.05,357.0,0.2028409090909091,1339.0,0.43413945529587017,0.4378533427647019,0.7607954545454545,64.0,0.03636363636363636,0.7751385589865399,0.55625,979.0,979.0,0.6387509290703973,0.6216535063701593,0.36536810601798664,1.0,1263.0,0.6387509324678962,497.0,0.7176136363636364,0.4553881058764272,0.5682228514151557,0.23920454545454545,1760.0,0.0,0.0,11,0.2072023834500994,0.5,0.03938708000165114,0.6
0.05,83.0,0.04715909090909091,1617.0,0.48288319915985034,0.5053616291171141,0.91875,60.0,0.03409090909090909,0.7434679334916865,0.5335227272727273,939.0,939.0,0.539606341318035,0.5405933976071361,0.33963747167597724,0.7243010612690253,1263.0,0.5396063434485918,497.0,0.7176136363636364,0.4496311272403457,0.5682228514151557,0.08125,1760.0,0.0,0.0,12,0.20215815465365136,0.5,0.21362837130599968,0.68
0.05,83.0,0.04715909090909091,1630.0,0.4665894211621537,0.48752273443106336,0.9261363636363636,47.0,0.026704545454545453,0.7403008709422011,0.53125,935.0,935.0,0.5202157253447821,0.5242117794830348,0.3200364974300962,0.7029031596915887,1263.0,0.5202157284088343,497.0,0.7176136363636364,0.44398442452597436,0.5682228514151557,0.07386363636363637,1760.0,0.0,0.0,13,0.19639314072472708,0.5,0.26479294883982324,0.68
0.05,154.0,0.0875,1544.0,0.45870370391531423,0.46919693281305586,0.8772727272727273,62.0,0.035227272727272725,0.7387173396674585,0.5301136363636364,933.0,933.0,0.5532710096621564,0.5349110130951226,0.3230056829608531,0.7928973196704383,1263.0,0.5532710103989873,497.0,0.7176136363636364,0.4475566922092864,0.5682228514151557,0.12272727272727273,1760.0,0.0,0.0,14,0.19428504364831106,0.5,0.19256416906292884,0.65
0.05,546.0,0.31022727272727274,1159.0,0.412569151465625,0.3861369888022691,0.6585227272727273,55.0,0.03125,0.7490102929532858,0.5375,946.0,946.0,0.704421687206805,0.9664382330842192,0.38585157322397423,1.0,1263.0,0.7044216892183263,497.0,0.7176136363636364,0.45449968487680265,0.5682228514151557,0.34147727272727274,1760.0,0.0,0.0,15,0.1896982943373067,0.5,-0.10970208217238385,0.5
0.05,83.0,0.04715909090909091,1568.0,0.47203220547139124,0.4849575634233769,0.8909090909090909,109.0,0.061931818181818185,0.7442596991290578,0.5340909090909091,940.0,940.0,0.5394323494537668,0.5311556513390325,0.32276553492123294,0.7668652782271325,1263.0,0.5394323507839079,497.0,0.7176136363636364,0.4513030108699683,0.5682228514151557,0.10909090909090909,1760.0,0.0,0.0,16,0.18562503159046173,0.5,0.23587858456777427,0.68
0.05,83.0,0.04715909090909091,1592.0,0.46360847958726537,0.47539586569421405,0.9045454545454545,85.0,0.048295454545454544,0.7458432304038005,0.5352272727272728,942.0,942.0,0.5256750143271678,0.5226843014693823,0.29312160055629355,0.7379978964878494,1263.0,0.5256750181751095,497.0,0.7176136363636364,0.44603161886397924,0.5682228514151557,0.09545454545454546,1760.0,0.0,0.0,17,0.1840156577527523,0.5,0.24982714134207432,0.68
0.05,502.0,0.2852272727272727,1180.0,0.4273650758716217,0.3887437603204177,0.6704545454545454,78.0,0.04431818181818182,0.7490102929532858,0.5375,946.0,946.0,0.7203410835652104,1.0,0.39474492399021094,1.0,1263.0,0.7203410864832789,497.0,0.7176136363636364,0.460355239530932,0.5682228514151557,0.32954545454545453,1760.0,0.0,0.0,18,0.18620870847787177,0.5,-0.10379152502528675,0.5
0.05,83.0,0.04715909090909091,1576.0,0.46031017126705,0.4695815213164579,0.8954545454545455,101.0,0.05738636363636364,0.7395091053048297,0.5306818181818181,934.0,934.0,0.5238710718672903,0.5135797748530795,0.31486723276979434,0.7458185460309535,1263.0,0.5238710763888185,497.0,0.7176136363636364,0.4460442766213714,0.5682228514151557,0.10454545454545454,1760.0,0.0,0.0,19,0.18807559992585862,0.5,0.2633204217812743,0.68
0.05,83.0,0.04715909090909091,1571.0,0.4772329771087037,0.48127964411863805,0.8926136363636363,106.0,0.060227272727272727,0.7450514647664291,0.5346590909090909,941.0,941.0,0.5394539192594212,0.5301808602455788,0.32094797814153503,0.7658696643513165,1263.0,0.5394539213227185,497.0,0.7176136363636364,0.4502035039230851,0.5682228514151557,0.10738636363636364,1760.0,0.0,0.0,20,0.19436256427850043,0.5,0.2482976497308248,0.68
