step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,regime,candidate_threshold,constraint_satisfied,objective,hard_constraint
pass0_d0_europe_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.55, ""d0_us_fm_no"": 0.55, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9548741296197107,0.659044193216855,0.6468045693115159,0.6529243812641854,0.6501071237279057,0.6534847847426728,0.5457860047679147,0.4542139952320853,0.4614285714285714,0.5366666666666667,7131.0,3892.0,3239.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2931173004820567,0.5752203182858087,0.5095739687283022,3892.0,3239.0,7131.0,0.9548741296197107,0.6534847847426728,4825.0,0.9658031088082901,1.0,4660.0,2643.0,0.9349224366250473,0.0,2471.0,d0_europe_fm_yes,0.55,,,
pass0_d0_europe_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.55, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9535350830208891,0.6594538897475528,0.6468045693115159,0.6531292295295343,0.6501071237279057,0.6537003229883444,0.5451481533492487,0.4548518466507513,0.46238095238095245,0.5366666666666667,7121.0,3882.0,3239.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2931173004820568,0.5746380524029158,0.5100903068572518,3882.0,3239.0,7121.0,0.9535350830208891,0.6537003229883444,4825.0,0.9647668393782384,1.0,4655.0,2643.0,0.9330306469920545,0.0,2466.0,d0_europe_fm_yes,0.57,,,
pass0_d0_europe_fm_yes,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.59, ""d0_us_fm_no"": 0.55, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9519282271023032,0.6589147286821705,0.6468045693115159,0.6528596489968432,0.6501071237279057,0.6533971022647348,0.544380362920242,0.45561963707975806,0.4633333333333334,0.5366666666666667,7109.0,3870.0,3239.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.29204606320299936,0.5744049807841606,0.5084323307996159,3870.0,3239.0,7109.0,0.9519282271023032,0.6533971022647348,4825.0,0.9626943005181348,1.0,4645.0,2643.0,0.9322739311388574,0.0,2464.0,d0_europe_fm_yes,0.59,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.41, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9457686127477236,0.6594538897475528,0.6491669286387929,0.6543104091931728,0.6501071237279057,0.6548208976355656,0.5496248053235169,0.45037519467648307,0.46238095238095245,0.53,7063.0,3882.0,3181.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2928494911622924,0.5713663980255713,0.5125423759154735,3882.0,3181.0,7063.0,0.9457686127477236,0.6548208976355656,4825.0,0.9585492227979274,1.0,4625.0,2643.0,0.9224366250472947,0.0,2438.0,d0_us_fm_no,0.41,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.43, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9471076593465453,0.6594538897475528,0.649012848636791,0.6542333691921719,0.6501071237279057,0.6547433903576982,0.5488477308072953,0.4511522691927046,0.46238095238095245,0.530952380952381,7073.0,3882.0,3191.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2931173004820567,0.5718349232359321,0.5125907645222991,3882.0,3191.0,7073.0,0.9471076593465453,0.6547433903576982,4825.0,0.9597927461139897,1.0,4631.0,2643.0,0.923950056753689,0.0,2442.0,d0_us_fm_no,0.43,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.45, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9492501339046598,0.6594538897475528,0.6479575927658248,0.6537057412566888,0.6501071237279057,0.6542530681337283,0.5476089716462125,0.4523910283537876,0.46238095238095245,0.5319047619047619,7089.0,3882.0,3207.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2928494911622924,0.5728877039797448,0.5111813172597723,3882.0,3207.0,7089.0,0.9492501339046598,0.6542530681337283,4825.0,0.9612435233160622,1.0,4638.0,2643.0,0.927355278093076,0.0,2451.0,d0_us_fm_no,0.45,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.47, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.950990894483128,0.6594538897475528,0.6475155279503105,0.6534847088489317,0.6501071237279057,0.6540411151788229,0.5466065896930442,0.4533934103069558,0.46238095238095245,0.5328571428571429,7102.0,3882.0,3220.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2929833958221747,0.5735884843077628,0.5107902334820454,3882.0,3220.0,7102.0,0.950990894483128,0.6540411151788229,4825.0,0.9626943005181348,1.0,4645.0,2643.0,0.9296254256526674,0.0,2457.0,d0_us_fm_no,0.47,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.49, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9519282271023032,0.6594538897475528,0.6476603656647041,0.6535571277061285,0.6501071237279057,0.6541004360669573,0.546068364045576,0.453931635954424,0.46238095238095245,0.5338095238095238,7109.0,3882.0,3227.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.29338510980182103,0.5738218875663781,0.5112825358511321,3882.0,3227.0,7109.0,0.9519282271023032,0.6541004360669573,4825.0,0.9637305699481865,1.0,4650.0,2643.0,0.9303821415058645,0.0,2459.0,d0_us_fm_no,0.49,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.51, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9528655597214784,0.6594538897475528,0.6468769325912183,0.6531654111693855,0.6501071237279057,0.6537380550871276,0.545531197301855,0.45446880269814505,0.46238095238095245,0.5347619047619048,7116.0,3882.0,3234.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2929833958221746,0.5744049807841606,0.5100641631313892,3882.0,3234.0,7116.0,0.9528655597214784,0.6537380550871276,4825.0,0.9641450777202073,1.0,4652.0,2643.0,0.9322739311388574,0.0,2464.0,d0_us_fm_no,0.51,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.53, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9531333690412427,0.6594538897475528,0.6470951792336218,0.6532745344905873,0.6501071237279057,0.6538353470075864,0.5453779151447036,0.4546220848552964,0.46238095238095245,0.5357142857142857,7118.0,3882.0,3236.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2932512051419389,0.5744049807841606,0.5105304009404673,3882.0,3236.0,7118.0,0.9531333690412427,0.6538353470075864,4825.0,0.964559585492228,1.0,4654.0,2643.0,0.9322739311388574,0.0,2464.0,d0_us_fm_no,0.53,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.55, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9535350830208891,0.6594538897475528,0.6468045693115159,0.6531292295295343,0.6501071237279057,0.6537003229883444,0.5451481533492487,0.4548518466507513,0.46238095238095245,0.5366666666666667,7121.0,3882.0,3239.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2931173004820568,0.5746380524029158,0.5100903068572518,3882.0,3239.0,7121.0,0.9535350830208891,0.6537003229883444,4825.0,0.9647668393782384,1.0,4655.0,2643.0,0.9330306469920545,0.0,2466.0,d0_us_fm_no,0.55,,,
pass0_d0_us_fm_no,"{""d0_asia_fm_no"": 0.41, ""d0_asia_fm_yes"": 0.59, ""d0_europe_fm_no"": 0.41, ""d0_europe_fm_yes"": 0.57, ""d0_us_fm_no"": 0.57, ""d0_us_fm_yes"": 0.45, ""d1_asia_fm_no"": 0.55, ""d1_asia_fm_yes"": 0.45, ""d1_europe_fm_no"": 0.55, ""d1_europe_fm_yes"": 0.45, ""d1_us_fm_no"": 0.55, ""d1_us_fm_yes"": 0.45, ""d2_asia_fm_no"": 0.55, ""d2_asia_fm_yes"": 0.45, ""d2_europe_fm_no"": 0.55, ""d2_europe_fm_yes"": 0.45, ""d2_us_fm_no"": 0.55, ""d2_us_fm_yes"": 0.45, ""d3_asia_fm_no"": 0.55, ""d3_asia_fm_yes"": 0.45, ""d3_europe_fm_no"": 0.55, ""d3_europe_fm_yes"": 0.45, ""d3_us_fm_no"": 0.55, ""d3_us_fm_yes"": 0.45, ""d4_asia_fm_no"": 0.55, ""d4_asia_fm_yes"": 0.45, ""d4_europe_fm_no"": 0.55, ""d4_europe_fm_yes"": 0.45, ""d4_us_fm_no"": 0.55, ""d4_us_fm_yes"": 0.45, ""d5_asia_fm_no"": 0.55, ""d5_asia_fm_yes"": 0.45, ""d5_europe_fm_no"": 0.55, ""d5_europe_fm_yes"": 0.45, ""d5_us_fm_no"": 0.55, ""d5_us_fm_yes"": 0.45, ""d6_asia_fm_no"": 0.55, ""d6_asia_fm_yes"": 0.45, ""d6_europe_fm_no"": 0.55, ""d6_europe_fm_yes"": 0.45, ""d6_us_fm_no"": 0.55, ""d6_us_fm_yes"": 0.45}",7468.0,0.9536689876807712,0.6594538897475528,0.6466049382716049,0.6530294140095789,0.6501071237279057,0.6536085369278293,0.5450716090985678,0.45492839090143217,0.46238095238095245,0.5376190476190477,7122.0,3882.0,3240.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.29298339582217464,0.5747545527695265,0.5097539365463007,3882.0,3240.0,7122.0,0.9536689876807712,0.6536085369278293,4825.0,0.9647668393782384,1.0,4655.0,2643.0,0.9334090049186531,0.0,2467.0,d0_us_fm_no,0.57,,,
