min_ev,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,trade_count,order_count,order_coverage,fill_rate,correct_count,correct_fill_rate,wrong_fill_forced,wrong_fill_printed,sum_pnl,mean_accepted_pnl,mean_pnl_filled,win_pnl_sum,loss_pnl_sum,mean_bid,median_bid,mean_expected_ev,negative_expected_ev_share,mean_model_fill_prob,realized_correct_fill_rate_submitted,submitted_fill_calibration_gap
-0.05,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,670.0,927.0,0.7463768115942029,0.5394524959742351,911.0,0.70801317233809,1.0,0.84,239.25,0.1926328502415459,0.35708955223880595,248.65,-9.4,0.4555555555555555,0.6,0.13278025394524698,0.26006441223832527,0.8365825639100001,0.7150776053215078,0.1215049585884923
-0.045,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,670.0,926.0,0.7455716586151369,0.5394524959742351,911.0,0.70801317233809,1.0,0.84,239.25,0.1926328502415459,0.35708955223880595,248.65,-9.4,0.4552737520128825,0.6,0.13278025394524698,0.26006441223832527,0.8367036637960205,0.7158712541620422,0.12083240963397823
-0.04,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,670.0,926.0,0.7455716586151369,0.5394524959742351,911.0,0.70801317233809,1.0,0.84,239.25,0.1926328502415459,0.35708955223880595,248.65,-9.4,0.4552737520128825,0.6,0.13278025394524698,0.26006441223832527,0.8367036637960205,0.7158712541620422,0.12083240963397823
-0.035,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,670.0,926.0,0.7455716586151369,0.5394524959742351,911.0,0.70801317233809,1.0,0.84,239.25,0.1926328502415459,0.35708955223880595,248.65,-9.4,0.4552737520128825,0.6,0.13278025394524698,0.26006441223832527,0.8367036637960205,0.7158712541620422,0.12083240963397823
-0.03,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,669.0,925.0,0.7447665056360708,0.538647342995169,911.0,0.70801317233809,1.0,0.8333333333333334,239.6,0.192914653784219,0.35814648729446935,248.65,-9.05,0.45499194847020935,0.6,0.13278025394524698,0.26006441223832527,0.8367036637960205,0.7158712541620422,0.12083240963397823
-0.025,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,668.0,924.0,0.7439613526570048,0.537842190016103,911.0,0.70801317233809,1.0,0.8260869565217391,239.95,0.1931964573268921,0.35920658682634726,248.65,-8.700000000000001,0.45471014492753625,0.6,0.13278025394524698,0.26006441223832527,0.8367036637960205,0.7158712541620422,0.12083240963397823
-0.02,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,667.0,923.0,0.7431561996779388,0.5370370370370371,911.0,0.7069154774972558,1.0,0.8260869565217391,239.29999999999998,0.19267310789049918,0.3587706146926537,248.0,-8.700000000000001,0.4544283413848631,0.6,0.13278025394524698,0.26006441223832527,0.8368533079732051,0.7155555555555555,0.12129775241764962
-0.015,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,667.0,923.0,0.7431561996779388,0.5370370370370371,911.0,0.7069154774972558,1.0,0.8260869565217391,239.29999999999998,0.19267310789049918,0.3587706146926537,248.0,-8.700000000000001,0.4544283413848631,0.6,0.13278025394524698,0.26006441223832527,0.8368533079732051,0.7155555555555555,0.12129775241764962
-0.01,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,667.0,923.0,0.7431561996779388,0.5370370370370371,911.0,0.7069154774972558,1.0,0.8260869565217391,239.29999999999998,0.19267310789049918,0.3587706146926537,248.0,-8.700000000000001,0.4544283413848631,0.6,0.13278025394524698,0.26006441223832527,0.8368533079732051,0.7155555555555555,0.12129775241764962
-0.005,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,667.0,921.0,0.7415458937198067,0.5370370370370371,911.0,0.7069154774972558,1.0,0.8260869565217391,239.29999999999998,0.19267310789049918,0.3587706146926537,248.0,-8.700000000000001,0.4538244766505636,0.6,0.13278025394524698,0.26006441223832527,0.8371822230399926,0.7171492204899778,0.12003300255001481
0.0,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,665.0,919.0,0.7399355877616747,0.535426731078905,911.0,0.7058177826564215,1.0,0.8181818181818182,239.0,0.19243156199677938,0.3593984962406015,247.34999999999997,-8.35,0.45326086956521744,0.6,0.13278025394524698,0.26006441223832527,0.8375292561552833,0.7168338907469343,0.12069536540834902
0.005,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,664.0,918.0,0.7391304347826086,0.534621578099839,911.0,0.7058177826564215,1.0,0.8095238095238095,239.35,0.19271336553945248,0.3604668674698795,247.34999999999997,-8.0,0.45297906602254423,0.6,0.13278025394524698,0.26006441223832527,0.8375292561552833,0.7168338907469343,0.12069536540834902
0.01,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,662.0,916.0,0.7375201288244766,0.533011272141707,911.0,0.7047200878155873,1.0,0.8,239.05,0.1924718196457327,0.36110271903323266,246.7,-7.65,0.45241545893719803,0.6,0.13278025394524698,0.26006441223832527,0.8377091189441929,0.7165178571428571,0.12119126180133577
0.015,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,662.0,916.0,0.7375201288244766,0.533011272141707,911.0,0.7047200878155873,1.0,0.8,239.05,0.1924718196457327,0.36110271903323266,246.7,-7.65,0.45241545893719803,0.6,0.13278025394524698,0.26006441223832527,0.8377091189441929,0.7165178571428571,0.12119126180133577
0.02,1242.0,1.0,0.7492492492492493,0.7152777777777778,0.7322635135135136,0.7334943639291466,0.7334943639291466,0.5362318840579711,0.463768115942029,0.5793880837359099,0.4314090177133656,1242.0,666.0,576.0,0.7925585539117999,0.1880518726271942,0.5602134885564686,0.46698872785829315,0.5162418387450337,0.9045929500668268,666.0,576.0,1242.0,1.0,0.7334943639291466,662.0,916.0,0.7375201288244766,0.533011272141707,911.0,0.7047200878155873,1.0,0.8,239.05,0.1924718196457327,0.36110271903323266,246.7,-7.65,0.45241545893719803,0.6,0.13278025394524698,0.26006441223832527,0.8377091189441929,0.7165178571428571,0.12119126180133577
