t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.5,0.25,7468.0,0.6040439207284414,0.6526005888125613,0.8068965517241379,0.7297485702683496,0.6502410283877879,0.6674794945688317,0.9035690534249612,0.0964309465750388,0.5,0.25,4511.0,4076.0,435.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.20232994108194963,0.44817071504421824,0.45145730028787573,4076.0,435.0,4511.0,0.6040439207284414,0.6674794945688317,4825.0,0.6227979274611399,0.961730449251248,3005.0,2643.0,0.5698070374574348,0.08034528552456839,1506.0
0.5,0.255,7468.0,0.6069898232458489,0.6526005888125613,0.8096280087527352,0.7311142987826482,0.6502410283877879,0.6684315023163467,0.8991837635120229,0.10081623648797705,0.5,0.255,4533.0,4076.0,457.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.20447241564006421,0.4486186618977106,0.4557822333451788,4076.0,457.0,4533.0,0.6069898232458489,0.6684315023163467,4825.0,0.6267357512953368,0.9619708994708994,3024.0,2643.0,0.5709421112372304,0.08018555334658714,1509.0
0.5,0.26,7468.0,0.6122121049812533,0.6526005888125613,0.8024193548387096,0.7275099718256355,0.6502410283877879,0.6688538932633421,0.8915135608048994,0.1084864391951006,0.5,0.26,4572.0,4076.0,496.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.20674879485806108,0.450257320941699,0.45917919652178557,4076.0,496.0,4572.0,0.6122121049812533,0.6688538932633421,4825.0,0.6325388601036269,0.9623197903014417,3052.0,2643.0,0.5751040484298146,0.07960526315789473,1520.0
0.5,0.265,7468.0,0.6159614354579539,0.6526005888125613,0.7958015267175572,0.7242010577650593,0.6502410283877879,0.6689130434782609,0.8860869565217391,0.11391304347826087,0.5,0.265,4600.0,4076.0,524.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.20808784145688267,0.45159361930892644,0.4607856102469282,4076.0,524.0,4600.0,0.6159614354579539,0.6689130434782609,4825.0,0.6364766839378239,0.9625529143601432,3071.0,2643.0,0.5785092697692017,0.07913669064748201,1529.0
0.5,0.27,7468.0,0.6194429566148902,0.6526005888125613,0.7945454545454546,0.7235730216790079,0.6502410283877879,0.6694768698659749,0.8811067877215737,0.11889321227842628,0.5,0.27,4626.0,4076.0,550.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.20996250669523295,0.4524822924268182,0.4640236981852523,4076.0,550.0,4626.0,0.6194429566148902,0.6694768698659749,4825.0,0.6406217616580311,0.9627952119055322,3091.0,2643.0,0.580779417328793,0.07882736156351791,1535.0
0.5,0.275,7468.0,0.6242635243706481,0.6526005888125613,0.7918088737201365,0.7222047312663489,0.6502410283877879,0.6700986700986701,0.8743028743028743,0.12569712569712568,0.5,0.275,4662.0,4076.0,586.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.21237279057311192,0.45381203917345353,0.4679752237510384,4076.0,586.0,4662.0,0.6242635243706481,0.6700986700986701,4825.0,0.6462176165803108,0.9631173829377806,3118.0,2643.0,0.58418463866818,0.0783678756476684,1544.0
0.5,0.28,7468.0,0.6305570433851098,0.6526005888125613,0.7851500789889415,0.7188753339007514,0.6502410283877879,0.670418347844553,0.8655765555319601,0.13442344446803992,0.5,0.28,4709.0,4076.0,633.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.21491697911087307,0.4558728245213991,0.471440646492813,4076.0,633.0,4709.0,0.6305570433851098,0.670418347844553,4825.0,0.6530569948186529,0.9635036496350365,3151.0,2643.0,0.5894816496405599,0.07766367137355584,1558.0
0.5,0.285,7468.0,0.6357793251205142,0.6526005888125613,0.7782738095238095,0.7154371991681854,0.6502410283877879,0.6703875315922494,0.8584667228306655,0.14153327716933445,0.5,0.285,4748.0,4076.0,672.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.2166577396893412,0.45777810423346643,0.47328113268354566,4076.0,672.0,4748.0,0.6357793251205142,0.6703875315922494,4825.0,0.6584455958549222,0.9638023292414227,3177.0,2643.0,0.5944003026863413,0.07702100572883513,1571.0
0.5,0.29,7468.0,0.6408677021960364,0.6526005888125613,0.780281690140845,0.7164411394767032,0.6502410283877879,0.671541997492687,0.8516506477225241,0.14834935227747598,0.5,0.29,4786.0,4076.0,710.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.21987145152651305,0.45880074687685685,0.47923080558002457,4076.0,710.0,4786.0,0.6408677021960364,0.671541997492687,4825.0,0.6648704663212435,0.9641521197007481,3208.0,2643.0,0.5970488081725313,0.07667934093789606,1578.0
0.5,0.295,7468.0,0.6460899839314408,0.6526005888125613,0.7823765020026703,0.7174885454076159,0.6502410283877879,0.6727461139896374,0.8447668393782384,0.15523316062176165,0.5,0.295,4825.0,4076.0,749.0,0.7062160680396834,0.21744955852163825,0.6236980820990904,0.22321906802356728,0.45982111516755814,0.4854476244359213,4076.0,749.0,4825.0,0.6460899839314408,0.6727461139896374,4825.0,0.6715025906735751,0.9645061728395061,3240.0,2643.0,0.5996973136587211,0.07634069400630915,1585.0
