t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.5,0.25,7468.0,0.7497321906802357,0.6651523249599145,0.7145934302638665,0.6898728776118905,0.6491697911087306,0.6815502768351491,0.6683336310055367,0.3316663689944633,0.5,0.25,5599.0,3742.0,1857.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.2722281735404392,0.4886225624855019,0.5571338584032672,3742.0,1857.0,5599.0,0.7497321906802357,0.6815502768351491,4825.0,0.7877720207253887,0.9863193896343068,3801.0,2643.0,0.6802875520242149,0.03726362625139043,1798.0
0.5,0.255,7468.0,0.7542849491162292,0.6651523249599145,0.7123215230037018,0.6887369239818082,0.6491697911087306,0.6809870406532931,0.6642996627019351,0.335700337298065,0.5,0.255,5633.0,3742.0,1891.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.27303160149973216,0.49053712785909337,0.5565972196464615,3742.0,1891.0,5633.0,0.7542849491162292,0.6809870406532931,4825.0,0.7917098445595855,0.9863874345549738,3820.0,2643.0,0.6859629209231933,0.03750689464975179,1813.0
0.5,0.26,7468.0,0.7600428494911623,0.6651523249599145,0.7099276111685625,0.6875399680642384,0.6491697911087306,0.6804087385482734,0.6592670894996476,0.34073291050035237,0.5,0.26,5676.0,3742.0,1934.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.27423674343867166,0.49285195852937963,0.5564282310188364,3742.0,1934.0,5676.0,0.7600428494911623,0.6804087385482734,4825.0,0.797098445595855,0.9859594383775351,3846.0,2643.0,0.6923950056753689,0.03825136612021858,1830.0
0.5,0.265,7468.0,0.7644617032672737,0.6651523249599145,0.7061514997458058,0.6856519123528602,0.6491697911087306,0.6792783324575232,0.6554562970747941,0.3445437029252058,0.5,0.265,5709.0,3742.0,1967.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.27410283877878955,0.49515596759429453,0.553568686873578,3742.0,1967.0,5709.0,0.7644617032672737,0.6792783324575232,4825.0,0.8006217616580311,0.9852446285270515,3863.0,2643.0,0.6984487325009459,0.0390032502708559,1846.0
0.5,0.27,7468.0,0.7704874129619711,0.6651523249599145,0.7047713717693836,0.6849618483646491,0.6491697911087306,0.6790059089329162,0.6503302050747306,0.3496697949252694,0.5,0.27,5754.0,3742.0,2012.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.27584359935725766,0.4973146959444862,0.5546660929321287,3742.0,2012.0,5754.0,0.7704874129619711,0.6790059089329162,4825.0,0.8060103626943005,0.9853432759064027,3889.0,2643.0,0.7056375331063186,0.040214477211796246,1865.0
0.5,0.275,7468.0,0.7742367434386717,0.6651523249599145,0.7024509803921568,0.6838016526760357,0.6491697911087306,0.6783120027672086,0.6471809062608094,0.35281909373919057,0.5,0.275,5782.0,3742.0,2040.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.276111408677022,0.49906178713744936,0.5532609704717316,3742.0,2040.0,5782.0,0.7742367434386717,0.6783120027672086,4825.0,0.8089119170984456,0.9851396361772995,3903.0,2643.0,0.7109345440786985,0.04097924427887174,1879.0
0.5,0.28,7468.0,0.7791912158543117,0.6651523249599145,0.7010110736639383,0.6830816993119264,0.6491697911087306,0.6779515380649597,0.6430658188692215,0.35693418113077846,0.5,0.28,5819.0,3742.0,2077.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.2773165506159615,0.5009364556699534,0.5535962645103915,3742.0,2077.0,5819.0,0.7791912158543117,0.6779515380649597,4825.0,0.8132642487046632,0.9849643221202854,3924.0,2643.0,0.7169882709042754,0.04221635883905013,1895.0
0.5,0.285,7468.0,0.7844134975897161,0.6651523249599145,0.7008506616257089,0.6830014932928117,0.6491697911087306,0.6780471150563332,0.6387845681119836,0.3612154318880164,0.5,0.285,5858.0,3742.0,2116.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.27932512051419384,0.5025377483709668,0.5558291320794467,3742.0,2116.0,5858.0,0.7844134975897161,0.6780471150563332,4825.0,0.8190673575129533,0.9845647773279352,3952.0,2643.0,0.7211502080968596,0.04249737670514166,1906.0
0.5,0.29,7468.0,0.7905731119442957,0.6651523249599145,0.6984273820536541,0.6817898535067843,0.6491697911087306,0.6773373983739838,0.6338075880758808,0.3661924119241192,0.5,0.29,5904.0,3742.0,2162.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.2803963577932513,0.5050627456816849,0.5551713330485293,3742.0,2162.0,5904.0,0.7905731119442957,0.6773373983739838,4825.0,0.824041450777202,0.9846579476861167,3976.0,2643.0,0.729474082482028,0.043568464730290454,1928.0
0.5,0.295,7468.0,0.7944563470808784,0.6651523249599145,0.6987676859881333,0.6819600054740239,0.6491697911087306,0.6775661554019888,0.6307095904264285,0.36929040957357157,0.5,0.295,5933.0,3742.0,2191.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.2821371183717193,0.5061221338319236,0.5574486858253334,3742.0,2191.0,5933.0,0.7944563470808784,0.6775661554019888,4825.0,0.827979274611399,0.9847309136420526,3995.0,2643.0,0.7332576617480137,0.04437564499484004,1938.0
0.5,0.3,7468.0,0.7991430101767542,0.6651523249599145,0.6981132075471698,0.6816327662535422,0.6491697911087306,0.677446380697051,0.6270107238605898,0.3729892761394102,0.5,0.3,5968.0,3742.0,2226.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.28361006963042323,0.5077070713247606,0.5586096504238146,3742.0,2226.0,5968.0,0.7991430101767542,0.677446380697051,4825.0,0.8321243523316062,0.9848069738480697,4015.0,2643.0,0.738933030646992,0.045570916538658475,1953.0
0.5,0.305,7468.0,0.804767005891805,0.6651523249599145,0.6975308641975309,0.6813415945787227,0.6491697911087306,0.6773710482529118,0.6226289517470882,0.3773710482529118,0.5,0.305,6010.0,3742.0,2268.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.28548473486877346,0.5095499342670116,0.5602684166360334,3742.0,2268.0,6010.0,0.804767005891805,0.6773710482529118,4825.0,0.837720207253886,0.9849084611578427,4042.0,2643.0,0.7446083995459705,0.04573170731707317,1968.0
0.5,0.31,7468.0,0.809587573647563,0.6651523249599145,0.6953125,0.6802324124799572,0.6491697911087306,0.6766457161759841,0.6189216010585511,0.3810783989414489,0.5,0.31,6046.0,3742.0,2304.0,0.7063541365113062,0.23016508889135381,0.6751078740813325,0.28602035350830207,0.5116479356643887,0.559017897994442,3742.0,2304.0,6046.0,0.809587573647563,0.6766457161759841,4825.0,0.8416580310880829,0.9849790691947796,4061.0,2643.0,0.7510404842981461,0.04584382871536524,1985.0
