t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.5,0.2,7468.0,0.5650776647027317,0.6473645137342242,0.8659217877094972,0.7566431507218607,0.6431440814140332,0.6566350710900474,0.9575829383886256,0.04241706161137441,0.5,0.2,4220.0,4041.0,179.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.17702196036422066,0.4404859273226053,0.40187881015906424,4041.0,179.0,4220.0,0.5650776647027317,0.6566350710900474,4825.0,0.5772020725388601,0.9874326750448833,2785.0,2643.0,0.5429436246689369,0.014634146341463415,1435.0
0.5,0.21,7468.0,0.5709694697375469,0.6473645137342242,0.852017937219731,0.7496912254769776,0.6431440814140332,0.6580675422138836,0.9477016885553471,0.052298311444652905,0.5,0.21,4264.0,4041.0,223.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.18050348152115692,0.44185177843728884,0.4085159103796058,4041.0,223.0,4264.0,0.5709694697375469,0.6580675422138836,4825.0,0.5844559585492228,0.9875886524822695,2820.0,2643.0,0.5463488460083239,0.014542936288088643,1444.0
0.5,0.22,7468.0,0.5763256561328334,0.6473645137342242,0.844106463878327,0.7457354888062756,0.6431440814140332,0.6593866171003717,0.9388940520446096,0.06110594795539034,0.5,0.22,4304.0,4041.0,263.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.1837171933583288,0.4430623335234584,0.4146531525199077,4041.0,263.0,4304.0,0.5763256561328334,0.6593866171003717,4825.0,0.5910880829015545,0.9877279102384292,2852.0,2643.0,0.5493757094211124,0.014462809917355372,1452.0
0.5,0.23,7468.0,0.5827530798071773,0.6473645137342242,0.8360128617363344,0.7416886877352793,0.6431440814140332,0.6608455882352942,0.9285386029411765,0.07146139705882353,0.5,0.23,4352.0,4041.0,311.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.1874665238350295,0.4445708919689568,0.42167970782963404,4041.0,311.0,4352.0,0.5827530798071773,0.6608455882352942,4825.0,0.5989637305699482,0.9878892733564014,2890.0,2643.0,0.553159288687098,0.014363885088919288,1462.0
0.5,0.24,7468.0,0.589046598821639,0.6473645137342242,0.8296089385474861,0.7384867261408552,0.6431440814140332,0.6621959536258241,0.9186178676972039,0.08138213230279609,0.5,0.24,4399.0,4041.0,358.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.1910819496518479,0.44607434871879326,0.4283634560038479,4041.0,358.0,4399.0,0.589046598821639,0.6621959536258241,4825.0,0.6066321243523316,0.9880423641954219,2927.0,2643.0,0.5569428679530836,0.014266304347826086,1472.0
0.5,0.25,7468.0,0.5961435457953936,0.6473645137342242,0.8150851581508516,0.731224835942538,0.6431440814140332,0.662848158131177,0.9076819407008087,0.09231805929919137,0.5,0.25,4452.0,4041.0,411.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.1941617568291377,0.4483200803924892,0.4330873528108658,4041.0,411.0,4452.0,0.5961435457953936,0.662848158131177,4825.0,0.6145077720207254,0.9881956155143339,2965.0,2643.0,0.562618236852062,0.014122394082044385,1487.0
0.5,0.26,7468.0,0.603776111408677,0.6473645137342242,0.8012820512820513,0.7243232825081378,0.6431440814140332,0.6633399866932801,0.8962075848303394,0.10379241516966067,0.5,0.26,4509.0,4041.0,468.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.19724156400642742,0.45085172030405385,0.437486550729823,4041.0,468.0,4509.0,0.603776111408677,0.6633399866932801,4825.0,0.6227979274611399,0.9883527454242929,3005.0,2643.0,0.5690503216042376,0.013962765957446808,1504.0
0.5,0.27,7468.0,0.6140867702196037,0.6473645137342242,0.7944954128440367,0.7209299632891304,0.6431440814140332,0.6648495420846053,0.881160052333188,0.11883994766681204,0.5,0.27,4586.0,4041.0,545.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.20246384574183185,0.4536644820116359,0.44628542407390603,4041.0,545.0,4586.0,0.6140867702196037,0.6648495420846053,4825.0,0.6348186528497409,0.9885732941560561,3063.0,2643.0,0.5762391222096103,0.013788575180564675,1523.0
0.5,0.28,7468.0,0.6237279057311195,0.6473645137342242,0.7909238249594813,0.7191441693468528,0.6431440814140332,0.6663804207814513,0.8675397166165736,0.13246028338342636,0.5,0.28,4658.0,4041.0,617.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.2075522228173541,0.45616646244203735,0.4549922887935381,4041.0,617.0,4658.0,0.6237279057311195,0.6663804207814513,4825.0,0.6462176165803108,0.9887748556767159,3118.0,2643.0,0.5826712069617859,0.013636363636363636,1540.0
0.5,0.29,7468.0,0.6347080878414569,0.6473645137342242,0.7839771101573677,0.715670811945796,0.6431440814140332,0.6675105485232068,0.8525316455696202,0.14746835443037976,0.5,0.29,4740.0,4041.0,699.0,0.699570759984009,0.21906875073788246,0.6269819482421412,0.21264059989287634,0.4593840919908854,0.4628819404070599,4041.0,699.0,4740.0,0.6347080878414569,0.6675105485232068,4825.0,0.6586528497409326,0.9889867841409692,3178.0,2643.0,0.5909950813469542,0.013444302176696543,1562.0
