t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.5,0.2,7468.0,0.5684252811997857,0.6532119123800147,0.8791208791208791,0.766166395750447,0.65037493304767,0.6628975265017668,0.9571260306242638,0.04287396937573616,0.5,0.2,4245.0,4063.0,182.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.1851901446170327,0.4377414399978331,0.42305828897065223,4063.0,182.0,4245.0,0.5684252811997857,0.6628975265017668,4825.0,0.5805181347150259,0.9635844341306676,2801.0,2643.0,0.5463488460083239,0.0796398891966759,1444.0
0.5,0.21,7468.0,0.5737814675950723,0.6532119123800147,0.8693693693693694,0.761290640874692,0.65037493304767,0.6644107351225205,0.9481913652275379,0.05180863477246208,0.5,0.21,4285.0,4063.0,222.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.188671665773969,0.43881078030348303,0.4299613278495187,4063.0,222.0,4285.0,0.5737814675950723,0.6644107351225205,4825.0,0.5873575129533679,0.9640084685956246,2834.0,2643.0,0.5489973514945138,0.07925568573397657,1451.0
0.5,0.22,7468.0,0.5791376539903589,0.6532119123800147,0.8587786259541985,0.7559952691671066,0.65037493304767,0.665664739884393,0.9394219653179191,0.06057803468208092,0.5,0.22,4325.0,4063.0,262.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.1918853776111408,0.4400297014857168,0.4360736944875739,4063.0,262.0,4325.0,0.5791376539903589,0.665664739884393,4825.0,0.5939896373056995,0.9644103279832519,2866.0,2643.0,0.5520242149073024,0.0788211103495545,1459.0
0.5,0.23,7468.0,0.5859667916443492,0.6532119123800147,0.8434504792332268,0.7483311958066208,0.65037493304767,0.666819012797075,0.928473491773309,0.07152650822669104,0.5,0.23,4376.0,4063.0,313.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.19550080342795934,0.4418517784372888,0.44245788512924683,4063.0,313.0,4376.0,0.5859667916443492,0.666819012797075,4825.0,0.6020725388601036,0.9648881239242685,2905.0,2643.0,0.5565645100264851,0.07817811012916383,1471.0
0.5,0.24,7468.0,0.5933315479378682,0.6532119123800147,0.8315217391304348,0.7423668257552247,0.65037493304767,0.6680207628074927,0.9169487700293387,0.08305122997066125,0.5,0.24,4431.0,4063.0,368.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.19938403856454207,0.44381725370546726,0.44924805626610526,4063.0,368.0,4431.0,0.5933315479378682,0.6680207628074927,4825.0,0.6107772020725388,0.9653885307091958,2947.0,2643.0,0.5614831630722663,0.07749326145552561,1484.0
0.5,0.25,7468.0,0.6010980182110337,0.6532119123800147,0.8262910798122066,0.7397514960961107,0.65037493304767,0.6696368901759857,0.9051013588772555,0.09489864112274449,0.5,0.25,4489.0,4063.0,426.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.20393679700053557,0.445623844296116,0.45764336808023237,4063.0,426.0,4489.0,0.6010980182110337,0.6696368901759857,4825.0,0.6203108808290155,0.9659204811226194,2993.0,2643.0,0.5660234581914491,0.0768716577540107,1496.0
0.5,0.26,7468.0,0.6089983931440814,0.6532119123800147,0.8061855670103093,0.729698739695162,0.65037493304767,0.6695250659630607,0.8933597185576078,0.10664028144239227,0.5,0.26,4548.0,4063.0,485.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.20648098553829677,0.44861866189771055,0.46025946549984686,4063.0,485.0,4548.0,0.6089983931440814,0.6695250659630607,4825.0,0.6283937823834197,0.966358839050132,3032.0,2643.0,0.5735906167234204,0.0758575197889182,1516.0
0.5,0.27,7468.0,0.6164970540974826,0.6532119123800147,0.7966728280961183,0.7249423702380665,0.65037493304767,0.6700695047784535,0.88249348392702,0.11750651607298002,0.5,0.27,4604.0,4063.0,541.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.20969469737546864,0.45100019773943223,0.4649547792363073,4063.0,541.0,4604.0,0.6164970540974826,0.6700695047784535,4825.0,0.6366839378238341,0.966796875,3072.0,2643.0,0.5796443435489973,0.07506527415143603,1532.0
0.5,0.28,7468.0,0.624933047670059,0.6532119123800147,0.7880794701986755,0.7206456912893451,0.65037493304767,0.6706663809727876,0.870580672809085,0.12941932719091492,0.5,0.28,4667.0,4063.0,604.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.2133101231922871,0.45366448201163595,0.4701935717921509,4063.0,604.0,4667.0,0.624933047670059,0.6706663809727876,4825.0,0.6460103626943006,0.9672762271414822,3117.0,2643.0,0.5864547862277715,0.07419354838709677,1550.0
0.5,0.29,7468.0,0.634841992501339,0.6532119123800147,0.7846607669616519,0.7189363396708333,0.65037493304767,0.6720101244463194,0.8569921957392955,0.1430078042607045,0.5,0.29,4741.0,4063.0,678.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.21839850026780933,0.45631321054377205,0.4786153353034677,4063.0,678.0,4741.0,0.634841992501339,0.6720101244463194,4825.0,0.6576165803108809,0.9678537661519067,3173.0,2643.0,0.5932652289065455,0.07334183673469388,1568.0
0.5,0.3,7468.0,0.6463577932512051,0.6532119123800147,0.7761780104712042,0.7146949614256095,0.65037493304767,0.6726745390511705,0.8417236378703128,0.15827636212968718,0.5,0.3,4827.0,4063.0,764.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.22321906802356717,0.45996669728776995,0.4852939774548811,4063.0,764.0,4827.0,0.6463577932512051,0.6726745390511705,4825.0,0.670259067357513,0.9684601113172542,3234.0,2643.0,0.6027241770715096,0.07219083490269931,1593.0
0.5,0.31,7468.0,0.6576057846813069,0.6532119123800147,0.7724056603773585,0.7128087863786866,0.65037493304767,0.6737935247403788,0.827326410099776,0.172673589900224,0.5,0.31,4911.0,4063.0,848.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.22857525441885385,0.46315792677144857,0.4935147197246337,4063.0,848.0,4911.0,0.6576057846813069,0.6737935247403788,4825.0,0.6831088082901554,0.9690533980582524,3296.0,2643.0,0.6110480514566781,0.07120743034055728,1615.0
0.5,0.32,7468.0,0.6677825388323514,0.6532119123800147,0.7673160173160173,0.710263964848016,0.65037493304767,0.674353318628434,0.8147182674954883,0.18528173250451174,0.5,0.32,4987.0,4063.0,924.0,0.7065594801560496,0.217333458044566,0.6234549490685412,0.23286020353508305,0.46632731814534967,0.499349264935199,4063.0,924.0,4987.0,0.6677825388323514,0.674353318628434,4825.0,0.694300518134715,0.9695522388059702,3350.0,2643.0,0.6193719258418464,0.07025045815516189,1637.0
