alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_covered_gap_norm_mean,calibration_active_covered_gap_norm_median,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_non_active_share,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta_norm,selected_delta_quantile
0.5,8236.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0,1,1.4503277778625487,0.0,-1.9764184982210726,0.5
0.5,0.0,0.0,4910.0,0.7468596219797045,0.8109420143178924,0.5961631860126275,3326.0,0.40383681398737253,0.9332239540607055,0.690626517727052,5688.0,5688.0,0.828257960833277,0.8912400002576806,0.7491346687750146,1.0,6095.0,0.8282579629039168,2141.0,0.7400437105390967,0.5335581292609751,0.5651863688744982,0.40383681398737253,8236.0,0.0,0.0,2,1.2914903163909912,0.2,0.6458063249455492,0.92
0.5,0.0,0.0,4927.0,0.7185965299687657,0.7775076401790708,0.5982272948033026,3309.0,0.40177270519669744,0.9332239540607055,0.690626517727052,5688.0,5688.0,0.8096271883473648,0.8742945240790219,0.7057765719567677,1.0,6095.0,0.8096271915573694,2141.0,0.7400437105390967,0.5286888084327767,0.5651863688744982,0.40177270519669744,8236.0,0.0,0.0,3,1.2194929599761963,0.3,0.5669068056006987,0.92
0.5,0.0,0.0,5200.0,0.7333513214375563,0.7884110695687216,0.6313744536182613,3036.0,0.3686255463817387,0.9327317473338802,0.6902622632345798,5685.0,5685.0,0.8110241818947959,0.8703572865803925,0.7134280669686202,1.0,6095.0,0.8110241838282327,2141.0,0.7400437105390967,0.5292550057826754,0.5651863688744982,0.3686255463817387,8236.0,0.0,0.0,4,1.133487304051717,0.2,0.580150405902301,0.92
0.5,0.0,0.0,4946.0,0.7157592610884003,0.7724832654907647,0.6005342399222924,3290.0,0.3994657600777076,0.9307629204265792,0.6888052452646916,5673.0,5673.0,0.8079007592125732,0.8757140742476192,0.7000767937329887,1.0,6095.0,0.8079007616587653,2141.0,0.7400437105390967,0.5260618707595538,0.5651863688744982,0.3994657600777076,8236.0,0.0,0.0,5,1.0590736071268718,0.2,0.49296141698617824,0.92
0.5,8236.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0,6,0.9504772305488587,0.0,-3.135952353477478,0.5
0.5,8236.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0,7,0.8548840006192525,0.0,-3.2634764908208833,0.5
0.5,0.0,0.0,4829.0,0.6960023764740642,0.7476749947069976,0.5863283147158815,3407.0,0.4136716852841185,0.9356849876948319,0.6924477901894124,5703.0,5703.0,0.7963221252862351,0.8713371033023897,0.6737906140435093,1.0,6095.0,0.7963221296730315,2141.0,0.7400437105390967,0.5233028480841223,0.5651863688744982,0.4136716852841185,8236.0,0.0,0.0,8,0.8162870446840922,0.3,0.3202394379707327,0.92
0.5,0.0,0.0,4756.0,0.6844874500329582,0.7335348852413595,0.5774647887323944,3480.0,0.4225352112676056,0.9345365053322395,0.6915978630403108,5696.0,5696.0,0.7905076432627542,0.8702846648096605,0.6615234545187272,1.0,6095.0,0.7905076480371717,2141.0,0.7400437105390967,0.5223712534827275,0.5651863688744982,0.4225352112676056,8236.0,0.0,0.0,9,0.7618478814760844,0.15,0.26635205327689937,0.92
0.5,0.0,0.0,4571.0,0.6833913755246553,0.7350257399186472,0.5550024283632832,3665.0,0.4449975716367168,0.933552091878589,0.6908693540553666,5690.0,5690.0,0.7960684343229986,0.884251290060324,0.6619575145432397,1.0,6095.0,0.7960684368116874,2141.0,0.7400437105390967,0.5229275922016842,0.5651863688744982,0.4449975716367168,8236.0,0.0,0.0,10,0.7105161348978678,0.2,0.2370939062942433,0.92
0.5,0.0,0.0,4708.0,0.6857489767922111,0.7383212660307854,0.5716367168528412,3528.0,0.4283632831471588,0.9325676784249385,0.6901408450704225,5684.0,5684.0,0.7923975031412303,0.869769354439645,0.6627261919998474,1.0,6095.0,0.7923975084981605,2141.0,0.7400437105390967,0.5217299357619853,0.5651863688744982,0.4283632831471588,8236.0,0.0,0.0,11,0.6782505869865417,0.2,0.2277506958757127,0.92
