abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
7498.0,0.9103933948518699,315.0,0.7018147053056643,0.7417287309999996,0.03824672170956775,0.5,0.05,423.0,0.05135988343856241,0.9975389663658737,0.7382224380767363,6080.0,6080.0,0.9893084877889201,1.0,1.0,1.0,0.08151778340857246,0.85,6095.0,0.989308487817396,2141.0,0.7400437105390967,0.5627845939864258,0.5651863688744982,0.9617532782904322,8236.0,0.0,0.0
6775.0,0.8226080621661,677.0,0.6798468499014912,0.7296314983098293,0.08220009713453133,0.5,0.075,784.0,0.09519184069936863,0.9927809680065628,0.7347013113161729,6051.0,6051.0,0.9757147089910402,1.0,1.0,1.0,0.08151778340857246,0.85,6095.0,0.9757147091841777,2141.0,0.7400437105390967,0.5595826018975195,0.5651863688744982,0.9177999028654686,8236.0,0.0,0.0
3751.0,0.4554395337542496,2400.0,0.6256512553632125,0.6621556013135679,0.2914035939776591,0.5,0.1,2085.0,0.2531568722680913,0.963740771123872,0.7132102962603205,5874.0,5874.0,0.8959292645570524,1.0,0.9456636690982092,1.0,0.08151778340857246,0.85,6095.0,0.8959292657094777,2141.0,0.7400437105390967,0.5401990481441229,0.5651863688744982,0.708596406022341,8236.0,0.0,0.0
2489.0,0.30220981058766394,3238.0,0.6041900550703999,0.6382564062035883,0.393152015541525,0.5,0.15,2509.0,0.30463817387081105,0.9455291222313371,0.6997328800388538,5763.0,5763.0,0.8469095319715291,1.0,0.7393367214367292,1.0,0.08151778340857246,0.85,6095.0,0.8469095334344396,2141.0,0.7400437105390967,0.5280234235784833,0.5651863688744982,0.606847984458475,8236.0,0.0,0.0
899.0,0.10915492957746478,4758.0,0.5750443183413894,0.604239823152878,0.577707625060709,0.5,0.2,2579.0,0.31313744536182614,0.9017227235438884,0.6673142302088393,5496.0,5496.0,0.737263572366092,0.831377020225075,0.5314946466730512,1.0,0.08151778340857246,0.85,6095.0,0.7372635744300748,2141.0,0.7400437105390967,0.5026457930745062,0.5651863688744982,0.4222923749392909,8236.0,0.0,0.0
0.0,0.0,5634.0,0.563738526656882,0.5921855083128299,0.6840699368625547,0.5,0.3,2602.0,0.31593006313744537,0.8712059064807219,0.6447304516755706,5310.0,5310.0,0.6670938813585096,0.7032766523020479,0.4481072758941207,1.0,0.08151778340857246,0.85,6095.0,0.6670938842905307,2141.0,0.7400437105390967,0.4871295934119898,0.5651863688744982,0.31593006313744537,8236.0,0.0,0.0
0.0,0.0,5634.0,0.563738526656882,0.5921855083128299,0.6840699368625547,0.5,0.5,2602.0,0.31593006313744537,0.8712059064807219,0.6447304516755706,5310.0,5310.0,0.6670938813585096,0.7032766523020479,0.4481072758941207,1.0,0.08151778340857246,0.85,6095.0,0.6670938842905307,2141.0,0.7400437105390967,0.4871295934119898,0.5651863688744982,0.31593006313744537,8236.0,0.0,0.0
0.0,0.0,5634.0,0.563738526656882,0.5921855083128299,0.6840699368625547,0.5,1.0,2602.0,0.31593006313744537,0.8712059064807219,0.6447304516755706,5310.0,5310.0,0.6670938813585096,0.7032766523020479,0.4481072758941207,1.0,0.08151778340857246,0.85,6095.0,0.6670938842905307,2141.0,0.7400437105390967,0.4871295934119898,0.5651863688744982,0.31593006313744537,8236.0,0.0,0.0
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,0.19493426380200074,0.88,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
8100.0,0.9834871296745993,86.0,0.7161476949095207,0.7524263313750497,0.010441962117532783,0.5,0.025,50.0,0.006070908207867897,0.9998359310910583,0.7399222923749393,6094.0,6094.0,0.9969257873094894,1.0,1.0,1.0,0.19493426380200074,0.88,6095.0,0.996925787316365,2141.0,0.7400437105390967,0.5644835672912689,0.5651863688744982,0.9895580378824672,8236.0,0.0,0.0
