value,sample_count,coverage,violation_rate,mean_gap,median_gap,min_gap,max_violation,p90_violation,p95_violation,p99_violation
DOWN,7633,0.9494301061181711,0.0505698938818289,0.27039042115211487,0.23910599946975708,-0.2406480312347412,0.25064802169799805,0.0,0.00015432834625241912,0.04397268772125248
UP,8024,0.9508973080757727,0.04910269192422732,0.2602131962776184,0.22869427502155304,-0.3453412652015686,0.35534125566482544,0.0,0.0,0.05762184083461715
