q_quantile,q_value,sigma_high_quantile,sigma_high,sample_count,coverage,covered_count,legal_rate,feasible_count,max_possible_coverage,coverage_feasible,pred_to_p_side_distance_q25,pred_to_p_side_distance_median,pred_to_p_side_distance_mean,pred_to_p_side_distance_q75,pred_to_lowest_safe_distance_q25,pred_to_lowest_safe_distance_median,pred_to_lowest_safe_distance_mean,pred_to_lowest_safe_distance_q75,normalized_lowest_safe_gap_q25,normalized_lowest_safe_gap_median,normalized_lowest_safe_gap_mean,normalized_lowest_safe_gap_q75,covered_normalized_lowest_safe_gap_mean,covered_normalized_lowest_safe_gap_median,mean_pred,mean_lowest_safe,fallback_rate,fallback_coverage,non_fallback_coverage,non_fallback_norm_gap_q25,non_fallback_norm_gap_median,non_fallback_norm_gap_mean,non_fallback_norm_gap_q75
0.8,1.038096322510749,0.7,0.13039739405536815,5184.0,0.6294367283950617,3263.0,1.0,3926.0,0.7573302469135802,0.8311258278145696,0.0,0.0,0.06613081889641179,0.09060290892074446,0.07,0.1647352714888954,0.21577151905337744,0.3197408981655758,0.5140095763958087,1.0,0.7545858169589572,1.0,0.7545858169589572,1.0,0.5266912717077039,0.42818383347951317,0.2822145061728395,0.8981544771018455,0.5237839290513303,0.3167238930879553,0.5891130783062478,0.5891295642570947,0.9030101417831811
0.8,1.038096322510749,0.8,0.16710759315779833,5184.0,0.6290509259259259,3261.0,1.0,3926.0,0.7573302469135802,0.8306164034640856,0.0,0.01906249941280512,0.07404454975504891,0.12600762026594606,0.06999999999999995,0.15999999999999992,0.20340725749852004,0.29518527186505755,0.4739972273340694,0.8749605591915559,0.7226374760935005,1.0,0.7226374760935005,0.8749605591915559,0.5187775408490668,0.42818383347951317,0.16724537037037038,0.9123414071510957,0.5721565902246931,0.37972427396062125,0.6500329287245573,0.6338140929315406,1.0
0.8,1.038096322510749,0.85,0.18626895651989905,5184.0,0.6290509259259259,3261.0,1.0,3926.0,0.7573302469135802,0.8306164034640856,0.0,0.023146122374759714,0.07523771853287811,0.13125063706552603,0.06999999999999995,0.15682323504025555,0.2015104813733233,0.29080854536420564,0.47209567910535527,0.8504276039248387,0.7173157325612675,1.0,0.7173157325612675,0.8504276039248387,0.5175843720712376,0.42818383347951317,0.13869598765432098,0.9207232267037552,0.5820828667413214,0.39401805900600695,0.6730035203713939,0.645312275445284,1.0
0.8,1.038096322510749,0.9,0.20874002055445617,5184.0,0.628858024691358,3260.0,1.0,3926.0,0.7573302469135802,0.8303616912888436,0.0,0.030849228962229136,0.0792910616385527,0.14400930609678048,0.06999999999999995,0.1517346908429868,0.19513749582139325,0.28695730737029224,0.4698225083227451,0.7901912464117731,0.7042543755195018,1.0,0.7042543755195018,0.7901912464117731,0.5135310289655629,0.42818383347951317,0.07465277777777778,0.9405684754521964,0.6037106524911403,0.42881591944286596,0.721080330897542,0.6670819282436382,1.0
0.8,1.038096322510749,0.95,0.23487895301677933,5184.0,0.628858024691358,3260.0,1.0,3926.0,0.7573302469135802,0.8303616912888436,0.0,0.03422010463519004,0.08105334422742262,0.14695224303973553,0.06999999999999995,0.15106118185211775,0.1923351421586014,0.28449092841025725,0.4693717338565523,0.7690819088083454,0.6984870997643885,1.0,0.6984870997643885,0.7690819088083454,0.511768746376693,0.42818383347951317,0.007137345679012345,0.9459459459459459,0.6265785894695939,0.46566438340918254,0.763972388544249,0.6952148667385756,1.0
0.8,1.038096322510749,0.98,0.2545492222419309,5184.0,0.628858024691358,3260.0,1.0,3926.0,0.7573302469135802,0.8303616912888436,0.0,0.03430812720723814,0.0810856001252161,0.14699076395825744,0.06999999999999995,0.15106118185211775,0.19228384934444143,0.28449092841025725,0.4693717338565523,0.7685201831405093,0.6984113589045238,1.0,0.6984113589045238,0.7685201831405093,0.5117364904788996,0.42818383347951317,0.00038580246913580245,1.0,0.6287147819374759,0.4691951451385213,0.768201727332117,0.6982262216171722,1.0
0.8,1.038096322510749,1.0,0.3039484749725993,5184.0,0.628858024691358,3260.0,1.0,3926.0,0.7573302469135802,0.8303616912888436,0.0,0.03430812720723814,0.0810856001252161,0.14699076395825744,0.06999999999999995,0.15106118185211775,0.19228384934444143,0.28449092841025725,0.4693717338565523,0.7685201831405093,0.6984113589045238,1.0,0.6984113589045238,0.7685201831405093,0.5117364904788996,0.42818383347951317,0.0,,0.628858024691358,0.4693717338565523,0.7685201831405093,0.6984113589045238,1.0
0.85,1.2540999357124416,0.0,0.01,5184.0,0.7573302469135802,3926.0,1.0,3926.0,0.7573302469135802,1.0,0.0,0.0,0.0,0.0,0.10131154770836877,0.22277043707241156,0.2526580940744968,0.3669843310554287,1.0,1.0,1.0,1.0,1.0,1.0,0.5928220906041156,0.42818383347951317,1.0,0.7573302469135802,,,,,
0.85,1.2540999357124416,0.1,0.0565658290575098,5184.0,0.7513503086419753,3895.0,1.0,3926.0,0.7573302469135802,0.9921039225674987,0.0,0.0,0.0012219597549435468,0.0,0.10179041606008432,0.22414432776980656,0.25339217098843775,0.36807083640227384,1.0,1.0,0.9932048732776927,1.0,0.9932048732776927,1.0,0.5916001308491721,0.42818383347951317,0.9797453703703703,0.754873006497342,0.580952380952381,0.31503313109888975,0.5513193213126474,0.5661144494526724,0.8999314648450787
0.85,1.2540999357124416,0.2,0.0674450424536394,5184.0,0.7418981481481481,3846.0,1.0,3926.0,0.7573302469135802,0.9796230259806419,0.0,0.0,0.004955821185344187,0.0,0.09987613034063708,0.22214775792790042,0.2522119098873274,0.36761783067870407,1.0,1.0,0.9781042245437264,1.0,0.9781042245437264,1.0,0.5878662694187715,0.42818383347951317,0.9402006172839507,0.7503077554370127,0.6096774193548387,0.27502888806652104,0.5543929976433362,0.5544383470644016,0.8749727193920477
