bin_index,limit_price,empirical_gc,mean_h2_gc,upper_0.8,upper_0.9,upper_0.95
1,0.53,0.8163265306122449,0.8490714430809021,0.8434882856915153,0.8586605061692666,0.8705226037875372
1,0.54,0.8469387755102041,0.8661223649978638,0.8713389570726819,0.8851892158279665,0.8959194160174054
1,0.55,0.8571428571428571,0.889854371547699,0.8805381756258985,0.8939048204320146,0.9042232015117885
1,0.56,0.8775510204081632,0.9074550271034241,0.8987882130304263,0.9111122860404275,0.9205466862678426
1,0.57,0.9183673469387755,0.9202756881713867,0.9345321213134741,0.9443895833709584,0.9517524581932632
1,0.58,0.9591836734693877,0.9342209696769714,0.9686460049818211,0.9752299349946225,0.9798912444324113
1,0.59,0.9591836734693877,0.9495678544044495,0.9686460049818211,0.9752299349946225,0.9798912444324113
1,0.6,0.9693877551020408,0.9597691297531128,0.9767162994731423,0.9822625343280028,0.986083053360333
1,0.61,0.9693877551020408,0.9680681228637695,0.9767162994731423,0.9822625343280028,0.986083053360333
1,0.62,0.9795918367346939,0.9744665026664734,0.9844575809760863,0.9888169381115095,0.9916905766060132
1,0.63,0.9897959183673469,0.9797501564025879,0.9916653653539127,0.9946153648841087,0.996398717169247
1,0.64,1.0,0.9849189519882202,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.65,1.0,0.9887956976890564,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.66,1.0,0.9920448064804077,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.67,1.0,0.9940422773361206,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.68,1.0,0.9948832988739014,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.69,1.0,0.996082067489624,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.7,1.0,0.9972414374351501,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.71,1.0,0.9978118538856506,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.72,1.0,0.9981386065483093,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.73,1.0,0.9987244009971619,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.74,1.0,0.9989929795265198,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.75,1.0,0.9993177056312561,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.76,1.0,0.9994564652442932,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.77,1.0,0.9995928406715393,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.78,1.0,0.9997341632843018,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.79,1.0,0.9998306035995483,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.8,1.0,0.9998847842216492,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.81,1.0,0.9999253153800964,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.82,1.0,0.9999673962593079,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.83,1.0,0.999980628490448,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.84,1.0,0.9999887347221375,0.9977485630290066,0.9989363184777597,0.9994820201132021
1,0.85,1.0,0.9999921917915344,0.9977485630290066,0.9989363184777597,0.9994820201132021
2,0.01,0.0,0.008993743918836117,0.01612551760757035,0.02299004270077471,0.029806673773350886
2,0.02,0.0,0.018637698143720627,0.01612551760757035,0.02299004270077471,0.029806673773350886
2,0.03,0.0,0.028049875050783157,0.01612551760757035,0.02299004270077471,0.029806673773350886
2,0.04,0.01020408163265306,0.034273743629455566,0.029942423559697215,0.03872111896922205,0.047021239728140644
2,0.05,0.01020408163265306,0.04428580775856972,0.029942423559697215,0.03872111896922205,0.047021239728140644
2,0.06,0.01020408163265306,0.05614957958459854,0.029942423559697215,0.03872111896922205,0.047021239728140644
2,0.07,0.02040816326530612,0.062434177845716476,0.04272704329366381,0.05286513659686045,0.0622280956867187
2,0.08,0.02040816326530612,0.07065854966640472,0.04272704329366381,0.05286513659686045,0.0622280956867187
2,0.09,0.030612244897959183,0.07990862429141998,0.05500193021831546,0.06623584074530633,0.0764570956032081
