t_follow,t_reversal,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.55,0.3,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.3,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
0.55,0.325,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.325,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
0.55,0.35,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.35,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
0.55,0.375,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.375,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
0.55,0.4,7468.0,0.7579003749330476,0.6810207336523126,0.6708910891089109,0.6759559113806117,0.6411355115158007,0.6765017667844523,0.553886925795053,0.446113074204947,0.55,0.4,5660.0,3135.0,2525.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2675415104445634,0.4951559675942946,0.5403176533333699,3135.0,2525.0,5660.0,0.7579003749330476,0.6765017667844523,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6931517215285661,0.0005458515283842794,1832.0
0.55,0.425,7468.0,0.7584359935725763,0.6812240994580809,0.6707558369608231,0.675989968209452,0.6411355115158007,0.6765536723163842,0.5538488700564972,0.4461511299435028,0.55,0.425,5664.0,3137.0,2527.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2678093197643278,0.49529116376544036,0.5407108774731882,3137.0,2527.0,5664.0,0.7584359935725763,0.6765536723163842,4825.0,0.7935751295336787,0.9997388352050144,3829.0,2643.0,0.6942867953083617,0.0021798365122615805,1835.0
0.55,0.45,7468.0,0.7617836100696305,0.6801143583227446,0.6702085792994884,0.6751614688111165,0.6411355115158007,0.6756899279310951,0.5533485674107927,0.44665143258920725,0.55,0.45,5689.0,3148.0,2541.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2676754151044456,0.4970453676301515,0.5385331652534809,3148.0,2541.0,5689.0,0.7617836100696305,0.6756899279310951,4825.0,0.7962694300518135,0.9963560645497137,3842.0,2643.0,0.6988270904275444,0.008662696264212236,1847.0
0.55,0.475,7468.0,0.7723620782003213,0.677561282212445,0.6666666666666666,0.6721139744395559,0.6411355115158007,0.6726768377253814,0.5516643550624133,0.4483356449375867,0.55,0.475,5768.0,3182.0,2586.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26673808248527053,0.5028041346861871,0.5305009726138162,3182.0,2586.0,5768.0,0.7723620782003213,0.6726768377253814,4825.0,0.805181347150259,0.9853281853281853,3885.0,2643.0,0.7124479757850927,0.027615507169410514,1883.0
0.55,0.5,7468.0,0.8085163363685056,0.6667675544794189,0.6569129480614484,0.6618402512704337,0.6411355115158007,0.6623053991387877,0.547201059953627,0.45279894004637294,0.55,0.5,6038.0,3304.0,2734.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2624531333690413,0.5225242592451877,0.5022793271802689,3304.0,2734.0,6038.0,0.8085163363685056,0.6623053991387877,4825.0,0.8364766839378238,0.9484638255698712,4036.0,2643.0,0.7574725690503216,0.08541458541458541,2002.0
0.575,0.25,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.25,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
0.575,0.275,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.275,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
0.575,0.3,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.3,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
0.575,0.325,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.325,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
0.575,0.35,7468.0,0.6541242635243707,0.6988346686088857,0.6942496493688639,0.6965421589888747,0.6411355115158007,0.6968270214943705,0.562128966223132,0.437871033776868,0.575,0.35,4885.0,2746.0,2139.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2574986609534011,0.44532325482225243,0.5782286421493525,2746.0,2139.0,4885.0,0.6541242635243707,0.6968270214943705,4825.0,0.7054922279792746,1.0,3404.0,2643.0,0.5603480892924707,0.0,1481.0
