t_follow,t_reversal,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.55,0.45,7468.0,0.7453133369041243,0.6873376623376624,0.67135961383749,0.6793486380875762,0.6373861810391002,0.680201221703198,0.5533596837944664,0.44664031620553357,0.55,0.45,5566.0,3080.0,2486.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.26861274772362076,0.48821132165308473,0.5501977029416224,3080.0,2486.0,5566.0,0.7453133369041243,0.680201221703198,4825.0,0.7859067357512953,0.9825949367088608,3792.0,2643.0,0.6712069617858494,0.033821871476888386,1774.0
0.55,0.475,7468.0,0.7750401713979647,0.6787840802256346,0.6657681940700808,0.6722761371478577,0.6373861810391002,0.6729440221147202,0.5513130615065653,0.4486869384934347,0.55,0.475,5788.0,3191.0,2597.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.2680771290840922,0.5034694838388284,0.532459538639902,3191.0,2597.0,5788.0,0.7750401713979647,0.6729440221147202,4825.0,0.8093264248704664,0.9541613316261204,3905.0,2643.0,0.7124479757850927,0.08975039830058418,1883.0
0.55,0.5,7468.0,0.8316818425281199,0.6651930445033893,0.6465578424414479,0.6558754434724186,0.6373861810391002,0.6567380454033167,0.5462888423764289,0.45371115762357106,0.55,0.5,6211.0,3393.0,2818.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.26071237279057313,0.5343077155242786,0.48794424114717194,3393.0,2818.0,6211.0,0.8316818425281199,0.6567380454033167,4825.0,0.858860103626943,0.8991312741312741,4144.0,2643.0,0.7820658342792282,0.17077890662796325,2067.0
0.575,0.25,7468.0,0.6450187466523835,0.7049300956585725,0.6917579799904716,0.698344037824522,0.6373861810391002,0.6991903674486195,0.5642516088851982,0.43574839111480174,0.575,0.25,4817.0,2718.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25696304231387257,0.4404859273226052,0.5833626601325602,2718.0,2099.0,4817.0,0.6450187466523835,0.6991903674486195,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5482406356413166,0.0,1449.0
0.575,0.275,7468.0,0.6450187466523835,0.7049300956585725,0.6917579799904716,0.698344037824522,0.6373861810391002,0.6991903674486195,0.5642516088851982,0.43574839111480174,0.575,0.275,4817.0,2718.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25696304231387257,0.4404859273226052,0.5833626601325602,2718.0,2099.0,4817.0,0.6450187466523835,0.6991903674486195,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5482406356413166,0.0,1449.0
0.575,0.3,7468.0,0.6450187466523835,0.7049300956585725,0.6917579799904716,0.698344037824522,0.6373861810391002,0.6991903674486195,0.5642516088851982,0.43574839111480174,0.575,0.3,4817.0,2718.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25696304231387257,0.4404859273226052,0.5833626601325602,2718.0,2099.0,4817.0,0.6450187466523835,0.6991903674486195,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5482406356413166,0.0,1449.0
0.575,0.325,7468.0,0.6450187466523835,0.7049300956585725,0.6917579799904716,0.698344037824522,0.6373861810391002,0.6991903674486195,0.5642516088851982,0.43574839111480174,0.575,0.325,4817.0,2718.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25696304231387257,0.4404859273226052,0.5833626601325602,2718.0,2099.0,4817.0,0.6450187466523835,0.6991903674486195,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5482406356413166,0.0,1449.0
0.575,0.35,7468.0,0.6450187466523835,0.7049300956585725,0.6917579799904716,0.698344037824522,0.6373861810391002,0.6991903674486195,0.5642516088851982,0.43574839111480174,0.575,0.35,4817.0,2718.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25696304231387257,0.4404859273226052,0.5833626601325602,2718.0,2099.0,4817.0,0.6450187466523835,0.6991903674486195,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5482406356413166,0.0,1449.0
0.575,0.375,7468.0,0.6452865559721478,0.7051470588235295,0.6917579799904716,0.6984525194070006,0.6373861810391002,0.6993152106246109,0.5644324548661548,0.4355675451338452,0.575,0.375,4819.0,2720.0,2099.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.2572308516336368,0.4404859273226053,0.5839706462296236,2720.0,2099.0,4819.0,0.6452865559721478,0.6993152106246109,4825.0,0.6980310880829016,1.0,3368.0,2643.0,0.5489973514945138,0.0013783597518952446,1451.0
0.575,0.4,7468.0,0.6456882699517943,0.7052554208011761,0.6915754402665397,0.6984154305338579,0.6373861810391002,0.699294898382414,0.5642886768975529,0.4357113231024471,0.575,0.4,4822.0,2721.0,2101.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25736475629351907,0.44063789763153327,0.5840731305157293,2721.0,2101.0,4822.0,0.6456882699517943,0.699294898382414,4825.0,0.6982383419689119,0.9997031760166222,3369.0,2643.0,0.5497540673477109,0.0027529249827942187,1453.0
0.575,0.425,7468.0,0.6493036957686128,0.7043541895353091,0.6909262759924386,0.6976402327638739,0.6373861810391002,0.6984945349556609,0.5636213652299443,0.4363786347700557,0.575,0.425,4849.0,2733.0,2116.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.2577664702731655,0.44245746998748214,0.5825790900997968,2733.0,2116.0,4849.0,0.6493036957686128,0.6984945349556609,4825.0,0.7007253886010363,0.9961549837326235,3381.0,2643.0,0.5554294362466894,0.012942779291553134,1468.0
0.575,0.45,7468.0,0.6618907337975362,0.7008639308855291,0.6840646651270208,0.692464298006275,0.6373861810391002,0.6935059680356059,0.5620068784139187,0.43799312158608134,0.575,0.45,4943.0,2778.0,2165.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25615961435457957,0.4504059943223206,0.5687304733588116,2778.0,2165.0,4943.0,0.6618907337975362,0.6935059680356059,4825.0,0.7117098445595855,0.9807804309842749,3434.0,2643.0,0.5709421112372304,0.039761431411530816,1509.0
0.575,0.475,7468.0,0.6916175682913765,0.6908965039806161,0.6770650263620387,0.6839807651713274,0.6373861810391002,0.6848015488867376,0.5593417231364957,0.44065827686350434,0.575,0.475,5165.0,2889.0,2276.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.25562399571505084,0.4669012596772072,0.547490482017069,2889.0,2276.0,5165.0,0.6916175682913765,0.6848015488867376,4825.0,0.7351295336787564,0.9495348181561883,3547.0,2643.0,0.6121831252364737,0.10444993819530285,1618.0
0.575,0.5,7468.0,0.7482592394215318,0.6751860239404723,0.6543852623147778,0.6647856431276251,0.6373861810391002,0.6658911954187545,0.5531496062992126,0.4468503937007874,0.575,0.5,5588.0,3091.0,2497.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24825923942153194,0.49999999999999994,0.49651847884306394,3091.0,2497.0,5588.0,0.7482592394215318,0.6658911954187545,4825.0,0.7846632124352332,0.8895932382461701,3786.0,2643.0,0.6818009837306092,0.19589345172031078,1802.0
0.6,0.25,7468.0,0.5591858596679165,0.7215669755686605,0.7103218645948945,0.7159444200817775,0.6373861810391002,0.7167145593869731,0.5684865900383141,0.4315134099616858,0.6,0.25,4176.0,2374.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24236743438671662,0.39800654848959444,0.6089533835724141,2374.0,1802.0,4176.0,0.5591858596679165,0.7167145593869731,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.4475974271660991,0.0,1183.0
0.6,0.275,7468.0,0.5591858596679165,0.7215669755686605,0.7103218645948945,0.7159444200817775,0.6373861810391002,0.7167145593869731,0.5684865900383141,0.4315134099616858,0.6,0.275,4176.0,2374.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24236743438671662,0.39800654848959444,0.6089533835724141,2374.0,1802.0,4176.0,0.5591858596679165,0.7167145593869731,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.4475974271660991,0.0,1183.0
0.6,0.3,7468.0,0.5591858596679165,0.7215669755686605,0.7103218645948945,0.7159444200817775,0.6373861810391002,0.7167145593869731,0.5684865900383141,0.4315134099616858,0.6,0.3,4176.0,2374.0,1802.0,0.6975460429274479,0.21950794574382834,0.6276131105635633,0.24236743438671662,0.39800654848959444,0.6089533835724141,2374.0,1802.0,4176.0,0.5591858596679165,0.7167145593869731,4825.0,0.6203108808290155,1.0,2993.0,2643.0,0.4475974271660991,0.0,1183.0
