alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_covered_gap_norm_mean,calibration_active_covered_gap_norm_median,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_non_active_share,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta_norm,selected_delta_quantile
0.5,0.0,0.0,1012.0,0.7640130214970688,0.8333391116318012,0.575,748.0,0.425,0.9374505146476643,0.6727272727272727,1184.0,1184.0,0.8429410987666303,0.9059640208656125,0.7880577955396735,1.0,1263.0,0.8429411101846801,497.0,0.7176136363636364,0.5411156624213259,0.5682228514151557,0.425,1760.0,0.0,0.0,1,1.4153358723436082,0.3,0.6674340616802092,0.92
0.5,1760.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0,2,1.261481231876782,0.0,-2.2805460543213183,0.5
0.5,0.0,0.0,984.0,0.724343595081003,0.7851563300362664,0.5590909090909091,776.0,0.4409090909090909,0.9358669833729216,0.6715909090909091,1182.0,1182.0,0.8229922069936391,0.9010172172270545,0.7335184767032845,1.0,1263.0,0.8229922101510543,497.0,0.7176136363636364,0.5345906792338692,0.5682228514151557,0.4409090909090909,1760.0,0.0,0.0,3,1.1487718905721391,0.3,0.5058517506276534,0.92
0.5,0.0,0.0,1013.0,0.7582605314732778,0.8218372463876191,0.5755681818181818,747.0,0.4244318181818182,0.936658749010293,0.6721590909090909,1183.0,1183.0,0.8391809283765592,0.9029176669384926,0.7677935028592549,1.0,1263.0,0.8391809319167827,497.0,0.7176136363636364,0.537388419233835,0.5682228514151557,0.4244318181818182,1760.0,0.0,0.0,4,1.061215000493186,0.3,0.576950526372732,0.92
0.5,1760.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0,5,0.968576465334211,0.0,-2.925795756589366,0.5
0.5,0.0,0.0,972.0,0.6853599262853319,0.7382415765704121,0.5522727272727272,788.0,0.44772727272727275,0.9311163895486936,0.6681818181818182,1176.0,1176.0,0.7931830127708855,0.8674760121711467,0.6618763438710971,1.0,1263.0,0.7931830135039528,497.0,0.7176136363636364,0.5266646470885805,0.5682228514151557,0.44772727272727275,1760.0,0.0,0.0,6,0.8840319067239761,0.3,0.2804864178318053,0.92
0.5,0.0,0.0,998.0,0.6777040459642679,0.7215452361508402,0.5670454545454545,762.0,0.4329545454545455,0.9334916864608076,0.6698863636363637,1179.0,1179.0,0.7810355732123653,0.8416393091855919,0.6470603312232336,1.0,1263.0,0.7810355750618152,497.0,0.7176136363636364,0.5245752664534605,0.5682228514151557,0.4329545454545455,1760.0,0.0,0.0,7,0.823423975280353,0.3,0.26775655951057314,0.92
0.5,0.0,0.0,983.0,0.6806730330857826,0.7365628531935796,0.5585227272727272,777.0,0.4414772727272727,0.9390340459224069,0.6738636363636363,1186.0,1186.0,0.7829869010684156,0.8577378468772607,0.6552758015065206,1.0,1263.0,0.7829869058789771,497.0,0.7176136363636364,0.5273108166640791,0.5682228514151557,0.4414772727272727,1760.0,0.0,0.0,8,0.7784042997019631,0.3,0.2994555104675207,0.92
0.5,0.0,0.0,991.0,0.673192556342718,0.7221466439565829,0.5630681818181819,769.0,0.4369318181818182,0.9326999208234362,0.6693181818181818,1178.0,1178.0,0.777227183992532,0.8429570392678278,0.6428264525094609,1.0,1263.0,0.7772271895150865,497.0,0.7176136363636364,0.5256120589477574,0.5682228514151557,0.4369318181818182,1760.0,0.0,0.0,9,0.7564356050321034,0.3,0.27269823820576666,0.92
0.5,67.0,0.03806818181818182,994.0,0.6337621735324972,0.6734422158199893,0.5647727272727273,699.0,0.3971590909090909,0.9311163895486936,0.6681818181818182,1176.0,1176.0,0.7573985826375981,0.8271110900659622,0.5981920885737927,1.0,1263.0,0.7573985849279998,497.0,0.7176136363636364,0.5179115649784705,0.5682228514151557,0.43522727272727274,1760.0,0.0,0.0,10,0.7317614874669484,0.2,0.1291846060297874,0.9
0.5,1760.0,1.0,0.0,nan,nan,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0,11,0.6996977967875344,0.0,-2.7096994266820076,0.5
