alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_covered_gap_norm_mean,calibration_active_covered_gap_norm_median,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_non_active_share,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta_norm,selected_delta_quantile
0.001,454.0,0.25795454545454544,1305.0,0.3562480854226383,0.3832813942963076,0.7414772727272727,1.0,0.0005681818181818182,0.7315914489311164,0.525,924.0,924.0,0.6446823848111966,0.580162617710815,0.358446932259139,1.0,1263.0,0.6446823855606979,497.0,0.7176136363636364,0.429562960706895,0.5682228514151557,0.2585227272727273,1760.0,0.0,0.0,1,0.06031802896177396,0.5,0.5658508656929704,0.5
0.001,290.0,0.16477272727272727,1469.0,0.41256843744170474,0.4495203245985721,0.834659090909091,1.0,0.0005681818181818182,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5793312929811995,0.562063683020257,0.3479186431790159,1.0,1263.0,0.5793312932070688,497.0,0.7176136363636364,0.43242715534805337,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,2,0.002752003160172275,0.5,0.6536224595600495,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4142315364957655,0.45093409234494664,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5806999246283792,0.56427882008603,0.34852067552329025,1.0,1263.0,0.5806999249435604,497.0,0.7176136363636364,0.4327453371662352,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,3,0.0026589160385940757,0.5,0.6556264389544496,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4135932622661715,0.44892962007885917,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5802430402973663,0.56427882008603,0.34903273100218946,1.0,1263.0,0.5802430406125475,497.0,0.7176136363636364,0.4327112462571443,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,4,0.002621482517237642,0.5,0.6561620790517977,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4134164116895402,0.44892962007885917,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5801164485384529,0.56427882008603,0.34852067552329025,1.0,1263.0,0.580116448853634,497.0,0.7176136363636364,0.4326373826207807,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,5,0.002625868397964431,0.5,0.6561050399817295,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4143301604933909,0.4534602708005781,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5807705208659956,0.5639010565698483,0.34852067552329025,1.0,1263.0,0.5807705210921061,497.0,0.7176136363636364,0.43281351898441706,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,6,0.002595475217926183,0.5,0.6570653551237478,0.6
0.001,290.0,0.16477272727272727,1469.0,0.41442299476772226,0.4534602708005781,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5808369727503995,0.5639010565698483,0.34903273100218946,1.0,1263.0,0.5808369729665751,497.0,0.7176136363636364,0.43281351898441706,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,7,0.002545214241503605,0.5,0.6569832312044394,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4143174253445999,0.44892962007885917,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5807614048941048,0.5640908364364304,0.34852067552329025,1.0,1263.0,0.5807614051102803,497.0,0.7176136363636364,0.4327907917116897,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,8,0.0025774600549734066,0.5,0.6566198308660984,0.6
0.001,290.0,0.16477272727272727,1469.0,0.41482302468108123,0.4473299629002803,0.834659090909091,1.0,0.0005681818181818182,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5809458373116387,0.5637130729202486,0.3491860504611883,1.0,1263.0,0.5809458375597385,497.0,0.7176136363636364,0.432979599621763,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,9,0.0025941678821774466,0.5,0.6563845820714616,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4146286742540116,0.4483389155591463,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5808066600047405,0.5637130729202486,0.3501006728684798,1.0,1263.0,0.5808066602528402,497.0,0.7176136363636364,0.4329284632581267,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,10,0.0025760005145067616,0.5,0.6560964432812205,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4150177973983418,0.44892962007885917,0.8340909090909091,2.0,0.0011363636363636363,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5812627395906934,0.5640908364364304,0.3495962405029921,1.0,1263.0,0.581262739806869,497.0,0.7176136363636364,0.43291141780358117,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,11,0.002621304368533726,0.5,0.6563481067120124,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4149737038753353,0.4495203245985721,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5810537409822305,0.563317165245351,0.35047826738478843,1.0,1263.0,0.5810537412303303,497.0,0.7176136363636364,0.4329511905308539,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,12,0.0025730630732141435,0.5,0.6565061318238654,0.6
0.001,290.0,0.16477272727272727,1469.0,0.4130835580602712,0.4473050187938451,0.834659090909091,1.0,0.0005681818181818182,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5798781879277581,0.562690424132804,0.34852067552329025,1.0,1263.0,0.5798781881439339,497.0,0.7176136363636364,0.4324953371662352,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,13,0.0025883375284528093,0.5,0.6563173933542784,0.6
0.001,290.0,0.16477272727272727,1468.0,0.41400254549154963,0.4472800746874099,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5803582796422945,0.5637130729202486,0.3491860504611883,1.0,1263.0,0.5803582798903941,497.0,0.7176136363636364,0.43282619053085397,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,14,0.002564493184243994,0.5,0.6565898759223424,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4133304331638984,0.44727310381611163,0.8340909090909091,2.0,0.0011363636363636363,0.7410926365795725,0.5318181818181819,936.0,936.0,0.5800549040809956,0.562690424132804,0.34852067552329025,1.0,1263.0,0.5800549042971713,497.0,0.7176136363636364,0.4325477814399449,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,15,0.0025566054225367096,0.5,0.6554725825824574,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4138762752983323,0.44892962007885917,0.8340909090909091,2.0,0.0011363636363636363,0.7426761678543151,0.5329545454545455,938.0,938.0,0.5800904658853724,0.562690424132804,0.3487260920841919,1.0,1263.0,0.5800904661332077,497.0,0.7176136363636364,0.43292846325812673,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,16,0.0025878598181796925,0.5,0.6566790353387298,0.6
0.001,290.0,0.16477272727272727,1468.0,0.41549761763801074,0.454572681509835,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5814289236233781,0.5637130729202486,0.35047826738478843,1.0,1263.0,0.581428923881402,497.0,0.7176136363636364,0.43319550871267204,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,17,0.0025847492007804768,0.5,0.6578320829783294,0.6
0.001,290.0,0.16477272727272727,1468.0,0.41476810356481236,0.4483389155591463,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5809065074621015,0.5637130729202486,0.3497329705169267,1.0,1263.0,0.5809065077201256,497.0,0.7176136363636364,0.433013690530854,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,18,0.0025572109817793326,0.5,0.6575125771490163,0.6
0.001,290.0,0.16477272727272727,1468.0,0.41440607188630463,0.44813190839788003,0.8340909090909091,2.0,0.0011363636363636363,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5806472510519856,0.563317165245351,0.3497329705169267,1.0,1263.0,0.5806472513100096,497.0,0.7176136363636364,0.43289437234903577,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,19,0.002564897428133658,0.5,0.6567258645560292,0.6
0.001,290.0,0.16477272727272727,1468.0,0.41425042448764854,0.44892962007885917,0.8340909090909091,2.0,0.0011363636363636363,0.7426761678543151,0.5329545454545455,938.0,938.0,0.580358513065778,0.5635151190827998,0.3493227804751229,1.0,1263.0,0.5803585133136133,497.0,0.7176136363636364,0.43309323598539945,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,20,0.0025878181913867593,0.5,0.6571276118160984,0.6
0.001,290.0,0.16477272727272727,1468.0,0.4156222130368003,0.4519559223536698,0.8340909090909091,2.0,0.0011363636363636363,0.7426761678543151,0.5329545454545455,938.0,938.0,0.5813412869517375,0.5646989075674917,0.35019507149755696,1.0,1263.0,0.5813412871995729,497.0,0.7176136363636364,0.4333602814399448,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,21,0.0025631761527620256,0.5,0.656599417052359,0.6
0.005,290.0,0.16477272727272727,1468.0,0.42019925623547116,0.46092060344349706,0.8340909090909091,2.0,0.0011363636363636363,0.7434679334916865,0.5335227272727273,939.0,939.0,0.5850627265071742,0.5691513758185529,0.3521486374152222,1.0,1263.0,0.5850627268452862,497.0,0.7176136363636364,0.43402514968175,0.5682228514151557,0.16590909090909092,1760.0,0.0,0.0,1,0.06752926650057946,0.5,0.6418937059354142,0.6
0.005,290.0,0.16477272727272727,1469.0,0.41923919268306886,0.4597777953118124,0.834659090909091,1.0,0.0005681818181818182,0.7418844022169437,0.5323863636363636,937.0,937.0,0.5841083226150898,0.5679542433597291,0.3540760250837445,1.0,1263.0,0.5841083228050054,497.0,0.7176136363636364,0.4334839735298716,0.5682228514151557,0.1653409090909091,1760.0,0.0,0.0,2,0.012291548307985067,0.5,0.646579612259572,0.6
