alpha,calibration_abstain_low_conf_count,calibration_abstain_low_conf_share,calibration_active_count,calibration_active_covered_gap_norm_mean,calibration_active_covered_gap_norm_median,calibration_active_share,calibration_clamp_over_pside_count,calibration_clamp_over_pside_share,calibration_coverage_feasible,calibration_coverage_overall,calibration_covered_count,calibration_covered_feasible_count,calibration_covered_gap_norm_mean,calibration_covered_gap_norm_median,calibration_covered_gap_norm_q25,calibration_covered_gap_norm_q75,calibration_feasible_count,calibration_feasible_covered_gap_norm_mean,calibration_infeasible_count,calibration_max_possible_coverage,calibration_mean_p_pred,calibration_mean_p_side,calibration_non_active_share,calibration_sample_count,calibration_side_violation_count,calibration_side_violation_rate,epoch,loss,selected_bucket_miss_threshold,selected_delta_norm,selected_delta_quantile
0.01,545.0,0.3096590909090909,1212.0,0.45439816218093626,0.5000708461991539,0.6886363636363636,3.0,0.0017045454545454545,0.8202692003167062,0.5886363636363636,1036.0,1036.0,0.6692683840247374,0.6516852799037685,0.43446410951227715,1.0,1263.0,0.669268384606142,497.0,0.7176136363636364,0.4639335372091873,0.5682228514151557,0.31136363636363634,1760.0,0.0,0.0,11,0.0712860676326922,0.3,0.6020198805883915,0.68
0.01,545.0,0.3096590909090909,1214.0,0.47248287343398865,0.5152608206949318,0.6897727272727273,1.0,0.0005681818181818182,0.8273950910530483,0.59375,1045.0,1045.0,0.6779369122018035,0.6706792037995253,0.4574707841500544,1.0,1263.0,0.6779369129120353,497.0,0.7176136363636364,0.4687738136453928,0.5682228514151557,0.31022727272727274,1760.0,0.0,0.0,12,0.07120767714721817,0.3,0.6189768235162778,0.7
0.01,678.0,0.38522727272727275,1080.0,0.46171719709867803,0.5039058255000451,0.6136363636363636,2.0,0.0011363636363636363,0.8448139350752177,0.60625,1067.0,1067.0,0.7058867159405149,0.7192626741665255,0.47919353487993716,1.0,1263.0,0.7058867164209491,497.0,0.7176136363636364,0.47335922403140107,0.5682228514151557,0.38636363636363635,1760.0,0.0,0.0,13,0.06941478180566005,0.3,0.6158240167103332,0.7
0.01,625.0,0.35511363636363635,1130.0,0.4677089484770815,0.5084775754180824,0.6420454545454546,5.0,0.002840909090909091,0.8432304038004751,0.6051136363636364,1065.0,1065.0,0.7051157554943456,0.7278227783778467,0.47982820431697953,1.0,1263.0,0.7051157562528221,497.0,0.7176136363636364,0.4758455347630211,0.5682228514151557,0.35795454545454547,1760.0,0.0,0.0,14,0.06978924545858588,0.3,0.6200046066980375,0.7
0.01,593.0,0.33693181818181817,1163.0,0.4641039990406806,0.5045177322146035,0.6607954545454545,4.0,0.0022727272727272726,0.8376880443388757,0.6011363636363637,1058.0,1058.0,0.692037080734153,0.7132048741888655,0.46240717722075864,1.0,1263.0,0.6920370817911944,497.0,0.7176136363636364,0.47320872522506363,0.5682228514151557,0.3392045454545455,1760.0,0.0,0.0,15,0.06830680729555232,0.3,0.6046472080533939,0.7
0.01,655.0,0.3721590909090909,1102.0,0.4653894953734729,0.5047268491277832,0.6261363636363636,3.0,0.0017045454545454545,0.8416468725257323,0.6039772727272728,1063.0,1063.0,0.6962326013222743,0.7026163086913705,0.4722886752761705,1.0,1263.0,0.6962326020682867,497.0,0.7176136363636364,0.47523389668351884,0.5682228514151557,0.37386363636363634,1760.0,0.0,0.0,16,0.06611066205160958,0.3,0.5881999975157681,0.7
0.01,429.0,0.24375,1328.0,0.46839500281971286,0.5120315969388735,0.7545454545454545,3.0,0.0017045454545454545,0.8155186064924782,0.5852272727272727,1030.0,1030.0,0.6449085067378276,0.6364193249872414,0.43627259152671805,1.0,1263.0,0.6449085076511116,497.0,0.7176136363636364,0.4638313442888398,0.5682228514151557,0.24545454545454545,1760.0,0.0,0.0,17,0.06622921555702176,0.3,0.6168395708762306,0.7
0.01,655.0,0.3721590909090909,1103.0,0.46507884854317694,0.5022387146853661,0.6267045454545455,2.0,0.0011363636363636363,0.8440221694378464,0.6056818181818182,1066.0,1066.0,0.6944024566255109,0.6966875148498217,0.46515373021662654,1.0,1263.0,0.694402457212852,497.0,0.7176136363636364,0.47647713781332623,0.5682228514151557,0.37329545454545454,1760.0,0.0,0.0,18,0.06398605182766914,0.3,0.5468928719013272,0.7
0.01,607.0,0.34488636363636366,1151.0,0.4438337897181202,0.48376443361321314,0.6539772727272727,2.0,0.0011363636363636363,0.8250197941409343,0.5920454545454545,1042.0,1042.0,0.6658732748210588,0.64962916069802,0.4344757543888346,1.0,1263.0,0.665873275471629,497.0,0.7176136363636364,0.4660869043196138,0.5682228514151557,0.34602272727272726,1760.0,0.0,0.0,19,0.06307042935597044,0.3,0.5289824008663654,0.68
0.01,429.0,0.24375,1326.0,0.4661918708304188,0.496757091988877,0.7534090909090909,5.0,0.002840909090909091,0.8115597783056215,0.5823863636363636,1025.0,1025.0,0.6443015100265133,0.6340074739713014,0.4249006733806307,1.0,1263.0,0.6443015107716011,497.0,0.7176136363636364,0.4659159255661459,0.5682228514151557,0.24659090909090908,1760.0,0.0,0.0,20,0.06323850633842605,0.3,0.590676503199339,0.7
0.01,381.0,0.21647727272727274,1372.0,0.4590992564152946,0.4908985048385642,0.7795454545454545,7.0,0.003977272727272727,0.8107680126682502,0.5818181818181818,1024.0,1024.0,0.619679164667004,0.6057703118781819,0.39508304061550786,1.0,1263.0,0.6196791659350869,497.0,0.7176136363636364,0.46284242325053143,0.5682228514151557,0.22045454545454546,1760.0,0.0,0.0,21,0.061557574064603875,0.3,0.5191989406253301,0.7
0.01,381.0,0.21647727272727274,1373.0,0.4627951052256773,0.492585010202507,0.7801136363636364,6.0,0.003409090909090909,0.8052256532066508,0.5778409090909091,1017.0,1017.0,0.6223190759452893,0.6158450862882063,0.4007599544549166,1.0,1263.0,0.6223190771358416,497.0,0.7176136363636364,0.46149253701141046,0.5682228514151557,0.21988636363636363,1760.0,0.0,0.0,22,0.06112925615161657,0.3,0.548754431943873,0.7
0.01,488.0,0.2772727272727273,1261.0,0.4619871672414402,0.4934202352515815,0.7164772727272727,11.0,0.00625,0.8186856690419636,0.5875,1034.0,1034.0,0.6472217595645035,0.6359210340504573,0.40775377332600804,1.0,1263.0,0.6472217601373407,497.0,0.7176136363636364,0.4660249773130629,0.5682228514151557,0.28352272727272726,1760.0,0.0,0.0,23,0.06402307668966907,0.3,0.5687088731576463,0.7
0.01,424.0,0.2409090909090909,1332.0,0.4574363139826526,0.48989371621772476,0.7568181818181818,4.0,0.0022727272727272726,0.8044338875692795,0.5772727272727273,1016.0,1016.0,0.6171081074070491,0.603541822334916,0.3995864470477538,1.0,1263.0,0.6171081088918406,497.0,0.7176136363636364,0.4599097892298391,0.5682228514151557,0.2431818181818182,1760.0,0.0,0.0,24,0.061483166845781465,0.3,0.5580638020951504,0.7
0.01,381.0,0.21647727272727274,1368.0,0.46509720757390877,0.49376111302955206,0.7772727272727272,11.0,0.00625,0.8020585906571654,0.5755681818181818,1013.0,1013.0,0.6250928108365994,0.6118605867201428,0.39563590788616804,1.0,1263.0,0.6250928117744143,497.0,0.7176136363636364,0.4589961888669483,0.5682228514151557,0.22272727272727272,1760.0,0.0,0.0,25,0.06104358831154449,0.3,0.5572831306624806,0.7
0.01,417.0,0.2369318181818182,1338.0,0.45648814837277696,0.4898657210884151,0.7602272727272728,5.0,0.002840909090909091,0.8147268408551069,0.584659090909091,1029.0,1029.0,0.6334332118277038,0.625700557878178,0.402712526588516,1.0,1263.0,0.6334332129590126,497.0,0.7176136363636364,0.4634347427983025,0.5682228514151557,0.23977272727272728,1760.0,0.0,0.0,26,0.06290275776492697,0.3,0.5580535505399875,0.7
0.01,500.0,0.2840909090909091,1254.0,0.4551408023056177,0.49053743783990794,0.7125,6.0,0.003409090909090909,0.8178939034045922,0.5869318181818182,1033.0,1033.0,0.6471337819384881,0.6375143972863901,0.4197047065347749,1.0,1263.0,0.6471337827429565,497.0,0.7176136363636364,0.46549125921322754,0.5682228514151557,0.2875,1760.0,0.0,0.0,27,0.06087006389030388,0.3,0.5481403304610902,0.7
0.01,524.0,0.29772727272727273,1233.0,0.45969126462690135,0.49053743783990794,0.7005681818181818,3.0,0.0017045454545454545,0.8273950910530483,0.59375,1045.0,1045.0,0.6613375869192539,0.6644686936438773,0.4224820923645674,1.0,1263.0,0.6613375878229036,497.0,0.7176136363636364,0.4727322732205891,0.5682228514151557,0.2994318181818182,1760.0,0.0,0.0,28,0.0595070742336767,0.3,0.5362425764968638,0.7
0.01,768.0,0.43636363636363634,981.0,0.4615649696216255,0.48361520323391155,0.5573863636363636,11.0,0.00625,0.8669833729216152,0.6221590909090909,1095.0,1095.0,0.7388958893781582,1.0,0.48875799491613825,1.0,1263.0,0.7388958898391343,497.0,0.7176136363636364,0.49052483664760316,0.5682228514151557,0.4426136363636364,1760.0,0.0,0.0,29,0.059010272313441546,0.3,0.5390438835503607,0.7
0.01,417.0,0.2369318181818182,1339.0,0.45307581409708275,0.4832238688252494,0.7607954545454545,4.0,0.0022727272727272726,0.8139350752177356,0.5840909090909091,1028.0,1028.0,0.6318370266100984,0.6152205834196587,0.40196597341377355,1.0,1263.0,0.6318370274358127,497.0,0.7176136363636364,0.46647471330477946,0.5682228514151557,0.23920454545454545,1760.0,0.0,0.0,30,0.05831089921827827,0.3,0.548161093757173,0.7
0.01,417.0,0.2369318181818182,1337.0,0.46777244695801135,0.5025521922482343,0.7596590909090909,6.0,0.003409090909090909,0.8083927157561361,0.5801136363636363,1021.0,1021.0,0.6434440291080116,0.627624096326949,0.4143990765838268,1.0,1263.0,0.6434440301954841,497.0,0.7176136363636364,0.4691062057283238,0.5682228514151557,0.24034090909090908,1760.0,0.0,0.0,31,0.05677627905138901,0.3,0.5261437643357022,0.7
0.01,513.0,0.29147727272727275,1240.0,0.4374250647274195,0.4641125786806083,0.7045454545454546,7.0,0.003977272727272727,0.8147268408551069,0.584659090909091,1029.0,1029.0,0.6451786851390625,0.6318519164401627,0.3949589612442599,1.0,1263.0,0.645178686977025,497.0,0.7176136363636364,0.469133037450492,0.5682228514151557,0.29545454545454547,1760.0,0.0,0.0,32,0.056404482041086466,0.3,0.5141916307247829,0.68
0.01,780.0,0.4431818181818182,977.0,0.33525476198821164,0.325504568114295,0.5551136363636363,3.0,0.0017045454545454545,0.7537608867775138,0.5409090909090909,952.0,952.0,0.7095230892721597,1.0,0.37785930382808347,1.0,1263.0,0.7095230897726804,497.0,0.7176136363636364,0.44483384252263525,0.5682228514151557,0.44488636363636364,1760.0,0.0,0.0,33,0.057913201728037426,0.5,0.31671060246099975,0.5
0.01,769.0,0.4369318181818182,987.0,0.35295374994613427,0.3470370890708049,0.5607954545454545,4.0,0.0022727272727272726,0.7498020585906572,0.5380681818181818,947.0,947.0,0.7116647122252043,1.0,0.38098824185856783,1.0,1263.0,0.7116647130468159,497.0,0.7176136363636364,0.4463102955043399,0.5682228514151557,0.43920454545454546,1760.0,0.0,0.0,34,0.057497888670435975,0.5,0.3039929339943569,0.5
0.01,457.0,0.2596590909090909,1287.0,0.45818860603552264,0.4777077182075744,0.73125,16.0,0.00909090909090909,0.8068091844813935,0.5789772727272727,1019.0,1019.0,0.6341842600122077,0.6202488205399347,0.3981453229117169,1.0,1263.0,0.6341842617449434,497.0,0.7176136363636364,0.4671171191359708,0.5682228514151557,0.26875,1760.0,0.0,0.0,35,0.05672278454793351,0.3,0.5280872609193018,0.7
0.01,429.0,0.24375,1314.0,0.4520993284841947,0.48015418782364294,0.7465909090909091,17.0,0.009659090909090909,0.8163103721298496,0.5857954545454546,1031.0,1031.0,0.6412871452248606,0.633537468973738,0.3961687333956797,1.0,1263.0,0.6412871467050697,497.0,0.7176136363636364,0.4696274210360606,0.5682228514151557,0.2534090909090909,1760.0,0.0,0.0,36,0.05536613427102566,0.3,0.5296391794840746,0.7
0.01,390.0,0.2215909090909091,1360.0,0.4481706607191572,0.47808715699026844,0.7727272727272727,10.0,0.005681818181818182,0.7965162311955661,0.571590909090909,1006.0,1006.0,0.5990186411388706,0.579142643903451,0.3670964127556265,1.0,1263.0,0.5990186420659788,497.0,0.7176136363636364,0.45948882574630195,0.5682228514151557,0.22727272727272727,1760.0,0.0,0.0,37,0.0545300655066967,0.3,0.5430874291818091,0.7
0.01,358.0,0.2034090909090909,1399.0,0.45431053013623873,0.49192223418087383,0.7948863636363637,3.0,0.0017045454545454545,0.8020585906571654,0.5755681818181818,1013.0,1013.0,0.6051427626750869,0.5928303801351796,0.37327349825660655,1.0,1263.0,0.6051427636324619,497.0,0.7176136363636364,0.4625482326783152,0.5682228514151557,0.20511363636363636,1760.0,0.0,0.0,38,0.05718192271888256,0.3,0.5548310079882488,0.7
0.01,533.0,0.3028409090909091,1217.0,0.44280992796397395,0.46882081272598564,0.6914772727272728,10.0,0.005681818181818182,0.8186856690419636,0.5875,1034.0,1034.0,0.6594350816955817,0.6649407067618345,0.40447414800471804,1.0,1263.0,0.6594350828919424,497.0,0.7176136363636364,0.47224443810744343,0.5682228514151557,0.3085227272727273,1760.0,0.0,0.0,39,0.054969982244074345,0.3,0.49937457215249687,0.68
0.01,426.0,0.24204545454545454,1327.0,0.4537114066804181,0.4829313163276745,0.7539772727272728,7.0,0.003977272727272727,0.8012668250197942,0.575,1012.0,1012.0,0.6188935307474063,0.606580207051229,0.3890629993811928,1.0,1263.0,0.6188935318573541,497.0,0.7176136363636364,0.4656823219195231,0.5682228514151557,0.24602272727272728,1760.0,0.0,0.0,40,0.055309303903153965,0.3,0.5475653612867305,0.7
0.01,465.0,0.26420454545454547,1282.0,0.4533868285603688,0.4735957476995188,0.7284090909090909,13.0,0.007386363636363636,0.8171021377672208,0.5863636363636363,1032.0,1032.0,0.6318835715595507,0.6249580427899314,0.39006709534426787,1.0,1263.0,0.6318835733324736,497.0,0.7176136363636364,0.4693508794126565,0.5682228514151557,0.2715909090909091,1760.0,0.0,0.0,41,0.053059806515063555,0.3,0.5293262668350904,0.7
0.01,667.0,0.3789772727272727,1079.0,0.43664168937063896,0.4553359186330237,0.6130681818181818,14.0,0.007954545454545454,0.838479809976247,0.6017045454545454,1059.0,1059.0,0.6882644286791261,0.7460402317591501,0.42975134919161506,1.0,1263.0,0.688264430890783,497.0,0.7176136363636364,0.47786094618782277,0.5682228514151557,0.38693181818181815,1760.0,0.0,0.0,42,0.05363951490393707,0.3,0.49979261204839986,0.68
0.01,465.0,0.26420454545454547,1288.0,0.43830012932577084,0.46359243107041487,0.7318181818181818,7.0,0.003977272727272727,0.8020585906571654,0.5755681818181818,1013.0,1013.0,0.6246092670814875,0.6090619012508022,0.3692896576269324,1.0,1263.0,0.6246092682039414,497.0,0.7176136363636364,0.46452949618576955,0.5682228514151557,0.2681818181818182,1760.0,0.0,0.0,43,0.053021567474518506,0.3,0.5241438503679356,0.68
0.01,545.0,0.3096590909090909,1197.0,0.45079796067573175,0.4833849880078318,0.6801136363636363,18.0,0.010227272727272727,0.8305621536025336,0.5960227272727273,1049.0,1049.0,0.6691175511411463,0.6911811459438315,0.4178966107852302,1.0,1263.0,0.669117552324606,497.0,0.7176136363636364,0.4755582439398919,0.5682228514151557,0.31988636363636364,1760.0,0.0,0.0,44,0.05314795100795371,0.3,0.5490172710687405,0.7
0.01,429.0,0.24375,1309.0,0.4382828889831141,0.45544440145433146,0.74375,22.0,0.0125,0.8044338875692795,0.5772727272727273,1016.0,1016.0,0.630129185757582,0.6135350447321779,0.38090797109324914,1.0,1263.0,0.6301291879082763,497.0,0.7176136363636364,0.4614734612544632,0.5682228514151557,0.25625,1760.0,0.0,0.0,45,0.05453659048570054,0.3,0.5331287398027564,0.68
0.01,579.0,0.32897727272727273,1173.0,0.4580739119724298,0.479967919940337,0.6664772727272728,8.0,0.004545454545454545,0.8321456848772764,0.5971590909090909,1051.0,1051.0,0.662262999373874,0.6672576071726946,0.42028006765911563,1.0,1263.0,0.6622630005169947,497.0,0.7176136363636364,0.4724777668588317,0.5682228514151557,0.33352272727272725,1760.0,0.0,0.0,46,0.05439161868499858,0.3,0.5655348427193363,0.7
0.01,485.0,0.2755681818181818,1256.0,0.4485878507918363,0.4723706046572765,0.7136363636363636,19.0,0.010795454545454546,0.8076009501187649,0.5795454545454546,1020.0,1020.0,0.6448257038923887,0.6380386530710189,0.3954865093437281,1.0,1263.0,0.6448257055401242,497.0,0.7176136363636364,0.4666788314975096,0.5682228514151557,0.2863636363636364,1760.0,0.0,0.0,47,0.05420535124306168,0.3,0.4901807392257741,0.68
0.01,488.0,0.2772727272727273,1264.0,0.4587329535166605,0.4827334345624505,0.7181818181818181,8.0,0.004545454545454545,0.8202692003167062,0.5886363636363636,1036.0,1036.0,0.6452506519670005,0.6323752380818694,0.4075940354038231,1.0,1263.0,0.6452506532391302,497.0,0.7176136363636364,0.46840367420839923,0.5682228514151557,0.2818181818181818,1760.0,0.0,0.0,48,0.05434534020189728,0.3,0.5475023203366509,0.7
0.01,322.0,0.18295454545454545,1413.0,0.4532876345377334,0.47365642949200915,0.8028409090909091,25.0,0.014204545454545454,0.7925574030087095,0.56875,1001.0,1001.0,0.5936523477483253,0.5725924625185322,0.3556900909351981,1.0,1263.0,0.593652349004685,497.0,0.7176136363636364,0.4576749419367335,0.5682228514151557,0.19715909090909092,1760.0,0.0,0.0,49,0.053868199565580914,0.3,0.5310718756200452,0.7
0.01,584.0,0.33181818181818185,1153.0,0.4619850012295329,0.46965175270629445,0.6551136363636364,23.0,0.013068181818181817,0.8353127474267616,0.5994318181818182,1055.0,1055.0,0.6929999722655722,0.7344929624120922,0.433685573228973,1.0,1263.0,0.6929999729633519,497.0,0.7176136363636364,0.4800394207145363,0.5682228514151557,0.34488636363636366,1760.0,0.0,0.0,50,0.05135822828326907,0.3,0.5384985820600776,0.7
0.01,497.0,0.28238636363636366,1248.0,0.45012316916643885,0.47550560636417427,0.7090909090909091,15.0,0.008522727272727272,0.8186856690419636,0.5875,1034.0,1034.0,0.6516737677021447,0.6457683384879158,0.408170505172432,1.0,1263.0,0.6516737689620314,497.0,0.7176136363636364,0.4698362572539143,0.5682228514151557,0.2909090909090909,1760.0,0.0,0.0,51,0.051388862542808056,0.3,0.5349694011255949,0.7
0.01,283.0,0.16079545454545455,1459.0,0.45699718697663144,0.47687813654556765,0.8289772727272727,18.0,0.010227272727272727,0.7878068091844814,0.5653409090909091,995.0,995.0,0.5792410363406862,0.5697115879711108,0.34678114750503897,0.873053176423502,1263.0,0.5792410390620814,497.0,0.7176136363636364,0.45667971064987023,0.5682228514151557,0.17102272727272727,1760.0,0.0,0.0,52,0.05046478858483689,0.3,0.5221583863742236,0.7
0.01,429.0,0.24375,1310.0,0.4603085837751887,0.4928710723828834,0.7443181818181818,21.0,0.011931818181818182,0.8194774346793349,0.5880681818181818,1035.0,1035.0,0.6454201323353896,0.6450680544885471,0.402936347425958,1.0,1263.0,0.6454201338353308,497.0,0.7176136363636364,0.47099483128346775,0.5682228514151557,0.2556818181818182,1760.0,0.0,0.0,53,0.051654654555022717,0.3,0.5412835283337665,0.7
0.05,444.0,0.25227272727272726,1253.0,0.46462813045032364,0.5064262943517395,0.7119318181818182,63.0,0.03579545454545455,0.8186856690419636,0.5875,1034.0,1034.0,0.6914104117489294,0.6914210021743464,0.45979160790564133,1.0,1263.0,0.6914104126937632,497.0,0.7176136363636364,0.46484188178419655,0.5682228514151557,0.28806818181818183,1760.0,0.0,0.0,1,0.3737444760543959,0.3,0.49410807853060834,0.68
0.05,83.0,0.04715909090909091,1630.0,0.46812687292761646,0.5039587956293521,0.9261363636363636,47.0,0.026704545454545453,0.7315914489311164,0.525,924.0,924.0,0.5291426212714181,0.5356848509836019,0.3480933084088196,0.6876471084866886,1263.0,0.5291426393741427,497.0,0.7176136363636364,0.4298464237971247,0.5682228514151557,0.07386363636363637,1760.0,0.0,0.0,2,0.3027247041463852,0.5,0.5137894987853661,0.68
0.05,83.0,0.04715909090909091,1640.0,0.47480834995060717,0.5171328830772297,0.9318181818181818,37.0,0.021022727272727273,0.7347585114806018,0.5272727272727272,928.0,928.0,0.5291385206453719,0.5459827329794644,0.33819706864120863,0.7022619756203646,1263.0,0.5291385408573381,497.0,0.7176136363636364,0.43139380177713854,0.5682228514151557,0.06818181818181818,1760.0,0.0,0.0,3,0.28993464899914606,0.5,0.4921956475725165,0.68
0.05,444.0,0.25227272727272726,1265.0,0.4900134716666958,0.5378215727890161,0.71875,51.0,0.028977272727272727,0.8305621536025336,0.5960227272727273,1049.0,1049.0,0.696633371134431,0.7135877924954381,0.48222265990759017,1.0,1263.0,0.6966333726821614,497.0,0.7176136363636364,0.4715599569498168,0.5682228514151557,0.28125,1760.0,0.0,0.0,4,0.2817287833562919,0.3,0.5011465425458698,0.7
0.05,83.0,0.04715909090909091,1632.0,0.47264649507263806,0.4956351928280228,0.9272727272727272,45.0,0.02556818181818182,0.733174980205859,0.5261363636363636,926.0,926.0,0.529596117634988,0.5354323270700996,0.3496067084643722,0.7113725330062349,1263.0,0.5295961198451355,497.0,0.7176136363636364,0.432417170711155,0.5682228514151557,0.07272727272727272,1760.0,0.0,0.0,5,0.2679614908993244,0.5,0.4270927877887341,0.68
0.05,577.0,0.32784090909090907,1133.0,0.4616287235324782,0.4816682524103114,0.64375,50.0,0.028409090909090908,0.8440221694378464,0.6056818181818182,1066.0,1066.0,0.7136430452560178,0.8191994753990899,0.4681019220857756,1.0,1263.0,0.7136430467055992,497.0,0.7176136363636364,0.4761302332934488,0.5682228514151557,0.35625,1760.0,0.0,0.0,6,0.25098116057259695,0.3,0.29817673147210755,0.68
0.05,393.0,0.22329545454545455,1329.0,0.4793403807970153,0.5196160326501077,0.7551136363636364,38.0,0.02159090909090909,0.8131433095803642,0.5835227272727272,1027.0,1027.0,0.6456269972513278,0.6476187163598512,0.41487505656597046,1.0,1263.0,0.645626998512154,497.0,0.7176136363636364,0.4614774048873101,0.5682228514151557,0.24488636363636362,1760.0,0.0,0.0,7,0.2319724022277764,0.3,0.3707880594096636,0.7
0.05,417.0,0.2369318181818182,1292.0,0.46845210820839434,0.49897376906161717,0.7340909090909091,51.0,0.028977272727272727,0.8178939034045922,0.5869318181818182,1033.0,1033.0,0.6495797538140529,0.6550071202072374,0.4109881875422949,1.0,1263.0,0.6495797541731665,497.0,0.7176136363636364,0.4668126477236505,0.5682228514151557,0.26590909090909093,1760.0,0.0,0.0,8,0.2311978457229478,0.3,0.38311746361417043,0.7
0.05,461.0,0.26193181818181815,1275.0,0.4667133115090904,0.47935471046081446,0.7244318181818182,24.0,0.013636363636363636,0.8123515439429929,0.5829545454545455,1026.0,1026.0,0.6465546314095336,0.6394811193763115,0.4080263080388142,1.0,1263.0,0.6465546327230284,497.0,0.7176136363636364,0.4658433736271997,0.5682228514151557,0.2755681818181818,1760.0,0.0,0.0,9,0.222749797893422,0.3,0.29986310565833935,0.7
