blend_weight,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.25,0.63,0.21,7468.0,0.43559185859667915,0.7081228138359891,0.7720588235294118,0.7400908186827004,0.6423406534547402,0.7214878573624347,0.7909621887488473,0.20903781125115278,0.63,0.21,3253.0,2573.0,680.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.1929566148901982,0.3483067927176277,0.553984644929472,2573.0,680.0,3253.0,0.43559185859667915,0.7214878573624347,4825.0,0.48476683937823833,0.9961522017956391,2339.0,2643.0,0.3458191449110859,0.018599562363238512,914.0
0.25,0.63,0.22,7468.0,0.4450990894483128,0.7081228138359891,0.7709720372836218,0.7395474255598055,0.6423406534547402,0.7223225030084236,0.7740673886883274,0.2259326113116727,0.63,0.22,3324.0,2573.0,751.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.19791108730583826,0.35155938484306926,0.562952081037981,2573.0,751.0,3324.0,0.4450990894483128,0.7223225030084236,4825.0,0.4959585492227979,0.9962390305056414,2393.0,2643.0,0.35225122966326144,0.018259935553168637,931.0
0.25,0.63,0.23,7468.0,0.4547402249598286,0.7081228138359891,0.7703523693803159,0.7392375916081525,0.6423406534547402,0.7232037691401649,0.7576560659599529,0.24234393404004712,0.63,0.23,3396.0,2573.0,823.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2029994643813605,0.3547821589218292,0.5721805882186097,2573.0,823.0,3396.0,0.4547402249598286,0.7232037691401649,4825.0,0.5073575129533678,0.9963235294117647,2448.0,2643.0,0.358683314415437,0.017932489451476793,948.0
0.25,0.63,0.24,7468.0,0.4667916443492234,0.7081228138359891,0.764512595837897,0.736317704836943,0.6423406534547402,0.7228915662650602,0.7380952380952381,0.2619047619047619,0.63,0.24,3486.0,2573.0,913.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2080878414568827,0.35965525360568606,0.578575842756973,2573.0,913.0,3486.0,0.4667916443492234,0.7228915662650602,4825.0,0.5206217616580311,0.9964171974522293,2512.0,2643.0,0.36852062050699963,0.017453798767967144,974.0
0.25,0.63,0.25,7468.0,0.4773701124799143,0.7081228138359891,0.7560483870967742,0.7320856004663816,0.6423406534547402,0.7214586255259468,0.7217391304347827,0.2782608695652174,0.63,0.25,3565.0,2573.0,992.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.21143545795393684,0.3646468528082873,0.5798362342238528,2573.0,992.0,3565.0,0.4773701124799143,0.7214586255259468,4825.0,0.5313989637305699,0.9964898595943837,2564.0,2643.0,0.3787362845251608,0.016983016983016984,1001.0
0.25,0.63,0.26,7468.0,0.4895554365291912,0.7081228138359891,0.7562326869806094,0.7321777504082992,0.6423406534547402,0.7223741794310722,0.7037746170678337,0.2962253829321663,0.63,0.26,3656.0,2573.0,1083.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.21772897696839846,0.36866411512431796,0.5905890159528482,2573.0,1083.0,3656.0,0.4895554365291912,0.7223741794310722,4825.0,0.5454922279792747,0.996580547112462,2632.0,2643.0,0.38743851683692776,0.017578125,1024.0
0.25,0.63,0.27,7468.0,0.5021424745581147,0.7081228138359891,0.7502124044180118,0.7291676091270005,0.6423406534547402,0.7213333333333334,0.6861333333333334,0.3138666666666667,0.63,0.27,3750.0,2573.0,1177.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.22228173540439214,0.3740726795381631,0.5942207158213885,2573.0,1177.0,3750.0,0.5021424745581147,0.7213333333333334,4825.0,0.5589637305699482,0.9959213941416388,2697.0,2643.0,0.39841089670828606,0.018043684710351376,1053.0
0.25,0.63,0.28,7468.0,0.5129887520085699,0.7081228138359891,0.7480127186009539,0.7280677662184715,0.6423406534547402,0.721221613155834,0.671626207256591,0.32837379274340905,0.63,0.28,3831.0,2573.0,1258.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.22696839850026782,0.3781668636384619,0.6001805560554241,2573.0,1258.0,3831.0,0.5129887520085699,0.721221613155834,4825.0,0.5709844559585492,0.9960072595281306,2755.0,2643.0,0.407113129020053,0.017657992565055763,1076.0
0.25,0.63,0.29,7468.0,0.5271826459560792,0.7081228138359891,0.7375366568914956,0.7228297353637423,0.6423406534547402,0.7183134366268733,0.6535433070866141,0.3464566929133858,0.63,0.29,3937.0,2573.0,1364.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.23018211033743977,0.38535732484191826,0.5973212275953632,2573.0,1364.0,3937.0,0.5271826459560792,0.7183134366268733,4825.0,0.584041450777202,0.9960965223562811,2818.0,2643.0,0.42338251986379116,0.01876675603217158,1119.0
0.25,0.63,0.3,7468.0,0.5397696839850027,0.7081228138359891,0.7373113854595336,0.7227170996477613,0.6423406534547402,0.7186802282312081,0.6383031505829819,0.36169684941701813,0.63,0.3,4031.0,2573.0,1458.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.23607391537225497,0.38967664069889263,0.6058200331147687,2573.0,1458.0,4031.0,0.5397696839850027,0.7186802282312081,4825.0,0.5981347150259068,0.9958419958419958,2886.0,2643.0,0.43321982595535374,0.020087336244541485,1145.0
