blend_weight,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
1.0,0.5,0.2,7468.0,0.5557043385109802,0.655351127235035,0.8419243986254296,0.7486377629302323,0.6442153186930906,0.668433734939759,0.9298795180722892,0.07012048192771084,0.5,0.2,4150.0,3859.0,291.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.1871987145152651,0.4292467961416341,0.43610975363808446,3859.0,291.0,4150.0,0.5557043385109802,0.668433734939759,4825.0,0.5780310880829016,0.9365363929723916,2789.0,2643.0,0.5149451381006432,0.11903012490815577,1361.0
1.0,0.5,0.21,7468.0,0.5630690948044992,0.655351127235035,0.8352601156069365,0.7453056214209857,0.6442153186930906,0.6701545778834721,0.9177170035671819,0.08228299643281807,0.5,0.21,4205.0,3859.0,346.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.19161756829137658,0.43095912016867827,0.4446304981697036,3859.0,346.0,4205.0,0.5630690948044992,0.6701545778834721,4825.0,0.5871502590673575,0.9375220614189904,2833.0,2643.0,0.5191070752932274,0.11807580174927114,1372.0
1.0,0.5,0.22,7468.0,0.5700321371183718,0.655351127235035,0.821608040201005,0.73847958371802,0.6442153186930906,0.6708949964763918,0.9065069297627437,0.09349307023725628,0.5,0.22,4257.0,3859.0,398.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.1948312801285485,0.43312865120528754,0.4498231174187676,3859.0,398.0,4257.0,0.5700321371183718,0.6708949964763918,4825.0,0.5950259067357513,0.9383490073145245,2871.0,2643.0,0.5244040862656073,0.11688311688311688,1386.0
1.0,0.5,0.23,7468.0,0.5772629887520085,0.655351127235035,0.8008849557522124,0.7281180414936237,0.6442153186930906,0.670610067269775,0.8951519369055904,0.10484806309440965,0.5,0.23,4311.0,3859.0,452.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.19697375468666312,0.4360557499135549,0.4517169071287601,3859.0,452.0,4311.0,0.5772629887520085,0.670610067269775,4825.0,0.602279792746114,0.9390915347556779,2906.0,2643.0,0.5315928868709799,0.11530249110320284,1405.0
1.0,0.5,0.24,7468.0,0.587439742903053,0.655351127235035,0.7878787878787878,0.7216149575569114,0.6442153186930906,0.6713015728288124,0.8796444039206747,0.12035559607932528,0.5,0.24,4387.0,3859.0,528.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.20125870380289235,0.4394206635447181,0.458009193694668,3859.0,528.0,4387.0,0.587439742903053,0.6713015728288124,4825.0,0.6134715025906736,0.9402027027027027,2960.0,2643.0,0.5399167612561483,0.11352487736510161,1427.0
1.0,0.5,0.25,7468.0,0.598018211033744,0.655351127235035,0.785831960461285,0.72059154384816,0.6442153186930906,0.6730855351545006,0.8640841916703985,0.13591580832960143,0.5,0.25,4466.0,3859.0,607.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.20701660417782536,0.4421547279267285,0.46819945847583705,3859.0,607.0,4466.0,0.598018211033744,0.6730855351545006,4825.0,0.6261139896373057,0.9414101290963257,3021.0,2643.0,0.5467272039349225,0.11211072664359861,1445.0
1.0,0.5,0.26,7468.0,0.6088644884841993,0.655351127235035,0.7892441860465116,0.7222976566407733,0.6442153186930906,0.6756102925005498,0.848691444908731,0.15130855509126898,0.5,0.26,4547.0,3859.0,688.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.21384574183181576,0.44442026655654643,0.4811790953835963,3859.0,688.0,4547.0,0.6088644884841993,0.6756102925005498,4825.0,0.6397927461139896,0.9426627793974732,3087.0,2643.0,0.5524025728339008,0.11095890410958904,1460.0
1.0,0.5,0.27,7468.0,0.6193090519550081,0.655351127235035,0.7806788511749347,0.7180149892049849,0.6442153186930906,0.6761081081081081,0.8343783783783784,0.1656216216216216,0.5,0.27,4625.0,3859.0,766.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.21813069094804494,0.44787183490757887,0.4870381969722601,3859.0,766.0,4625.0,0.6193090519550081,0.6761081081081081,4825.0,0.6511917098445595,0.9436664544875876,3142.0,2643.0,0.5611048051456679,0.10923803101820634,1483.0
1.0,0.5,0.28,7468.0,0.6337707552222818,0.655351127235035,0.7643020594965675,0.7098265933658012,0.6442153186930906,0.6754701035284175,0.8153391083879147,0.18466089161208535,0.5,0.28,4733.0,3859.0,874.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.22241564006427428,0.4535168768403264,0.4904241747602749,3859.0,874.0,4733.0,0.6337707552222818,0.6754701035284175,4825.0,0.6656994818652849,0.9448941469489415,3212.0,2643.0,0.5754824063564131,0.10650887573964497,1521.0
1.0,0.5,0.29,7468.0,0.646223888591323,0.655351127235035,0.750775594622544,0.7030633609287895,0.6442153186930906,0.674471612101119,0.7996270203066722,0.20037297969332782,0.5,0.29,4826.0,3859.0,967.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.225495447241564,0.45865479467119874,0.49164524139166055,3859.0,967.0,4826.0,0.646223888591323,0.674471612101119,4825.0,0.6775129533678756,0.9458550015295197,3269.0,2643.0,0.5891032917139614,0.10468850353243417,1557.0
1.0,0.5,0.3,7468.0,0.6585431173004821,0.655351127235035,0.7459867799811143,0.7006689536080746,0.6442153186930906,0.6748678324522164,0.7846685644570964,0.21533143554290363,0.5,0.3,4918.0,3859.0,1059.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.23031601499732196,0.46272405508205433,0.4977394463671881,3859.0,1059.0,4918.0,0.6585431173004821,0.6748678324522164,4825.0,0.6905699481865285,0.9468787515006002,3332.0,2643.0,0.6000756715853197,0.1034047919293821,1586.0
1.0,0.5,0.31,7468.0,0.6720674879485806,0.655351127235035,0.7413793103448276,0.6983652187899313,0.6442153186930906,0.6752341103805539,0.768878262602112,0.23112173739788802,0.5,0.31,5019.0,3859.0,1160.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.23553829673272633,0.4671879660350073,0.5041617375801093,3859.0,1160.0,5019.0,0.6720674879485806,0.6752341103805539,4825.0,0.7046632124352331,0.9479411764705883,3400.0,2643.0,0.6125614831630722,0.102532427424336,1619.0
1.0,0.5,0.32,7468.0,0.6877343331547938,0.655351127235035,0.7400156617071261,0.6976833944710805,0.6442153186930906,0.6764018691588785,0.7513629283489096,0.24863707165109034,0.5,0.32,5136.0,3859.0,1277.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.24263524370648093,0.47175157098218173,0.514328427569021,3859.0,1277.0,5136.0,0.6877343331547938,0.6764018691588785,4825.0,0.722279792746114,0.9489239598278336,3485.0,2643.0,0.6246689368142263,0.10115081768625075,1651.0
1.0,0.5,0.33,7468.0,0.6989823245848955,0.655351127235035,0.7303453343130052,0.69284823077402,0.6442153186930906,0.674904214559387,0.739272030651341,0.260727969348659,0.5,0.33,5220.0,3859.0,1361.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.24450990894483127,0.47669299115891367,0.5129295237808935,3859.0,1361.0,5220.0,0.6989823245848955,0.674904214559387,4825.0,0.7324352331606218,0.9493491794001132,3534.0,2643.0,0.637911464245176,0.099644128113879,1686.0
1.0,0.5,0.34,7468.0,0.7137118371719335,0.655351127235035,0.7178789938817132,0.6866150605583741,0.6442153186930906,0.6726078799249531,0.724015009380863,0.27598499061913695,0.5,0.34,5330.0,3859.0,1471.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.24638457418318152,0.48338766171094605,0.5097038954430605,3859.0,1471.0,5330.0,0.7137118371719335,0.6726078799249531,4825.0,0.7450777202072539,0.9499304589707928,3595.0,2643.0,0.6564510026485055,0.09798270893371758,1735.0
1.0,0.5,0.35,7468.0,0.7285752544188537,0.655351127235035,0.7155499367888748,0.6854505320119548,0.6442153186930906,0.672854254732586,0.7092446241499725,0.2907553758500276,0.5,0.35,5441.0,3859.0,1582.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.25187466523835034,0.4882113216530847,0.5159132000165464,3859.0,1582.0,5441.0,0.7285752544188537,0.672854254732586,4825.0,0.7608290155440415,0.9496050122582402,3671.0,2643.0,0.6696935300794552,0.09887005649717515,1770.0
1.0,0.5,0.36,7468.0,0.7455811462238886,0.655351127235035,0.7103569338794616,0.6828540305572484,0.6442153186930906,0.6722341954022989,0.6930675287356322,0.3069324712643678,0.5,0.36,5568.0,3859.0,1709.0,0.7000312036181837,0.21904729057437075,0.626806282899198,0.2568291376539904,0.4943440141085448,0.5195352433206515,3859.0,1709.0,5568.0,0.7455811462238886,0.6722341954022989,4825.0,0.7776165803108809,0.9501599147121536,3752.0,2643.0,0.687097994702989,0.09801762114537445,1816.0
