cutoff,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.315,7468.0,0.7860203535083021,0.6741746374575748,0.6645112209965767,0.6693429292270757,0.611140867702196,0.6698466780238501,0.5521294718909711,0.44787052810902894,0.685,0.315,5870.0,3241.0,2629.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26700589180503487,0.5094185222895156,0.5241385621492746,3241.0,2629.0,5870.0,0.7860203535083021,0.6698466780238501,4825.0,0.8198963730569948,0.8993933265925177,3956.0,2643.0,0.7241770715096482,0.19540229885057472,1914.0
0.32,7468.0,0.7880289234065345,0.6728167281672817,0.6642612988985948,0.6685390135329382,0.611140867702196,0.6689889549702633,0.5525913338997451,0.44740866610025487,0.6799999999999999,0.32,5885.0,3252.0,2633.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2663363685056239,0.5107311205032011,0.5214805948053729,3252.0,2633.0,5885.0,0.7880289234065345,0.6689889549702633,4825.0,0.8219689119170984,0.897125567322239,3966.0,2643.0,0.7260688611426409,0.19749869723814487,1919.0
0.325,7468.0,0.7911087305838244,0.671367259350092,0.6628873771730914,0.6671273182615918,0.611140867702196,0.6675693974272173,0.5521327014218009,0.44786729857819907,0.675,0.325,5908.0,3262.0,2646.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26513122656668453,0.5128242896047046,0.5170020842247022,3262.0,2646.0,5908.0,0.7911087305838244,0.6675693974272173,4825.0,0.8252849740932643,0.8935208437970869,3982.0,2643.0,0.7287173666288309,0.20041536863966772,1926.0
0.33,7468.0,0.7931173004820568,0.671358629130967,0.6625235404896422,0.6669410848103046,0.611140867702196,0.667398277899713,0.5517474252912375,0.44825257470876245,0.6699999999999999,0.33,5923.0,3268.0,2655.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.265532940546331,0.5136070287368183,0.5169963136980257,3268.0,2655.0,5923.0,0.7931173004820568,0.667398277899713,4825.0,0.8265284974093264,0.8921765295887663,3988.0,2643.0,0.7321225879682179,0.2041343669250646,1935.0
0.335,7468.0,0.7957953936797001,0.6711409395973155,0.6622889305816135,0.6667149350894646,0.611140867702196,0.6671714622244658,0.5515732794884738,0.44842672051152616,0.665,0.335,5943.0,3278.0,2665.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2660685591858597,0.5146488290542592,0.5169905072451029,3278.0,2665.0,5943.0,0.7957953936797001,0.6671714622244658,4825.0,0.8281865284974094,0.8903903903903904,3996.0,2643.0,0.7366628830874007,0.20903954802259886,1947.0
0.34,7468.0,0.7976700589180503,0.6706204379562044,0.6616710378418883,0.6661457378990463,0.611140867702196,0.666610710088971,0.551955682390465,0.448044317609535,0.6599999999999999,0.34,5957.0,3288.0,2669.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26580074986609536,0.5156885247181456,0.5154288628225172,3288.0,2669.0,5957.0,0.7976700589180503,0.666610710088971,4825.0,0.8298445595854922,0.8886113886113887,4004.0,2643.0,0.738933030646992,0.2114695340501792,1953.0
0.345,7468.0,0.8000803427959293,0.6702063106796117,0.6603210153042179,0.6652636629919149,0.611140867702196,0.6657740585774059,0.55163179916318,0.4483682008368201,0.655,0.345,5975.0,3296.0,2679.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26526513122656675,0.5171146930659399,0.5129715608230483,3296.0,2679.0,5975.0,0.8000803427959293,0.6657740585774059,4825.0,0.8321243523316062,0.8861768368617684,4015.0,2643.0,0.741581536133182,0.21428571428571427,1960.0
0.35,7468.0,0.801553294054633,0.6703030303030303,0.6600893521965748,0.6651961912498026,0.611140867702196,0.6657200133645172,0.5512863347811561,0.448713665218844,0.65,0.35,5986.0,3300.0,2686.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26566684520621325,0.5176323255209337,0.5132346495919705,3300.0,2686.0,5986.0,0.801553294054633,0.6657200133645172,4825.0,0.8329533678756477,0.885294849465041,4019.0,2643.0,0.7442300416193719,0.21708185053380782,1967.0
0.355,7468.0,0.8026245313336904,0.6698940998487141,0.6597248047601338,0.6648094523044239,0.611140867702196,0.665331998665332,0.5513847180513847,0.4486152819486153,0.645,0.355,5994.0,3305.0,2689.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2653990358864488,0.5182786390771095,0.512077897632518,3305.0,2689.0,5994.0,0.8026245313336904,0.665331998665332,4825.0,0.8339896373056995,0.8841948310139165,4024.0,2643.0,0.7453651153991676,0.2182741116751269,1970.0
0.36,7468.0,0.8053026245313337,0.6691797346200241,0.6586360266864344,0.6639078806532293,0.611140867702196,0.664449617559029,0.5513801130695045,0.44861988693049554,0.64,0.36,6014.0,3316.0,2698.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2648634172469203,0.5198265130235343,0.5095227169279244,3316.0,2698.0,6014.0,0.8053026245313337,0.664449617559029,4825.0,0.8364766839378238,0.8815659068384539,4036.0,2643.0,0.7483919788119561,0.22143579373104147,1978.0
0.365,7468.0,0.8069094804499196,0.6692771084337349,0.6577974870657798,0.6635372977497573,0.611140867702196,0.6641221374045801,0.5509459010952539,0.4490540989047461,0.635,0.365,6026.0,3320.0,2706.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2648634172469202,0.5205987241643026,0.5087669349787505,3320.0,2706.0,6026.0,0.8069094804499196,0.6641221374045801,4825.0,0.837720207253886,0.880257298367145,4042.0,2643.0,0.7506621263715475,0.22379032258064516,1984.0
0.37,7468.0,0.80878414568827,0.6688701923076923,0.6578171091445427,0.6633436507261175,0.611140867702196,0.6639072847682119,0.5509933774834437,0.44900662251655626,0.63,0.37,6040.0,3328.0,2712.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26513122656668453,0.5213697915690865,0.5085281710870894,3328.0,2712.0,6040.0,0.80878414568827,0.6639072847682119,4825.0,0.8389637305699482,0.8789525691699605,4048.0,2643.0,0.753688989784336,0.22690763052208834,1992.0
0.375,7468.0,0.810391001606856,0.6684668466846685,0.6568591393894814,0.6626629930370749,0.611140867702196,0.663251817580965,0.5507270323859881,0.4492729676140119,0.625,0.375,6052.0,3333.0,2719.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26459560792715586,0.5223961110496995,0.5065037857871474,3333.0,2719.0,6052.0,0.810391001606856,0.663251817580965,4825.0,0.840621761658031,0.8772189349112426,4056.0,2643.0,0.7552024214907302,0.22845691382765532,1996.0
0.38,7468.0,0.812935190144617,0.6681627767803711,0.6555514840600952,0.6618571304202332,0.611140867702196,0.6624938230933948,0.5504859166529402,0.4495140833470598,0.62,0.38,6071.0,3342.0,2729.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2641938939475093,0.5238040168789792,0.5043754637882993,3342.0,2729.0,6071.0,0.812935190144617,0.6624938230933948,4825.0,0.842901554404145,0.8748463240717974,4067.0,2643.0,0.7582292849035187,0.2315369261477046,2004.0
0.385,7468.0,0.8149437600428495,0.6670647954613318,0.6543660942637924,0.6607154448625621,0.611140867702196,0.6613539270456786,0.5502793296089385,0.44972067039106145,0.615,0.385,6086.0,3349.0,2737.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26298875200856997,0.5253356108404795,0.5006109362885504,3349.0,2737.0,6086.0,0.8149437600428495,0.6613539270456786,4825.0,0.8453886010362694,0.872272615837215,4079.0,2643.0,0.7593643586833144,0.2326856003986049,2007.0
0.39,7468.0,0.8164167113015532,0.666467958271237,0.6549963530269876,0.6607321556491123,0.611140867702196,0.661308840413318,0.5502706248974906,0.44972937510250943,0.61,0.39,6097.0,3355.0,2742.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2633904659882164,0.5258451508349853,0.5008897877445115,3355.0,2742.0,6097.0,0.8164167113015532,0.661308840413318,4825.0,0.8462176165803109,0.8714180749448934,4083.0,2643.0,0.7620128641695043,0.23535253227408143,2014.0
0.395,7468.0,0.8181574718800214,0.6665675193337299,0.6550218340611353,0.6607946766974326,0.611140867702196,0.6613747954173486,0.5502454991816694,0.4497545008183306,0.605,0.395,6110.0,3362.0,2748.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26405998928762714,0.5263541975668069,0.5016773695513498,3362.0,2748.0,6110.0,0.8181574718800214,0.6613747954173486,4825.0,0.8470466321243524,0.8705652067531197,4087.0,2643.0,0.7654180855088915,0.23875432525951557,2023.0
0.4,7468.0,0.8198982324584896,0.6664686664686664,0.6542089985486212,0.6603388325086439,0.611140867702196,0.6609505144536991,0.5498938428874734,0.45010615711252655,0.6,0.4,6123.0,3367.0,2756.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.263926084627745,0.5272438467306871,0.5005768891648285,3367.0,2756.0,6123.0,0.8198982324584896,0.6609505144536991,4825.0,0.8484974093264249,0.8690766976062531,4094.0,2643.0,0.7676882330684828,0.2410054213898472,2029.0
0.405,7468.0,0.8216389930369576,0.6655805687203792,0.6539855072463768,0.659783037983378,0.611140867702196,0.6603650586701434,0.5501955671447197,0.4498044328552803,0.595,0.405,6136.0,3376.0,2760.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26352437064809847,0.5282587540158985,0.49885471588449515,3376.0,2760.0,6136.0,0.8216389930369576,0.6603650586701434,4825.0,0.8501554404145077,0.8673817649926865,4102.0,2643.0,0.7695800227014756,0.24287118977384464,2034.0
0.41,7468.0,0.822710230316015,0.6649911295091662,0.6538740043446778,0.659432566926922,0.611140867702196,0.6599934895833334,0.5504557291666666,0.4495442708333333,0.5900000000000001,0.41,6144.0,3382.0,2762.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2632565613283343,0.5288920820865447,0.4977509973107455,3382.0,2762.0,6144.0,0.822710230316015,0.6599934895833334,4825.0,0.8511917098445596,0.8663257852447042,4107.0,2643.0,0.7707150964812712,0.24398625429553264,2037.0
0.415,7468.0,0.8240492769148366,0.6641086186540732,0.6532899493853941,0.6586992840197337,0.611140867702196,0.6592460188495287,0.5505362365940851,0.4494637634059149,0.585,0.415,6154.0,3388.0,2766.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2624531333690412,0.5299038325704936,0.4952844596271661,3388.0,2766.0,6154.0,0.8240492769148366,0.6592460188495287,4825.0,0.8528497409326425,0.8646415552855407,4115.0,2643.0,0.7714718123344684,0.24472780774889652,2039.0
0.42,7468.0,0.8261917514729512,0.6642120765832106,0.6526126126126126,0.6584123445979115,0.611140867702196,0.6589951377633712,0.5502431118314425,0.4497568881685575,0.5800000000000001,0.42,6170.0,3395.0,2775.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2627209426888056,0.5307875322500264,0.4949644193320114,3395.0,2775.0,6170.0,0.8261917514729512,0.6589951377633712,4825.0,0.8543005181347151,0.8631732168850073,4122.0,2643.0,0.7748770336738555,0.248046875,2048.0
0.425,7468.0,0.8275307980717729,0.6642142436727487,0.6513299784327822,0.6577721110527655,0.611140867702196,0.6584142394822007,0.5498381877022653,0.4501618122977346,0.575,0.425,6180.0,3398.0,2782.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26218532404927697,0.5316697631154587,0.4931356684889003,3398.0,2782.0,6180.0,0.8275307980717729,0.6584142394822007,4825.0,0.8557512953367875,0.8617098571082586,4129.0,2643.0,0.7760121074536511,0.24914675767918087,2051.0
0.43,7468.0,0.829271558650241,0.66382603585072,0.6501792114695341,0.657002623660127,0.611140867702196,0.657678023575004,0.5494913612142742,0.45050863878572583,0.5700000000000001,0.43,6193.0,3403.0,2790.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26151580074986613,0.5328019134257942,0.4908311966606491,3403.0,2790.0,6193.0,0.829271558650241,0.657678023575004,4825.0,0.8576165803108808,0.8598356694055099,4138.0,2643.0,0.7775255391600454,0.25060827250608275,2055.0
0.435,7468.0,0.8316818425281199,0.6634389671361502,0.6503745986443097,0.65690678289023,0.611140867702196,0.6575430687489937,0.54870391241346,0.45129608758654,0.565,0.435,6211.0,3408.0,2803.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26205141938939475,0.5336808143163502,0.4910264944133038,3408.0,2803.0,6211.0,0.8316818425281199,0.6575430687489937,4825.0,0.8590673575129534,0.8583835946924004,4145.0,2643.0,0.7816874763526296,0.25459825750242016,2066.0
0.44,7468.0,0.8342260310658811,0.6623756582796957,0.6493598862019915,0.6558677722408436,0.611140867702196,0.6565008025682183,0.5486356340288925,0.4513643659711075,0.56,0.44,6230.0,3418.0,2812.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26111408677021963,0.5353092303966286,0.48778177536141387,3418.0,2812.0,6230.0,0.8342260310658811,0.6565008025682183,4825.0,0.8617616580310881,0.8556998556998557,4158.0,2643.0,0.783957623912221,0.25675675675675674,2072.0
0.445,7468.0,0.835832886984467,0.6621897810218978,0.6485623003194888,0.6553760406706933,0.611140867702196,0.656039730855495,0.5487023389939122,0.4512976610060878,0.5549999999999999,0.445,6242.0,3425.0,2817.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2608462774504553,0.5361840213648723,0.48648648049313997,3425.0,2817.0,6242.0,0.835832886984467,0.656039730855495,4825.0,0.8632124352331606,0.8542617046818728,4165.0,2643.0,0.7858494135452138,0.2585459797785267,2077.0
0.45,7468.0,0.8369041242635243,0.6621936989498249,0.6484762579730687,0.6553349784614468,0.611140867702196,0.656,0.54848,0.45152,0.55,0.45,6250.0,3428.0,2822.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26111408677021963,0.5365584951770425,0.48664607702103874,3428.0,2822.0,6250.0,0.8369041242635243,0.656,4825.0,0.8638341968911917,0.8536468330134357,4168.0,2643.0,0.7877412031782066,0.26032660902977905,2082.0
0.455,7468.0,0.839046598821639,0.6610416060517893,0.6482856132909155,0.6546636096713524,0.611140867702196,0.6552824768592403,0.548515799553144,0.45148420044685605,0.5449999999999999,0.455,6266.0,3437.0,2829.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26057846813069097,0.5378048580530619,0.48452233970891595,3437.0,2829.0,6266.0,0.839046598821639,0.6552824768592403,4825.0,0.8659067357512953,0.8516036381043561,4178.0,2643.0,0.7900113507377979,0.2624521072796935,2088.0
0.46,7468.0,0.8418585966791644,0.660574412532637,0.647887323943662,0.6542308682381495,0.611140867702196,0.6548433275011929,0.548274216637506,0.451725783362494,0.54,0.46,6287.0,3447.0,2840.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.260712372790573,0.5390483391536381,0.48365304900098294,3447.0,2840.0,6287.0,0.8418585966791644,0.6548433275011929,4825.0,0.867979274611399,0.8495702005730659,4188.0,2643.0,0.7941732879303821,0.26631729394949977,2099.0
0.465,7468.0,0.8433315479378682,0.6607763615295481,0.6479269149683766,0.6543516382489624,0.611140867702196,0.6549698316926008,0.5481105112734201,0.45188948872657986,0.5349999999999999,0.465,6298.0,3452.0,2846.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2613818960899839,0.539420824518244,0.48456026206148733,3452.0,2846.0,6298.0,0.8433315479378682,0.6549698316926008,4825.0,0.8686010362694301,0.8489620615604867,4191.0,2643.0,0.7972001513431707,0.2691029900332226,2107.0
0.47,7468.0,0.8449384038564542,0.6602082128397918,0.64726507713885,0.6537366449893209,0.611140867702196,0.6543581616481775,0.5480190174326466,0.4519809825673534,0.53,0.47,6310.0,3458.0,2852.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.2608462774504553,0.5404128636542616,0.4826796232913808,3458.0,2852.0,6310.0,0.8449384038564542,0.6543581616481775,4825.0,0.8702590673575129,0.8473446058585378,4199.0,2643.0,0.7987135830495649,0.27048792041686404,2111.0
0.475,7468.0,0.8466791644349223,0.659734257654535,0.647326109751835,0.653530183703185,0.611140867702196,0.6541198798038905,0.547524909062154,0.45247509093784594,0.525,0.475,6323.0,3462.0,2861.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26098018211033736,0.5411556995563223,0.48226449859866094,3462.0,2861.0,6323.0,0.8466791644349223,0.6541198798038905,4825.0,0.8715025906735752,0.8461355529131985,4205.0,2643.0,0.8013620885357549,0.2728989612842304,2118.0
0.48,7468.0,0.8486877343331548,0.6594579008073818,0.6473867595818815,0.6534223301946316,0.611140867702196,0.6539917955190911,0.5471757652256233,0.4528242347743768,0.52,0.48,6338.0,3468.0,2870.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26138189608998386,0.5418975171760667,0.48234562404363046,3468.0,2870.0,6338.0,0.8486877343331548,0.6539917955190911,4825.0,0.8727461139896373,0.8449299453811446,4211.0,2643.0,0.8047673098751419,0.2759755524212506,2127.0
0.485,7468.0,0.8509641135511515,0.6585155350978136,0.6460576589093435,0.6522865970035785,0.611140867702196,0.6528717545239968,0.5469708890637294,0.45302911093627063,0.515,0.485,6355.0,3476.0,2879.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26017675415104435,0.543501315269847,0.47870492092897193,3476.0,2879.0,6355.0,0.8509641135511515,0.6528717545239968,4825.0,0.875440414507772,0.8423295454545454,4224.0,2643.0,0.8062807415815362,0.27733458470201783,2131.0
0.49,7468.0,0.8520353508302089,0.6583333333333333,0.6458550121401319,0.6520941727367326,0.611140867702196,0.6526795536696527,0.5469118340405469,0.4530881659594531,0.51,0.49,6363.0,3480.0,2883.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.26017675415104446,0.5439938403507729,0.47827150760251214,3480.0,2883.0,6363.0,0.8520353508302089,0.6526795536696527,4825.0,0.8762694300518135,0.8415326395458845,4228.0,2643.0,0.8077941732879304,0.2786885245901639,2135.0
0.495,7468.0,0.8535083020889127,0.6577739529546759,0.6454293628808865,0.6516016579177812,0.611140867702196,0.6521807342328209,0.5469093191088799,0.4530906808911202,0.505,0.495,6374.0,3486.0,2888.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.259775040171398,0.5448546879295042,0.476778572207144,3486.0,2888.0,6374.0,0.8535083020889127,0.6521807342328209,4825.0,0.877720207253886,0.8401416765053129,4235.0,2643.0,0.8093076049943246,0.28003740065451144,2139.0
0.5,7468.0,0.8560524906266738,0.6567505720823799,0.6458405246807042,0.651295548381542,0.611140867702196,0.6518066635382449,0.546848115125919,0.45315188487408103,0.5,0.5,6393.0,3496.0,2897.0,0.656613228496069,0.25961074659873923,0.7545257272527273,0.25990894483128,0.5459594974883182,0.47605902274250894,3496.0,2897.0,6393.0,0.8560524906266738,0.6518066635382449,4825.0,0.8795854922279793,0.8383600377002828,4244.0,2643.0,0.8130911842603102,0.28338762214983715,2149.0
