blend_weight,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
1.0,0.5,0.2,7468.0,0.549812533476165,0.6530295183842568,0.8319672131147541,0.7424983657495055,0.6419389394750937,0.6636629322942036,0.9405747686312713,0.05942523136872869,0.5,0.2,4106.0,3862.0,244.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.17996786288162828,0.43002597049163016,0.4185046374661483,3862.0,244.0,4106.0,0.549812533476165,0.6636629322942036,4825.0,0.5649740932642487,0.9383712399119589,2726.0,2643.0,0.5221339387060159,0.12101449275362319,1380.0
1.0,0.5,0.21,7468.0,0.553963577932512,0.6530295183842568,0.8290909090909091,0.741060213737583,0.6419389394750937,0.6647328982354364,0.9335267101764564,0.06647328982354363,0.5,0.21,4137.0,3862.0,275.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.18251205141938945,0.4309591201686783,0.423502004895392,3862.0,275.0,4137.0,0.553963577932512,0.6647328982354364,4825.0,0.5701554404145077,0.9389312977099237,2751.0,2643.0,0.5244040862656073,0.1204906204906205,1386.0
1.0,0.5,0.22,7468.0,0.5602570969469738,0.6530295183842568,0.8136645962732919,0.7333470573287744,0.6419389394750937,0.6653919694072657,0.9230401529636711,0.07695984703632887,0.5,0.22,4184.0,3862.0,322.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.18532404927691482,0.43297404522099187,0.42802577041846607,3862.0,322.0,4184.0,0.5602570969469738,0.6653919694072657,4825.0,0.5772020725388601,0.9396768402154398,2785.0,2643.0,0.5293227393113886,0.11937097927090778,1399.0
1.0,0.5,0.23,7468.0,0.5666845206213176,0.6530295183842568,0.8,0.7265147591921284,0.6419389394750937,0.6658790170132325,0.9125708884688091,0.08742911153119093,0.5,0.23,4232.0,3862.0,370.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.18800214247455807,0.43513353016445394,0.4320562067545214,3862.0,370.0,4232.0,0.5666845206213176,0.6658790170132325,4825.0,0.5842487046632124,0.9404043987229515,2819.0,2643.0,0.5346197502837684,0.11818825194621373,1413.0
1.0,0.5,0.24,7468.0,0.5753883235136583,0.6530295183842568,0.7908045977011494,0.7219170580427031,0.6419389394750937,0.666976960670235,0.8987665813358157,0.10123341866418431,0.5,0.24,4297.0,3862.0,435.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.1921531869309052,0.43774143999783316,0.43896503591676483,3862.0,435.0,4297.0,0.5753883235136583,0.666976960670235,4825.0,0.5941968911917098,0.9414021625392396,2867.0,2643.0,0.541051835035944,0.11678321678321678,1430.0
1.0,0.5,0.25,7468.0,0.5823513658275308,0.6530295183842568,0.7946611909650924,0.7238453546746746,0.6419389394750937,0.6688893998620372,0.8880202345366751,0.1119797654633249,0.5,0.25,4349.0,3862.0,487.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.19670594536689873,0.43911582780664604,0.44795913267219645,3862.0,487.0,4349.0,0.5823513658275308,0.6688893998620372,4825.0,0.6031088082901555,0.9422680412371134,2910.0,2643.0,0.544457056375331,0.11605281445448228,1439.0
1.0,0.5,0.26,7468.0,0.5905195500803428,0.6530295183842568,0.7846715328467153,0.718850525615486,0.6419389394750937,0.6693877551020408,0.8757369614512471,0.12426303854875284,0.5,0.26,4410.0,3862.0,548.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.20005356186395293,0.44185177843728884,0.45276169889253065,3862.0,548.0,4410.0,0.5905195500803428,0.6693877551020408,4825.0,0.6120207253886011,0.9431087030138842,2953.0,2643.0,0.5512674990541052,0.11461908030199039,1457.0
1.0,0.5,0.27,7468.0,0.598821638993037,0.6530295183842568,0.7754098360655738,0.7142196772249153,0.6419389394750937,0.6697227191413238,0.8635957066189625,0.13640429338103757,0.5,0.27,4472.0,3862.0,610.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.20326727370112477,0.44472146636513527,0.457066476602759,3862.0,610.0,4472.0,0.598821638993037,0.6697227191413238,4825.0,0.6207253886010363,0.9439065108514191,2995.0,2643.0,0.5588346575860764,0.11374407582938388,1477.0
1.0,0.5,0.28,7468.0,0.6114086770219603,0.6530295183842568,0.7613636363636364,0.7071965773739466,0.6419389394750937,0.6697328077091547,0.8458169075777485,0.15418309242225142,0.5,0.28,4566.0,3862.0,704.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.20755222281735408,0.44936424769033767,0.4618796975596973,3862.0,704.0,4566.0,0.6114086770219603,0.6697328077091547,4825.0,0.6337823834196891,0.9450621321124918,3058.0,2643.0,0.5705637533106318,0.11140583554376658,1508.0
1.0,0.5,0.29,7468.0,0.6245313336904125,0.6530295183842568,0.7506234413965087,0.7018264798903828,0.6419389394750937,0.6698113207547169,0.8280445969125214,0.17195540308747856,0.5,0.29,4664.0,3862.0,802.0,0.6961988163015858,0.2203954518243519,0.6303574109733224,0.2121049812533476,0.4541070096557996,0.46708149564596513,3862.0,802.0,4664.0,0.6245313336904125,0.6698113207547169,4825.0,0.6474611398963731,0.9462227912932138,3124.0,2643.0,0.5826712069617859,0.10909090909090909,1540.0
