value,sample_count,coverage,violation_rate,mean_gap,median_gap,min_gap,max_violation,p90_violation,p95_violation,p99_violation
DOWN,7633,0.8927027381108346,0.10729726188916547,0.23748986423015594,0.20405375957489014,-0.3278076648712158,0.33780765533447266,0.0031345486640930406,0.028725147247314453,0.08417914867401138
UP,8024,0.915752741774676,0.08424725822532403,0.2294239103794098,0.19489113986492157,-0.3806025981903076,0.39060258865356445,0.0,0.019867649674415563,0.08132463812828063
