epoch,loss,train_sample_count,train_mean_gap,train_median_gap,train_min_gap,train_violation_rate,train_max_violation,train_p90_violation,train_p95_violation,train_p99_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_median_gap,validation_min_gap,validation_violation_rate,validation_max_violation,validation_p90_violation,validation_p95_violation,validation_p99_violation,validation_coverage
1,0.0057059473568393335,15657.0,0.2334057241678238,0.20082011818885803,-0.3832252025604248,0.10404292009963595,0.39322519302368164,0.001870273146778345,0.034481778740882874,0.09499013423919678,0.8959570799003641,7432.0,0.21937352418899536,0.19126294553279877,-0.23952990770339966,0.16321313240043056,0.2495298981666565,0.032832980155944824,0.07168188691139221,0.13295839726924896,0.8367868675995694
2,0.005010701881180848,15657.0,0.23335617780685425,0.19878098368644714,-0.3806025981903076,0.09548444785080155,0.39060258865356445,0.0,0.02502290904521942,0.08254241943359375,0.9045155521491984,7432.0,0.22104768455028534,0.1918618530035019,-0.2755715847015381,0.15258342303552205,0.2855715751647949,0.026307493448257446,0.05937721207737923,0.12567101418972015,0.8474165769644779
3,0.004889317893333012,15657.0,0.22455452382564545,0.18823882937431335,-0.3637707233428955,0.10155202146004982,0.37377071380615234,0.0007348654908128083,0.025340694934129715,0.08242490887641907,0.8984479785399502,7432.0,0.2066340297460556,0.17876994609832764,-0.24652886390686035,0.1811087190527449,0.2565288543701172,0.03596248850226402,0.07036930322647095,0.14178572595119476,0.8188912809472552
4,0.004771912695779916,15657.0,0.22082342207431793,0.18580973148345947,-0.37606167793273926,0.09918886121223734,0.3860616683959961,0.0,0.024167336523532867,0.07378382980823517,0.9008111387877626,7432.0,0.20575211942195892,0.17910964787006378,-0.26789408922195435,0.17855220667384283,0.2778940796852112,0.03822949901223183,0.07263421267271042,0.14023548364639282,0.8214477933261571
5,0.004612349349284364,15657.0,0.21200335025787354,0.17521730065345764,-0.3837990164756775,0.10755572587341125,0.3937990069389343,0.002715380396693945,0.02543794922530651,0.07284682244062424,0.8924442741265888,7432.0,0.19760538637638092,0.17053090035915375,-0.32004213333129883,0.19200753498385362,0.33004212379455566,0.04298422858119011,0.07717973738908768,0.1451822817325592,0.8079924650161464
6,0.004553566551617076,15657.0,0.20582254230976105,0.1701430082321167,-0.3594821095466614,0.11496455259628281,0.3694821000099182,0.0048411753959953785,0.027383891865611076,0.07463916391134262,0.8850354474037172,7432.0,0.19014419615268707,0.16476044058799744,-0.315762460231781,0.2080193756727664,0.32576245069503784,0.049915023148059845,0.08619748055934906,0.1559416502714157,0.7919806243272336
7,0.004386112244138794,15657.0,0.21732115745544434,0.17860761284828186,-0.36098456382751465,0.06323050392795555,0.3709845542907715,0.0,0.007231057155877352,0.048543963581323624,0.9367694960720444,7432.0,0.2010512501001358,0.1746739149093628,-0.3570396304130554,0.1689989235737352,0.36703962087631226,0.03259529173374176,0.06746959686279297,0.14110435545444489,0.8310010764262648
8,0.004221206455821952,15657.0,0.2015339732170105,0.16436833143234253,-0.39432811737060547,0.09152455770581848,0.4043281078338623,0.0,0.01958223059773445,0.06314210593700409,0.9084754422941815,7432.0,0.18824970722198486,0.16350175440311432,-0.38840222358703613,0.1936221743810549,0.39840221405029297,0.044970884919166565,0.08221988379955292,0.14983932673931122,0.8063778256189451
9,0.004135215790161202,15657.0,0.19658403098583221,0.16082143783569336,-0.4582330584526062,0.07823976496135913,0.46823304891586304,0.0,0.014342093840241432,0.06008569523692131,0.9217602350386409,7432.0,0.18479716777801514,0.15781788527965546,-0.37876731157302856,0.18164693218514533,0.3887673020362854,0.038811784237623215,0.07243403047323227,0.13875636458396912,0.8183530678148547
10,0.003963921406877137,15657.0,0.1786949634552002,0.14393329620361328,-0.3797013759613037,0.11317621511145175,0.38970136642456055,0.004748804960399866,0.028287839144468307,0.07452848553657532,0.8868237848885483,7432.0,0.16396409273147583,0.13820214569568634,-0.543303906917572,0.2109795479009688,0.5533038973808289,0.05294491723179817,0.09320271015167236,0.16334964334964752,0.7890204520990313
11,0.0038495438338647927,15657.0,0.17870394885540009,0.14085325598716736,-0.38008376955986023,0.0867343680143067,0.39008376002311707,0.0,0.014502757228910923,0.0606539361178875,0.9132656319856933,7432.0,0.16222399473190308,0.1345207542181015,-0.5102073550224304,0.211248654467169,0.5202073454856873,0.05331379175186157,0.09127824008464813,0.16532814502716064,0.788751345532831
12,0.0037265069136816647,15657.0,0.1841905266046524,0.14610248804092407,-0.38090839982032776,0.07683464265184901,0.3909083902835846,0.0,0.012456441298127174,0.054222092032432556,0.923165357348151,7432.0,0.1711655706167221,0.1451939195394516,-0.5384758710861206,0.19214208826695373,0.5484758615493774,0.04491887986660004,0.07895467430353165,0.15268583595752716,0.8078579117330463
13,0.0036217577214683254,15657.0,0.170521080493927,0.12946799397468567,-0.3541331887245178,0.08788401354026953,0.36413317918777466,0.0,0.015229281038045883,0.05755836144089699,0.9121159864597305,7432.0,0.16515986621379852,0.137247234582901,-0.5634957551956177,0.19456404736275565,0.5734957456588745,0.044955380260944366,0.08124405890703201,0.15311183035373688,0.8054359526372443
14,0.003514463727873179,15657.0,0.16596856713294983,0.12427514791488647,-0.3718535006046295,0.08775627514849588,0.38185349106788635,0.0,0.014030040241777897,0.05370277911424637,0.9122437248515041,7432.0,0.15745067596435547,0.12906761467456818,-0.5767780542373657,0.211248654467169,0.5867780447006226,0.05151628330349922,0.09049536287784576,0.1636582612991333,0.788751345532831
15,0.003399745748949147,15657.0,0.16643430292606354,0.12528347969055176,-0.4124261736869812,0.08628728364309893,0.42242616415023804,0.0,0.013550438918173313,0.0510668084025383,0.9137127163569011,7432.0,0.15630847215652466,0.12835553288459778,-0.5974341630935669,0.21757265877287404,0.6074341535568237,0.0510568842291832,0.0905764251947403,0.16926157474517822,0.782427341227126
16,0.003365151982213701,15657.0,0.15534238517284393,0.11345905065536499,-0.3190799355506897,0.10870537139937408,0.32907992601394653,0.0024395459331572056,0.02040897123515606,0.06582599878311157,0.8912946286006259,7432.0,0.14596018195152283,0.11696230620145798,-0.6382973194122314,0.2373519913885899,0.6482973098754883,0.06173674762248993,0.10032711178064346,0.18210020661354065,0.7626480086114101
17,0.0033118946462749473,15657.0,0.15178316831588745,0.10728341341018677,-0.39479154348373413,0.10308488216133359,0.40479153394699097,0.0009020939469337463,0.016705051064491272,0.05506083741784096,0.8969151178386664,7432.0,0.14300309121608734,0.11379428207874298,-0.6447755098342896,0.2431377825618945,0.6547755002975464,0.062253110110759735,0.09900877624750137,0.1760016679763794,0.7568622174381054
18,0.003177693308961968,15657.0,0.15432828664779663,0.10956329107284546,-0.32665330171585083,0.08443507696238105,0.33665329217910767,0.0,0.010736760683357716,0.043812818825244904,0.9155649230376189,7432.0,0.14555376768112183,0.1162346601486206,-0.5906145572662354,0.23546824542518838,0.6006145477294922,0.0605766661465168,0.09881407767534256,0.17360898852348328,0.7645317545748116
19,0.0031446144886074527,15657.0,0.15329891443252563,0.10869139432907104,-0.2988104224205017,0.08641502203487259,0.30881041288375854,0.0,0.012236264534294605,0.04441855475306511,0.9135849779651274,7432.0,0.14198170602321625,0.113920658826828,-0.6540842652320862,0.24502152852529602,0.664084255695343,0.06544140726327896,0.10655862838029861,0.1799517273902893,0.754978471474704
