t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,utility,downside_risk,selection_score,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.69,0.315,7716.0,0.2632192846034215,0.5886524822695035,0.6,0.5943262411347517,0.5370658372213583,0.5952732644017725,0.05015552099533437,0.32639222080810004,0.15366641052644128,0.41654357459379615,0.5834564254062038,0.69,0.315,2031.0,846.0,1185.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.32,7716.0,0.2681441161223432,0.5886524822695035,0.6001635322976288,0.5944080072835661,0.5370658372213583,0.5954567423876269,0.05119232763089686,0.3293567886741112,0.1554312204614982,0.4088931851135814,0.5911068148864186,0.69,0.32,2069.0,846.0,1223.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.325,7716.0,0.2746241575946086,0.5886524822695035,0.5954438334642577,0.5920481578668806,0.5370658372213583,0.5927324209532798,0.050933125972006214,0.3344331260675312,0.15229689286736933,0.3992449268522888,0.6007550731477111,0.69,0.325,2119.0,846.0,1273.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.33,7716.0,0.2808449974079834,0.5886524822695035,0.595003785011355,0.5918281336404292,0.5370658372213583,0.5925242270419936,0.051969932607568714,0.3382861693894791,0.15362712788808744,0.3904014766958929,0.609598523304107,0.69,0.33,2167.0,846.0,1321.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.335,7716.0,0.2879730430274754,0.5886524822695035,0.595203488372093,0.5919279853207983,0.5370658372213583,0.5927092709270927,0.05339554173146707,0.3424744525479297,0.15591102149143315,0.38073807380738073,0.6192619261926192,0.69,0.335,2222.0,846.0,1376.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.34,7716.0,0.2961378952825298,0.5886524822695035,0.5962473940236275,0.5924499381465655,0.5370658372213583,0.5934354485776805,0.05533955417314669,0.3469858362450715,0.15948649308573246,0.3702407002188184,0.6297592997811816,0.69,0.34,2285.0,846.0,1439.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.345,7716.0,0.3036547433903577,0.5886524822695035,0.5958583834335337,0.5922554328515186,0.5370658372213583,0.5932565087494664,0.056635562467599765,0.3514393126293343,0.1611531790335981,0.36107554417413573,0.6389244558258643,0.69,0.345,2343.0,846.0,1497.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.35,7716.0,0.3115603939865215,0.5886524822695035,0.5943517329910141,0.5915021076302588,0.5370658372213583,0.5923460898502496,0.057542768273716974,0.3563829581453107,0.16146329940461024,0.3519134775374376,0.6480865224625624,0.69,0.35,2404.0,846.0,1558.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.355,7716.0,0.31855883877656815,0.5886524822695035,0.5905707196029777,0.5896116009362407,0.5370658372213583,0.5899104963384866,0.05728356661482634,0.36143828806709305,0.15848782075957848,0.3441822620016273,0.6558177379983726,0.69,0.355,2458.0,846.0,1612.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.36,7716.0,0.3265940902021773,0.5886524822695035,0.5854241338112306,0.587038308040367,0.5370658372213583,0.5865079365079365,0.056505961638154495,0.36748342041786236,0.15376465576025725,0.3357142857142857,0.6642857142857143,0.69,0.36,2520.0,846.0,1674.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.365,7716.0,0.33670295489891133,0.5886524822695035,0.5799086757990868,0.5842805790342951,0.5370658372213583,0.5827559661277906,0.055728356661482605,0.37481635385707807,0.1486817639838962,0.325635103926097,0.674364896073903,0.69,0.365,2598.0,846.0,1752.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.37,7716.0,0.34421980300673927,0.5886524822695035,0.5762430939226519,0.5824477880960777,0.5370658372213583,0.5801957831325302,0.05520995334370144,0.3801380339186266,0.14523659412496417,0.3185240963855422,0.6814759036144579,0.69,0.37,2656.0,846.0,1810.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.375,7716.0,0.3535510627268014,0.5886524822695035,0.5738575982996812,0.5812550402845924,0.5370658372213583,0.5784457478005866,0.055469155002592044,0.3860582259997897,0.14368080063296532,0.3101173020527859,0.6898826979472141,0.69,0.375,2728.0,846.0,1882.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.38,7716.0,0.3632711249351996,0.5886524822695035,0.5717935615738375,0.5802230219216705,0.5370658372213583,0.576881912236889,0.05585795749092791,0.39205431220959147,0.14247504937802177,0.3018194791295041,0.6981805208704959,0.69,0.38,2803.0,846.0,1957.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.385,7716.0,0.37065837221358217,0.5886524822695035,0.5675273088381331,0.5780898955538183,0.5370658372213583,0.5737762237762237,0.054691550025920126,0.39747127077794064,0.13759875001500477,0.2958041958041958,0.7041958041958042,0.69,0.385,2860.0,846.0,2014.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.39,7716.0,0.37960082944530843,0.5886524822695035,0.5698511761881901,0.5792518292288469,0.5370658372213583,0.5752816660976442,0.057153965785380983,0.40152637750210596,0.1423417463652963,0.2888357801297371,0.7111642198702629,0.69,0.39,2929.0,846.0,2083.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.395,7716.0,0.38841368584758945,0.5886524822695035,0.5643886564388656,0.5765205693541846,0.5370658372213583,0.5712379045712379,0.05533955417314672,0.4080895316437575,0.13560640467850932,0.2822822822822823,0.7177177177177178,0.69,0.395,2997.0,846.0,2151.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.4,7716.0,0.39709694142042506,0.5886524822695035,0.5622182146077548,0.5754353484386292,0.5370658372213583,0.5695169712793734,0.05520995334370142,0.4134531340289511,0.1335337642883497,0.27610966057441255,0.7238903394255874,0.69,0.4,3064.0,846.0,2218.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.405,7716.0,0.4069466044582685,0.5886524822695035,0.5636442894507411,0.5761483858601223,0.5370658372213583,0.5703821656050956,0.057283566614826364,0.41812859137079,0.13699987945581119,0.2694267515923567,0.7305732484076433,0.69,0.405,3140.0,846.0,2294.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.41,7716.0,0.41653706583722133,0.5886524822695035,0.5616554054054054,0.5751539438374544,0.5370658372213583,0.5687616677037959,0.05728356661482632,0.4238239606383734,0.13515886767832685,0.26322339763534536,0.7367766023646546,0.69,0.41,3214.0,846.0,2368.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.415,7716.0,0.428589942975635,0.5886524822695035,0.5591223080048761,0.5738873951371898,0.5370658372213583,0.5666767462957363,0.05715396578538099,0.4309500998899142,0.13262316402753108,0.255820985787723,0.744179014212277,0.69,0.415,3307.0,846.0,2461.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.42,7716.0,0.4389580093312597,0.5886524822695035,0.5576544667453759,0.5731534745074397,0.5370658372213583,0.5653971065839977,0.05741316744427167,0.43677502325968004,0.13144791800546082,0.24977856510186006,0.75022143489814,0.69,0.42,3387.0,846.0,2541.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.425,7716.0,0.45036288232244687,0.5886524822695035,0.5557246101179155,0.5721885461937095,0.5370658372213583,0.5637410071942446,0.05741316744427162,0.44325484480046873,0.1295263167853612,0.24345323741007194,0.756546762589928,0.69,0.425,3475.0,846.0,2629.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.43,7716.0,0.4616381544841887,0.5886524822695035,0.5537555228276878,0.5712040025485956,0.5370658372213583,0.5620437956204379,0.057283566614826316,0.44964129473913,0.12739836684275346,0.23750701852891634,0.7624929814710837,0.69,0.43,3562.0,846.0,2716.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.435,7716.0,0.47213582166925866,0.5886524822695035,0.5509474436896675,0.5697999629795856,0.5370658372213583,0.5597035410376063,0.05637636080870914,0.45593829673572583,0.12364910167084825,0.23222618720834476,0.7677738127916552,0.69,0.435,3643.0,846.0,2797.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.44,7716.0,0.4813374805598756,0.5886524822695035,0.549860529986053,0.5692565061277782,0.5370658372213583,0.5586968228325255,0.05650596163815444,0.4608858421137067,0.1226029451870506,0.22778675282714056,0.7722132471728594,0.69,0.44,3714.0,846.0,2868.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.445,7716.0,0.49222395023328147,0.5886524822695035,0.5481029810298103,0.5683777316496569,0.5370658372213583,0.5571353343865192,0.05624675997926383,0.46689248776030745,0.12047047543874749,0.22274881516587677,0.7772511848341233,0.69,0.445,3798.0,846.0,2952.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.45,7716.0,0.5037584240539139,0.5886524822695035,0.5452153896744492,0.5669339359719763,0.5370658372213583,0.5546694108567018,0.05508035251425611,0.4736444191266576,0.11629051307269184,0.21764857216362232,0.7823514278363777,0.69,0.45,3887.0,846.0,3041.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.455,7716.0,0.5130896837739761,0.5886524822695035,0.5438483777706392,0.5662504300200714,0.5370658372213583,0.5534225814599646,0.05482115085536542,0.47867971176905477,0.11452574551940609,0.21369032583985856,0.7863096741601414,0.69,0.455,3959.0,846.0,3113.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.46,7716.0,0.5259201658890617,0.5886524822695035,0.5414072229140723,0.5650298525917878,0.5370658372213583,0.551256776737309,0.053913945049248284,0.485801513398123,0.11097936824471118,0.20847708230655496,0.7915229176934451,0.69,0.46,4058.0,846.0,3212.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.465,7716.0,0.5375842405391394,0.5886524822695035,0.5405814657783161,0.5646169740239098,0.5370658372213583,0.5503857280617165,0.05417314670813893,0.4916355834513001,0.11018963747058629,0.20395371263259401,0.796046287367406,0.69,0.465,4148.0,846.0,3302.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.47,7716.0,0.5506739243131156,0.5886524822695035,0.5374669409344696,0.5630597116019865,0.5370658372213583,0.547658272534714,0.05248833592534986,0.4990919696748114,0.10516766270462975,0.19910567192280537,0.8008943280771946,0.69,0.47,4249.0,846.0,3403.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.475,7716.0,0.5648004147226542,0.5886524822695035,0.5355922551252847,0.5621223686973942,0.5370658372213583,0.5458926112895823,0.051840331778123326,0.5064385860815361,0.10236252371531794,0.19412574575493347,0.8058742542450665,0.69,0.475,4358.0,846.0,3512.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.48,7716.0,0.5782789009849663,0.5886524822695035,0.5334623893805309,0.5610574358250172,0.5370658372213583,0.5439264903630658,0.050803525142560854,0.5135539776120935,0.09892538536802971,0.18960107575078441,0.8103989242492156,0.69,0.48,4462.0,846.0,3616.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.485,7716.0,0.5921461897356143,0.5886524822695035,0.5334407735697019,0.5610466279196027,0.5370658372213583,0.5436638214051215,0.051710730948678084,0.5198247102567057,0.09947724671099553,0.1851608667104399,0.81483913328956,0.69,0.485,4569.0,846.0,3723.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.49,7716.0,0.604587869362364,0.5886524822695035,0.5315527625032731,0.5601026223863883,0.5370658372213583,0.5419078242229368,0.050673924313115674,0.5262670163753607,0.0962893792245046,0.18135048231511253,0.8186495176848875,0.69,0.49,4665.0,846.0,3819.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.495,7716.0,0.6181959564541213,0.5886524822695035,0.5310907237512742,0.5598716030103889,0.5370658372213583,0.5412997903563941,0.05106272680145147,0.5325097321423665,0.09589069216823223,0.17735849056603772,0.8226415094339623,0.69,0.495,4770.0,846.0,3924.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.5,7716.0,0.6289528252980819,0.5886524822695035,0.5305714998752183,0.5596119910723609,0.5370658372213583,0.5406964764063465,0.05119232763089679,0.5374758123242316,0.0952458258717233,0.174325159695034,0.825674840304966,0.69,0.5,4853.0,846.0,4007.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.505,7716.0,0.6415241057542769,0.5886524822695035,0.5297270955165692,0.5591897888930364,0.5370658372213583,0.5397979797979798,0.051062726801451574,0.5433513499352077,0.09397736254366641,0.1709090909090909,0.8290909090909091,0.69,0.505,4950.0,846.0,4104.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.51,7716.0,0.6537065837221359,0.5886524822695035,0.5290614578370653,0.5588569700532844,0.5370658372213583,0.539056304520222,0.0510627268014515,0.5489279811235188,0.0930226342205016,0.1677240285487708,0.8322759714512292,0.69,0.51,5044.0,846.0,4198.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.515,7716.0,0.6674442716433385,0.5886524822695035,0.5281133828996283,0.558382932584566,0.5370658372213583,0.5380582524271844,0.05080352514256084,0.5552660382648923,0.09149402564095731,0.16427184466019418,0.8357281553398058,0.69,0.515,5150.0,846.0,4304.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.52,7716.0,0.6804043545878694,0.5886524822695035,0.5272479564032697,0.5579502193363866,0.5370658372213583,0.5371428571428571,0.0505443234836703,0.5611862574512134,0.09006693020821943,0.16114285714285714,0.8388571428571429,0.69,0.52,5250.0,846.0,4404.0,0.5598507318973588,0.2591430252497046,0.717866800099093
0.69,0.525,7716.0,0.6920684292379471,0.5886524822695035,0.5260347129506008,0.5573435976100521,0.5370658372213583,0.5359550561797752,0.04976671850699838,0.5667017340413512,0.08781818638897441,0.15842696629213482,0.8415730337078652,0.69,0.525,5340.0,846.0,4494.0,0.5598507318973588,0.2591430252497046,0.717866800099093
