value,sample_count,coverage,violation_rate,mean_gap,median_gap,min_gap,max_violation,p90_violation,p95_violation,p99_violation
DOWN,7633,0.07113847766278003,0.92886152233722,-0.023324407637119293,-0.02117428183555603,-0.43537965416908264,0.4453796446323395,0.06523172855377199,0.07719345092773436,0.11262109488248832
UP,8024,0.0847457627118644,0.9152542372881356,-0.0219896100461483,-0.02009953185915947,-0.4721857011318207,0.4821856915950775,0.06421168148517607,0.07674406319856637,0.10384830251336083
