variant,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,coverage_constraint_satisfied,constraint_satisfied,fallback_reason,objective,hard_constraint
experiment_a_expert_only,0.49,0.415,7468.0,0.7711569362613819,0.6512082011227728,0.717208182912154,0.6842081920174634,0.6497054097482592,0.6702552526480292,0.7114082305955896,0.2885917694044105,0.49,0.415,5759.0,4097.0,1662.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.26258703802892347,0.5042667440117673,0.5207304291769752,4097.0,1662.0,5759.0,0.7711569362613819,0.6702552526480292,4825.0,0.8008290155440414,0.985248447204969,3864.0,2643.0,0.7169882709042754,0.027968337730870714,1895.0,True,,,,
experiment_a_expert_only,0.49,0.42,7468.0,0.7844134975897161,0.6512082011227728,0.7143668370244179,0.6827875190735954,0.6497054097482592,0.6701946056674633,0.699385455786958,0.300614544213042,0.49,0.42,5858.0,4097.0,1761.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.26700589180503476,0.5086293374278962,0.5249518109892467,4097.0,1761.0,5858.0,0.7844134975897161,0.6701946056674633,4825.0,0.8145077720207254,0.9854961832061069,3930.0,2643.0,0.729474082482028,0.027489626556016597,1928.0,True,,,,
experiment_a_expert_only,0.49,0.425,7468.0,0.8094536689876808,0.6512082011227728,0.7073921971252567,0.6793001991240147,0.6497054097482592,0.6693134822167081,0.6777502067824649,0.32224979321753516,0.49,0.425,6045.0,4097.0,1948.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.27410283877878955,0.517373574029874,0.5297967513952739,4097.0,1948.0,6045.0,0.8094536689876808,0.6693134822167081,4825.0,0.8393782383419689,0.9859259259259259,4050.0,2643.0,0.7548240635641317,0.026566416040100252,1995.0,True,,,,
experiment_a_expert_only,0.49,0.43,7468.0,0.8272629887520085,0.6512082011227728,0.7006246996636233,0.675916450393198,0.6497054097482592,0.6678536743282616,0.6631595985755908,0.3368404014244092,0.49,0.43,6178.0,4097.0,2081.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.27771826459560794,0.5241873349082371,0.5298072770953625,4097.0,2081.0,6178.0,0.8272629887520085,0.6678536743282616,4825.0,0.8559585492227979,0.9861985472154964,4130.0,2643.0,0.7748770336738555,0.02587890625,2048.0,True,,,,
experiment_a_expert_only,0.49,0.435,7468.0,0.8433315479378682,0.6512082011227728,0.6942298955020445,0.6727190483124086,0.6497054097482592,0.6662432518259765,0.650523975865354,0.3494760241346459,0.49,0.435,6298.0,4097.0,2201.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2803963577932513,0.5305351968270423,0.5285160333757501,4097.0,2201.0,6298.0,0.8433315479378682,0.6662432518259765,4825.0,0.8704663212435233,0.9864285714285714,4200.0,2643.0,0.7937949300037835,0.025262154432793137,2098.0,True,,,,
experiment_a_expert_only,0.49,0.44,7468.0,0.8647562935190145,0.6512082011227728,0.6823379923761118,0.6667730967494423,0.6497054097482592,0.662589036853515,0.6344069371322391,0.36559306286776094,0.49,0.44,6458.0,4097.0,2361.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2811997857525442,0.5401650246760107,0.5205812537033603,4097.0,2361.0,6458.0,0.8647562935190145,0.662589036853515,4825.0,0.8876683937823834,0.986691571328508,4283.0,2643.0,0.8229284903518729,0.02436781609195402,2175.0,True,,,,
experiment_a_expert_only,0.49,0.445,7468.0,0.8905998928762721,0.6512082011227728,0.6769772905246672,0.66409274582372,0.6497054097482592,0.6611035934445948,0.6159975943467147,0.3840024056532852,0.49,0.445,6651.0,4097.0,2554.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.28695768612747724,0.5493824745788651,0.5223277032043071,4097.0,2554.0,6651.0,0.8905998928762721,0.6611035934445948,4825.0,0.9121243523316063,0.9870483980913429,4401.0,2643.0,0.8513053348467651,0.023555555555555555,2250.0,True,,,,
experiment_a_expert_only,0.49,0.45,7468.0,0.9134975897161222,0.6512082011227728,0.6704587155963303,0.6608334583595515,0.6497054097482592,0.658897683963647,0.6005570214013486,0.3994429785986514,0.49,0.45,6822.0,4097.0,2725.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2903053026245313,0.5582079751721534,0.5200665621715636,4097.0,2725.0,6822.0,0.9134975897161222,0.658897683963647,4825.0,0.9324352331606217,0.9873305178928651,4499.0,2643.0,0.8789254634884601,0.022815325010761944,2323.0,True,,,,
experiment_a_expert_only,0.49,0.455,7468.0,0.9294322442420996,0.6512082011227728,0.6691279887482419,0.6601680949355073,0.6497054097482592,0.6585506411179946,0.5902607693415934,0.40973923065840656,0.49,0.455,6941.0,4097.0,2844.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.29472415640064276,0.5633418535141237,0.5231710631158593,4097.0,2844.0,6941.0,0.9294322442420996,0.6585506411179946,4825.0,0.9481865284974094,0.9875409836065574,4575.0,2643.0,0.8951948543321983,0.022400676246830092,2366.0,True,,,,
experiment_a_expert_only,0.49,0.46,7468.0,0.9432244242099626,0.6512082011227728,0.663047166610112,0.6571276838664424,0.6497054097482592,0.6561612720045429,0.5816297558205565,0.4183702441794435,0.49,0.46,7044.0,4097.0,2947.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2945902517407606,0.5694884425821133,0.517289254203406,4097.0,2947.0,7044.0,0.9432244242099626,0.6561612720045429,4825.0,0.9587564766839378,0.9876783398184177,4626.0,2643.0,0.9148694665153235,0.021918941273779982,2418.0,True,,,,
experiment_a_expert_only,0.49,0.465,7468.0,0.9539367970005356,0.6512082011227728,0.6610505450941526,0.6561293731084628,0.6497054097482592,0.6553902302077484,0.5750982594048287,0.4249017405951713,0.49,0.465,7124.0,4097.0,3027.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.29646491697911087,0.5733549860345791,0.5170704436173352,4097.0,3027.0,7124.0,0.9539367970005356,0.6553902302077484,4825.0,0.9680829015544041,0.9873688717619353,4671.0,2643.0,0.9281119939462732,0.02323685283326539,2453.0,True,,,,
experiment_a_expert_only,0.49,0.47,7468.0,0.9638457418318157,0.6512082011227728,0.6559174459851661,0.6535628235539694,0.6497054097482592,0.6532370102806335,0.5691858849680467,0.4308141150319533,0.49,0.47,7198.0,4097.0,3101.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2953936797000536,0.5781228511881199,0.5109531288946285,4097.0,3101.0,7198.0,0.9638457418318157,0.6532370102806335,4825.0,0.9736787564766839,0.9870157513835675,4698.0,2643.0,0.9458948164964056,0.026,2500.0,True,,,,
experiment_a_expert_only,0.49,0.475,7468.0,0.973085163363685,0.6512082011227728,0.6536277602523659,0.6524179806875694,0.6497054097482592,0.652263657630384,0.5637814779138571,0.4362185220861428,0.49,0.475,7267.0,4097.0,3170.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.29633101231922876,0.581701878561715,0.5094207587087753,4097.0,3170.0,7267.0,0.973085163363685,0.652263657630384,4825.0,0.9803108808290155,0.986892177589852,4730.0,2643.0,0.9598940597805524,0.02837997635001971,2537.0,True,,,,
experiment_a_expert_only,0.49,0.48,7468.0,0.9824584895554366,0.6512082011227728,0.6506172839506172,0.650912742536695,0.6497054097482592,0.6509472536459043,0.5584026168733814,0.4415973831266185,0.49,0.48,7337.0,4097.0,3240.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2965988216389931,0.5856021123239069,0.5064852318615597,4097.0,3240.0,7337.0,0.9824584895554366,0.6509472536459043,4825.0,0.9865284974093265,0.9863445378151261,4760.0,2643.0,0.9750283768444948,0.03143189755529686,2577.0,True,,,,
experiment_a_expert_only,0.49,0.485,7468.0,0.9914301017675415,0.6512082011227728,0.6486241306319928,0.6499161658773828,0.6497054097482592,0.6500540248514317,0.5533495407887629,0.4466504592112372,0.49,0.485,7404.0,4097.0,3307.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2975361542581683,0.5890220486150638,0.5051358518034245,4097.0,3307.0,7404.0,0.9914301017675415,0.6500540248514317,4825.0,0.9939896373056994,0.9858215179316097,4796.0,2643.0,0.9867574725690503,0.0325920245398773,2608.0,True,,,,
experiment_a_expert_only,0.495,0.3,7468.0,0.6175682913765399,0.6521310667652132,0.7974683544303798,0.7247997105977965,0.6497054097482592,0.6695576756287944,0.8800954032957502,0.11990459670424979,0.495,0.3,4612.0,4059.0,553.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2094268880557043,0.4517418528987743,0.4635985944446737,4059.0,553.0,4612.0,0.6175682913765399,0.6695576756287944,4825.0,0.6412435233160622,0.9861021331609567,3094.0,2643.0,0.5743473325766175,0.024374176548089592,1518.0,False,,,,
experiment_a_expert_only,0.495,0.305,7468.0,0.6223888591322978,0.6521310667652132,0.7928692699490663,0.7225001683571397,0.6497054097482592,0.6699655765920827,0.8732788296041308,0.1267211703958692,0.495,0.305,4648.0,4059.0,589.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21156936261381903,0.45322152228158735,0.46681225893409933,4059.0,589.0,4648.0,0.6223888591322978,0.6699655765920827,4825.0,0.6466321243523316,0.9862179487179488,3120.0,2643.0,0.5781309118426031,0.024214659685863876,1528.0,False,,,,
experiment_a_expert_only,0.495,0.31,7468.0,0.6272094268880557,0.6521310667652132,0.7872,0.7196655333826065,0.6497054097482592,0.6701537147736977,0.8665670367207515,0.1334329632792485,0.495,0.31,4684.0,4059.0,625.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21344402785216923,0.4548435989633615,0.4692690593835587,4059.0,625.0,4684.0,0.6272094268880557,0.6701537147736977,4825.0,0.6518134715025907,0.9863275039745628,3145.0,2643.0,0.5822928490351873,0.024041585445094216,1539.0,False,,,,
experiment_a_expert_only,0.495,0.315,7468.0,0.6320299946438136,0.6521310667652132,0.7791225416036308,0.715626804184422,0.6497054097482592,0.6699152542372881,0.8599576271186441,0.14004237288135593,0.495,0.315,4720.0,4059.0,661.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2147830744509909,0.45675317196097426,0.47023882402143957,4059.0,661.0,4720.0,0.6320299946438136,0.6699152542372881,4825.0,0.656580310880829,0.9864267676767676,3168.0,2643.0,0.5872115020809686,0.02384020618556701,1552.0,False,,,,
experiment_a_expert_only,0.495,0.32,7468.0,0.636448848419925,0.6521310667652132,0.7780979827089337,0.7151145247370734,0.6497054097482592,0.6705238796549547,0.853986955606985,0.14601304439301493,0.495,0.32,4753.0,4059.0,694.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21705945366898766,0.4579243358628898,0.474007246764843,4059.0,694.0,4753.0,0.636448848419925,0.6705238796549547,4825.0,0.6617616580310881,0.9865330410272471,3193.0,2643.0,0.5902383654937571,0.023717948717948717,1560.0,False,,,,
experiment_a_expert_only,0.495,0.325,7468.0,0.6412694161756829,0.6521310667652132,0.7767123287671233,0.7144216977661682,0.6497054097482592,0.6711213196909585,0.8475673418250157,0.15243265817498433,0.495,0.325,4789.0,4059.0,730.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.21946973754686663,0.4592383251803013,0.4778994380765167,4059.0,730.0,4789.0,0.6412694161756829,0.6711213196909585,4825.0,0.6673575129533679,0.9866459627329193,3220.0,2643.0,0.5936435868331441,0.023581899298916506,1569.0,False,,,,
experiment_a_expert_only,0.495,0.33,7468.0,0.6450187466523835,0.6521310667652132,0.7783641160949868,0.7152475914301,0.6497054097482592,0.6719950176458377,0.8426406477060411,0.1573593522939589,0.495,0.33,4817.0,4059.0,758.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.2218800214247456,0.45996669728776984,0.4823827958264778,4059.0,758.0,4817.0,0.6450187466523835,0.6719950176458377,4825.0,0.6721243523316062,0.986740672217083,3243.0,2643.0,0.595535376466137,0.023506988564167726,1574.0,False,,,,
experiment_a_expert_only,0.495,0.335,7468.0,0.6497054097482592,0.6521310667652132,0.776796973518285,0.7144640201417491,0.6497054097482592,0.6725061830173125,0.8365622423742787,0.16343775762572135,0.495,0.335,4852.0,4059.0,793.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22415640064274236,0.46127486876347207,0.48594973587794366,4059.0,793.0,4852.0,0.6497054097482592,0.6725061830173125,4825.0,0.6775129533678756,0.9868461303150811,3269.0,2643.0,0.598940597805524,0.02337334175615919,1583.0,False,,,,
experiment_a_expert_only,0.495,0.34,7468.0,0.6550615961435458,0.6521310667652132,0.773109243697479,0.712620155231346,0.6497054097482592,0.6727309893704007,0.8297219950940311,0.17027800490596892,0.495,0.34,4892.0,4059.0,833.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22629887520085698,0.463013348048784,0.48875237863987814,4059.0,833.0,4892.0,0.6550615961435458,0.6727309893704007,4825.0,0.6833160621761658,0.9869578404610252,3297.0,2643.0,0.6034808929247067,0.023197492163009405,1595.0,False,,,,
experiment_a_expert_only,0.495,0.345,7468.0,0.6634975897161222,0.6521310667652132,0.7678571428571429,0.709994104811178,0.6497054097482592,0.6730575176589304,0.8191725529767911,0.18082744702320888,0.495,0.345,4955.0,4059.0,896.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.22964649169791115,0.4657526693526356,0.49306532588874713,4059.0,896.0,4955.0,0.6634975897161222,0.6730575176589304,4825.0,0.6924352331606217,0.9871296019155942,3341.0,2643.0,0.6106696935300795,0.02292441140024783,1614.0,False,,,,
experiment_a_expert_only,0.495,0.35,7468.0,0.6763524370648099,0.6521310667652132,0.7590725806451613,0.7056018237051872,0.6497054097482592,0.6731340328647792,0.8036032468818056,0.1963967531181944,0.495,0.35,5051.0,4059.0,992.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23419925013390464,0.4701878278576048,0.49809722042577265,4059.0,992.0,5051.0,0.6763524370648099,0.6731340328647792,4825.0,0.7059067357512954,0.9873752201996476,3406.0,2643.0,0.6223987892546349,0.022492401215805473,1645.0,False,,,,
experiment_a_expert_only,0.495,0.355,7468.0,0.6843867166577396,0.6521310667652132,0.752851711026616,0.7024913888959146,0.6497054097482592,0.6728624535315985,0.7941694384660536,0.20583056153394638,0.495,0.355,5111.0,4059.0,1052.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23660953401178353,0.47316867111314337,0.5000532546991172,4059.0,1052.0,5111.0,0.6843867166577396,0.6728624535315985,4825.0,0.7139896373056995,0.9875181422351234,3445.0,2643.0,0.6303443057132047,0.02220888355342137,1666.0,False,,,,
experiment_a_expert_only,0.495,0.36,7468.0,0.6945634708087841,0.6521310667652132,0.7455673758865248,0.698849221325869,0.6497054097482592,0.6724503566608829,0.7825332562174667,0.21746674378253325,0.495,0.36,5187.0,4059.0,1128.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.23955543652919115,0.47697381179661896,0.5022402291372283,4059.0,1128.0,5187.0,0.6945634708087841,0.6724503566608829,4825.0,0.7241450777202073,0.9876931883228391,3494.0,2643.0,0.6405599697313659,0.021854695806261076,1693.0,False,,,,
experiment_a_expert_only,0.495,0.365,7468.0,0.7055436529191216,0.6521310667652132,0.7371900826446282,0.6946605747049206,0.6497054097482592,0.6716644524577718,0.7703549060542797,0.22964509394572025,0.495,0.365,5269.0,4059.0,1210.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24223352972683446,0.4813055802669896,0.5032842743947884,4059.0,1210.0,5269.0,0.7055436529191216,0.6716644524577718,4825.0,0.7347150259067358,0.9878702397743301,3545.0,2643.0,0.6522890654559212,0.021461716937354988,1724.0,True,,,,
experiment_a_expert_only,0.495,0.37,7468.0,0.7130423138725228,0.6521310667652132,0.7377567140600316,0.6949438904126224,0.6497054097482592,0.6724882629107981,0.7622535211267606,0.23774647887323944,0.495,0.37,5325.0,4059.0,1266.0,0.7052603944091387,0.21823103876727515,0.625350147103349,0.24598286020353508,0.48324913536859415,0.5090187280229974,4059.0,1266.0,5325.0,0.7130423138725228,0.6724882629107981,4825.0,0.743419689119171,0.9880122665179816,3587.0,2643.0,0.6575860764283011,0.021288837744533946,1738.0,True,,,,
