epoch,loss,train_sample_count,train_mean_gap,train_median_gap,train_gap_p05,train_gap_p95,train_gap_p95_p05_range,train_min_gap,train_violation_rate,train_max_violation,train_p90_violation,train_p95_violation,train_p99_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_median_gap,validation_gap_p05,validation_gap_p95,validation_gap_p95_p05_range,validation_min_gap,validation_violation_rate,validation_max_violation,validation_p90_violation,validation_p95_violation,validation_p99_violation,validation_coverage
57,0.08814385465600273,11073.0,-0.0006257666169531676,-0.00306669630196163,-0.17199849107485737,0.17187696815234357,0.343875459227201,-0.7025752923451118,0.6179897046870767,0.7125752828083687,0.11854421786826852,0.18199848153811415,0.2747868326707539,0.38201029531292335,5184.0,-0.010274947867483371,-0.028837792738027335,-0.2893214044710944,0.3229110836686138,0.6122324881397082,-0.5887564406336528,0.5746527777777778,0.5987564310969097,0.24094154629039102,0.2993213949343507,0.4351262491183291,0.4253472222222222
58,0.08767981793392789,11073.0,0.0007986732700417365,-0.0031147208277282623,-0.17210369070142031,0.17706941265775036,0.3491731033591707,-0.7025650803887314,0.6122098798880159,0.7125650708519883,0.11840866160943607,0.18210368116467715,0.27469611219157825,0.3877901201119841,5184.0,-0.006635390850780472,-0.028334271123771765,-0.2765344547387279,0.32501398269634485,0.6015484374350728,-0.5417900195657869,0.5796682098765432,0.5517900100290437,0.2375001439805187,0.2865344452019846,0.39771608914677614,0.4203317901234568
59,0.08776180852543224,11073.0,-0.006982276300907626,-0.009014672170926163,-0.17200087806930087,0.16209325844903916,0.33409413651834,-0.7053471861072442,0.6573647611306782,0.7153471765705011,0.120969761561684,0.18200086853255762,0.27471478300280217,0.3426352388693218,5184.0,-0.017045005389950862,-0.035978243123131165,-0.295042665979534,0.31235766782878804,0.607400333808322,-0.6189051510275297,0.5922067901234568,0.6289051414907866,0.24811263276446352,0.3050426564427907,0.427278908529329,0.4077932098765432
60,0.08742668039419434,11073.0,-4.546627812952887e-05,-0.0029703579601720875,-0.17184205180579742,0.17138077623792028,0.34322282804371773,-0.702433930401117,0.6122098798880159,0.7124339208643738,0.11763649622081027,0.18184204226905423,0.2749502816012756,0.3877901201119841,5184.0,-0.009357460673752892,-0.031395061064035945,-0.2843212089486377,0.32244096100573033,0.606762169954368,-0.5826143445704085,0.581983024691358,0.5926143350336653,0.23751499955476407,0.29432119941189416,0.4209547042083398,0.41801697530864196
61,0.08489252423698251,11073.0,-0.00464608338283591,-0.006073253612957907,-0.1717336985367232,0.15959731234725094,0.33133101088397415,-0.702383350597716,0.6479725458322044,0.7123833410609728,0.11831470020404299,0.18173368899998002,0.2746608141202279,0.3520274541677955,5184.0,-0.011989231845665037,-0.03263614784143826,-0.2898284213604351,0.3234551364170267,0.6132835577774618,-0.5637054971631372,0.5864197530864198,0.5737054876263941,0.2424083696342249,0.2998284118236918,0.4147700900184882,0.41358024691358025
62,0.08464707738973877,11073.0,-0.0007796104335344114,-0.0007729562588053573,-0.17227563830992598,0.15996423263164172,0.3322398709415677,-0.7023370906008226,0.5964959812155693,0.7123370810640794,0.11892962738586713,0.18227562877318276,0.2747050916087958,0.4035040187844306,5184.0,-0.0062387985711093,-0.02532958492647519,-0.2784513585688389,0.3241991479343835,0.6026505065032224,-0.525370921575952,0.574266975308642,0.5353709120392088,0.2360450629838493,0.28845134903209574,0.40671713988966196,0.42573302469135804
63,0.08454602550376546,11073.0,-0.0017507222281939192,-0.002985246338363279,-0.171836291001135,0.16216597660724888,0.3340022676083839,-0.7024259031744646,0.6236792197236521,0.7124258936377215,0.11776918671928807,0.18183628146439182,0.27468269174112203,0.37632078027634785,5184.0,-0.0075533680657784074,-0.027520431441739518,-0.28388870591296844,0.32430907125773595,0.6081977771707043,-0.5489953020042022,0.5744598765432098,0.558995292467459,0.23868881046150456,0.2938886963762252,0.4131583475792394,0.4255401234567901
64,0.08384059606627985,11073.0,-0.006927927430361227,-0.007159115403964911,-0.17191963239063995,0.15235225082380172,0.32427188321444167,-0.7023689512426902,0.660074054005238,0.712368941705947,0.11951055695335971,0.1819196228538968,0.2749143863006523,0.33992594599476206,5184.0,-0.012130470948991948,-0.03308880108100734,-0.28648897097215725,0.3190833512146993,0.6055723221868565,-0.5429006643558129,0.5887345679012346,0.5529006548190697,0.2392379572272251,0.29648896143541337,0.417944699727659,0.4112654320987654
65,0.08403711359609257,11073.0,-0.0051843012943034615,-0.007570400161940938,-0.17170358746542683,0.15708574422907862,0.3287893316945054,-0.70233291975316,0.6557391854059423,0.7123329102164169,0.11776955737087041,0.18170357792868366,0.27491788501006803,0.3442608145940576,5184.0,-0.008910094130429806,-0.02785587044916528,-0.2798520952601141,0.32314099461363993,0.6029930898737541,-0.5622574975352496,0.5829475308641975,0.5722574879985064,0.23668943015092378,0.28985208572337096,0.4204152689199946,0.41705246913580246
66,0.08340486443855545,11073.0,-0.00960030480555799,-0.009716064144665193,-0.17176893914702593,0.14272042134289353,0.3144893604899195,-0.7026766174617418,0.6859929558385262,0.7126766079249987,0.1193924994806888,0.18176892961028276,0.2747058103539799,0.31400704416147385,5184.0,-0.01825520204964823,-0.037951261469930574,-0.29704217972520686,0.3152788205148822,0.6123210002400891,-0.5428183721329556,0.5958719135802469,0.5528183625962124,0.24912501225281747,0.3070421701884636,0.42789544798158924,0.40412808641975306
67,0.08350671218200163,11073.0,-0.008551383645398059,-0.009612139280955112,-0.17210600472322493,0.14758834883810423,0.31969435356132914,-0.7023633073575594,0.6819290165266866,0.7123632978208162,0.11958348249515467,0.18210599518648177,0.2749111408440338,0.3180709834733135,5184.0,-0.014333069776251683,-0.033181321663179525,-0.29055491646194487,0.3163567797187893,0.6069116961807342,-0.5608866475783499,0.5875771604938271,0.5708866380416068,0.24845179498959927,0.3005549069252016,0.427491447368843,0.41242283950617287
68,0.08232033726843921,11073.0,-0.003070374921193174,-0.0029874071252617984,-0.17200266407919812,0.15028143262846738,0.3222840967076655,-0.7023362299497177,0.6274722297480357,0.7123362204129745,0.11826834263317926,0.18200265454245487,0.2749071173038863,0.37252777025196426,5184.0,-0.009114183986426097,-0.02772967432026896,-0.2887733688084028,0.3200181234450305,0.6087914922534333,-0.6007400403667043,0.5767746913580247,0.6107400308299611,0.24116793832625524,0.29877335927165954,0.43153179975184575,0.42322530864197533
69,0.081898629326712,11073.0,-0.0037016571601441693,-0.004302755121490864,-0.17191986896601597,0.14966604390563815,0.3215859128716541,-0.7023353692986127,0.6368644450465095,0.7123353597618696,0.11803905608289628,0.1819198594292728,0.2746654321271667,0.3631355549534905,5184.0,-0.00842506439375269,-0.029147903611294407,-0.2800859132930007,0.3230082902224637,0.6030942035154644,-0.5306481369374283,0.5783179012345679,0.5406481274006851,0.23608414435107664,0.2900859037562574,0.4147706041798449,0.4216820987654321
70,0.08161379871043292,11073.0,-0.0035201825826424323,-0.0022426330449570875,-0.17173023708687885,0.1426176844989352,0.31434792158581404,-0.702326431767907,0.6266594418856678,0.7123264222311638,0.11758899217503668,0.18173022755013563,0.2746657521890176,0.37334055811433214,5184.0,-0.007227785206573738,-0.028299748334648156,-0.2802655678911211,0.32472904879539954,0.6049946166865207,-0.5640211725905809,0.5758101851851852,0.5740211630538378,0.23723974022196398,0.29026555835437784,0.4095590666564161,0.4241898148148148
71,0.08112982558933171,11073.0,-0.0023589092066544945,-0.0013815944021510485,-0.17173133490209153,0.14388469721666491,0.31561603211875644,-0.702336825785098,0.6178993949245913,0.7123368162483549,0.11763033902347414,0.18173132536534833,0.27480212943388216,0.38210060507540866,5184.0,-0.0068429666916594405,-0.02864197628350032,-0.2840634405142809,0.32287249032144716,0.606935930835728,-0.5325674495132795,0.5773533950617284,0.5425674399765363,0.23346023613051947,0.29406343097753773,0.4159072837646686,0.4226466049382716
72,0.08061849969354543,11073.0,-0.0056742044103458514,-0.005563214989270704,-0.1717305083785715,0.14012529936327472,0.31185580774184624,-0.7025970568874784,0.6551070170685451,0.7125970473507353,0.11796871535562636,0.18173049884182832,0.27502744311275784,0.3448929829314549,5184.0,-0.014699186146884473,-0.03437717647477572,-0.29456686746105676,0.3130809470206099,0.6076478144816666,-0.5879971600347123,0.5925925925925926,0.5979971504979691,0.24360575920580094,0.30456685792431337,0.4204224267160709,0.4074074074074074
73,0.0800967351956801,11073.0,-0.010274455167649486,-0.009179141711330052,-0.17213381559079832,0.13408706745549157,0.3062208830462899,-0.7024611236658382,0.6933983563623227,0.7124611141290951,0.11771624902535324,0.18213380605405516,0.27471029326120067,0.3066016436376772,5184.0,-0.020352627120379673,-0.04116399061592904,-0.29798371666877677,0.31076041106025404,0.6087441277290309,-0.5577882621555711,0.6006944444444444,0.5677882526188279,0.25154157249972015,0.3079837071320335,0.42842115143104537,0.3993055555555556
74,0.07955855571410873,11073.0,-0.011097884159564829,-0.009321158893756176,-0.17200717218723965,0.12743808594870923,0.2994452581359489,-0.702408359132709,0.697913844486589,0.7124083495959659,0.11804791272397418,0.1820071626504964,0.27519557895662794,0.302086155513411,5184.0,-0.01998062112755358,-0.040203061129326895,-0.2918822022354958,0.3080441989394813,0.5999264011749772,-0.6052478630676335,0.6043595679012346,0.6152478535308903,0.24963646238776854,0.3018821926987522,0.41477250820157585,0.3956404320987654
75,0.0789284079589627,11073.0,-0.007101519364585609,-0.0065343769630278326,-0.171837832238217,0.13303482060856978,0.3048726528467868,-0.7024990088654406,0.6635058249796804,0.7124989993286974,0.11745256200969481,0.18183782270147378,0.2746638157504208,0.3364941750203197,5184.0,-0.012160415768468342,-0.03179942560631169,-0.2846532675988564,0.32251684177213014,0.6071701093709865,-0.5990992980214622,0.5846836419753086,0.6090992884847191,0.24093846850253134,0.29465325806211284,0.42845778010616004,0.41531635802469136
76,0.07841108095916835,11073.0,-0.00930632955766609,-0.007090275478304264,-0.17179205754367893,0.12729533198150184,0.29908738952518077,-0.7023241477322822,0.6845479996387609,0.7123241381955391,0.11790738473006857,0.18179204800693574,0.27466714303161116,0.31545200036123905,5184.0,-0.016211422866839652,-0.03596182487830141,-0.28801191835290185,0.3149241531232376,0.6029360714761395,-0.5702868961466235,0.5931712962962963,0.5802868866098804,0.24530811273408293,0.29801190881615863,0.4205080040431505,0.4068287037037037
77,0.07806990363381126,11073.0,-0.010265789796415296,-0.006813174967617686,-0.17200221734584054,0.12015405427119337,0.2921562716170339,-0.7023398380639656,0.6845479996387609,0.7123398285272224,0.11907198140499665,0.1820022078090973,0.27517422245236756,0.31545200036123905,5184.0,-0.01434406700179309,-0.03522264186540913,-0.28729243279159,0.31774928745348013,0.6050417202450702,-0.6020952779909767,0.5896990740740741,0.6120952684542336,0.2419461662231503,0.2972924232548466,0.41105244670752167,0.41030092592592593
78,0.07805428687821735,11073.0,-0.008378904915904135,-0.00707081866623227,-0.171920334865921,0.12872379719923063,0.3006441320651516,-0.7023358327261308,0.6790391041271562,0.7123358231893876,0.11772265244176384,0.18192032532917785,0.2746800201289476,0.3209608958728439,5184.0,-0.0150978341227205,-0.03492628978288448,-0.29187463746688425,0.31616649860319573,0.6080411360700799,-0.549059847123235,0.591820987654321,0.5590598375864918,0.24517074757495483,0.3018746279301411,0.41997464938954815,0.408179012345679
79,0.07773135839538141,11073.0,-0.011041598507782498,-0.008078860226727491,-0.17173103873804973,0.12180329585152581,0.29353433458957556,-0.702327060705253,0.6986363225864716,0.7123270511685098,0.11814138898509166,0.18173102920130654,0.2746607885013922,0.3013636774135284,5184.0,-0.01513127264515129,-0.036718066027090185,-0.2883184583034538,0.3164726590002132,0.6047911173036671,-0.5692435222889941,0.5879629629629629,0.5792435127522509,0.24384876311799927,0.29831844876671054,0.41437703493576045,0.41203703703703703
80,0.07795352725820108,11073.0,-0.009140405272577336,-0.006258159129257701,-0.1718365130394212,0.12160901352358314,0.2934455265630044,-0.7024076970933976,0.6766910503025377,0.7124076875566544,0.11750244518984228,0.18183650350267802,0.27493758310423294,0.3233089496974623,5184.0,-0.01647455098572066,-0.03463503300451625,-0.2936434771798353,0.30802354357561834,0.6016670207554536,-0.5525693353837855,0.5958719135802469,0.5625693258470423,0.24592330531582285,0.3036434676430921,0.4261069953708494,0.40412808641975306
81,0.07678265395489606,11073.0,-0.007704734124422935,-0.004973826375680779,-0.17191963239063995,0.12441876726953947,0.29633839966017944,-0.7023702753213132,0.6610674613925765,0.7123702657845701,0.11737090186262893,0.1819196228538968,0.27469551658142116,0.33893253860742345,5184.0,-0.012621765307088957,-0.03193875628959836,-0.2830298347816628,0.31434116196931744,0.5973709967509803,-0.5469057710298579,0.5881558641975309,0.5569057614931148,0.24073648542589995,0.29302982524491944,0.409296169325962,0.41184413580246915
82,0.07599808377298442,11073.0,-0.007604497188465515,-0.004004887897488096,-0.17184961556754794,0.11875156250101543,0.29060117806856334,-0.7023322246118829,0.6579969294680755,0.7123322150751398,0.11716443691152699,0.18184960603080472,0.27489544285181133,0.3420030705319245,5184.0,-0.013734298124902839,-0.03227502227064871,-0.2922123522956745,0.31570746745095607,0.6079198197466306,-0.5527447296606606,0.5891203703703703,0.5627447201239174,0.24673801138827203,0.3022123427589311,0.4255701143674688,0.41087962962962965
83,0.07592116262425076,11073.0,-0.011728738085128879,-0.00921766743101704,-0.1721523726525095,0.11769650354506794,0.28984887619757743,-0.702340731817036,0.6949336223245733,0.7123407222802929,0.11814787891334333,0.1821523631157663,0.27479500764784764,0.3050663776754267,5184.0,-0.018631009216177986,-0.03799357493957298,-0.30269629565625134,0.3126947963089366,0.6153910919651879,-0.5945613202172138,0.5929783950617284,0.6045613106804706,0.25344778449054034,0.3126962861195081,0.4219203044924884,0.4070216049382716
84,0.0766339972615242,11073.0,-0.013972453779454925,-0.009794017519226733,-0.17192058937792742,0.1056345273950515,0.27755511677297895,-0.7023239822224543,0.7184141605707577,0.7123239726857111,0.11831184131171152,0.18192057984118426,0.2747046264513147,0.2815858394292423,5184.0,-0.024703752481092404,-0.043026008942419175,-0.3042838272625338,0.30648680484462537,0.6107706321071591,-0.5680482697986188,0.6105324074074074,0.5780482602618756,0.2573647690624287,0.3142838177257905,0.4339105004738899,0.3894675925925926
85,0.07547728243199261,11073.0,-0.00625784994894121,-0.0018317676594140075,-0.17184984224334834,0.11751411020855801,0.2893639524519064,-0.7023211685553803,0.6349679400343177,0.7123211590186371,0.11736994980497237,0.18184983270660515,0.2749171424248736,0.3650320599656823,5184.0,-0.008770318261141824,-0.028630880546024695,-0.28206798695643537,0.32142397187085425,0.6034919588272896,-0.5680188432892844,0.578125,0.5780188337525413,0.23931357908850234,0.2920679774196922,0.42447101474322874,0.421875
86,0.07575534216382286,11073.0,-0.011042978370614054,-0.007451480110287623,-0.1717295858007984,0.1122215375020971,0.2839511233028955,-0.7023235849988674,0.6883410096631446,0.7123235754621242,0.11725792869274679,0.18172957626405517,0.2749047833070784,0.3116589903368554,5184.0,-0.01703712924409714,-0.03614876045743445,-0.2939965166116341,0.3143969257363942,0.6083934423480284,-0.5737813966743702,0.5947145061728395,0.5837813871376271,0.24892810848631292,0.30399650707489045,0.4323351259303078,0.4052854938271605
87,0.0752128352495757,11073.0,-0.013963457518912738,-0.008674599325855403,-0.17172997836260764,0.09980763269113466,0.2715376110537423,-0.7023235849988674,0.7096541136096812,0.7123235754621242,0.1183091249471158,0.18172996882586445,0.2749046869917089,0.2903458863903188,5184.0,-0.02136612690716168,-0.038830147936552956,-0.3009837757241883,0.31231227578107046,0.6132960515052588,-0.5745529232644394,0.5983796296296297,0.5845529137276962,0.255511069576183,0.310983766187445,0.4397748483790603,0.40162037037037035
88,0.07542844319885428,11073.0,-0.014558591319194174,-0.009967663612432287,-0.1716248861224459,0.10110025062833945,0.27272513675078536,-0.7023224264300723,0.718504470333243,0.7123224168933291,0.11806411830455256,0.1816248765857027,0.27466028840913526,0.28149552966675695,5184.0,-0.02151266303314407,-0.03856054198240799,-0.3051739374015285,0.31157711485709655,0.616751052258625,-0.5834625290399686,0.6033950617283951,0.5934625195032255,0.2530995878235125,0.3151739278647852,0.4342855107242495,0.3966049382716049
89,0.07535452497276393,11073.0,-0.012607223160416006,-0.008461443336900465,-0.17180998790479274,0.1063784366991314,0.2781884246039241,-0.702331430164709,0.7045064571480177,0.7123314206279658,0.11791821850434514,0.18180997836804955,0.27466008540864423,0.2954935428519823,5184.0,-0.01693982175420981,-0.0361199288750005,-0.29486914742269754,0.3078420192181699,0.6027111666408674,-0.6013840671549141,0.5947145061728395,0.6113840576181709,0.25107450260764835,0.30486913788595427,0.42180738519191197,0.4052854938271605
90,0.07406954196366397,11073.0,-0.014419116702092187,-0.009312020333979931,-0.17184469263687896,0.09965352806261196,0.2714982206994909,-0.7023243794460412,0.7152533188837713,0.712324369909298,0.11970340085502927,0.18184468310013577,0.2746602470404859,0.28474668111622864,5184.0,-0.020060676773314606,-0.03882052231447139,-0.29469433477280804,0.3080995775399871,0.6027939123127952,-0.5935760262451225,0.6003086419753086,0.6035760167083793,0.2501255557286825,0.30469432523606427,0.41689898371310735,0.39969135802469136
91,0.0745009072124958,11073.0,-0.011644744917463699,-0.006664942039507127,-0.17172955533176718,0.10213910398652119,0.27386865931828835,-0.702343479280179,0.6942111442246907,0.7123434697434359,0.11769432058395574,0.18172954579502398,0.2749041569055844,0.3057888557753093,5184.0,-0.014813914352810141,-0.03333192667282578,-0.28811024888678377,0.3158196502621616,0.6039298991489453,-0.586213627296057,0.5896990740740741,0.5962136177593138,0.24605078226879248,0.2981102393500405,0.4160839367787974,0.41030092592592593
92,0.07357877255840735,11073.0,-0.011444835618921519,-0.006901326284800335,-0.1719199556575926,0.10369471532058833,0.27561467097818093,-0.7023332176708502,0.6944820735121466,0.712333208134107,0.11727346919041964,0.18191994612084944,0.27467556028918944,0.30551792648785336,5184.0,-0.012061640468027077,-0.031601591091655584,-0.2826488373002076,0.32165116276193106,0.6043000000621387,-0.5589556868263614,0.5848765432098766,0.5689556772896183,0.2435209797594392,0.2926488277634644,0.41183022609501535,0.41512345679012347
93,0.07312289625406265,11073.0,-0.0132132997269289,-0.008357625089124188,-0.17173056871062573,0.10100139921700149,0.2727319679276272,-0.7023626122162823,0.7104669014720492,0.7123626026795391,0.11740502679616474,0.18173055917388253,0.2746597050264978,0.2895330985279509,5184.0,-0.01812283235022993,-0.03843722566316318,-0.28990817245365347,0.3123768736596967,0.6022850461133502,-0.565269499489342,0.5964506172839507,0.5752694899525989,0.25163511541488787,0.2999081629169102,0.41356741811538233,0.4035493827160494
94,0.07298650626431812,11073.0,-0.011690160999158329,-0.005902606249485798,-0.17173035207328474,0.09774369437330206,0.2694740464465868,-0.7023640024988365,0.6939402149372347,0.7123639929620933,0.1172329679131195,0.18173034253654152,0.2749169053852245,0.30605978506276527,5184.0,-0.013710396829119613,-0.03368934780924863,-0.2868994426761237,0.3167232288593453,0.603622671535469,-0.5915202823699441,0.5862268518518519,0.601520272833201,0.24385724353471624,0.2968994331393805,0.40328388918039876,0.41377314814814814
95,0.07234524427489801,11073.0,-0.013469407838577243,-0.007255684824414965,-0.1717308085837648,0.0940179696661696,0.26574877824993437,-0.7023336810983682,0.7094734940847106,0.7123336715616251,0.11734141813677143,0.1817307990470216,0.27466285154921327,0.29052650591528945,5184.0,-0.01733432766238113,-0.038625743000319415,-0.28726894055998037,0.31500337725792504,0.6022723178179055,-0.5529456326304831,0.6003086419753086,0.56294562309374,0.24748093233408877,0.2972689310232372,0.41136132019554617,0.39969135802469136
96,0.0724575665186752,11073.0,-0.01341055575524926,-0.007571307131256755,-0.17173003602756773,0.09439369681761627,0.266123732845184,-0.7023516554656763,0.70793822812246,0.7123516459289332,0.11750231656452381,0.18173002649082454,0.2746670411964957,0.29206177187753996,5184.0,-0.013110513743959957,-0.03359675878555071,-0.2859184961180592,0.31963882963749457,0.6055573257555538,-0.5670583800565162,0.5927854938271605,0.577058370519773,0.24071926294914742,0.29591848658131575,0.4033000135495811,0.4072145061728395
97,0.07200757854364136,11073.0,-0.013947884311193542,-0.008598671165774507,-0.17172956824270297,0.09414966929509024,0.2658792375377932,-0.7023257035246644,0.7173304434209338,0.7123256939879212,0.11729964724778895,0.18172955870595978,0.27466069481772454,0.2826695565790662,5184.0,-0.016173196023941544,-0.035365484556397514,-0.29041054479140377,0.313179531370689,0.6035900761620927,-0.5621085011020879,0.5981867283950617,0.5721084915653447,0.244828937761779,0.3004105352546606,0.41706334750235696,0.4018132716049383
98,0.07243517379869115,11073.0,-0.016530362681621922,-0.010866676548886595,-0.1717307853479668,0.08702450450576793,0.25875528985373475,-0.7024014242709208,0.7414431500045154,0.7124014147341776,0.11737673573830383,0.1817307758112236,0.27466392396108064,0.2585568499954845,5184.0,-0.021429725044109487,-0.040521496381492134,-0.29888623922408053,0.3135543669856091,0.6124406062096897,-0.5854478374424292,0.605516975308642,0.5954478279056861,0.25264671595303306,0.3088862296873372,0.42721808404872436,0.39448302469135804
99,0.07160551016303626,11073.0,-0.016305010292461505,-0.010177897891307741,-0.1717321363717892,0.08984018067213083,0.26157231704392003,-0.7023215657789672,0.7423462476293687,0.712321556242224,0.11712615843009896,0.18173212683504597,0.274661192726471,0.25765375237063126,5184.0,-0.021246028195686478,-0.039060356574814076,-0.2981539259788123,0.3095226061084915,0.6076765320873039,-0.5604119250483195,0.6032021604938271,0.5704119155115763,0.25530376898021406,0.3081539164420688,0.43290219537508434,0.39679783950617287
100,0.0712017339061607,11073.0,-0.016753708236258495,-0.010323313282142144,-0.17172951591193117,0.08438272944287267,0.2561122453548038,-0.7023208375357246,0.7415334597670008,0.7123208279989814,0.11747031851641136,0.18172950637518798,0.27466124984493406,0.2584665402329992,5184.0,-0.022730047692913567,-0.04044121812189175,-0.3007345786939176,0.30803122644309644,0.6087658051370141,-0.6167498114921366,0.6032021604938271,0.6267498019553934,0.25261334360527504,0.3107345691571744,0.4291932278167895,0.39679783950617287
101,0.07121504284441471,11073.0,-0.017661503372472628,-0.01161079131181092,-0.17190798258295706,0.084356082176065,0.2562640647590221,-0.702326431767907,0.7564345705770794,0.7123264222311638,0.11745339374462112,0.1819079730462139,0.2746627723342086,0.24356542942292062,5184.0,-0.02253902123636381,-0.04161878247967911,-0.29665725921209385,0.30687921739269713,0.603536476604791,-0.5936287738919744,0.6103395061728395,0.6036287643552313,0.2529683107226916,0.30665724967535063,0.42132470506648134,0.3896604938271605
102,0.07087749666111036,11073.0,-0.013396005414797718,-0.006151240044103612,-0.17191966953587096,0.08508773953573891,0.25700740907160985,-0.7023210692494837,0.7083897769348867,0.7123210597127405,0.11722902389642183,0.1819196599991278,0.27466067577823683,0.29161022306511336,5184.0,-0.017175438012823445,-0.03661781605141373,-0.2905691564870415,0.31377627539250447,0.604345431879546,-0.5820426544669719,0.5981867283950617,0.5920426449302287,0.2470991319653345,0.30056914695029835,0.4205548468729684,0.4018132716049383
103,0.07062507386912,11073.0,-0.016784001331047536,-0.009257169791637015,-0.17173047067630715,0.07772045288067808,0.24945092355698523,-0.7023243463440757,0.7416237695294862,0.7123243368073325,0.11737515507401103,0.18173046113956395,0.2749038702452721,0.2583762304705139,5184.0,-0.01908303955773009,-0.038625953658550385,-0.2948787191216229,0.31261267683542265,0.6074913959570456,-0.5717449698768493,0.6006944444444444,0.5817449603401061,0.24690402786737203,0.3048787095848797,0.42731114948322135,0.3993055555555556
104,0.07036464424295859,11073.0,-0.01570554205056091,-0.008588129380127763,-0.17173047497995245,0.08034816384963477,0.2520786388295872,-0.7023208375357246,0.7289804027815406,0.7123208279989814,0.11723052631209913,0.18173046544320925,0.2746596477042311,0.2710195972184593,5184.0,-0.015593903514312536,-0.03517840979784269,-0.29112140896483224,0.32003923295568293,0.6111606419205151,-0.5748030001453031,0.5920138888888888,0.5848029906085599,0.24586978925814296,0.3011213994280891,0.41937675001529967,0.4079861111111111
105,0.07075058990581469,11073.0,-0.019042636265668194,-0.01249450539666569,-0.1717296212605035,0.08143541258072615,0.2531650338412297,-0.7023220292064853,0.7643818296757879,0.7123220196697422,0.11807313877115783,0.18172961172376031,0.27465939457223226,0.23561817032421203,5184.0,-0.020079540260032662,-0.039314406083237025,-0.29661225960786936,0.3143604265343703,0.6109726861422397,-0.5747062424806827,0.6049382716049383,0.5847062329439395,0.25187466872673314,0.30661225007112586,0.4284600239737247,0.3950617283950617
106,0.06993686814199794,11073.0,-0.013666803496131157,-0.006263452065631114,-0.1717297441671712,0.08284747051225673,0.25457721467942795,-0.7023273255209777,0.7098347331346518,0.7123273159842345,0.11728371055150448,0.18172973463042802,0.2746610858841073,0.29016526686534816,5184.0,-0.01815887938568926,-0.037094598508452356,-0.2982731447118409,0.3137332373525535,0.6120063820643944,-0.5796564175942623,0.5993441358024691,0.5896564080575192,0.24821028984178412,0.30827313517509763,0.4209597061579745,0.40065586419753085
107,0.06992439587007869,11073.0,-0.013105164921366874,-0.005927519893763167,-0.17172945230677467,0.08286891675060395,0.25459836905737865,-0.7023243132421102,0.6980041542490744,0.712324303705367,0.11676318433254253,0.18172944277003147,0.2746597166714231,0.3019958457509257,5184.0,-0.01414946816715302,-0.033759251112677975,-0.2857501528526974,0.31720262160066637,0.6029527744533638,-0.5814808088340879,0.5910493827160493,0.5914807992973448,0.24237426230289671,0.29575014331595406,0.4098464672340431,0.4089506172839506
108,0.07028491354801437,11073.0,-0.014481442270363262,-0.007184041287246146,-0.17183619897599164,0.08264427227055765,0.25448047124654927,-0.7023206389239312,0.7120924771967849,0.712320629387188,0.11745999836371117,0.18183618943924842,0.27466140428601693,0.287907522803215,5184.0,-0.014027060502096634,-0.03361756141524813,-0.28814177900658483,0.31799595149846266,0.6061377305050475,-0.6006431202247667,0.5893132716049383,0.6106431106880236,0.24277734307404575,0.2981417694698415,0.40550569406129533,0.4106867283950617
109,0.0693613470278003,11073.0,-0.015988500615341433,-0.008339012096667209,-0.1717292942839162,0.07585863340379162,0.24758792768770782,-0.7023210361475181,0.7344892982931455,0.7123210266107749,0.11745247383155835,0.18172928474717298,0.27490395626486686,0.26551070170685453,5184.0,-0.0163548659238634,-0.033727131805959765,-0.29665794236852616,0.31851436199317806,0.6151723043617042,-0.568876451971825,0.5941358024691358,0.5788764424350819,0.2500876597589611,0.30665793283178294,0.41536828588355107,0.4058641975308642
110,0.06932009130038998,11073.0,-0.012610120774279712,-0.004682896925850555,-0.1718360297355471,0.08291420046403884,0.2547502301995859,-0.702320804433759,0.6832836629639664,0.7123207948970158,0.11702794137963983,0.18183602019880388,0.2746934067331885,0.3167163370360336,5184.0,-0.009992276752845463,-0.0284501703039422,-0.2904574977589476,0.3232542185269967,0.6137117162859442,-0.5366079848005088,0.5833333333333334,0.5466079752637656,0.24361972646276772,0.3004574882222042,0.4039635528623329,0.4166666666666667
111,0.07021389579908414,11073.0,-0.014060080124779472,-0.005991858503041514,-0.17170813895236267,0.0816163694163096,0.25332450836867226,-0.7023230553674182,0.708209157409916,0.7123230458306751,0.11713105138110694,0.1817081294156195,0.2746599072701035,0.291790842590084,5184.0,-0.012334010700378121,-0.03139801504777687,-0.29264588601962344,0.3198662552157184,0.6125121412353418,-0.5749360821640198,0.5889274691358025,0.5849360726272766,0.24344970826930679,0.30264587648287966,0.41874941930629306,0.41107253086419754
112,0.06909069960767572,11073.0,-0.017544932282494864,-0.01067926083988846,-0.17164432995757847,0.07759735419435884,0.24924168415193731,-0.7023252400971463,0.7432493452542219,0.7123252305604031,0.11733287330802425,0.18164432042083528,0.2746593648485082,0.256750654745778,5184.0,-0.015506121847226767,-0.03516734391959861,-0.2904457867970558,0.31496016506150487,0.6054059518585606,-0.6124503308446434,0.5954861111111112,0.6224503213079002,0.2451829812138087,0.3004457772603125,0.4203529790373108,0.4045138888888889
