value,sample_count,coverage,violation_rate,mean_gap,median_gap,min_gap,max_violation,p90_violation,p95_violation,p99_violation
DOWN,7633,0.8831390017031311,0.11686099829686886,0.2328082174062729,0.19891658425331116,-0.33297282457351685,0.3429728150367737,0.008291125297546395,0.03329430818557735,0.08694237947463995
UP,8024,0.9086490528414756,0.09135094715852443,0.22543121874332428,0.19086730480194092,-0.38012397289276123,0.39012396335601807,0.0,0.02453034520149225,0.08656188607215853
