abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1433.0,0.8142045454545455,104.0,0.6632598675046396,0.7754481640490123,0.05909090909090909,0.5,0.15,223.0,0.12670454545454546,0.9849564528899446,0.7068181818181818,1244.0,1244.0,0.987006811607896,1.0,1.0,1.0,-0.7976770610467208,0.6,1263.0,0.9870068117226015,497.0,0.7176136363636364,0.5622562574491735,0.5682228514151557,0.9409090909090909,1760.0,0.0,0.0
1091.0,0.6198863636363636,237.0,0.585249877697375,0.6506556757404757,0.13465909090909092,0.5,0.2,432.0,0.24545454545454545,0.9604117181314331,0.6892045454545455,1213.0,1213.0,0.9627306155556585,1.0,1.0,1.0,-0.7976770610467208,0.6,1263.0,0.9627306156824706,497.0,0.7176136363636364,0.5539204500889607,0.5682228514151557,0.8653409090909091,1760.0,0.0,0.0
1091.0,0.6198863636363636,237.0,0.585249877697375,0.6506556757404757,0.13465909090909092,0.5,0.3,432.0,0.24545454545454545,0.9604117181314331,0.6892045454545455,1213.0,1213.0,0.9627306155556585,1.0,1.0,1.0,-0.7976770610467208,0.6,1263.0,0.9627306156824706,497.0,0.7176136363636364,0.5539204500889607,0.5682228514151557,0.8653409090909091,1760.0,0.0,0.0
463.0,0.2630681818181818,735.0,0.5047430554744591,0.5079587057926547,0.41761363636363635,0.5,0.5,562.0,0.31931818181818183,0.8171021377672208,0.5863636363636363,1032.0,1032.0,0.8310751507044667,1.0,0.7533481845195534,1.0,-0.7976770610467208,0.6,1263.0,0.8310751512684361,497.0,0.7176136363636364,0.4866301150345416,0.5682228514151557,0.5823863636363636,1760.0,0.0,0.0
0.0,0.0,1185.0,0.48417441779757986,0.46909342613744487,0.6732954545454546,0.5,1.0,575.0,0.32670454545454547,0.618368962787015,0.44375,781.0,781.0,0.6591984629750974,0.7537032206470458,0.32509521356338866,1.0,-0.7976770610467208,0.6,1263.0,0.6591984671726658,497.0,0.7176136363636364,0.41704072989311225,0.5682228514151557,0.32670454545454547,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.05,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1552.0,0.8818181818181818,58.0,0.6105094662955488,0.7701259488437715,0.03295454545454545,0.5,0.075,150.0,0.08522727272727272,0.995249406175772,0.7142045454545455,1257.0,1257.0,0.9903944259786491,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,0.9903944259786491,497.0,0.7176136363636364,0.5651925705565465,0.5682228514151557,0.9670454545454545,1760.0,0.0,0.0
1552.0,0.8818181818181818,58.0,0.6105094662955488,0.7701259488437715,0.03295454545454545,0.5,0.1,150.0,0.08522727272727272,0.995249406175772,0.7142045454545455,1257.0,1257.0,0.9903944259786491,1.0,1.0,1.0,-0.5818237748657029,0.65,1263.0,0.9903944259786491,497.0,0.7176136363636364,0.5651925705565465,0.5682228514151557,0.9670454545454545,1760.0,0.0,0.0
