epoch,loss,train_sample_count,train_mean_gap,train_median_gap,train_min_gap,train_violation_rate,train_max_violation,train_p90_violation,train_p95_violation,train_p99_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_median_gap,validation_min_gap,validation_violation_rate,validation_max_violation,validation_p90_violation,validation_p95_violation,validation_p99_violation,validation_coverage
1,0.02129264043704156,15657.0,0.2352837175130844,0.20477348566055298,-0.3785945177078247,0.11023823210065785,0.38859450817108154,0.004804103635251522,0.03611176460981369,0.09268587827682495,0.8897617678993421,7432.0,0.2225508689880371,0.1934688240289688,-0.23674547672271729,0.16132938643702907,0.24674546718597412,0.03289599344134331,0.06931930780410767,0.13281239569187164,0.8386706135629709
2,0.017975035273740367,15657.0,0.24088329076766968,0.20830392837524414,-0.35797619819641113,0.08999169700453472,0.36797618865966797,0.0,0.02244708500802517,0.07491779327392578,0.9100083029954653,7432.0,0.2291853129863739,0.1998659074306488,-0.25578922033309937,0.13993541442411195,0.2657892107963562,0.021712975576519966,0.054015226662158966,0.11757640540599823,0.860064585575888
3,0.017376826114712224,15657.0,0.2285846471786499,0.19457131624221802,-0.3353697657585144,0.10493708884205148,0.34536975622177124,0.0018998351879417896,0.029076185077428818,0.07636736333370209,0.8950629111579486,7432.0,0.21054796874523163,0.18313077092170715,-0.235878586769104,0.17761033369214208,0.24587857723236084,0.03601526841521263,0.07023152709007263,0.13766799867153168,0.8223896663078579
4,0.01693311366703241,15657.0,0.233467236161232,0.19943898916244507,-0.3382933735847473,0.08928913584977966,0.34829336404800415,0.0,0.01856723427772522,0.05931365489959717,0.9107108641502204,7432.0,0.21841175854206085,0.1903201788663864,-0.2564809322357178,0.15971474703982777,0.2664809226989746,0.029529400169849396,0.06334682554006577,0.1292218118906021,0.8402852529601722
5,0.016400011226294503,15657.0,0.2290683388710022,0.1948719620704651,-0.33114057779312134,0.08960848182921377,0.3411405682563782,0.0,0.018581582233309746,0.06060169264674187,0.9103915181707862,7432.0,0.21731548011302948,0.19005988538265228,-0.2860097885131836,0.15567814854682455,0.29600977897644043,0.029111742973327637,0.06128302961587906,0.12923555076122284,0.8443218514531755
6,0.016049146622179017,15657.0,0.22456037998199463,0.1894439458847046,-0.32422202825546265,0.09037491217985566,0.3342220187187195,0.0,0.01775876060128212,0.056427400559186935,0.9096250878201444,7432.0,0.20579420030117035,0.17798736691474915,-0.2764242887496948,0.18151237890204522,0.28642427921295166,0.03785111382603645,0.07367708534002304,0.14670097827911377,0.8184876210979548
7,0.01550728332010969,15657.0,0.2193935215473175,0.18278911709785461,-0.275452196598053,0.09222711886057354,0.2854521870613098,0.0,0.0189303457736969,0.05705854296684265,0.9077728811394264,7432.0,0.20596618950366974,0.18064996600151062,-0.2794652581214905,0.1720936490850377,0.2894652485847473,0.03511727228760719,0.07073169201612473,0.14087536931037903,0.8279063509149623
8,0.01508644151110803,15657.0,0.2114049643278122,0.17472699284553528,-0.30019354820251465,0.09899725362457687,0.3101935386657715,0.0,0.022644931450486183,0.06545592844486237,0.9010027463754231,7432.0,0.19472871720790863,0.16899220645427704,-0.3445999026298523,0.19348762109795478,0.35459989309310913,0.04806037247180939,0.08728867769241333,0.15326741337776184,0.8065123789020452
9,0.014808021936445467,15657.0,0.2115524411201477,0.17388871312141418,-0.35018181800842285,0.07574886632177301,0.3601818084716797,0.0,0.01151980645954609,0.047979023307561874,0.924251133678227,7432.0,0.19377782940864563,0.16576552391052246,-0.30050110816955566,0.181243272335845,0.3105010986328125,0.0397786870598793,0.07378750294446945,0.1489841341972351,0.818756727664155
10,0.014193914049575406,15657.0,0.20168554782867432,0.16493967175483704,-0.31506556272506714,0.0920993804687999,0.325065553188324,0.0,0.017735933884978294,0.05257904902100563,0.9079006195312,7432.0,0.18382491171360016,0.15935853123664856,-0.3728014826774597,0.2020990312163617,0.38280147314071655,0.04729278385639191,0.08530551940202713,0.15840573608875275,0.7979009687836384
11,0.013648785200090177,15657.0,0.19080309569835663,0.15418681502342224,-0.29066091775894165,0.09158842690170531,0.3006609082221985,0.0,0.01770913042128086,0.05332230031490326,0.9084115730982947,7432.0,0.1697411835193634,0.14679619669914246,-0.4214535355567932,0.21245963401506998,0.43145352602005005,0.05843871086835861,0.10008886456489563,0.17535652220249176,0.78754036598493
12,0.013098935266175577,15657.0,0.19576862454414368,0.15811893343925476,-0.28242456912994385,0.07313022929041324,0.2924245595932007,0.0,0.010633736848831177,0.04723094031214714,0.9268697707095868,7432.0,0.17849384248256683,0.15182024240493774,-0.4240044355392456,0.1902583423035522,0.43400442600250244,0.043085310608148575,0.084493488073349,0.16445261240005493,0.8097416576964478
13,0.012704716664889166,15657.0,0.1870715320110321,0.14897429943084717,-0.2063993215560913,0.08060292520917162,0.21639931201934814,0.0,0.014301201328635216,0.04935953766107559,0.9193970747908283,7432.0,0.1736283004283905,0.14880545437335968,-0.48205605149269104,0.1936221743810549,0.4920560419559479,0.04617786407470703,0.08349350839853287,0.15671443939208984,0.8063778256189451
14,0.012294447410010522,15657.0,0.1815073937177658,0.143135666847229,-0.27840757369995117,0.089161397458006,0.288407564163208,0.0,0.01692955568432808,0.05320655182003975,0.910838602541994,7432.0,0.17168396711349487,0.14641693234443665,-0.43812280893325806,0.2042518837459634,0.4481227993965149,0.04874797165393829,0.08607498556375504,0.1590171754360199,0.7957481162540366
15,0.011861094513968114,15657.0,0.17978912591934204,0.14087039232254028,-0.1790992021560669,0.08290221626109727,0.18909919261932373,0.0,0.013905230909585953,0.045353516936302185,0.9170977837389027,7432.0,0.16593793034553528,0.136949822306633,-0.5479990243911743,0.20102260495156082,0.5579990148544312,0.049946460872888565,0.0905664712190628,0.17612072825431824,0.7989773950484392
16,0.01170944551666898,15657.0,0.16880853474140167,0.12882205843925476,-0.25797584652900696,0.09299354921121543,0.2679758369922638,0.0,0.016471244394779205,0.05038714408874512,0.9070064507887846,7432.0,0.15459176898002625,0.12750211358070374,-0.5706394910812378,0.22201291711517762,0.5806394815444946,0.058946818113327026,0.0996914952993393,0.1792219877243042,0.7779870828848224
17,0.011369744435914101,15657.0,0.16363365948200226,0.12170112133026123,-0.17814451456069946,0.09625087820144344,0.1881445050239563,0.0,0.01566210947930813,0.051023662090301514,0.9037491217985566,7432.0,0.14618979394435883,0.11866311728954315,-0.5677751302719116,0.24206135629709366,0.5777751207351685,0.06430818885564804,0.10412851721048355,0.18284328281879425,0.7579386437029063
18,0.01087651630082438,15657.0,0.16873078048229218,0.12699301540851593,-0.15481233596801758,0.07146963019735582,0.16481232643127441,0.0,0.007658874616026878,0.03552689403295517,0.9285303698026441,7432.0,0.15797001123428345,0.1321326643228531,-0.4676873981952667,0.21595801937567277,0.47768738865852356,0.05316048860549927,0.09200277924537659,0.1635870635509491,0.7840419806243273
19,0.010560040091795305,15657.0,0.16650491952896118,0.12353605031967163,-0.13098138570785522,0.07862298013668008,0.14098137617111206,0.0,0.009548833593726158,0.040325891226530075,0.9213770198633199,7432.0,0.1538872867822647,0.1275014877319336,-0.5332672595977783,0.22497308934337998,0.5432672500610352,0.057822637259960175,0.09626646339893341,0.1761561781167984,0.77502691065662
20,0.010305196707767824,15657.0,0.1575726568698883,0.11306622624397278,-0.12743520736694336,0.08826722871559047,0.1374351978302002,0.0,0.011826341971755028,0.041381143033504486,0.9117327712844095,7432.0,0.147723987698555,0.12194329500198364,-0.5391899347305298,0.22766415500538212,0.5491899251937866,0.062335263937711716,0.10180381685495377,0.17780613899230957,0.7723358449946178
21,0.009960909253887592,15657.0,0.1593589037656784,0.11651483178138733,-0.12023890018463135,0.0754295203423389,0.13023889064788818,0.0,0.008489908650517464,0.036868806928396225,0.9245704796576611,7432.0,0.14886437356472015,0.12217263132333755,-0.5301380157470703,0.22941334768568353,0.5401380062103271,0.060436103492975235,0.09863491356372833,0.18044859170913696,0.7705866523143164
22,0.009980866204827063,15657.0,0.16453605890274048,0.12010249495506287,-0.08318963646888733,0.05543846202976305,0.09318962693214417,0.0,0.002086437540128827,0.0269345510751009,0.944561537970237,7432.0,0.15100471675395966,0.12204381823539734,-0.5712780952453613,0.21972551130247578,0.5812780857086182,0.05717580392956734,0.10023073107004166,0.1869722455739975,0.7802744886975242
23,0.009888008266927735,15657.0,0.15313543379306793,0.11013102531433105,-0.15988898277282715,0.09944433799578463,0.16988897323608398,0.0,0.016075171530246735,0.04825308918952942,0.9005556620042153,7432.0,0.14100603759288788,0.11363857984542847,-0.5691581964492798,0.25053821313240043,0.5791581869125366,0.06945472210645676,0.10775844752788544,0.19327157735824585,0.7494617868675996
24,0.00964227108465087,15657.0,0.1507214605808258,0.10777825117111206,-0.1300145387649536,0.0905026505716293,0.14001452922821045,0.0,0.012518586590886116,0.03666062653064728,0.9094973494283707,7432.0,0.137418732047081,0.11043179035186768,-0.57237708568573,0.258745963401507,0.5823770761489868,0.0726129338145256,0.11605869233608246,0.19650641083717346,0.741254036598493
25,0.009337950708164323,15657.0,0.1552279144525528,0.11035150289535522,-0.09542030096054077,0.06463562623746567,0.10542029142379761,0.0,0.004694971721619368,0.029943400993943214,0.9353643737625343,7432.0,0.1440982222557068,0.11513334512710571,-0.5508110523223877,0.24381054897739504,0.5608110427856445,0.0671239048242569,0.1049734428524971,0.18929795920848846,0.7561894510226049
26,0.009191666879961568,15657.0,0.14430047571659088,0.09891533851623535,-0.09527027606964111,0.09459027910838602,0.10527026653289795,0.0,0.012525655329227448,0.0345124825835228,0.905409720891614,7432.0,0.13109229505062103,0.1036655530333519,-0.593266487121582,0.27152852529601723,0.6032664775848389,0.07621923834085464,0.11899814009666443,0.19939705729484558,0.7284714747039828
27,0.009027525842670471,15657.0,0.14683209359645844,0.10263162851333618,-0.08530694246292114,0.09605927061378297,0.09530693292617798,0.0,0.013672197237610817,0.039050471037626266,0.9039407293862171,7432.0,0.1321105808019638,0.10781587660312653,-0.5626314878463745,0.27368137782561897,0.5726314783096313,0.08185569196939468,0.1264597326517105,0.20941855013370514,0.726318622174381
28,0.008903053709335865,15657.0,0.13864122331142426,0.09366333484649658,-0.13090410828590393,0.10589512678035383,0.14090409874916077,0.0013021340128034353,0.01629255898296833,0.04292601719498634,0.8941048732196462,7432.0,0.12491556257009506,0.09697991609573364,-0.6081744432449341,0.28565662002152853,0.6181744337081909,0.0852159857749939,0.12883882224559784,0.20924589037895203,0.7143433799784715
29,0.008845148758301813,15657.0,0.13698258996009827,0.09102165699005127,-0.07997184991836548,0.10436226607907007,0.08997184038162231,0.000722377619240433,0.014682412147521973,0.03750423714518547,0.8956377339209299,7432.0,0.12739305198192596,0.09902790933847427,-0.584269106388092,0.2835037674919268,0.5942690968513489,0.08037160336971283,0.12010109424591064,0.20759931206703186,0.7164962325080731
30,0.008671745958347474,15657.0,0.13780249655246735,0.09350240230560303,-0.0757337212562561,0.09126908092227119,0.08573371171951294,0.0,0.011906126514077187,0.034002866595983505,0.9087309190777288,7432.0,0.12686319649219513,0.09990344941616058,-0.6001562476158142,0.2801399354144241,0.610156238079071,0.08196630328893661,0.1286553144454956,0.2159576565027237,0.7198600645855759
31,0.008431100196415377,15657.0,0.13830618560314178,0.09384810924530029,-0.10708498954772949,0.08679823721019353,0.11708498001098633,0.0,0.011189878918230534,0.03754483535885811,0.9132017627898065,7432.0,0.12723079323768616,0.09907601028680801,-0.5297955274581909,0.2791980624327234,0.5397955179214478,0.0814942866563797,0.12502162158489227,0.2026538848876953,0.7208019375672766
