feature,importance_q70,importance_q80,importance_q90,importance_mean
volume_z_3_mean_gap_6,0.0,0.035069280674543284,0.04355155774262652,0.026206946139056598
context_relative_volume_product__clv_1__relative_volume_3,0.0082584653667495,0.02792509997205851,0.04238215596643685,0.026188573768414953
ret_1_rolling_z_6,0.0,0.028481062675131046,0.0497710427158201,0.02608403513031705
legal_prev_log_taker_buy_base_volume_lag12,0.023592567247344116,0.0036811598686854277,0.05094478923349064,0.02607283878317339
legal_prev_taker_buy_base_volume_z_3,0.04202168855460832,0.013812032544644831,0.02217953704613109,0.026004419381794746
compression_score_rolling_z_12,0.020219603103420105,0.009852295278229024,0.0478048248670302,0.02595890774955978
rv_5_lag2,0.010327376521278258,0.05288995755728483,0.01461299786564489,0.02594344398140266
wick_pressure_1,0.008490469874240786,0.05293163530021134,0.01627854622248074,0.025900217132310954
legal_prev_relative_trade_count_20,0.005496405333236093,0.03363880138375871,0.03846213266778955,0.02586577979492812
rv_5,0.040442302163504924,0.028649887867237052,0.008353067602116352,0.02581508587761944
prev_bar_taker_buy_volume_lag6,0.03174292318211681,0.03192736325206261,0.013170408543647733,0.025613564992609045
ret_efficiency_product__ret_10__efficiency_10,0.041428711178709735,0.02179003709577459,0.013576056261795666,0.02559826817876
volume_z_20_lag3,0.015206382775133488,0.021066752071157217,0.04012847955102913,0.025467204799106608
legal_prev_relative_trade_count_5,0.06445703176498364,0.006070267373870094,0.005305486124318721,0.02527759508772415
rv_30_rolling_z_6,0.04016188815779477,0.02639780598969582,0.008541173512316213,0.025033622553268936
clv_1_lag12,0.02709226999788989,0.029132760605935653,0.018320761049905536,0.024848597217910356
breakout_up_dist_20,0.022645063968116042,0.026202779563230645,0.0256833668499313,0.02484373679375933
htf_ret_15m_1_lag12,0.04732858133285136,0.027102660414532475,0.0,0.02481041391579461
volume_state_product__volume_z_3__relative_volume_20,0.03529627210929098,0.014974497756309765,0.024102636755760264,0.024791135540453674
clv_1_mean_gap_6,0.048084140379489465,0.016410696133915343,0.009726570758191017,0.02474046909053194
stale_trade_share_5_rolling_z_6,0.010448935400889122,0.04461031827384772,0.01908608623093262,0.02471511330188982
prev_bar_range_bps,0.03065415062760195,0.04307796911856614,0.0,0.024577373248722695
relative_volume_20_delta_3,0.017579234974989578,0.010638248225808045,0.04532652572307575,0.024514669641291124
prev_bar_trade_count,0.02707082916298438,0.024963631843187097,0.02149408749921099,0.024509516168460824
range_pos_3_rolling_z_12,0.03678723655167734,0.036290907100527514,0.0,0.02435938121740162
prev_bar_taker_imbalance,0.0,0.03677362437001127,0.036260371250928604,0.02434466520697996
wick_pressure_1_lag12,0.03835996471424197,0.034435617375908854,0.0,0.024265194030050275
low_volume_flag_share_5_rolling_z_12,0.04254730840807616,0.0038086302859809944,0.02638490906039397,0.02424694925148371
htf_close_z_15m_delta_3,0.040976777977490685,0.0,0.031270170745731914,0.024082316241074198
rv_term_spread__rv_5__rv_10,0.025180690796630777,0.01455973349044778,0.03245173044825186,0.024064051578443473
max_down_ret_5_delta_3,0.015744725494050156,0.013156269012128748,0.043261692158684334,0.024054228888287746
wick_pressure_1_rolling_z_12,0.046982369668043394,0.025168470491641167,0.0,0.02405028005322819
ret_range_pos_product__ret_10__range_pos_3,0.021162924562069474,0.03587288685595931,0.014782486521559685,0.02393943264652949
close_z_term_ratio__close_z_3__close_z_10,0.01393891725113412,0.03303023327844692,0.024845636230566046,0.023938262253382362
efficiency_5_delta_6,0.007496209634104503,0.005903387462507662,0.058299905351111826,0.023899834149241333
momentum_reversal,0.021500777024081173,0.0,0.04984334460753782,0.02378137387720633
volume_below_rolling_p20_share_5_mean_gap_12,0.01943183769073614,0.028199194557053397,0.023575807152540446,0.02373561313344333
context_ret_product__max_up_ret_5__ret_5,0.04557177272300926,0.02555124213128041,0.0,0.023707671618096556
ret_volume_z_product__ret_3__volume_z_3,0.0290240448310668,0.015385451319392285,0.026712646937822195,0.02370738102942709
efficiency_10,0.054394299266856884,0.016722781233432238,0.0,0.02370569350009637
prev_bar_log_volume,0.017870666021285474,0.016458145622099574,0.03661589750009038,0.023648236381158472
volume_z_10_delta_3,0.030730142901331494,0.04020420650609442,0.0,0.02364478313580864
price_location_product__range_pos_5__close_z_3,0.0,0.029294422718886715,0.04154501347191829,0.023613145396935
range_pos_5_delta_3,0.0496644590272115,0.021019068888374324,0.0,0.023561175971861942
ret_range_pos_product__ret_1__range_pos_3,0.031730459102646165,0.0,0.03892961942929836,0.023553359510648176
rv_10_lag3,0.011089039112305434,0.006335436656041113,0.05318167134532448,0.023535382371223674
compression_score_rolling_z_24,0.040142751787517104,0.013403033610702652,0.016775306206355076,0.02344036386819161
volume_z_20_lag12,0.04097313411036795,0.029267926003810753,0.0,0.023413686704726235
volume_below_rolling_p20_share_20_lag3,0.03793074971576274,0.01886677628007412,0.013360013662944717,0.023385846552927192
rv_term_spread__rv_10__rv_30,0.007541214033495187,0.025655021819446122,0.03657740329829958,0.023257879717080293
low_volume_flag_share_20_rolling_z_12,0.025887690287501472,0.013602314732989555,0.03015882291871217,0.0232162759797344
prev_bar_taker_net_quote_volume,0.0,0.03376844497380369,0.03569790831683762,0.023155451096880438
prev_bar_taker_buy_ratio_lag3,0.016246086949751798,0.03758543615971253,0.015625209172105935,0.023152244093856755
volume_share_term_ratio__volume_share_10__volume_share_20,0.026533242055396932,0.011626929402112551,0.0309984707973787,0.023052880751629395
volume_state_product__volume_z_10__relative_volume_5,0.021973258332398805,0.02003106129825726,0.026830693462314866,0.022945004364323646
ret_vol_product__ret_10__rv_10,0.01485702893478659,0.030333698546718763,0.023308937507611135,0.02283322166303883
range_10,0.03521201096369761,0.03327587312003968,0.0,0.0228292946945791
volume_below_rolling_p20_share_20_lag1,0.009780230080095795,0.0,0.058702811475648826,0.022827680518581542
ret_close_z_product__ret_5__close_z_3,0.019734246958050556,0.01255715524926568,0.03609104944440742,0.022794150550574554
compression_score_lag12,0.019592809411192805,0.0349746668194114,0.0137541853637422,0.02277388719811547
volume_z_3_rolling_z_24,0.03182516028111896,0.02442792832058679,0.012018100568239317,0.022757063056648357
legal_prev_taker_buy_base_volume_z_10,0.019432967283893543,0.02290807318291847,0.025761448007928327,0.022700829491580116
relative_volume_term_ratio__relative_volume_3__relative_volume_20,0.012539800776440242,0.0,0.055543832595317845,0.022694544457252695
ret_volume_z_product__ret_5__volume_z_20,0.021953622354547953,0.006014796903946661,0.03998513634003539,0.02265118519951
ret_15,0.0,0.03122276311520433,0.036676022943862616,0.02263292868635565
ret_3_lag1,0.0,0.02682204477835818,0.04100668785990434,0.02260957754608751
wick_pressure_1_delta_1,0.004915484408010954,0.017536331434293093,0.04491881802919691,0.022456877957166985
close_location_1_lag3,0.039388277777514503,0.006853585102943706,0.021118361527565497,0.022453408136007904
ret_5_lag3,0.028931002011555074,0.018685883121817633,0.01952748214539781,0.022381455759590173
dollar_vol_mean_20_delta_1,0.01827721755090464,0.030225941891256464,0.01851968583799073,0.022340948426717275
ret_3_rolling_z_12,0.05377307299838688,0.0,0.013223246106644302,0.022332106368343724
volume_z_3_mean_gap_12,0.013810237042201013,0.029612744702792387,0.02348666461382189,0.022303215452938428
compression_score_lag3,0.05104433549525461,0.005050569546574192,0.010746962362921213,0.022280622468250005
relative_volume_term_ratio__relative_volume_5__relative_volume_10,0.030348007370131144,0.02108162685125743,0.01541006074687776,0.022279898322755443
ret_10_rolling_z_6,0.03631154463998213,0.01679936785257705,0.013576629078036079,0.022229180523531757
ret_15_mean_gap_6,0.01632354669743961,0.007132387080330687,0.04315758817865037,0.022204507318806892
clv_1_delta_1,0.0,0.013039933207711983,0.05349188193020498,0.022177271712638988
relative_volume_5_lag1,0.021038885738663454,0.04524381122854965,0.0,0.02209423232240437
rv_term_ratio__rv_3__rv_30,0.01492044935366417,0.0012623852980286863,0.049800844565551616,0.02199455973908149
legal_prev_trade_count_z_5,0.03346213239680603,0.011658679945896134,0.02081305493491816,0.021977955759206774
htf_efficiency_15m_delta_3,0.03242960828143552,0.0,0.03348506117573619,0.021971556485723905
htf_ret_15m_1_lag6,0.009533048567460223,0.0390179436755804,0.01735926627413253,0.02197008617239105
htf_ret_15m_1_delta_6,0.013165335836169252,0.026664450363501933,0.026037944448007208,0.0219559102158928
efficiency_10_mean_gap_12,0.007117031690989946,0.027515902135051923,0.03103324592024334,0.021888726582095074
rv_10_delta_3,0.033448610199392964,0.024485852833009795,0.007383415685975538,0.02177262623945943
rv_30_mean_gap_24,0.009583912188524179,0.037176546581692636,0.018409586417019223,0.021723348395745346
ret_10_rolling_z_12,0.01768463773101605,0.02552966258536827,0.021953173082053322,0.02172249113281255
ret_10_lag2,0.022508174065382098,0.034825053525605325,0.007634854828749765,0.02165602747324573
range_expansion_x_volume_3,0.049045942933271296,0.015855454295454076,0.0,0.02163379907624179
rv_3,0.02400023614656771,0.01981686396159204,0.021074028626119783,0.021630376244759844
volume_below_rolling_p20_share_5,0.006773157079978524,0.03080722471959159,0.027197138300120844,0.021592506699896985
rv_5_mean_gap_24,0.023483267846768043,0.03032375037826367,0.01077089442363661,0.021525970882889444
volume_z_5_lag12,0.03873049961992045,0.02548069227227421,0.0,0.02140373063073155
htf_regime_trend_strength_15m_delta_1,0.027240246831860805,0.017498762157130324,0.01915456762895488,0.021297858872648668
volume_z_3_mean_gap_24,0.018273765992923224,0.03130683096805389,0.014259528699370347,0.021280041886782484
upside_rv_20,0.016607171522117985,0.014849626144804694,0.03234625938406482,0.021267685683662496
volume_below_rolling_p20_share_20_lag2,0.0203288009603296,0.022580797485854204,0.02048795363247403,0.021132517359552613
htf_close_z_15m,0.020726073611687157,0.005758481446855724,0.03667272014824191,0.021052425068928265
max_negative_single_bar_return,0.008241297092991274,0.0,0.05488479685307709,0.02104203131535612
ret_5_delta_1,0.00672557814409837,0.0,0.05638421616151995,0.021036598101872774
ret_vol_product__ret_15__rv_3,0.006277555217227071,0.019313154685185994,0.037442883920864325,0.021011197941092463
close_location_1_lag6,0.015293673305522762,0.011220796634140653,0.036516172422050505,0.021010214120571306
ret_3_lag2,0.01816542593604363,0.01619582411791819,0.028614987857735117,0.020992079303898976
relative_volume_5_delta_6,0.006845186498090107,0.0006045231767063451,0.055444584142842826,0.02096476460587976
ret_close_z_product__ret_15__close_z_5,0.016179436304566364,0.03756383777538553,0.009099577211463615,0.020947617097138504
stale_trade_share_5_lag6,0.011596224615491642,0.04226538223524659,0.008814175175392406,0.020891927342043547
ret_10_lag12,0.016361061207032204,0.02507234990615956,0.021132270903525964,0.020855227338905907
stale_trade_share_5_mean_gap_24,0.009718364314065827,0.03146378448953037,0.021365857507867826,0.020849335437154674
ret_close_z_product__ret_3__close_z_5,0.044547629879803353,0.008419953014352761,0.009537781531493244,0.02083512147521645
htf_range_pos_15m_delta_3,0.020370716649836897,0.020148073013814514,0.021884102991793927,0.02080096421848178
prev_bar_taker_buy_ratio_lag12,0.0283037788714124,0.019501551098268566,0.014300440208437374,0.020701923392706115
range_pos_term_ratio__range_pos_3__range_pos_10,0.0,0.06206871558864278,0.0,0.020689571862880927
legal_prev_log_taker_buy_base_volume_lag6,0.03716566692969502,0.02486164391848893,0.0,0.020675770282727986
volume_state_product__volume_z_3__relative_volume_10,0.020171386743896885,0.030608644739501513,0.011201363476590879,0.02066046498666309
context_ret_product__compression_score__ret_10,0.0393190152243158,0.01832610261823191,0.004266831241683344,0.020637316361410352
efficiency_term_spread__efficiency_5__efficiency_10,0.0,0.014711067189719288,0.04699057393321575,0.020567213707645013
relative_volume_term_spread__relative_volume_10__relative_volume_20,0.020102860158310504,0.04157737617315916,0.0,0.020560078777156553
low_volume_flag_share_5_mean_gap_12,0.02224759210891315,0.017419020566746008,0.02198256340954504,0.020549725361734734
low_volume_flag_share_20_mean_gap_6,0.029412603951757463,0.01827795976892966,0.013834204079435456,0.020508255933374193
stale_trade_share_5_lag12,0.0,0.037040508923341944,0.024367401228636412,0.020469303383992787
clv_1_mean_gap_24,0.017097885648888554,0.04398625691976942,0.0,0.020361380856219326
ret_vol_product__ret_10__rv_30,0.015291999119370627,0.010055922997876686,0.03571403122174007,0.02035398444632913
nr4_flag,0.0,0.0,0.061055358910543665,0.020351786303514554
ret_1_delta_3,0.04060404662323288,0.004988927652078505,0.015369045029435353,0.020320673101582247
rv_30_mean_gap_12,0.03054239093950824,0.01713263126273664,0.01302287631662682,0.020232632839623902
legal_prev_taker_sell_base_volume,0.02735104176785066,0.0,0.03327163255538013,0.020207558107743596
volume_below_rolling_p20_share_5_rolling_z_12,0.013285244643041635,0.0,0.047328490752153854,0.020204578465065164
htf_close_z_15m_lag12,0.02468019860725738,0.010545899018256958,0.02516396698536679,0.020130021536960377
relative_volume_5_rolling_z_24,0.05011658062657164,0.009761377118297608,0.0,0.01995931924828975
stale_trade_share_5_lag1,0.013433874745147963,0.0,0.04615354371604643,0.01986247282039813
abs_ret_mean_5_delta_3,0.017001896627422287,0.01960250962849219,0.022963772138510877,0.01985605946480845
ret_relative_volume_product__ret_3__relative_volume_20,0.02130792731646461,0.019531296778704178,0.018682635154645362,0.01984061974993805
efficiency_10_delta_6,0.015806547451552178,0.02445326118674577,0.019012907636529332,0.019757572091609093
vwap_dist_term_ratio__vwap_dist_5__vwap_dist_10,0.011235064444990311,0.015073741098068843,0.03270948673813319,0.019672764093730782
relative_volume_20_mean_gap_24,0.010885917810747698,0.0,0.04808256240854767,0.019656160073098457
close_z_5_mean_gap_6,0.023539842197890008,0.01086424383692528,0.02448519277791566,0.01962975960424365
ret_1_lag1,0.007945819244096352,0.03826940443530249,0.012576992072346709,0.01959740525058185
ret_10_delta_3,0.029800547265347695,0.02896781536408196,0.0,0.019589454209809884
volume_state_product__volume_z_5__relative_volume_3,0.012931444875731297,0.01662406200363722,0.028432105394822167,0.019329204091396896
efficiency_10_delta_3,0.033153704945642855,0.017419374908442305,0.007361256640791737,0.019311445498292296
efficiency_term_ratio__efficiency_5__efficiency_10,0.03779056382490934,0.0012014319143085373,0.018820827918886375,0.019270941219368082
range_pos_10_rolling_z_12,0.0052074206696191925,0.027459660552365803,0.025103321488520118,0.019256800903501705
clv_1_mean_gap_12,0.005653240164991691,0.0028724344101092136,0.04904255086633025,0.019189408480477052
volume_z_term_ratio__volume_z_5__volume_z_10,0.04265864035065787,0.0,0.014352330308222916,0.019003656886293595
max_positive_single_bar_return,0.02575408978643484,0.00610891490800696,0.025066668091348377,0.018976557595263396
minute_cos,0.0278318887180342,0.029006620715119467,0.0,0.01894616981105122
true_range_pct_1,0.016025403176026222,0.040764848698062274,0.0,0.0189300839580295
efficiency_term_spread__efficiency_3__efficiency_5,0.023664095577618366,0.02452271529291839,0.008586814789385857,0.01892454188664087
atr_ratio_5_20,0.020779958986792565,0.0198305267100676,0.016048391327759762,0.018886292341539976
close_location_1_lag2,0.021816515824037184,0.03475774304573067,0.0,0.01885808628992262
prev_bar_taker_quote_imbalance,0.008171311666984682,0.027531616025957217,0.020832328874727708,0.018845085522556537
volume_below_rolling_p20_share_20,0.037804465699863676,0.0,0.01870403386722323,0.018836166522362304
ret_15_delta_6,0.010857170311881622,0.0051935348066923515,0.04045234966326949,0.018834351593947824
ret_3_delta_1,0.006998666570093864,0.03997019147784085,0.009323892592400521,0.018764250213445077
relative_volume_term_ratio__relative_volume_10__relative_volume_20,0.006749246754273863,0.0,0.04941793006669986,0.01872239227365791
ret_term_spread__ret_3__ret_5,0.014078480635485396,0.02452685216021386,0.017483445309776687,0.01869625936849198
minute_sin,0.009825844794430471,0.0258830665211226,0.02037769178215051,0.018695534365901195
clv_1_rolling_z_24,0.03567373733815806,0.0041424045813726286,0.0162520058863253,0.018689382601951996
volume_z_20_delta_1,0.018014989973689305,0.02487979533387922,0.013097883838243863,0.01866422304860413
volume_below_rolling_p20_share_5_delta_3,0.004992660802588219,0.011385012731286672,0.03958263673834725,0.01865343675740738
ret_vol_product__ret_15__rv_30,0.03923155882496267,0.007805817442816772,0.008785710143183337,0.018607695470320925
close_z_3_delta_3,0.0,0.01788244540225962,0.03754459191281467,0.018475679105024765
wick_pressure_1_delta_6,0.037847628791485705,0.010126288438541941,0.007344247172837423,0.018439388134288356
htf_ret_15m_1_lag1,0.014142246199347256,0.04086839257944792,0.0,0.018336879592931725
close_location_1_lag12,0.013534668073126865,0.035091821410799216,0.0062247127323131445,0.01828373407207974
volume_share_term_spread__volume_share_3__volume_share_20,0.030015440584714784,0.008755426755621996,0.015782941723794977,0.01818460302137725
range_pos_term_spread__range_pos_3__range_pos_5,0.01518375760900397,0.015869324100166424,0.023493383739147035,0.018182155149439144
prev_bar_taker_buy_volume_lag3,0.0046444720107722175,0.010396130553188552,0.03949550645692558,0.018178703006962116
relative_volume_term_spread__relative_volume_3__relative_volume_10,0.04648855476753442,0.007960068236021939,0.0,0.018149541001185453
legal_prev_relative_taker_buy_base_volume_5,0.00527688741564837,0.004574586173503626,0.044468780956392964,0.018106751515181655
upside_rv_5,0.028415674548604764,0.022272816389516947,0.00355737904843484,0.018081956662185514
wick_pressure_1_lag1,0.025083516438788145,0.005990008774889832,0.023166361813567016,0.018079962342414997
ret_1_accel,0.027850307380260484,0.026263274615743546,0.0,0.018037860665334676
prev_bar_log_trade_count_lag12,0.013738497045887376,0.023617407550584987,0.01675012495087192,0.018035343182448097
ret_15_mean_gap_24,0.03608839560700185,0.01799670289278517,0.0,0.018028366166595672
prev_bar_avg_quote_per_trade,0.013322100761687907,0.027878345265630145,0.012856461753798521,0.018018969260372192
low_volume_flag_share_5_lag3,0.046077590858590485,0.004370051946241044,0.0034916910421258903,0.017979777948985805
ret_3_mean_gap_12,0.017921686348065718,0.03592302446068267,0.0,0.017948236936249463
volume_z_10_mean_gap_24,0.014883088107178085,0.010353109420211308,0.02859794819885856,0.01794471524208265
low_volume_flag_share_5_rolling_z_24,0.032530155482505214,0.008273945751643308,0.012949204822900651,0.017917768685683056
prev_bar_taker_buy_ratio_delta_1,0.010475166996050878,0.03436651846435216,0.008725637888815526,0.017855774449739525
ret_5_delta_3,0.01554503265246901,0.017630283326254624,0.02035311831632201,0.01784281143168188
context_ret_product__compression_score__ret_3,0.0,0.026567874411959624,0.026926810531653182,0.017831561647870937
close_z_10_rolling_z_12,0.00563619961744767,0.007465626910472808,0.04033231048884042,0.017811379005586967
ret_3_accel,0.03194579974471676,0.02146815636321018,0.0,0.017804652035975647
ret_5_lag2,0.033634584300359184,0.0,0.019770934345162937,0.017801839548507375
relative_volume_3,0.020371142107987263,0.027950693995041888,0.00504935453723693,0.017790396880088693
prev_bar_log_trade_count_lag1,0.022437129234264653,0.011727726019906065,0.019167799475897265,0.017777551576689327
relative_volume_5,0.014599865665248707,0.0,0.03857664157415555,0.017725502413134753
relative_volume_10_mean_gap_12,0.013785481103183683,0.016944444474853458,0.022432670408307785,0.017720865328781643
max_down_ret_5_delta_1,0.011129753648608146,0.04200060551742787,0.0,0.017710119722012006
volume_z_3_delta_1,0.034556756247010025,0.004213751446008328,0.01432797477451534,0.017699494155844566
relative_volume_term_ratio__relative_volume_3__relative_volume_10,0.020384333882138412,0.021186887401911502,0.011493112326419112,0.017688111203489676
htf_close_z_15m_lag1,0.010724331059066478,0.00958743495910589,0.03274317786423568,0.017684981294136017
abs_ret_mean_20_delta_6,0.02950230774861684,0.0043911036419370005,0.018757084324850983,0.017550165238468276
clv_1_rolling_z_12,0.010577391334155617,0.002743553290602543,0.03920623047515582,0.017509058366637992
ret_relative_volume_product__ret_3__relative_volume_3,0.01003150839178796,0.011963928994404023,0.03040414979686598,0.01746652906101932
signed_volume_1_lag2,0.0,0.03551370616058741,0.01667722720986622,0.017396977790151213
rv_10,0.02581888032930948,0.02616732377424557,0.0,0.017328734701185015
relative_volume_10_delta_1,0.01807264927201018,0.007279706910437948,0.026610376409972637,0.017320910864140254
range_pos_10_mean_gap_6,0.0,0.01283841968170482,0.039115341316349556,0.017317920332684793
relative_volume_term_spread__relative_volume_3__relative_volume_20,0.0,0.0,0.05182365437079879,0.01727455145693293
low_volume_flag_share_20_lag1,0.03682377721870324,0.0028380548962724105,0.012134937137161027,0.017265589750712226
abs_ret_mean_20_delta_3,0.043790423200463786,0.0,0.007939769751321182,0.017243397650594988
range_pos_3_delta_6,0.0069377735020271685,0.04472138224771332,0.0,0.01721971858324683
signed_dollar_volume_3,0.03679013978489387,0.004996446374020294,0.00982864179205836,0.01720507598365751
legal_prev_taker_buy_base_volume_z_20,0.009307286403254919,0.024005505382454908,0.018290220437180833,0.017201004074296884
prev_bar_log_trade_count_lag3,0.04715296763800962,0.004100910387726692,0.0,0.01708462600857877
ret_efficiency_product__ret_3__efficiency_5,0.021858922678939345,0.0033752737722976297,0.026012140640157742,0.017082112363798238
vwap_dist_term_spread__vwap_dist_3__vwap_dist_5,0.03602744953050197,0.005106032421183491,0.010050866883394929,0.017061449611693466
close_z_5_delta_1,0.004392817728654318,0.04648975314433382,0.0,0.016960856957662713
rv_5_delta_6,0.019426502004782693,0.019195354751268608,0.012226253298673927,0.016949370018241743
ret_volume_z_product__ret_15__volume_z_3,0.034099906591796174,0.0,0.016713527500984857,0.016937811364260345
legal_prev_taker_buy_base_volume_sum_10,0.0,0.01656388970993598,0.034138649749505985,0.016900846486480655
up_ratio_5_delta_3,0.02258788700806347,0.013040871659478433,0.015030105781314322,0.016886288149618744
legal_prev_relative_taker_buy_base_volume_20,0.02737407923392679,0.023250957454581826,0.0,0.016875012229502873
rv_5_delta_3,0.044407414103058034,0.006189431996604166,0.0,0.016865615366554065
context_relative_volume_product__up_ratio_5__relative_volume_20,0.03972628813976394,0.010824589672846281,0.0,0.01685029260420341
volume_z_20_lag2,0.006152900514203262,0.03472710942320347,0.009647415915298838,0.01684247528423519
bb_width_20,0.008798319946120877,0.005364545640813867,0.036329051191532964,0.0168306389261559
body_pct_1_lag6,0.03261729158620536,0.017792411610421395,0.0,0.016803234398875586
context_relative_volume_product__down_ratio_5__relative_volume_20,0.006626732334220268,0.035758020465913275,0.008003996788824139,0.016796249862985894
volume_below_rolling_p20_share_5_rolling_z_24,0.010750484262331056,0.005777985503087701,0.03365347839566699,0.01672731605369525
weekday_sin,0.02495389781976151,0.013944617937487781,0.011267810034235397,0.016722108597161563
rv_5_lag6,0.00783762004443665,0.02253125042123406,0.01976715871434648,0.0167120097266724
ret_volume_z_product__ret_5__volume_z_10,0.03151014582278992,0.01115080170624989,0.0073996426906421395,0.016686863406560653
volume_z_term_ratio__volume_z_3__volume_z_10,0.027631593608231846,0.013622119113139616,0.00874888676614912,0.01666753316250686
stale_trade_share_20_rolling_z_6,0.013119526116079366,0.036776360682708474,0.0,0.016631962266262613
max_up_ret_5_delta_6,0.021307990413544035,0.006161242885583537,0.0223874707621059,0.01661890135374449
volume_z_term_ratio__volume_z_5__volume_z_20,0.010709967833248827,0.03901770280856327,0.0,0.016575890213937367
volume_below_rolling_p20_share_20_rolling_z_6,0.014007513034502423,0.020971948452208407,0.014677220888572538,0.016552227458427788
relative_volume_5_delta_3,0.013377904574093713,0.03625453578024832,0.0,0.016544146784780677
ret_term_spread__ret_10__ret_15,0.020361647658732367,0.006780142470709835,0.022368352758609673,0.01650338096268396
legal_prev_taker_buy_base_volume_sum_3,0.010591053832594382,0.038909099812571867,0.0,0.016500051215055416
range_pos_5_mean_gap_6,0.034761685735607034,0.004397252816623102,0.010187431531631033,0.016448790027953724
wick_pressure_1_lag6,0.03155326936235431,0.0177424527083276,0.0,0.01643190735689397
ret_vol_product__ret_3__rv_30,0.01646226966585173,0.03278336257652818,0.0,0.016415210747459972
prev_bar_log_trade_count_lag6,0.0,0.015287718784425575,0.03387239852319165,0.016386705769205742
context_relative_volume_product__wick_pressure_1__relative_volume_5,0.02025878023189818,0.0,0.02887402700042842,0.016377602410775533
volume_z_20_rolling_z_24,0.0,0.0155062310092829,0.03348735159855804,0.016331194202613645
slope_5,0.013422416101927402,0.035568117370599756,0.0,0.01633017782417572
close_z_term_spread__close_z_3__close_z_10,0.03537142537972315,0.013580252226713331,0.0,0.01631722586881216
compression_score_delta_6,0.0,0.010432441207546274,0.03851756018700846,0.016316667131518244
ret_3_mean_gap_6,0.009198489849625898,0.013462336107952411,0.026239693239198586,0.0163001730655923
relative_volume_3_rolling_z_6,0.013258930515745249,0.03556962874019662,0.0,0.01627618641864729
ret_efficiency_product__ret_10__efficiency_3,0.015525274148326862,0.011884904998913967,0.021383410266201736,0.016264529804480857
volume_z_10_rolling_z_6,0.0030344005232281865,0.01452407869455588,0.03105221301350282,0.01620356407709563
close_z_term_ratio__close_z_3__close_z_5,0.010220561611780967,0.013857206582931188,0.024406334249794555,0.016161367481502237
legal_prev_relative_taker_buy_base_volume_3,0.010184673793688181,0.004856472906068444,0.03343220473020707,0.016157783809987898
regime_trend_strength,0.027110015530926474,0.0058444185771860425,0.015351687290899476,0.01610204046633733
htf_regime_trend_strength_15m,0.0,0.021532706608073954,0.02667765677658475,0.016070121128219567
volume_share_term_ratio__volume_share_3__volume_share_20,0.02743590592208579,0.003152189217327347,0.01752124336833384,0.016036446169248993
stale_trade_share_5_delta_6,0.015575447535559415,0.03250765248628702,0.0,0.016027700007282146
ret_10_delta_6,0.0330858327656189,0.0,0.014973832462899388,0.016019888409506095
prev_bar_taker_buy_volume_lag12,0.017756454974152666,0.009982232646157036,0.020204225685743243,0.01598097110201765
relative_volume_10_delta_6,0.03554773076179554,0.012393135848912678,0.0,0.015980288870236073
relative_volume_term_spread__relative_volume_3__relative_volume_5,0.011860995337001017,0.01771574324336452,0.0183169962000828,0.015964578260149447
dollar_vol_mean_20_delta_3,0.020040791717331356,0.0,0.027559515102434096,0.015866768939921817
wick_pressure_1_mean_gap_12,0.015558485323466568,0.007631579743992548,0.024303884756595003,0.01583131660801804
htf_efficiency_15m_delta_1,0.022802529528444034,0.007483082951325857,0.017204977058301915,0.015830196512690603
ret_1_lag2,0.02512540173188496,0.0013620492168131193,0.02097295271823593,0.01582013455564467
stale_trade_share_5_rolling_z_12,0.015167029533039977,0.00626096686815159,0.02577805940894843,0.01573535193671333
prev_bar_quote_volume,0.0,0.020348562765066205,0.026829679268382225,0.015726080677816143
range_pos_5_delta_6,0.026537233927757798,0.02064085151832065,0.0,0.015726028482026148
clv_1_delta_3,0.008328582833361218,0.02471546408977409,0.014047073313445166,0.01569704007886016
low_volume_flag_share_20,0.0,0.02221561825747481,0.02483409739933174,0.015683238552268847
prev_bar_taker_buy_volume_lag1,0.020665732169732127,0.0,0.026221881381172103,0.015629204516968077
rv_5_rolling_z_6,0.0,0.02250080710947397,0.024030665521562796,0.015510490877012256
relative_volume_10_rolling_z_12,0.0045628266193325755,0.0143421245161634,0.027587111073676625,0.015497354069724198
relative_volume_10_rolling_z_6,0.0,0.0317276197082943,0.014745048014168623,0.015490889240820973
vwap_dist_3,0.018668400128252507,0.008321981357128909,0.019078878574548132,0.015356420019976516
breakout_down_dist_20,0.008694944774859444,0.0,0.037238293424427624,0.015311079399762355
relative_volume_10_mean_gap_24,0.007985006888530712,0.004371217693016228,0.03329753054007555,0.015217918373874165
flat_share_20,0.0,0.014706203063967065,0.030876347070509482,0.01519418337815885
relative_volume_10_delta_3,0.0101394416165371,0.0146841849943859,0.020683453214694305,0.015169026608539101
htf_ret_15m_1_delta_1,0.02842807467286407,0.01701626139441154,0.0,0.015148112022425204
htf_ret_15m_1_delta_3,0.030063960137169544,0.015225802318360931,0.0,0.015096587485176824
prev_bar_taker_buy_ratio_lag6,0.01074613846302428,0.0075864224563885274,0.026794184532864786,0.015042248484092531
close_z_10_rolling_z_24,0.01637422152248019,0.028670561366751814,0.0,0.015014927629743999
volume_below_rolling_p20_share_20_lag6,0.044933141558408045,0.0,0.0,0.014977713852802681
