regime,step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,constraint_satisfied,objective,hard_constraint
session_greedy,set_asia,"{""asia"": {""t_down"": 0.435, ""t_up"": 0.56}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7205409748259239,0.6970705725699068,0.6928901977282289,0.6949803851490679,0.6501071237279057,0.6952239360713622,0.5582605463668463,0.4417394536331537,0.57,0.43166666666666664,5381.0,3004.0,2377.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2813336904124264,0.4686188666781874,0.6003464871285804,3004.0,2377.0,5381.0,0.7205409748259239,0.6952239360713622,4825.0,0.7689119170984456,0.9946091644204852,3710.0,2643.0,0.6322360953461975,0.03052064631956912,1671.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.445, ""t_up"": 0.56}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7287091590787359,0.6970705725699068,0.6903199343724364,0.6936952534711716,0.6501071237279057,0.6940463065049615,0.5520029400955531,0.4479970599044469,0.57,0.435,5442.0,3004.0,2438.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28280664167113023,0.47217714758743123,0.5989418232460393,3004.0,2438.0,5442.0,0.7287091590787359,0.6940463065049615,4825.0,0.7767875647668394,0.993863393810032,3748.0,2643.0,0.6409383276579644,0.030696576151121605,1694.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.455, ""t_up"": 0.56}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7384841992501339,0.6970705725699068,0.6873755475906014,0.6922230600802541,0.6501071237279057,0.6926563916591115,0.5446962828649139,0.4553037171350861,0.57,0.4383333333333333,5515.0,3004.0,2511.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2845474022495983,0.476412004991759,0.5972716876740342,3004.0,2511.0,5515.0,0.7384841992501339,0.6926563916591115,4825.0,0.7856994818652849,0.993405433922448,3791.0,2643.0,0.6522890654559212,0.031322505800464036,1724.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.4, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6876004284949117,0.7011884550084889,0.7009132420091324,0.7010508485088107,0.6501071237279057,0.7010710808179162,0.5735150925024343,0.42648490749756574,0.5733333333333333,0.42,5135.0,2945.0,2190.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27651312265666844,0.453369223612633,0.609907131439796,2945.0,2190.0,5135.0,0.6876004284949117,0.7010710808179162,4825.0,0.7407253886010363,0.9958030218242865,3574.0,2643.0,0.5906167234203556,0.02626521460602178,1561.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.415, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6972415640064275,0.7011884550084889,0.6971706454465075,0.6991795502274982,0.6501071237279057,0.6994430574227002,0.5655847897061648,0.43441521029383523,0.5733333333333333,0.425,5207.0,2945.0,2262.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2781199785752544,0.4577781042334665,0.6075432092606452,2945.0,2262.0,5207.0,0.6972415640064275,0.6994430574227002,4825.0,0.7490155440414508,0.9952960708356392,3614.0,2643.0,0.6027241770715096,0.02824858757062147,1593.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.425, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7042046063202999,0.7011884550084889,0.6953327571305099,0.6982606060694994,0.6501071237279057,0.698611903403689,0.5599923939912531,0.4400076060087469,0.5733333333333333,0.4283333333333333,5259.0,2945.0,2314.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2797268344938404,0.4606939178166234,0.6071858639236128,2945.0,2314.0,5259.0,0.7042046063202999,0.698611903403689,4825.0,0.7556476683937824,0.9950630828304992,3646.0,2643.0,0.6102913356034809,0.02851828890266584,1613.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.43, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7084895554365291,0.7011884550084889,0.6947996589940324,0.6979940570012606,0.6501071237279057,0.6983556983556983,0.5566055566055566,0.4433944433944434,0.5733333333333333,0.43,5291.0,2945.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28106588109266195,0.4622897761923073,0.6079863660574265,2945.0,2346.0,5291.0,0.7084895554365291,0.6983556983556983,4825.0,0.7597927461139896,0.9948172394980905,3666.0,2643.0,0.6148316307226637,0.029538461538461538,1625.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.435, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7126405998928763,0.7011884550084889,0.6928901977282289,0.697039326368359,0.6501071237279057,0.6974821495678316,0.5533633972190906,0.44663660278090944,0.5733333333333333,0.43166666666666664,5322.0,2945.0,2377.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2814675950723085,0.464312935863609,0.606202354773482,2945.0,2377.0,5322.0,0.7126405998928763,0.6974821495678316,4825.0,0.7629015544041451,0.9945666938331975,3681.0,2643.0,0.6208853575482406,0.031078610603290677,1641.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.445, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7208087841456883,0.7011884550084889,0.6903199343724364,0.6957541946904626,0.6501071237279057,0.696266022663942,0.5470926992383429,0.4529073007616571,0.5733333333333333,0.435,5383.0,2945.0,2438.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28294054633101223,0.4679039633379247,0.604697904913171,2945.0,2438.0,5383.0,0.7208087841456883,0.696266022663942,4825.0,0.7707772020725389,0.9938155418123151,3719.0,2643.0,0.6295875898600075,0.03125,1664.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.455, ""t_up"": 0.57}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7305838243170862,0.7011884550084889,0.6873755475906014,0.6942820012995452,0.6501071237279057,0.6948313782991202,0.5397727272727273,0.4602272727272727,0.5733333333333333,0.4383333333333333,5456.0,2945.0,2511.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28468130690948046,0.4721771475874313,0.6029120815440715,2945.0,2511.0,5456.0,0.7305838243170862,0.6948313782991202,4825.0,0.7796891191709845,0.9933545986177565,3762.0,2643.0,0.6409383276579644,0.031877213695395513,1694.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.4, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.684654525977504,0.7023605884365378,0.7009132420091324,0.7016369152228351,0.6501071237279057,0.7017406610600431,0.5716800312927831,0.4283199687072169,0.575,0.42,5113.0,2923.0,2190.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27624531333690416,0.45189003786352705,0.6113109167950536,2923.0,2190.0,5113.0,0.684654525977504,0.7017406610600431,4825.0,0.7382383419689119,0.99606962380685,3562.0,2643.0,0.58683314415437,0.025789813023855575,1551.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.415, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6942956614890198,0.7023605884365378,0.6971706454465075,0.6997656169415227,0.6501071237279057,0.7000964320154291,0.5637415621986499,0.43625843780135004,0.575,0.425,5185.0,2923.0,2262.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2778521692554901,0.45631321054377205,0.6089066957416895,2923.0,2262.0,5185.0,0.6942956614890198,0.7000964320154291,4825.0,0.7465284974093265,0.9955580233203776,3602.0,2643.0,0.598940597805524,0.027795325331648767,1583.0,,,
session_greedy,set_asia,"{""asia"": {""t_down"": 0.425, ""t_up"": 0.575}, ""europe"": {""t_down"": 0.43, ""t_up"": 0.575}, ""us"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7012587038028923,0.7023605884365378,0.6953327571305099,0.6988466727835239,0.6501071237279057,0.699255298835211,0.5581439755585259,0.44185602444147415,0.575,0.4283333333333333,5237.0,2923.0,2314.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27945902517407606,0.4592383251803013,0.6085272283500246,2923.0,2314.0,5237.0,0.7012587038028923,0.699255298835211,4825.0,0.753160621761658,0.9953219592735278,3634.0,2643.0,0.6065077563374953,0.028072364316905803,1603.0,,,
