regime,step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,constraint_satisfied,objective,hard_constraint
hour_quartile_greedy,initial,"{""h00_05"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7055436529191216,0.7023605884365378,0.6947996589940324,0.6985801237152851,0.6501071237279057,0.698994116530651,0.5547542228126779,0.44524577718732206,0.575,0.43,5269.0,2923.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2807980717728978,0.46083922421286133,0.6093189490380648,2923.0,2346.0,5269.0,0.7055436529191216,0.698994116530651,4825.0,0.7573056994818653,0.9950738916256158,3654.0,2643.0,0.6110480514566781,0.02910216718266254,1615.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.4, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7029994643813605,0.6953357591796229,0.7000449034575662,0.6976903313185945,0.6501071237279057,0.6973333333333334,0.5758095238095238,0.4241904761904762,0.56875,0.4225,5250.0,3023.0,2227.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27745045527584367,0.4612748687634721,0.6014861724845277,3023.0,2227.0,5250.0,0.7029994643813605,0.6973333333333334,4825.0,0.7525388601036269,0.9953180941889287,3631.0,2643.0,0.6125614831630722,0.029030265596046944,1619.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.415, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7110337439742903,0.6953357591796229,0.6969829470922606,0.6961593531359418,0.6501071237279057,0.696045197740113,0.5693032015065913,0.43069679849340864,0.56875,0.42625,5310.0,3023.0,2287.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2787895018746652,0.4648893643113515,0.5996899978291412,3023.0,2287.0,5310.0,0.7110337439742903,0.696045197740113,4825.0,0.7593782383419689,0.9950873362445415,3664.0,2643.0,0.6227771471812334,0.030376670716889428,1646.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.425, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7155865024102839,0.6953357591796229,0.6953899181387333,0.6953628386591781,0.6501071237279057,0.6953592814371258,0.5656811377245509,0.4343188622754491,0.56875,0.42874999999999996,5344.0,3023.0,2321.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2795929298339583,0.46690125967720714,0.5988266770307179,3023.0,2321.0,5344.0,0.7155865024102839,0.6953592814371258,4825.0,0.7635233160621762,0.994842562432139,3684.0,2643.0,0.6280741581536133,0.03072289156626506,1660.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.43, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7189341189073379,0.6953357591796229,0.6947996589940324,0.6950677090868276,0.6501071237279057,0.6951015086608306,0.5630471223691562,0.43695287763084373,0.56875,0.43,5369.0,3023.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2805302624531333,0.4681900556687448,0.5991803094844349,3023.0,2346.0,5369.0,0.7189341189073379,0.6951015086608306,4825.0,0.7668393782383419,0.9945945945945946,3700.0,2643.0,0.6314793794930004,0.03115638106650689,1669.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.435, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7220139260846278,0.6953357591796229,0.6931194596876319,0.6942276094336274,0.6501071237279057,0.6943620178041543,0.5606454005934718,0.4393545994065282,0.56875,0.43125,5392.0,3023.0,2369.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28066416711301556,0.4697604490437718,0.5974623186867389,3023.0,2369.0,5392.0,0.7220139260846278,0.6943620178041543,4825.0,0.7691191709844559,0.994341147938561,3711.0,2643.0,0.6360196746121831,0.032123735871505056,1681.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.445, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7284413497589716,0.6953357591796229,0.6917666528754655,0.6935512060275442,0.6501071237279057,0.69375,0.5556985294117647,0.44430147058823527,0.56875,0.43374999999999997,5440.0,3023.0,2417.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28227102303160145,0.4723189212425065,0.5976280227966407,3023.0,2417.0,5440.0,0.7284413497589716,0.69375,4825.0,0.7759585492227979,0.9935897435897436,3744.0,2643.0,0.6416950435111616,0.031839622641509434,1696.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.455, ""t_up"": 0.55}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.736073915372255,0.6953357591796229,0.6895715440582053,0.6924536516189141,0.6501071237279057,0.6927414953611061,0.5499363289066763,0.4500636710933236,0.56875,0.43625,5497.0,3023.0,2474.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28374397429030535,0.4755680503786759,0.5966422135893513,3023.0,2474.0,5497.0,0.736073915372255,0.6927414953611061,4825.0,0.7832124352331606,0.9931198729822704,3779.0,2643.0,0.6500189178963299,0.0320139697322468,1718.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.4, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6981788966256026,0.697689989956478,0.7000449034575662,0.6988674467070222,0.6501071237279057,0.6986958189489835,0.5728807057920982,0.4271192942079018,0.57125,0.4225,5214.0,2987.0,2227.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27745045527584355,0.4586547946711988,0.604922173493777,2987.0,2227.0,5214.0,0.6981788966256026,0.6986958189489835,4825.0,0.7494300518134716,0.995575221238938,3616.0,2643.0,0.6046159667045025,0.02690863579474343,1598.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.415, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7062131762185324,0.697689989956478,0.6969829470922606,0.6973364685243693,0.6501071237279057,0.6973833902161547,0.5663632916192644,0.4336367083807357,0.57125,0.42625,5274.0,2987.0,2287.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2787895018746652,0.4622897761923073,0.6030622268373331,2987.0,2287.0,5274.0,0.7062131762185324,0.6973833902161547,4825.0,0.7562694300518135,0.9953411893669498,3649.0,2643.0,0.6148316307226637,0.028307692307692308,1625.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.425, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.710765934654526,0.697689989956478,0.6953899181387333,0.6965399540476056,0.6501071237279057,0.6966842501883949,0.5627354935945742,0.43726450640542575,0.57125,0.42874999999999996,5308.0,2987.0,2321.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2795929298339582,0.464312935863609,0.6021648509833637,2987.0,2321.0,5308.0,0.710765934654526,0.6966842501883949,4825.0,0.7604145077720207,0.9950940310711366,3669.0,2643.0,0.6201286416950436,0.02867602196461257,1639.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.43, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.71411355115158,0.697689989956478,0.6947996589940324,0.6962448244752553,0.6501071237279057,0.6964185261578849,0.5600975060941309,0.4399024939058691,0.57125,0.43,5333.0,2987.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2805302624531334,0.46560889633814273,0.6025019381274918,2987.0,2346.0,5333.0,0.71411355115158,0.6964185261578849,4825.0,0.7637305699481866,0.9948439620081411,3685.0,2643.0,0.6235338630344306,0.02912621359223301,1648.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.435, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7171933583288699,0.697689989956478,0.6931194596876319,0.695404724822055,0.6501071237279057,0.6956684092606422,0.5576923076923077,0.4423076923076923,0.57125,0.43125,5356.0,2987.0,2369.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28066416711301545,0.4671879660350074,0.6007521330118865,2987.0,2369.0,5356.0,0.7171933583288699,0.6956684092606422,4825.0,0.7660103626943006,0.9945887445887446,3696.0,2643.0,0.6280741581536133,0.030120481927710843,1660.0,,,
hour_quartile_greedy,set_h00_05,"{""h00_05"": {""t_down"": 0.445, ""t_up"": 0.56}, ""h06_11"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h12_17"": {""t_down"": 0.43, ""t_up"": 0.575}, ""h18_23"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7236207820032137,0.697689989956478,0.6917666528754655,0.6947283214159717,0.6501071237279057,0.695040710584752,0.5527387120651369,0.4472612879348631,0.57125,0.43374999999999997,5404.0,2987.0,2417.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28227102303160145,0.4697604490437718,0.6008829044807468,2987.0,2417.0,5404.0,0.7236207820032137,0.695040710584752,4825.0,0.7728497409326425,0.9938321265754894,3729.0,2643.0,0.6337495270525918,0.029850746268656716,1675.0,,,
