abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.15,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.49656545617450526,0.6,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.2,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.49656545617450526,0.6,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1190.0,0.9706362153344209,36.0,0.4369614938184369,0.5242532935553937,0.02936378466557912,0.01,0.3,0.0,0.0,0.9914438502673797,0.7561174551386624,927.0,927.0,0.984208197237626,1.0,1.0,1.0,global,0.49656545617450526,0.6,935.0,0.984208197237626,291.0,0.0,0.7626427406199021,0.5925429204356509,0.5989336246857843,0.9706362153344209,1226.0,0.0,0.0
210.0,0.17128874388254486,1013.0,0.44640911728494637,0.48061056134343016,0.8262642740619902,0.01,0.5,3.0,0.0024469820554649264,0.7411764705882353,0.5652528548123981,693.0,693.0,0.6037791084752285,0.5905541739209006,0.36756620484993296,1.0,global,0.49656545617450526,0.6,935.0,0.6037791091797713,291.0,0.0,0.7626427406199021,0.4713037149168445,0.5989336246857843,0.1737357259380098,1226.0,0.0,0.0
0.0,0.0,1223.0,0.44381997817276836,0.4742360797693629,0.9975530179445351,0.01,1.0,3.0,0.0024469820554649264,0.6213903743315508,0.4738988580750408,581.0,581.0,0.44573453934945423,0.4745254795606237,0.2810549175926784,0.6063134763528839,global,0.49656545617450526,0.6,935.0,0.44573454018981246,291.0,0.0,0.7626427406199021,0.4304007912794465,0.5989336246857843,0.0024469820554649264,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.075,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.1,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.15,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.2,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1079.0,0.8800978792822186,147.0,0.47852619221838016,0.5337097832655737,0.1199021207177814,0.01,0.3,0.0,0.0,0.9700534759358289,0.7398042414355628,907.0,907.0,0.9557293459766432,1.0,1.0,1.0,global,0.5573767277122885,0.65,935.0,0.9557293461298925,291.0,0.0,0.7626427406199021,0.5829184452523883,0.5989336246857843,0.8800978792822186,1226.0,0.0,0.0
84.0,0.06851549755301795,1139.0,0.4840304569709763,0.5249876229945909,0.9290375203915171,0.01,0.5,3.0,0.0024469820554649264,0.7144385026737968,0.5448613376835236,668.0,668.0,0.5450508071196183,0.5613812613025759,0.35583800477124333,0.6919863702717832,global,0.5573767277122885,0.65,935.0,0.5450508075039858,291.0,0.0,0.7626427406199021,0.464245084786898,0.5989336246857843,0.07096247960848287,1226.0,0.0,0.0
0.0,0.0,1223.0,0.4805282487839971,0.5207674756419742,0.9975530179445351,0.01,1.0,3.0,0.0024469820554649264,0.6684491978609626,0.5097879282218597,625.0,625.0,0.48219055838788827,0.5218679178324785,0.33151925533903465,0.6472731717681921,global,0.5573767277122885,0.65,935.0,0.48219055894816065,291.0,0.0,0.7626427406199021,0.45135712898524255,0.5989336246857843,0.0024469820554649264,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.5989766856599109,0.68,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
