t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.45,0.3,7468.0,0.7620514193893948,0.6154786150712831,0.7708066581306018,0.6931426366009424,0.6479646491697911,0.6367949393779652,0.862765770514848,0.137234229485152,0.45,0.3,5691.0,4910.0,781.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.20848955543652914,0.5260997357692102,0.39629283434574747,4910.0,781.0,5691.0,0.7620514193893948,0.6367949393779652,4825.0,0.7674611398963731,0.8728058331082906,3703.0,2643.0,0.7521755580779418,0.19718309859154928,1988.0
0.45,0.305,7468.0,0.7682110337439743,0.6154786150712831,0.7629987908101572,0.6892387029407201,0.6479646491697911,0.6367439428272617,0.8558480041833711,0.1441519958166289,0.45,0.305,5737.0,4910.0,827.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.21009641135511517,0.5282587540158985,0.397714964035962,4910.0,827.0,5737.0,0.7682110337439743,0.6367439428272617,4825.0,0.7734715025906735,0.8737942122186495,3732.0,2643.0,0.7586076428301173,0.19551122194513715,2005.0
0.45,0.31,7468.0,0.7741028387787895,0.6154786150712831,0.7623421354764638,0.6889103752738734,0.6479646491697911,0.6376059505275904,0.8493340252551461,0.15066597474485383,0.45,0.31,5781.0,4910.0,871.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.2130423138725228,0.5296510761370483,0.4022314377728134,4910.0,871.0,5781.0,0.7741028387787895,0.6376059505275904,4825.0,0.7803108808290156,0.8749003984063745,3765.0,2643.0,0.7627695800227015,0.19444444444444445,2016.0
0.45,0.315,7468.0,0.7779860739153722,0.6154786150712831,0.7633333333333333,0.6894059742023082,0.6479646491697911,0.638382099827883,0.8450946643717728,0.1549053356282272,0.45,0.315,5810.0,4910.0,900.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.21531869309051954,0.5304089840985222,0.40594842762038247,4910.0,900.0,5810.0,0.7779860739153722,0.638382099827883,4825.0,0.7850777202072539,0.8756599788806758,3788.0,2643.0,0.7650397275822929,0.19386745796241345,2022.0
0.45,0.32,7468.0,0.7833422603106588,0.6154786150712831,0.7617021276595745,0.6885903713654288,0.6479646491697911,0.638974358974359,0.8393162393162393,0.1606837606837607,0.45,0.32,5850.0,4910.0,940.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.21772897696839846,0.531795676619442,0.4094222396700817,4910.0,940.0,5850.0,0.7833422603106588,0.638974358974359,4825.0,0.7910880829015544,0.8766046633481792,3817.0,2643.0,0.7692016647748771,0.1928184948352189,2033.0
0.45,0.325,7468.0,0.7888323513658275,0.6154786150712831,0.7553516819571865,0.6854151485142348,0.6479646491697911,0.6387710066202682,0.8334747920556782,0.16652520794432185,0.45,0.325,5891.0,4910.0,981.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.21893411890733797,0.5338062534564809,0.4101377934216853,4910.0,981.0,5891.0,0.7888323513658275,0.6387710066202682,4825.0,0.7962694300518135,0.8774076002082248,3842.0,2643.0,0.775255391600454,0.1913128355295266,2049.0
0.45,0.33,7468.0,0.7959292983395823,0.6154786150712831,0.758220502901354,0.6868495589863186,0.6479646491697911,0.6403095558546433,0.826043068640646,0.17395693135935397,0.45,0.33,5944.0,4910.0,1034.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.2233529726834494,0.5350590274241399,0.41743613552079756,4910.0,1034.0,5944.0,0.7959292983395823,0.6403095558546433,4825.0,0.805181347150259,0.8787644787644787,3885.0,2643.0,0.7790389708664397,0.19038368139873726,2059.0
0.45,0.335,7468.0,0.8008837707552223,0.6154786150712831,0.7572362278244631,0.6863574214478732,0.6479646491697911,0.640862731984618,0.820932954355459,0.17906704564454104,0.45,0.335,5981.0,4910.0,1071.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.2256293519014462,0.536308875021557,0.42070784656020654,4910.0,1071.0,5981.0,0.8008837707552223,0.640862731984618,4825.0,0.8107772020725389,0.879601226993865,3912.0,2643.0,0.7828225501324253,0.18946350894151764,2069.0
0.45,0.34,7468.0,0.8059721478307446,0.6154786150712831,0.7484220018034266,0.6819503084373548,0.6479646491697911,0.6399734175112145,0.8157501246054162,0.18424987539458382,0.45,0.34,6019.0,4910.0,1109.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.2256293519014462,0.5386755962215564,0.4188594276111317,4910.0,1109.0,6019.0,0.8059721478307446,0.6399734175112145,4825.0,0.8147150259067357,0.8801831595013991,3931.0,2643.0,0.7900113507377979,0.18773946360153257,2088.0
0.45,0.345,7468.0,0.811328334226031,0.6154786150712831,0.7449956483899043,0.6802371317305937,0.6479646491697911,0.6400396104967816,0.8103647466578643,0.18963525334213566,0.45,0.345,6059.0,4910.0,1149.0,0.7021302320986293,0.21853029675493976,0.6259512593676063,0.22723620782003204,0.5404128636542616,0.42048630427385664,4910.0,1149.0,6059.0,0.811328334226031,0.6400396104967816,4825.0,0.8201036269430052,0.8809704321455648,3957.0,2643.0,0.7953083617101778,0.18648905803996194,2102.0
