t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.45,0.3,7468.0,0.7632565613283342,0.6125814332247557,0.766497461928934,0.6895394475768448,0.6435457953936797,0.633859649122807,0.8617543859649123,0.13824561403508773,0.45,0.3,5700.0,4912.0,788.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.2043385109801821,0.5286388419082314,0.3865370736712799,4912.0,788.0,5700.0,0.7632565613283342,0.633859649122807,4825.0,0.7709844559585493,0.8693548387096774,3720.0,2643.0,0.7491486946651532,0.19141414141414143,1980.0
0.45,0.305,7468.0,0.7684788430637386,0.6125814332247557,0.7629987908101572,0.6877901120174564,0.6435457953936797,0.6342568391705872,0.8558982401115177,0.1441017598884823,0.45,0.305,5739.0,4912.0,827.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.2063470808784145,0.5301564685002552,0.3892192081747941,4912.0,827.0,5739.0,0.7684788430637386,0.6342568391705872,4825.0,0.776580310880829,0.8702962369895917,3747.0,2643.0,0.753688989784336,0.19026104417670683,1992.0
0.45,0.31,7468.0,0.7731655061596143,0.6125814332247557,0.765661252900232,0.6891213430624938,0.6435457953936797,0.6354347073086248,0.8507100796674749,0.1492899203325251,0.45,0.31,5774.0,4912.0,862.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.20942688805570428,0.5309136549872823,0.3944650624228548,4912.0,862.0,5774.0,0.7731655061596143,0.6354347073086248,4825.0,0.7825906735751296,0.871292372881356,3776.0,2643.0,0.7559591373439274,0.1896896896896897,1998.0
0.45,0.315,7468.0,0.7777182645956079,0.6125814332247557,0.7600446428571429,0.6863130380409492,0.6435457953936797,0.6353305785123967,0.8457300275482094,0.15426997245179064,0.45,0.315,5808.0,4912.0,896.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.21049812533476167,0.5325505324665661,0.39526413457858456,4912.0,896.0,5808.0,0.7777182645956079,0.6353305785123967,4825.0,0.7869430051813472,0.8720042138530418,3797.0,2643.0,0.7608777903897087,0.18846345101939332,2011.0
0.45,0.32,7468.0,0.7821371183717193,0.6125814332247557,0.7610333692142088,0.6868074012194822,0.6435457953936797,0.6361924328026023,0.8409518917993494,0.15904810820065057,0.45,0.32,5841.0,4912.0,929.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.21304231387252276,0.5334298475428595,0.39938206467797144,4912.0,929.0,5841.0,0.7821371183717193,0.6361924328026023,4825.0,0.7923316062176166,0.8728747057284855,3823.0,2643.0,0.7635262958758986,0.18780971258671952,2018.0
0.45,0.325,7468.0,0.7878950187466524,0.6125814332247557,0.7602880658436214,0.6864347495341885,0.6435457953936797,0.636981645139361,0.8348062542488104,0.16519374575118967,0.45,0.325,5884.0,4912.0,972.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.21585431173004815,0.5348087073976097,0.4036103166315293,4912.0,972.0,5884.0,0.7878950187466524,0.636981645139361,4825.0,0.7989637305699482,0.8739299610894942,3855.0,2643.0,0.7676882330684828,0.18679152291769344,2029.0
0.45,0.33,7468.0,0.7943224424209963,0.6125814332247557,0.7558823529411764,0.6842318930829661,0.6435457953936797,0.6372218476062036,0.8280512474713418,0.17194875252865813,0.45,0.33,5932.0,4912.0,1020.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.21799678628816277,0.5368079992571057,0.40609824479115597,4912.0,1020.0,5932.0,0.7943224424209963,0.6372218476062036,4825.0,0.8055958549222798,0.8749678415230254,3887.0,2643.0,0.7737419598940598,0.18533007334963325,2045.0
0.45,0.335,7468.0,0.8000803427959293,0.6125814332247557,0.753527751646284,0.6830545924355198,0.6435457953936797,0.6376569037656904,0.8220920502092051,0.17790794979079497,0.45,0.335,5975.0,4912.0,1063.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.22027316550615966,0.5384269575763131,0.4091050093362749,4912.0,1063.0,5975.0,0.8000803427959293,0.6376569037656904,4825.0,0.8118134715025906,0.8759254531529231,3917.0,2643.0,0.7786606129398411,0.18415937803692906,2058.0
0.45,0.34,7468.0,0.8051687198714516,0.6125814332247557,0.7475022706630337,0.6800418519438947,0.6435457953936797,0.6372858805920506,0.8168967237651754,0.18310327623482456,0.45,0.34,6013.0,4912.0,1101.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.22107659346545266,0.5404128636542614,0.40908832548976903,4912.0,1101.0,6013.0,0.8051687198714516,0.6372858805920506,4825.0,0.8163730569948187,0.8766184310738766,3939.0,2643.0,0.784714339765418,0.18273866923818707,2074.0
0.45,0.345,7468.0,0.8110605249062668,0.6125814332247557,0.7441048034934498,0.6783431183591027,0.6435457953936797,0.637444279346211,0.8109625227010071,0.1890374772989929,0.45,0.345,6057.0,4912.0,1145.0,0.7001063766237943,0.2190010433121642,0.6269273273085295,0.22295125870380283,0.5422680454362325,0.41114585412173354,4912.0,1145.0,6057.0,0.8110605249062668,0.637444279346211,4825.0,0.8223834196891192,0.8775201612903226,3968.0,2643.0,0.7903897086643965,0.1814265198659646,2089.0
